Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2015-01-27,-1.670320268961858,-1.6342318760400945,-1.6574064046132113,-1.6709253576055707,0.002839982509613,0.6064179521549695,-7.348174567894843,-8.30627086450407,2.037004504448835,2.582063368132838,-0.7022757531486974,1.606344812712513,-0.3297322357105753,-0.9541986884651154
2015-01-28,-1.627879968724268,-1.661715560653194,-1.6325932212586134,-1.6245678036811535,-0.0032099485397338,-0.7171282453501807,-7.489640560799252,-8.000213134364888,1.1365653193205505,2.0104700775122315,-0.5214710308166963,1.2696267322694421,-0.066410990815969,-1.0175865682137895
2015-01-29,-1.6784812290130469,-1.6126376917130636,-1.6474484375354121,-1.6769643807803531,0.006410002708435,1.3874329125944933,-7.636656164664284,-8.288801485927646,0.6174465503111236,1.1547892354999953,0.03742237225083567,0.2876642816850435,0.20146685979821863,-0.6645964498318413
2015-01-30,-1.5687898700417575,-1.5949701659376876,-1.551133275214136,-1.5723327342099565,-0.0021000504493713,-0.4743153297755281,-7.703471951786025,-6.899931284548982,-0.7139753624217191,0.8990144944582514,0.49619013515997223,0.24488350273520837,-0.5573197211561307,-0.3999303150488973
2015-02-02,-1.608291913322434,-1.5604522337974862,-1.5672942948736206,-1.606612241784809,0.0051100254058837,1.1030362803683225,-7.8072046444320105,-6.829771952746571,-1.1982345428461434,0.5906295268847788,0.9330826473635652,0.720917871800172,-1.367220042945134,-0.0332142349107256
2015-02-03,-1.5283090563972879,-1.5205352680341129,-1.5117908399144828,-1.5232003624839474,0.0019900202751159,0.42047132328998804,-7.912794926853546,-5.896213889572165,-2.1066973901440087,0.9745282218738885,1.534709124311971,1.582125625467863,-0.29737377594829795,0.3371570502823824
2015-02-04,-1.4923981079603093,-1.5313323601976283,-1.5743137178264486,-1.4907168975674885,-0.0110000371932983,-2.421369522077875,-7.977257451968048,-4.500560287116316,-2.927301751047823,1.4713460117172128,0.8065122664257172,1.1043645838246767,1.2381830623954022,0.3056334654700572
2015-02-05,-1.6717893974403149,-1.637504254013612,-1.6244304905750433,-1.6702725165309327,0.0029000043869018,0.6195489658483057,-8.146081397317612,-5.913130452736735,-2.019244812823978,1.5698181060993133,0.3224221665668484,0.6544232426572678,0.9884034056583036,0.802742621633935
2015-02-06,-1.6213506169236567,-1.6751297751292602,-1.679934918562037,-1.622935214525799,-0.0059999823570251,-1.3275052264540197,-8.19868698465774,-4.912366658911853,-2.7745959381026934,1.5465291118626625,0.03322482155697801,0.054858427859889494,0.27457375182795496,0.2857245760784422
2015-02-09,-1.723206948320766,-1.719954332770081,-1.69332086277635,-1.720874023909257,0.0017600059509277,0.37015098382366,-8.351217551639927,-4.326993199533427,-3.0620096150057132,1.9082681878051369,-0.3517955823061131,-0.21729485848082108,-0.41059691281857813,0.39017408402741244
2015-02-10,-1.6915399326142695,-1.7422027976752497,-1.7003412587570341,-1.692145124875106,-0.0025399923324584,-0.5705616178296794,-8.395670195278475,-4.363057604195767,-3.2177103507709757,1.2726750152216377,-0.2859425830155622,-0.2492133474501727,-1.27834293201511,0.7045888026800858
2015-02-11,-1.7330004895552993,-1.7718121628551748,-1.7364182125721168,-1.733605884270978,0.0002399682998657,0.03761164796709926,-8.466567296754132,-4.644027085754891,-2.901541249704534,0.5421268392080675,-1.1794441148851236,-1.514673002540658,-1.2053095254212847,1.2012510248670116
2015-02-12,-1.7307150704851701,-1.7286247692839416,-1.7600890612238287,-1.7296888378231492,-0.0010899901390075,-0.2533439712379431,-8.57153882398488,-4.075475053810756,-2.9003927343243356,0.5970474156026684,-1.403194679729261,-1.1903104276917718,-1.7776954879841023,1.547017646436581
2015-02-13,-1.7467120310433064,-1.7623246069307636,-1.720420661592432,-1.7474809462164544,-0.0010899901390075,-0.2533439712379431,-8.586595643523577,-4.94645547134886,-2.708736338109089,-0.2861527594805755,-0.9579485578086766,-0.860531901365464,-1.8325596053763857,1.4473988902047898
2015-02-16,-1.7633618294882267,-1.7729578851790375,-1.7289093566077456,-1.76527305460976,-0.0017800331115722,-0.404304989636949,-8.667474964791712,-4.82954865113953,-2.7418225292579685,-0.43386928251516615,-0.9218823977799867,-0.4701021219372876,-1.846681993295672,1.1492946593582407
