Date,Open,High,Low,Close,Volume,Change,Last,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2015-06-02,0.15681866844423836,0.15746276921723862,0.13116552058252406,0.1614121256361532,0.8882333719262696,-0.8241205025681664,0.16456149863949834,0.42587360328274804,6.0,1.068695179831667,0.35969167680802705,-1.678747414405788,2.7871739855464224,0.15756513692991791,1.0764656275187399,0.8544182587509123,-0.7702392663825979,-0.6856956084517591
2015-09-02,0.1661609924557614,0.20281511948432954,0.1884624646539083,0.27295112133952293,1.040495766284085,0.3793757242765337,0.26677304561496,0.3592650075467956,-3.5,-0.6898770703857288,0.7342371430124608,-0.17510917457237055,3.291878674419332,-0.6236796682673105,1.8199802952341744,0.7103850616602648,-0.663228371063576,-0.6086877076359213
2015-10-02,0.25958423257099184,0.19374464943091135,0.2075614460110364,0.20788670717922392,0.969295673040774,0.018326856223123685,0.21102129271925366,0.2616751501455963,-2.5,-0.5047642019417924,0.8343639341585499,0.296394212675449,3.2653711866612287,-0.9982575294426718,1.1925029877070101,0.3697058257188634,0.6406533329771745,-0.044957556589990816
2015-11-02,0.2128726125133766,0.1665332392706568,0.2075614460110364,0.1614121256361532,0.6452017789429327,-0.2223723891458163,0.1552695398235473,0.19715664879534125,-2.5,-0.5047642019417924,0.9360424463405482,1.1496547006037363,3.1674844865083824,-1.3912020495667856,0.6643458660049831,0.5586301902649987,0.7890487758481326,0.20585072044904146
2015-12-02,0.1661609924557614,0.13025135905698407,0.1598139926182162,0.11493754409308252,0.579262824150593,-0.2223723891458163,0.11810170455974306,0.12036562376967794,4.5,0.7910258771657624,0.8711105677192343,1.0987203396933674,2.938096822443196,-1.4044139728731557,0.21124476956289365,0.5777861067116358,1.1854331137993996,0.31971650735428514
2015-02-03,0.11944937239814621,0.08489900878989316,0.07386857651113983,0.03128329731555525,-0.8914098039485965,0.4997253469610037,0.04376603403213458,-1.0930091552468815,3.5,0.605913008721826,-0.22309277843946523,-1.9511406414119234,-0.3670643571649599,-1.0334421697055651,-1.4063708046850225,1.1409235816294891,0.4034511940218348,-0.30896648363987145
2015-03-03,0.044710780305961886,0.039546658522802244,0.045220104475447706,0.09634771147585423,-0.922782496704204,0.018326856223123685,0.09951778692784094,-1.1091427693141889,-1.0,-0.22709489927588777,-0.18915674353740586,-1.6312413934051317,0.05743753019589705,-1.192434268813802,-0.9431771794511314,1.1849514795177507,-0.17744625332753947,-0.7735782899772731
2015-04-03,0.10076472437510013,0.039546658522802244,0.09296755786826791,0.07775787885862595,-0.9529224134759123,-0.8241205025681664,0.09951778692784094,-1.1213323274109284,1.5,0.23568727183395324,-0.21175364655331866,-1.26112403146003,0.34432831235280376,-1.708248504173618,-1.011605609782732,0.7936041846823815,0.482165019112294,-0.29646521804202347
2015-05-03,0.09142240036357709,0.07582853873647498,0.13116552058252406,0.10564262778446837,-0.9943126244628895,-0.4630716345147563,0.07164191047998776,-1.1307425386222594,-3.0,-0.5973206361637606,-0.26655995114715,-1.2708543138857238,0.4478589351010537,-1.8373622802482743,-0.5149638652448105,0.9030907082828781,-0.34184243709192014,-0.9058602690625894
2015-06-03,0.08208007635205404,0.03047618846938406,0.054769595154011745,0.049873129932783526,-1.0108725916166847,-0.10202276646134632,0.006598198768330343,-1.1359151233538862,4.0,0.6984694429437942,-0.31336044977285116,-1.3040553351379358,0.6127083343169413,-1.8719843311223425,-1.0161201465968446,0.3889723657059757,1.0081386288611378,-0.5808531151211646
2015-09-03,0.054053104317484925,0.07582853873647498,0.12161602990396003,0.12423246040169665,-1.0376345080545593,0.1386764789075937,0.11810170455974306,-1.1428874229458692,-1.0,-0.22709489927588777,0.022086844423057875,-0.2438886597142841,1.3621331957758458,-1.9019678622688845,-0.30087351538564827,0.7196157147536648,0.12462896418147829,-0.8676601909806372
2015-10-03,0.11944937239814621,0.0667580686830568,0.07386857651113983,0.10564262778446837,-1.0157648679622375,-0.5834212571992263,0.108809745743792,-1.1464326059420675,1.5,0.23568727183395324,0.04282081893879434,-0.3392721252344357,1.4663466654035864,-2.0108247013055176,-0.5847776736777435,0.44819979324465803,1.4423556892195726,-0.25586431404774923
2015-11-03,0.11010704838662318,0.13025135905698407,0.15026450193965216,0.13352737671031079,-1.0401971289974676,-0.4630716345147563,0.13668562219164518,-1.1529836956731163,-1.75,-0.3659295506088401,0.36393596910198295,0.6212632121141992,2.2086781704250655,-1.973699854376166,0.7778428542620837,0.6965654915916674,0.8699376687351931,-0.47813949963817626
2015-12-03,0.1381340204211923,0.08036377376318407,0.13116552058252406,0.10099516963016131,-1.043769267281522,-0.40289682317252135,0.10416376633581646,-1.1564076212851062,-1.75,-0.3659295506088401,0.15524718866769005,0.3542881406277159,1.6007403039431332,-2.1267709313694163,0.5092383801601017,0.6901652835404651,0.9433454073532157,-0.16910800924347844
2015-02-04,0.09609356236933861,0.14839229916382043,0.09774230320754994,0.1800019582533815,0.5637026674404326,0.3192009129342987,0.17849943686342495,0.3915067078110508,0.0,-0.04198203083195137,1.70718911528805,1.108422413018768,-0.5403247856562619,1.1428142383202278,-0.369470038565731,2.2227720955799586,-0.09906202852185174,0.9919443964203978
2015-03-04,0.1848456404788075,0.1121104189501477,0.2553088994038566,0.1800019582533815,-1.0558155270926943,-0.8241205025681664,0.18314541627140046,0.3418709548804797,-1.5,-0.31965133349785596,1.1518538300663186,0.6011630889547328,-1.5675827332603995,0.28371624265392464,0.019195997391887064,2.1621010466000747,-0.44006215145180855,1.2503582713901056
2015-06-04,0.180174478473046,0.17560370932407499,0.19801195533247237,0.15211720932753908,-0.2376017220940349,-0.4630716345147563,0.1552695398235473,0.3415805753551385,-2.0,-0.4122077677198242,0.9549800883385615,0.0123761593454562,-2.0620893539630165,0.1637364193502722,-0.34762622450680575,1.7999605564135794,0.5053794391445267,1.6354372391878713
2015-07-04,0.15681866844423836,0.125716124030275,0.16936348329678025,0.11493754409308252,-0.10165662245223943,-0.34272201183028633,0.1273936633756941,0.33531667416563604,-3.75,-0.7361552874967129,0.4738349692220525,-0.7192718574231671,-2.3991222358236457,-0.466207711438036,-0.3738979872109434,1.616337098101753,0.29195429101793946,1.4329240496375566
2015-08-04,0.12412053440390773,0.08489900878989316,0.06909383117185781,0.04522567177847646,1.0123457635021351,0.07850166756535869,0.04841201344011011,0.296992958788191,-1.25,-0.27337311638687184,0.014343692261506707,-2.0656341374099787,-1.3302888622892526,-1.0012914940602091,-1.422849150007803,1.1961935725085704,0.41873766408904256,-0.4109763925652677
2015-09-04,0.044710780305961886,-0.005805691744288672,0.03567061379688367,0.02198838100694111,0.8577925413317198,-0.5232464458569913,0.025182116400232463,0.2522617479504703,-1.0,-0.22709489927588777,-0.18119247154388074,-2.139249900647262,-0.9743406772475341,-1.2697224825246074,-1.6021195321403052,1.0719574880267697,-0.015529921926627171,-0.7842028019253118
2015-10-04,0.03069729428867732,-0.014876161797706856,0.0213463777790376,0.003398548389712827,0.8309238490212243,-0.5834212571992263,0.006598198768330343,0.1889558204422993,-6.5,-1.245215675717538,-0.40275099775171824,-2.4090155852479103,-0.7842637104788087,-1.5158194934029892,-1.692717943552801,1.01560710435715,0.01469519155019992,-0.9686890764233657
2015-04-05,-0.3289821801549598,-0.3550187888008887,-0.3128857959707038,-0.3358658968747033,-1.023452730790963,-0.5834212571992263,-0.3418502568298344,-1.1317253616311063,2.5,0.4208001402778896,-2.8749868526657947,-3.60791989002128,-0.11859885217915862,-1.5119442402494427,-0.969742593740377,0.7925436536850691,-0.6699424412648541,0.020706234554944
2015-05-05,-0.3523379901837674,-0.33687784869405235,-0.36540799470280605,-0.2893913153316326,-1.0150271437514002,-0.2223723891458163,-0.4115399479494673,-1.135854494661782,5.25,0.9298605284987147,-2.6515318734212685,-3.0593488885948568,0.5557229476761046,-1.1740991362486364,-0.7028669223119854,0.8824540624523594,-0.9356568415390644,-0.149250159269987
2015-06-05,-0.277599398091583,-0.2053560329194887,-0.2173908891850634,-0.19179469409118413,-1.0270636966650615,0.43955053561876867,-0.17924097755069085,-1.1446201271465315,-8.75,-1.661719629716395,-2.1744871480330357,-1.9698387416282284,1.7741991508866979,-1.11463174254267,0.27118071139048466,0.9079171183264316,-0.6650572372712347,-0.22668606521828294
2015-07-05,-0.20753196800516022,-0.2552436182132887,-0.3033363052921398,-0.3544557294919316,-1.0238410066914037,1.2819978944100587,-0.31862035978995673,-1.1489407192049046,0.75,0.09685262050100094,-2.4639090666533203,-2.6033786125604204,1.5749269448065566,-1.1600914556057969,-0.6077138139355678,0.5242765197538053,1.0889611886162627,0.25382145647870835
2015-08-05,-0.3523379901837674,-0.38676543398785235,-0.31766054130998583,-0.34051335502901037,-1.0440895948993856,-0.6435960685414613,-0.3372042774218589,-1.1547451187279332,-0.25,-0.08826024794293547,-2.5986065557501927,-1.89685653677214,1.775474538476463,-1.4732111884124852,-0.3073951147673806,0.9146759656967123,-0.5030745307155986,-0.12482442037866474
2015-11-05,-0.3289821801549598,-0.3504835537741796,-0.3081110506314218,-0.3451608131833174,-1.0496419402756874,-0.7639456912259314,-0.3418502568298344,-1.1573649164235935,-1.25,-0.27337311638687184,-2.510690403996784,-1.545569175646226,2.0027743651886665,-1.4526197953434496,-0.47615082305926765,0.7061728049531683,0.3439644213924696,0.3390253195631146
2015-12-05,-0.3429956661722443,-0.33234261366734325,-0.34153426800639597,-0.3683981039548528,-1.0518745267032215,-0.5232464458569913,-0.3279123186059078,-1.1586668378119365,-1.0,-0.22709489927588777,-2.519058930331893,-1.569405820041014,2.0398149449887355,-1.2597137683220387,-0.5589371936390835,0.6259172638764409,0.5505361294445558,0.30369167330863667
2015-02-06,-0.4597747163162823,-0.3776949639344342,-0.40838070275634425,-0.33121843872039625,0.6886498522022456,0.8005994036721787,-0.3279123186059078,0.9310446298301326,0.0,-0.04198203083195137,-2.63632808671421,-1.2705644582266236,-1.1652100770704341,0.9039800268671471,-0.010230198764296898,0.9142766547998221,-0.6897425777349349,1.5531523661141176
2015-03-06,-0.3289821801549598,-0.2960607334536705,-0.3081110506314218,-0.33121843872039625,1.093631323259393,-0.8241205025681664,-0.3372042774218589,0.892152919337185,4.5,0.7910258771657624,-2.415899375502416,-0.8292622902571635,-0.6460099482723232,0.8458549098540464,0.2603743804921951,0.8205921030347101,-0.6415234679208635,1.5138491582647853
2015-04-06,-0.3383245041664828,-0.28699026340025235,-0.31766054130998583,-0.24756419194286897,0.35860562993015077,0.2590261015920637,-0.25822262748627484,0.8621959634701197,-3.0,-0.5973206361637606,-2.0880798443854993,0.04054692937389435,1.5481937630939622,0.3294294680579824,0.47606906846752617,0.8019012094474118,-0.4395847924403732,0.02329373890864052
2015-05-06,-0.2589147500685369,-0.23710267810645233,-0.25558885189931957,-0.30333368979455383,0.9687617936776681,-0.10202276646134632,-0.30468242156603015,0.8236648341460023,4.75,0.8373040942767465,-2.27052060797066,-0.2189395583084022,1.4764320122261192,-0.25806797581796403,-0.03593024813197051,0.3448183681489507,0.5125278123248216,0.09702491423765194
2015-08-06,-0.3009552081203906,-0.2552436182132887,-0.24126461588147352,-0.21503198486271946,0.6182457245548381,0.3192009129342987,-0.2164088128144951,0.7489479485870617,-0.25,-0.08826024794293547,-1.9185317269926765,1.1290535143265408,2.288831843928341,-0.6980840373130274,0.5891410403188003,0.6354360870341317,-0.5916829508022169,-0.6155420988528824
2015-09-06,-0.2215454540224448,-0.21442650297290688,-0.20306665316721736,-0.21967944301702655,1.1743538829610118,-0.7639456912259314,-0.22570077163044613,0.6904253057875327,-7.75,-1.4766067612724585,-1.5624495446257414,2.010895533390896,2.686082007395107,-0.9017658207512574,0.6604374055480525,0.4719101562438215,-0.007258778999951088,-0.5115636180375678
2015-10-06,-0.2215454540224448,-0.2507083831865796,-0.3128857959707038,-0.3637506458005457,2.3222915826139023,1.041298649041119,-0.36508015386971204,0.5436591971222362,-0.75,-0.18081668216490365,-1.6744085642894186,1.350308015651549,2.3627202417624007,-0.6846908107498395,-0.42586981916904154,-0.035133010737196546,1.587260111154467,0.1861178244556128
2015-11-06,-0.3570091521895289,-0.368624493881016,-0.355858504024242,-0.3776930202634669,1.4119593202356902,-0.6435960685414613,-0.36972613327768755,0.4081221604313969,-3.5,-0.6898770703857288,-1.9632029395968578,0.9750753846248693,1.5871020250907955,-0.706862048145271,-0.8147718097627403,0.27600166178653307,0.6688899926024443,0.373011616675285
2015-12-06,-0.385036124224098,-0.4275825492282342,-0.3988312120777802,-0.4427574344237659,1.1034838242330753,0.018326856223123685,-0.4394158243973205,0.2308247188159427,-4.75,-0.9212681559406493,-2.1524671562936843,0.3710678573289432,0.17599442990630468,-0.13237457582407727,-1.749230624615883,0.43665209578933034,0.470901556567935,1.1869386277137552
2015-02-07,0.6799888130895286,0.7561137927428387,0.6993602159570845,0.7981138927762218,-0.9492240855242148,0.6200749696454737,0.8057066569401214,-1.1144270384786392,-1.25,-0.27337311638687184,5.478125554327172,8.892882615723183,4.256727058460686,5.293723740590613,-1.4207672257049981,2.7606110901522207,-1.7650619146402204,0.6691646447158839
2015-06-07,0.7687408911989976,0.7107614424757478,0.6802612345999565,0.7748766020046864,-0.9622895695740439,-0.5232464458569913,0.7824767599002438,-1.1268048646192812,-2.75,-0.5510424190527765,5.799206687955353,9.562825447108832,3.774134895977287,4.503811031548747,-1.5401699561667306,2.212183464354171,-1.78959632953116,0.5881130848701329
2015-07-07,0.6706464890780056,0.6518033871285296,0.6611622532428284,0.7237545623073087,-0.9909055034365225,-0.16219757780358132,0.7267250070045375,-1.1352099159352005,0.5,0.05057440339001683,5.125904131112608,9.27964779800121,2.167603455016376,1.7894480320607564,-1.1994477831621848,0.5108338836624413,-0.80980645269819,0.838019228180165
2015-08-07,0.7126869471298594,0.7334376176092933,0.7375581786713407,0.7330494786159228,-1.0006803492301168,-0.7037708798836964,0.7360169658204885,-1.1438670549709213,5.0,0.8835823113877306,5.312431236005684,8.949955969704586,1.5053539457379228,1.3009679735074668,-1.1669724395191357,-0.27533257367219666,0.2880827915837153,0.5517310121675221
2015-09-07,0.74538508117019,0.8105366130633478,0.8282783401176991,0.8259986417020643,-1.0057570566283787,0.3793757242765337,0.8010606775321459,-1.1471059035228037,6.0,1.068695179831667,5.915244674795514,9.55351768783113,1.1605618634320078,1.2957943312439109,-1.5634025041547628,-0.1911147623481081,0.10881765957167502,0.5679350928107915
2015-10-07,0.8107813492508512,0.919382253704366,0.8569268121533912,0.9375376374054339,-1.0371297493839862,0.6200749696454737,0.9357940803634363,-1.1522178595623265,6.25,1.1149733969426512,6.4253155612178,9.054855296960305,0.5975611774165593,1.9488973122643165,-1.89155065293388,0.15024883795424265,-0.17967459625441928,0.04343062058165709
2015-03-08,-0.12345105190145285,-0.17814462275923415,-0.15531919977439715,-0.19179469409118413,-0.3204403854530555,0.2590261015920637,-0.17924097755069085,0.22689980874814442,2.25,0.3745219231669055,-0.9905686289124347,-9.634123719781984,-4.180417042895444,1.6983099579392071,1.9718783848256345,-0.872098376023289,-0.46659868365279245,-0.6646969492913165
2015-04-08,-0.16082034794754502,-0.13732750751885234,-0.12189598239942301,-0.14996757070242048,-0.3525605093170113,-0.2825472004880513,-0.1420731422868866,0.20650623131456808,4.0,0.6984694429437942,-1.2170140148541266,-9.62328559509025,-3.2049062016773977,1.550979163316698,3.7833186741403333,-1.6640833742123469,-0.9297606395004508,-0.5859122040271793
2015-05-08,-0.14680686193026046,-0.11918656741201596,-0.10757174638157695,-0.07560824023350737,-0.011625148037555166,0.1386764789075937,-0.08632138939118025,0.18516493169388923,-3.0,-0.5973206361637606,-1.1135236002054165,-8.658023314941643,-1.9869827388481858,1.475035989724041,4.4157004623638345,-2.2190061643290693,-0.7805694802754413,0.011675029781308991
2015-06-08,-0.07673943184383765,-0.0965103922784705,-0.0741485290066028,-0.1313777380851922,-0.3236339547341801,-0.10202276646134632,-0.12813520406296003,0.17324660721972127,3.0,0.5133565744998578,-1.3709746101166747,-8.342657330795687,-1.4630835387853016,1.0640725985103894,4.115672691134714,-2.8371916672012385,0.20730190252493705,0.9290627527756258
2015-07-08,-0.12345105190145285,-0.0965103922784705,-0.12667072773870502,-0.07560824023350737,0.12745527950029886,-0.10202276646134632,-0.058445512943327074,0.1342144934397955,17.5,3.197493166936936,-1.0602835711835814,-6.9278792232029645,-0.3819919412018942,1.2410398340615851,3.4336534925390545,-2.145907901688247,-0.232312009050934,1.3818072972602287
2015-10-08,-0.04871245980926853,0.20281511948432954,0.01179688710047356,0.24971383056798754,0.528884026068414,3.388116291388284,0.25283510739103343,0.07558654817503288,-13.75,-2.5872839719360767,1.0238016692988865,-3.5793829926034912,2.711865222636018,3.5058925603439692,3.788458202571688,-0.27863133586463984,-1.884831021597767,1.301189314852187
2015-11-08,0.22221493652489965,0.14839229916382043,0.054769595154011745,-0.005896367918901313,0.2050910457934142,2.4854941212547588,0.015890157584281403,0.013097512518371148,-19.25,-3.605404748377727,0.41086065448949427,-4.170358921264693,2.3393246827803056,2.670241935284705,2.7910524193190387,-0.9271889940632149,-0.11843105884513756,2.145063605468907
2015-12-08,0.007341484259869719,0.044081893549511336,-0.5086503548812666,-0.3637506458005457,0.8183728305394791,3.809339970783929,-0.3325582980138833,-0.08029620119245844,6.5,1.1612516140536353,0.18867291216174759,-6.586833648630978,3.5589089534958025,4.898378768893545,-0.056804775169986464,-0.768990771649037,1.1089056871990968,-0.5231834292827241
2015-02-09,-0.3710226382068134,-0.4049063740946887,-0.4179301934349083,-0.4241676018065376,-0.9716373118771534,-0.34272201183028633,-0.42547788617339394,-1.1353790380763331,-6.25,-1.198937458606554,-2.4924371158135696,-3.081070040164974,0.9318716889558729,0.37635032741270363,-2.377146289432864,-0.2352028447616913,1.1242032979298993,0.2670106393011664
2015-03-09,-0.4224054202701902,-0.468399664468616,-0.4943261188634206,-0.5403540556642143,-0.9739184327922424,0.6802497809877087,-0.5416273713727822,-1.1393518129010558,1.75,0.28196548894493734,-2.941843339453717,-4.138094610346547,0.5021981921289481,0.6523793461415889,-2.44710575733716,-0.2883657981879761,1.8664411369131193,0.25863151896449144
2015-04-09,-0.5345133084084667,-0.5318929548425433,-0.5038756095419846,-0.5078218485840649,-1.0002629526371432,-0.40289682317252135,-0.49052159788505134,-1.144514824681298,5.5,0.9761387456096988,-3.0515608316754665,-3.5698571984599727,0.5592153645165938,0.6883605205709927,-1.792781772924588,0.5343383020979011,-0.818359845108419,-0.37507749303189536
2015-08-09,-0.41773425826442867,-0.45025872436177966,-0.4227049387741903,-0.4055777691893094,-1.009882488070561,0.4997253469610037,-0.4022479891335163,-1.147906840455338,1.5,0.23568727183395324,-3.055630329186579,-3.052641608883583,0.8306445476074614,0.2508644327644715,-1.211546020511199,0.22452986182864054,0.005532794000318295,-0.13821377381736344
2015-09-09,-0.4364189062874747,-0.38223019896114324,-0.37973223072065215,-0.3776930202634669,-1.01893902344834,-0.4630716345147563,-0.3790180920936386,-1.14928534545476,5.25,0.9298605284987147,-2.914645608226133,-2.5356782247721625,1.01927848708957,0.4082074875815395,-0.9576229565356799,0.5460203468539621,-0.5093005740994938,-0.06673515576620948
2015-10-09,-0.385036124224098,-0.32780737864063414,-0.33675952266711395,-0.28009639902301847,-1.0355669388847124,0.43955053561876867,-0.2721605657102014,-1.1531177169925044,12.75,2.318207041828238,-2.443406074377317,-1.6477357324009927,1.7013462660862027,0.881095698031712,-0.5367556659757771,0.8487305850330294,-0.9848531474822798,-0.06913618492902829
2015-11-09,-0.277599398091583,-0.10104562730517959,-0.3081110506314218,-0.043076033153357875,-1.0341303180530819,2.2447948758858187,-0.035215615903449425,-1.1546206703599298,19.0,3.4751624696028407,-1.1114935129022268,-0.4279374808200859,3.160743771382254,2.5238879454078815,-0.3290328279897304,1.554677024502941,-1.573002646259056,-0.607749404134904
2015-02-10,0.2128726125133766,0.20281511948432954,0.2075614460110364,0.23112399795075927,0.4187689807034352,-0.7037708798836964,0.22960521035115578,1.2165387589812264,4.25,0.7447476600547783,1.5271649356804564,2.687103566221861,-1.5658512057512326,0.7666715967672902,0.6141205434402636,0.45740754468657124,-1.1763035631622407,0.5590248429478906
2015-05-10,0.23622842254218424,0.24816746975142046,0.2982816074573948,0.31013078657397947,-0.048957875864927204,0.1988512902498287,0.31787881910269083,1.2080698879894078,4.75,0.8373040942767465,1.706882556242146,2.917087239677717,-1.4736619154660475,0.5965820481197195,1.0053145212447214,0.6830996273655295,-1.2161884796486186,0.28198445719327997
2015-06-10,0.3016246906228455,0.3388721702856023,0.35557855152877904,0.3984324915058138,0.6863007830045794,0.3192009129342987,0.3875685102223238,1.193040354315156,-2.5,-0.5047642019417924,2.373492142497091,3.8968550384532827,0.12598562325565074,0.35323358956115875,0.9775741048553387,0.8104814482139012,-0.7991111235612274,-0.913323974485925
2015-07-10,0.3903767687323144,0.35247787536572955,0.3937765142430352,0.3519579099627431,0.26436136199568505,-0.2223723891458163,0.3411087161425685,1.2049299599351693,-4.5,-0.8749899388296652,2.262938603711286,3.46420534469726,-0.2295696913300572,-0.09462702868002643,0.6107515683612472,0.2858146029673178,0.7312388194622013,-0.2825485385831121
2015-08-10,0.33899398666893765,0.2799141149383841,0.33170482483236896,0.2683036631852158,0.09206393117513026,0.2590261015920637,0.2807109838388866,1.185592598137724,-8.5,-1.6154414126054109,2.0601564659688747,2.8029788657771015,-0.8304053096554964,-0.3096465409044945,0.37915349674370935,-0.005390804012045938,1.0824608302079721,0.07986170673550909
2015-09-10,0.26892655658251485,0.25270270477812956,0.1598139926182162,0.11029008593877544,1.393768594300044,1.2218230830678238,0.10416376633581646,1.1545156069586284,-2.0,-0.4122077677198242,1.6763263039504983,0.6731062351836524,-1.7750759291594,0.502538367649011,-0.21275792885910877,0.00633667311299099,1.4736977255210126,-0.010381403174669852
2015-12-10,0.09142240036357709,0.08943424381660225,0.1359402659218061,0.07311042070431888,0.14582072959114334,-0.34272201183028633,0.07628788988796328,1.0890876752268104,3.75,0.6521912258328101,1.2842489843656715,-0.009125969561444106,-2.459413446034261,0.5417452210621911,-0.43972500916748597,0.4455376141917388,-0.2545278206294046,0.13055268403504247
2015-02-11,0.08675123835781556,0.02594095344267497,0.054769595154011745,-0.005896367918901313,0.4762435208661679,0.5599001583032387,-0.002693760047620716,0.8565989778937634,4.0,0.6984694429437942,-0.09328474521008391,-0.06877654763018629,1.5619929255162546,-1.8816019267105668,-0.08449254306161146,-0.1318487939405318,0.5559365240457271,0.017524829445712292
2015-03-11,-0.002000839751653322,0.03501142349609315,0.04999484981472973,0.06846296255001182,1.206143972309593,0.1386764789075937,0.05305799284808564,0.8460368215324525,0.0,-0.04198203083195137,-0.009958997819964484,0.29995705814844215,1.6152120715099303,-1.7633301952684288,0.40063932528713136,0.3749322936847856,-0.21337843117360847,-0.29217499977348693
2015-04-11,0.054053104317484925,0.057687598629638605,0.06431908583257578,0.06846296255001182,1.096951082208161,-0.8241205025681664,0.0623499516640367,0.7717826286237808,-6.0,-1.1526592414955699,-0.08856218480242337,0.20460998092779206,1.2940010676924054,-1.7880014889918006,0.6656761119488923,0.28364195542863935,0.06726409297039757,-0.19814147421206196
2015-05-11,0.054053104317484925,-0.010340926770997764,0.01179688710047356,-0.043076033153357875,1.1207232742126418,0.6200749696454737,-0.049153554127376015,0.709826487260877,-1.5,-0.31965133349785596,-0.41171050742817067,-0.8492639487874108,0.020984410767311768,-1.4409326713643342,-0.8661580104888119,-0.15996004963412142,1.012074795306582,0.8818144462736047
2015-06-11,-0.034698973791983966,-0.0919751572517614,-0.059824292988756744,-0.0709607820792003,0.8747310774884448,-0.4630716345147563,-0.06773747175927813,0.6626733197227833,-6.25,-1.198937458606554,-0.7240245159287224,-1.5179263229276019,-1.379645175465795,-0.7793239008026148,-0.8299358186360147,0.2075209977278825,-0.32098522580155936,1.4943269140739794
