Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
2015-02-10,-0.8107332613198465,-1.4655968790077998,-0.9384597183775139,-0.7122286865881607,-26.7998046875,-0.026804208100451202,-12.18615037363149,5.952738237920242,-4.927855336174208,3.151372086564921,-1.4273530642255408,2.9478811665247515,1.1014082788982995,2.7313489857235873,-0.5589588319298663,0.9576632175767932,-0.23185945400560748,-2.0729225920306042,1.1541940022936694
2015-02-11,-0.8392580941205146,-1.510695772820035,-0.9594214743186551,-0.7411738621539818,77.599609375,0.0741481515306853,-10.28539176709526,6.170681664135125,-2.6096596570643804,3.5858204781811134,-3.121289881632047,0.8442130861276245,-0.6978344384199568,1.7201712384150267,0.867768045114102,1.7130454443802567,-3.5129436704433568,2.4805375274481136,2.413590175660979
2015-02-12,-0.7483423018106061,-1.3611969879379704,-0.9349267993973642,-0.6573622693685255,-14.599609375,-0.015006838203142489,-9.50337210307306,6.331202700678766,-1.465598640076283,3.90065056087204,-4.900265827264118,1.2492506333350626,-1.2045729741854467,0.4390988912419701,1.7174077750646717,3.215218815902591,-1.4233507114993427,6.772604080715305,0.6510062141445445
2015-02-13,-0.76533581922377,-1.365612421524308,-0.8806380710845583,-0.6731306028127199,16.7998046875,0.01535583163662115,-8.464089352083299,6.425949566546129,0.4468343216094451,4.8394007411659565,-4.43769507503569,1.9132961377103341,-0.41139595323718736,-1.605849663179483,1.0076975339807666,2.564420389371463,2.9059427394464716,1.9656646647903573,-1.7361790217722797
2015-02-16,-0.7456728402303574,-1.3627337687277823,-0.8242286713526781,-0.6549859446026546,-113.2998046875,-0.11044815559296836,-7.9176578463573355,6.362256248279263,1.1178801982250448,5.04167468242627,-3.6528543186379827,1.9537528772969797,-0.3598343658644696,-1.9392881991531212,0.26127089730713804,2.212130437036174,2.6530599848264425,-0.020068602250635198,-1.1740835307330735
2015-02-17,-0.880285063371841,-1.5506127167739412,-0.8308241434721956,-0.777355595295764,112.19921875,0.10760535280032812,-7.617496592890291,6.1454667631873106,1.7594372664759932,4.856986348141495,-3.0029082854050406,2.1659819740506685,-0.4149665131955982,-2.6977404543419308,-0.3362780448724648,2.159757404209951,3.1981331091621286,-1.2118499064513857,-1.7165732996403162
2015-02-18,-0.7459146564658684,-1.3266531543796625,-0.8057394986821493,-0.6561746343546015,4.1005859375,0.003075915031754222,-6.640047870536899,7.030128793717355,3.0258628591648886,6.826431288395372,-1.3836502553028462,1.2630583497745667,0.5136616326677912,-1.3244221753538297,-2.1896861187056937,2.4646395111148154,2.2897085913845157,-2.424606824982714,-0.622405408512055
2015-02-19,-0.7416662771125774,-1.3059272290692607,-0.8231694856818715,-0.6517457893959279,45.0,0.0426249143649157,-6.739825952789185,6.065099271992935,3.0075548252819755,4.469997537837128,-1.773841754899338,2.871908608908329,-0.2790540044397404,-3.137935494825854,-1.3110838893862597,2.4805852796820798,1.3816717815027466,-0.43021143634430536,-0.23087757095436434
2015-02-20,-0.6855886179480992,-1.258909233392675,-0.7982032948810686,-0.6031434612950265,-93.2998046875,-0.09110851455423606,-5.020641105555988,6.021712843191608,7.270917363898187,3.0387307650812194,-0.7730668294321551,4.785821893369329,-3.137140469626034,-2.3826590446367852,-0.7574678044091865,-1.844044274428107,0.4152259852878273,-0.5610040210031587,1.213842949086527
2015-02-23,-0.7908260953435159,-1.3961250166937311,-0.8693320403248413,-0.7039120772766241,101.5,0.09725940029933443,-4.807733449390432,5.784504232560246,7.419066572386611,2.670784892803636,-0.5475753474053715,4.644307685725588,-3.1304437233914313,-2.4406900957540643,-0.5554810949440699,-1.5342765784621055,0.5045283704583444,-0.40538487893024944,0.9921219627111408
2015-02-24,-0.6763628544138738,-1.2520012163301792,-0.8136299144122294,-0.594286826115702,40.2998046875,0.0380799098571316,-4.0120860081524095,4.458545208919363,6.138864392896677,0.3225776116817356,0.41955844991946756,3.7632008473691574,-1.693230086417572,-0.30154050821540873,-0.14737826369248064,-1.9157260076710687,-1.1361229425589072,0.5471576359716207,0.5145101490632864
2015-02-25,-0.6281738572460897,-1.171014742830008,-0.7462686958496317,-0.5507609521196105,-27.2001953125,-0.02719137864858989,-3.698023797205137,4.31340389523814,6.211215748162735,0.16165511168106078,0.26532252195741846,3.4338863449350003,-1.318354608481227,0.37416831165855313,0.5022570829792062,-1.8718294098657404,-0.8138548790612321,0.447905042764731,0.36402186171170775
2015-02-26,-0.6604622515553232,-1.2251337902292732,-0.728604100948884,-0.580138570274871,-39.5,-0.03908506902372822,-3.5462379744278656,3.9938604899286734,6.074010121393403,-0.21487048256166152,0.33576238729174174,3.0645815476955107,-1.2856796328858728,0.7556728173002694,0.864923066305041,-1.723161483205902,-0.618912920113713,0.3447321219365186,0.02529267308250044
2015-02-27,-0.7064654196138807,-1.2015292121223458,-0.7271918533878086,-0.6228006138301068,62.2001953125,0.05925719452190749,-3.500969461861696,3.7211700552910036,5.961823513684458,-0.6818274243775613,0.5798639466221066,2.7660176335225706,-1.2144162700016796,1.1197731411601246,0.9873807578955464,-1.506296471105299,-0.41539156846649417,0.2637767912392739,-0.08700538330535673
2015-03-02,-0.6387343515704395,-1.1900146009362431,-0.7408520134288946,-0.5556211849297006,-19.900390625,-0.02013259853313462,-3.272530471425792,3.646016181270859,5.912987663868268,-0.9955465821409315,0.8568668602493497,2.716324970028457,-0.8727910428477993,1.31457998197967,0.9367705796598343,-1.255392956474072,-0.5259664588260268,0.2668006922891492,-0.2810951235503273
2015-03-03,-0.6582776078198,-1.2172643481116878,-0.7289583128778833,-0.577114636362864,32.900390625,0.030924809263846702,-3.1693454051870202,3.374712201153627,5.804980422114597,-1.368959187284297,1.2279580237823102,2.599555516556084,-0.7837310884381488,1.4303340096853694,0.7405738888599259,-0.8508244893804685,-0.5918770000005974,0.31682834504982443,-0.4994587301723388
2015-03-04,-0.6205270114849066,-1.1600754873786276,-0.721420959038072,-0.5415805123672179,-35.6005859375,-0.03531440561222148,-2.381715083670245,2.928344139387037,5.854970332662106,-2.470809562744723,1.3492039156656122,1.3114017290592814,0.4635997215720944,1.2634110813164259,0.8941437397975499,-0.02058882432757847,-1.4664914271426668,-0.29541912873148113,-0.9206301782177797
2015-03-05,-0.6592484288829544,-1.2193764846362218,-0.7704103088806538,-0.5800309869965227,-31.2998046875,-0.031155627334165967,-2.4209314773106123,2.67407515951546,5.727377783278789,-2.665107910191942,1.5460416487483641,1.1957239254132677,0.16185810631359954,1.1276201055910278,0.7606943452031704,0.051683476903714054,-1.3649212885459208,-0.3304763748495574,-0.9154564567918213
2015-03-06,-0.7008823094704654,-1.2619809208493844,-0.7671131478402602,-0.613836395372434,-8.7001953125,-0.009302210687762519,-2.4248321087094227,2.4950014718714857,5.614775196088297,-2.9704049632527574,1.735266287077007,1.0212665090224418,-0.20032681194437135,1.083617648904989,0.5752206025881027,0.09399859730747145,-1.3303291339213097,-0.3306816027853,-0.8426190324827507
2015-03-09,-0.7101068876309873,-1.2690800984491495,-0.7794783642707837,-0.6232330564195462,14.30078125,0.012939320825189709,-2.4275230343465175,2.307722878244168,5.4149047207170415,-3.1780532632760523,1.9321587890940626,0.8780949953629791,-0.35965713121798937,1.029592130198586,0.31271128772388324,0.176940968104778,-1.3364068001213925,-0.2839555250596528,-0.9048567266255152
2015-03-10,-0.6949341042263766,-1.2322348419519527,-0.8345916703533707,-0.6077874728103969,26.7998046875,0.025025652155987295,-2.4259542454607868,2.221093403669029,5.211086474273102,-3.314642417571348,2.0542852518681025,0.8324726962238329,-0.4037356978545439,0.9192106090527412,0.1406073417368915,0.2379814260836356,-1.3711447114944049,-0.24641826475179032,-0.9470173518236518
2015-03-11,-0.6590054272737399,-1.162378784440431,-0.7469759696689,-0.5788422972445757,26.3994140625,0.024638481607848612,-2.2448483583253678,2.2313618298036815,5.238022497909462,-3.2697415927714406,1.9795137337854707,0.9215376923135601,0.10271866020435358,0.9959973050042312,0.18525403844031763,0.06824468954392682,-1.592221760448318,-0.16228357995995288,-0.9874879876695084
2015-03-12,-0.629630681527673,-1.1562372836499268,-0.6849141295765266,-0.550329564268194,-1.599609375,-0.0024360715279664997,-2.617037248811525,2.2342430502424784,3.4603083075555605,-2.4390529703066575,1.3912865803900953,0.11553572872930198,1.906552875045821,0.5509847520573743,0.16786617165265205,1.9875044821180161,-1.151868728441479,0.023915311421647517,-1.7338979084167583
2015-03-13,-0.6316944171454407,-1.1587317412489995,-0.7425011689684566,-0.5520572251499057,11.099609375,0.009843845076900429,-2.6675239840225715,2.25703617988822,2.7064344219225767,-2.117449371159029,0.16081778361019783,-1.1080542937328386,1.079809103698033,1.9198852449440396,1.7228578155568446,1.3398057852852794,-0.476678040556457,-0.4503424045868639,-1.3659550366901054
2015-03-16,-0.6201631017579367,-1.16065084311335,-0.7622852852495481,-0.540069072780226,-17.599609375,-0.017907784358952333,-2.6188601578572124,2.297856646698157,2.5068380094224314,-1.8748836548408823,-0.3194441521062587,-1.4345255228039888,1.1036850651376315,1.8708155063158745,2.425914754542757,1.1612660327640425,-0.08297943601752888,-0.6531886822713246,-1.4779604697612794
2015-03-17,-0.6313305074184709,-1.166216988169132,-1.2438214522206945,-0.5590775614311471,-597.400390625,-0.5785647335265295,-2.8993487644533222,2.0396461536698207,2.0010496221771947,-2.2971815974777066,0.2650617933380194,-1.79547116185098,-1.1125408974268456,0.941930806503279,1.6973672553256112,2.040498859609619,0.3183786904969311,-1.2713820962433982,-1.3974650088784448
2015-03-18,-1.360837933512151,-1.5204824426790564,-1.2225066343892843,-1.204300890159212,445.900390625,0.4302883967136685,-4.052106568212958,1.0571241014018955,1.2001125723978907,-3.5085434348814957,2.0106070775696816,-1.2504603236398308,-2.2916911805071685,-0.5161507442182287,-0.9190337809030846,2.6643946639265064,-0.1645459015436742,-0.3527947874114621,-1.1646254821747188
2015-03-19,-0.8176522876270896,-1.413396933472885,-0.9206778195262533,-0.7227053993708485,16.7001953125,0.015259511158791527,-3.6168024603954017,1.623768109845139,1.2526155629694828,-2.775297497565082,1.5048985491720752,-0.8737956926201401,-0.644064959111168,-0.12296160898605546,-0.8712535822522,2.131866121436532,-0.46454835007538553,-0.20016634452608642,-1.0386118385595877
2015-03-20,-0.80235741073102,-1.418194688133761,-0.8696862522538407,-0.7046683244391316,15.5,0.01409894383278557,-3.586905173423102,1.7557736755305644,0.7985192966395925,-2.252054317508899,0.37455524376377725,-1.7593784120341782,-0.9596697136596877,0.970728166927296,0.009602321610160336,1.4503839716179792,-0.10772800516174696,-0.6417990824095211,-0.6531039355705688
2015-03-23,-0.7792947799560118,-1.40130696655206,-0.8408340805826193,-0.6879275225377101,74.599609375,0.07124720537487546,-3.4996578159030496,1.8561612845902362,0.7561916898417558,-1.9727827736203147,0.03606011473159758,-1.8578294919341127,-0.9104654527898172,0.8371264322055545,0.2830069076402536,1.3155201323819277,-0.3018056128329666,-0.7614687680611517,-0.6502017460544547
2015-03-24,-0.6922646426461279,-1.259293428590128,-0.7751208675208531,-0.6073560849589804,-2.099609375,-0.002919562553934807,-3.3039282723598205,2.056574689051887,0.8642666497885597,-1.577219847671108,-0.3094859336272043,-1.7997896283402155,-0.5585067083336491,0.8768939492619381,0.5545254098816669,1.0748030668482216,-0.21940461769818365,-0.8592667404883789,-0.40435200310786945
2015-03-25,-0.699789394915852,-1.2901902189570043,-0.665247317245948,-0.6096237717084799,-22.2001953125,-0.022356468388906814,-3.152406069771778,2.1358629832519624,0.8773550981851643,-1.3870398004265416,-0.6486883900337561,-1.9774179198472024,-0.4860228533525891,0.9190893170804766,0.870942925886241,1.0210368799681737,-0.4349486489711043,-0.6795351940615388,-0.2945496799327437
2015-03-26,-0.7277073163803356,-1.3230079853111454,-0.7432072927489943,-0.6336011311858626,74.5,0.07115088489704582,-3.191626232221739,2.122257897849169,0.8316576605927013,-1.3308394367132297,-0.9087575325755659,-2.0985404160933507,-0.6231557610106389,0.7716707967264367,1.1689211139856317,1.082110302540666,-0.2679720099577565,-0.4097118819213047,-0.4406290086652145
2015-03-27,-0.629994591254643,-1.175044107095978,-0.6952771285772192,-0.5531372768854814,-7.2998046875,-0.007948058087687221,-3.023590229079373,2.303282383561948,1.214745653338635,-0.9449449484113766,-1.1924533171693872,-1.7544406689668857,0.4700608661775355,0.8896180894505283,1.740991692072503,0.6674680099485123,0.040745342999815,-0.19961827928755974,-0.7714436353029135
2015-03-30,-0.634728973826363,-1.1738933956265336,-0.7262488216287842,-0.5610214436075786,-29.6005859375,-0.0295125133006018,-2.879191918197183,2.30819924162553,1.5026534624417587,-0.7785226260082507,-1.1084554842227479,-1.4751993014953402,0.8922777855563353,0.33070114412866447,1.8015555604574471,0.607353049134744,0.09434712716783483,-0.4790254206156501,-0.9225962924389652
2015-03-31,-0.6740573025605952,-1.1988417198630894,-0.7169461583376288,-0.5929916078234297,18.7001953125,0.017193475262664754,-2.8221182045536626,2.2787404820714516,1.6678553238700584,-0.750620817318564,-0.9146755848103936,-1.2692831351390264,1.0915459422127285,-0.16582744215440665,1.5590375489389978,0.685808087068297,0.09579405826980286,-0.6272092658070487,-1.0946742929485669
2015-04-01,-0.8243283123251183,-1.386529507371979,-0.699517321376637,-0.5727944294205617,31.0,0.029087165637803097,-1.892902797494986,4.09479854359702,1.2390497058255336,-1.2079332126942839,-0.33932016859491493,-1.315572460426043,1.03463552471806,-0.4842860381298238,0.7682511734390557,0.5934149439410462,0.17549746992792492,-0.5712678877791101,-1.2031576868241156
2015-04-02,-0.6165216337408301,-1.064120394161106,-0.6996346253271498,-0.5393128256177184,-157.3994140625,-0.15309168635600903,-2.6104788362794715,2.317368716376161,2.2417040895155407,-0.7465599225292436,-0.22256266087913673,-0.4585928352553399,1.8913350003064677,-0.8183006449494357,0.715446252424652,0.9367988646086653,-0.25431663549557404,-0.3573150823313592,-0.8475047586451228
2015-04-03,-0.8045432398402467,-1.4295181387825944,-0.7474463355096815,-0.709312335954502,216.69921875,0.20865497722770432,-2.8592317619148364,2.0328992182735495,2.4886437299622663,-1.3405277195628666,0.5831773147201147,-0.12734448232311738,1.0600698293038755,-1.5399131619209934,-0.25516517897526836,0.9990661853914466,-0.6034715871439131,-0.19231617411582538,-0.8560677773283278
2015-04-06,-0.5425993588440856,-1.0167182032870672,-0.7836001030809582,-0.47526596864569076,16.5,0.015065925884722185,-2.5158532433526366,2.3106943054717157,2.8563654336530533,-1.1008264385837572,0.5970692002996723,0.3397970043059746,1.8570821569861704,-1.290919543479989,-0.23781016336103836,0.9830431500674168,-0.508244134561857,0.018141450390177005,-0.5151305351750339
2015-04-07,-0.5234211976953984,-1.011345092891469,-0.7412050753191635,-0.45744511500869356,-66.2998046875,-0.06499999915194747,-2.336238301505168,2.262242011992567,2.9039891348403195,-1.13139449023913,0.6073020043787053,0.42618454124582883,1.9028861321711081,-1.159966877910267,-0.2382555991119418,0.8730977901870045,-0.6923405018212885,0.06886986800036232,-0.42642312453374565
2015-04-08,-0.6025626730085883,-1.1297540527464736,-0.6447570771843188,-0.5290523341297504,9.7998046875,0.00858695727306485,-2.3414544670359385,2.106836378209051,2.901891294692346,-1.2198234170638365,0.577198871855638,0.2861175654439597,1.6156117761186524,-1.1294959102562794,-0.15394763245907933,0.8460353672821661,-0.7043922433062777,0.039577237716755226,-0.48768785467762193
2015-04-09,-0.592731183511882,-1.1197743482272684,-0.6979854697875878,-0.5184680380687142,-62.69921875,-0.061518297173929606,-2.3020653253126735,2.086862080844027,2.7743816452335928,-1.1884162220078,0.34649577085484573,0.010463936627759268,1.4887449188837638,-0.8622383448933439,0.25255180892854856,0.669758199290679,-0.5084554910057815,-0.13863108441083885,-0.55899586528524
2015-04-10,-0.6679881891987508,-1.2399112494093543,-0.8184589270416721,-0.5861864380988852,-52.1005859375,-0.05126960946917562,-2.532198377868898,1.8420893014811865,2.5266852190612337,-1.5033242904939825,0.4930261310476449,-0.3016879047750285,0.715008308058526,-0.8982830517022868,0.20525517526959736,0.7636881211848046,-0.3324977829016339,-0.145842401789021,-0.623258532467325
2015-04-13,-0.7261295839809968,-1.2938372621484358,-0.8381245893335203,-0.642457766365187,37.7001953125,0.03556613424946044,-2.716401298302533,1.5447315387551794,2.1023351415455522,-1.8654710368682759,0.7860307146732564,-0.7014451722768968,-0.5791497326538869,-1.1145844207122941,-0.6519659106431674,1.341052684938924,-0.2954546570558293,-0.4050720173344179,-0.5657211664933741
2015-04-14,-0.6916577313099435,-1.1374304602038754,-0.7896067553704508,-0.6017396049863828,39.900390625,0.037693683627403,-2.644693888396578,1.6407188165699544,2.0964059125737773,-1.929499978605008,0.9449065608833803,-0.5670606350076932,-0.16089209305359492,-0.9949834694006594,-0.9917385394283362,1.3702106616143155,-0.37945783144346934,-0.3151549629331003,-0.5199598383423145
2015-04-15,-0.6354567932803028,-1.1784999897501405,-0.8142187342422543,-0.5586451188417076,-65.6005859375,-0.06432386717031992,-2.6249490253706376,1.6066601160075182,1.882362542816656,-2.0644354072437303,1.026022967946956,-0.7464310400934113,-0.4814884217770864,-0.8202225564765584,-1.2884734375966942,1.4991261413122716,-0.6825371856152302,-0.28452965007488884,-0.44347460141480577
2015-04-16,-0.7162980944842905,-1.3132194413292095,-0.8520216573530929,-0.62949714553828,-132.2001953125,-0.12872449410193443,-2.820894874493513,1.4391295294348625,1.642712630543278,-2.284164436299404,1.1101087493146267,-1.0162820458608026,-1.1443075210990976,-0.8400781657291649,-1.4233337767659406,1.6255652604637334,-0.6699695688432794,-0.273307664988544,-0.4466722156730155
2015-04-17,-0.880648973098811,-1.3036239320074572,-0.7606361297099861,-0.7722801959289771,97.400390625,0.09329515161375834,-3.1413807317443596,1.2107131932925264,1.374720494370796,-2.3729075038839307,1.043101214026409,-1.3074236669551174,-1.2493030281929762,-0.6871776334202488,-1.465509288597148,1.4768855644753247,-0.591255514299661,-0.19126367734415248,-0.4636898249924069
2015-04-20,-0.753440594109296,-1.0986642277194136,-0.6864448311268453,-0.6670827349887058,154.599609375,0.1486057695298046,-3.1387531294019966,1.5009605547646714,1.1019678257778136,-1.9059118594196764,-0.12111696630605458,-1.7002422390531504,-0.1874843081857096,0.9005767130922446,0.2072527548583908,0.4080988766017055,-0.2732114396123937,0.10696207202831247,-0.2479847532692133
2015-04-21,-0.5710032835269981,-1.0790890138784563,-0.6919799675368258,-0.5001071585639293,29.7001953125,0.027830277833967517,-2.8028335766961705,1.8411303611709051,1.2193298294328372,-1.5817450245839355,-0.49016476893476757,-1.6247506392214008,0.20554272910074498,1.079228569825316,0.5706268413898855,0.1661652146309865,-0.36581291105744795,0.02762893507996253,-0.20547072522762355
2015-04-22,-0.5325248677381649,-1.0257383568740972,-0.6829119121466958,-0.46802941106972973,-20.5,-0.02071241003693255,-2.600186564570212,1.9848144090680322,1.3222127785142426,-1.287955060275129,-0.7694440992619467,-1.6152562286877705,0.4356977333087516,1.0826010971766125,0.9900288563876839,0.1869922911623188,-0.307297618954555,-0.1786225387929761,-0.16946370054961676
2015-04-23,-0.5572873244039708,-1.0648887845560118,-0.6380443011142886,-0.49017047164902927,-161.8994140625,-0.1574431055897238,-2.5537017998160225,1.963600343970204,1.1314476908571618,-1.0966563004751022,-1.0582095387278974,-1.8595441875022174,0.4726737536877803,1.1217104301884093,1.4196110056950255,0.33810620482467735,-0.18107661895973104,-0.3692632030909595,-0.2589228337234231
2015-04-24,-0.7451868370119284,-1.1719742937621833,-0.6533536166949366,-0.665030214795903,69.2998046875,0.06612238936329341,-2.8953701162214465,1.5947514904445481,0.9654039163924326,-1.2582900614057568,-1.0309677629580094,-2.196548010944055,-0.0127901543718755,0.9370302831436266,1.468267060752103,0.418302459201379,0.07631070171038037,-0.3531552017565809,-0.3761373625903097
2015-04-27,-0.6749060301322906,-1.0458889264497768,-0.5554910709215556,-0.5901828404681194,100.599609375,0.09638873872522744,-2.7138898467769175,1.8296354061251132,1.1242928991818135,-1.0410068625240023,-1.1043276463371785,-1.891735111207106,0.8588356351946045,0.7946287530680602,1.5105495579121984,0.32384662071856607,0.10550156957664727,-0.1546431231876608,-0.4842071854984656
2015-04-28,-0.5492753835421144,-0.8595448850705153,-0.4520945387769246,-0.48153005776442454,224.5,0.21619819268753798,-2.3850774978820453,1.9450998162873347,1.8012315200337523,-0.7285859449530361,-0.8596409737042486,-0.9923597808258402,2.3032434741785144,0.14892341724939465,1.313313789491533,0.20593611618832874,0.0797338401719542,-0.09666774499632905,-0.6216578385635834
2015-04-29,-0.2824773972301813,-0.6304033728179076,-0.5181608137289597,-0.2390584431277053,-285.7001953125,-0.2771562390742047,-1.871330006053397,2.1644263672570427,2.3077186550048436,-0.47061902688465207,-0.6669309915377089,-0.44911868916362174,2.587088455618322,0.002146733353097008,1.0553933024038504,0.33908797298716253,0.01547746259481711,-0.2023164136337641,-0.4457161412980596
2015-04-30,-0.621497832548061,-0.6874010730136985,-0.6362778416242137,-0.5476294349292551,225.6005859375,0.21726243953571434,-2.2119961579713254,1.6771646893263732,2.2465542533214924,-0.8440538779114657,-0.2077431805765933,-0.5232163830572101,1.745088915361076,-0.4870994011845608,0.6394364555410083,0.4517824316560284,-0.020394220396194485,-0.257105100324863,-0.6618391643431916
2015-05-01,-0.34450444701245175,-0.6089090571125999,-0.4643424512569353,-0.3039691305405888,59.599609375,0.05674247459582624,-1.7750035363780978,1.9728650333426534,2.512298248914812,-0.5545891390930634,-0.2028776158474277,-0.18503164675127245,2.2761663554516285,-0.31863797899066754,0.5139167220319844,0.4911145805773016,-0.196212278146088,-0.17050521768987645,-0.24659103419599188
2015-05-04,-0.284541132847949,-0.6309787285526299,-0.4721144129977721,-0.23959846899549309,-64.8994140625,-0.06364584655187218,-1.4378172060352734,1.995540860136723,2.7091245535883024,-0.5150071599009143,-0.1936118852758495,-0.06398123515409435,1.9903461885645302,-0.3754064430686685,0.446636658949774,0.4939687676626834,-0.288636710178792,-0.06392657904454532,-0.25822308894225793
2015-05-05,-0.3540929348999436,-0.6925830228720274,-0.467522308346816,-0.30969319379153487,-3.6005859375,-0.004370979950249823,-1.3222696920647468,1.7872784277791212,2.9148468440954414,-0.6280637581472199,-0.09974181527688307,0.06718532270725705,1.571592440633847,-0.6437008548829455,0.4466496182010605,0.45405259006118337,-0.38775084117084757,-0.015577165155188893,-0.47410924096879936
2015-05-06,-0.5502473899789722,-0.5787806571406295,-0.4564520355268552,-0.31358201288242077,89.7001953125,0.08584920095016439,-1.0130552225368772,2.1579038491614138,2.9431905980701725,-0.8576096820995265,0.10457439780898697,0.14967984679461152,1.5863737363029502,-0.6524517095218758,0.38427091066280483,0.36458727432919624,-0.03874736000556028,-0.08581235255768185,-0.32603759261505016
2015-05-07,-0.2526178336393889,-0.5831942166040527,-0.5129787392092481,-0.21670116125368602,41.2001953125,0.03895057143123858,-0.9542825914254387,1.7316513579145865,2.9492042412905444,-0.8557279581563126,0.28007036847727734,0.0223405747022328,0.8959115013490316,-0.7332762695318191,-0.013298366955087293,0.8754701181373048,-0.09628008619577566,-0.6932892356445933,0.18854595029004845
2015-05-08,-0.20479274619857474,-0.5075808534994798,-0.3206704127308533,-0.17220281880036725,-9.5,-0.010075607465629792,-0.6465275724568432,1.748505067614719,3.2669107819023853,-0.6501767652094825,0.15004103601150426,0.303482106391069,1.7623856244230507,-0.3550359035970047,0.42224797633704725,0.5105684295037981,-0.1949256247208393,-0.16206511390719983,0.13214690141010804
2015-05-11,-0.21632406158607884,-0.5060459468325823,-0.30618567491998616,-0.18246331028833532,-173.2998046875,-0.16846707870916525,-0.502702197428881,1.6603518419010455,3.317850751047267,-0.7087263110404505,0.2285967940615662,0.32788152053396047,1.679362581900309,-0.4141700012146072,0.4368421081088054,0.5783488994920541,-0.10099242306337819,-0.2886299020734202,0.16546284442527232
