Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
2015-02-16,-0.03335105450171887,-1.3966825272256813,0.08909364156415128,0.1397235044512094,-62.60009765625,-0.19585707714344075,42.773610745520344,0.961887343187668,-0.9775191623894062,0.39727264299338655,0.09330390859451312,0.07710037878125117,-1.001088195891525,1.0331697264800868,0.14683644273175683,0.6812137987247157,0.12461420365733297,-0.35126676791552736,-0.2785465455564928,-0.3865143253447756,0.13952276804519081
2015-02-17,0.8266276160057993,-0.657590615001963,0.13198206953134442,-0.1321300894617194,62.60009765625,0.19574483530410197,-4.120728662981926,0.805482710050557,-1.6109318273062176,-0.49384557164051834,0.3137996365150081,0.04793835632329091,0.1347850413313279,-1.0778732639719595,-1.4197225780032405,-0.9393737066322647,-0.44565132644898087,-0.1660702018416104,-0.31665418571001275,-0.6060382350723834,1.5405151339843828
2015-02-18,1.5928932072419242,0.0318978944564435,0.12661961371959493,0.1397235044512094,-25.0,-0.07825126899234279,-2.8560632964286263,1.3039765905398124,-0.765716655057985,0.2770181145597999,-0.01804561384363583,0.10519099296708384,0.7217818030514753,-1.2527656676591274,-0.251381751912126,-0.13281340261768473,-0.6320994564928732,0.32103689416190595,-0.5121596950144838,-0.2486952924746233,1.4408466673835494
2015-02-19,-0.14636394070621248,-1.2404305974943743,0.05769298504304911,0.031155944618582326,0.0,-5.612091966938283e-05,0.7004082744417444,0.8194750221232066,-1.2335179937355738,-0.10341690921509145,0.12155049937136553,0.19997461414683923,0.17194330629195398,-0.8170597344141038,-1.2213928086840693,-0.38813639049756354,-0.5112051345847716,-0.055300752021536864,-0.36422007379295535,-0.577418164038709,1.3481339647073902
2015-02-20,0.44900953160868373,-0.4889378345793283,0.14270324164590914,0.031155944618582326,5.0,0.0155829086948653,-2.2585214676522214,0.8259744884144378,-1.1245619591456029,0.6768660914575592,-0.005854490513564764,0.06908084430084566,-0.2703864603449133,0.6605364679124983,0.2101587328608293,0.09650620721931083,0.06880303582663011,0.16492517765937928,-0.33521386601828035,-0.8931632012010631,1.4599643440965018
2015-02-23,-0.2676404820410573,-0.4641361331966725,0.02399627003630245,0.05286945658510774,-5.0,-0.015695150534204064,-1.8458974647569604,0.781593707007834,-1.1120749976601954,0.7561267626121267,-0.06077514908380753,0.11885400192093107,-0.42695161260631376,0.9717072956591418,0.17199490131822087,0.31924509204942764,0.1305478697356848,0.17888482327031655,-0.28426436811149897,-0.8167632696252947,1.1585410235587434
2015-02-24,0.14305241096002907,-0.3401276262833935,0.1381073851656859,0.031155944618582326,10.0,0.03122193830939998,-2.0875576521675603,0.6897227219962108,-1.167503130997331,0.8489074566753024,-0.02052342426596941,-0.035444106715176116,-0.5127442528163396,1.1705589738978843,0.5471073138697021,0.29854457113555877,0.18716730787887065,0.2403119373445561,-0.3424036524320749,-0.6498517324546476,1.1401213300871382
2015-02-25,-0.016810285519305794,-1.0469761156890838,0.09368949804437453,0.07458296855163316,-5.0,-0.015695150534204064,0.2968022149488072,0.6618299044007787,-1.1206252632257545,1.0154135475444162,-0.07606827352272331,0.03398671772890663,-0.8795791312507258,1.5442025290493462,0.26964891671893165,0.4718909889812042,0.1875743603338815,0.09535976614668445,-0.1343225921452907,-0.5297883136060437,0.8368218277684424
2015-02-26,0.2257427971503838,-0.2905242235180819,-0.038038443674375644,0.05286945658510774,4.0,0.012455102771958363,-2.3997056994283024,0.6046371435941933,-1.2254769622680155,1.1304030852239113,-0.0025104371819612142,-0.05361962735821471,-0.9493358449233827,1.700192402385418,-0.1600786982178434,0.2736415889745547,0.4876502108928542,-0.20281547592715135,0.3643627106336189,-0.34620757871978836,0.9854593466141609
2015-02-27,0.8652205005111447,-0.2161191193701145,0.26906872755290984,0.07024026615832808,1.0,0.0030716850032375537,-2.347876359838384,0.7730697598397198,-0.9348303560207314,1.3608741383548453,-0.03579823741756928,-0.24667038597586116,-0.7434729109895587,1.5323724227730917,0.4960087695067815,0.4195871251029525,0.44210329421984995,0.1598436052990005,0.2799860095058134,-0.06834208859034077,0.6990332852662422
2015-03-02,1.1932230073218764,-0.3277267755920656,0.27596064251877755,0.07458296855163316,0.0,-5.612091966938283e-05,-2.727240133578625,0.8372237286961544,-0.8681850898956971,1.331138369399358,0.004995838658065667,-0.28559630441924205,-0.7740986193773615,1.3827779607403798,0.4685794928997439,0.4508973114692171,0.35792626256428917,0.20551461871436202,0.31641027764817553,0.0016237580491201553,0.5156325535044296
2015-03-03,1.066428390085657,-0.2409208207527703,0.2721313853700806,0.07458296855163316,0.0,-5.612091966938283e-05,-2.572480362249968,0.8906998705652827,-0.7806101723047885,1.3077077025611499,0.1046602454362767,-0.33004747007771684,-0.7296262026172059,1.0042307419121344,0.4258250585350375,0.45043752137675297,0.16297992458121602,0.2430599707121511,0.31774256335584344,0.011041529435019057,0.31122791383676746
2015-03-04,0.41868703159454485,-0.042507209691523905,0.2146925281396257,0.07458296855163316,7.0,0.02183852054067917,-2.1251326014847596,0.9598955895628247,-0.6501372017960294,1.0217085364998795,0.12911030772349785,-0.400530591323932,-0.5214872132352966,0.34177700381225484,0.24875950745641162,0.5219030684564745,-0.08076387412082747,0.33935026877640334,0.19000676672248534,0.2097341536155523,0.1239573610142764
2015-03-05,1.1270733901139347,-0.3872484368692889,0.308127898371406,0.10498188530476875,-16.0,-0.05010101568618036,-1.9154301602477235,1.2194956709112503,-0.33340817648755733,0.6678397218462356,0.14042647734721114,-0.434947824830875,-0.018109823966916794,-0.7187050243407485,-0.42837007781706765,0.17182421081656885,-0.28449695660412155,0.5157902591503306,-0.011077361710385702,0.2901017332527489,0.15345421845872012
2015-03-06,1.047135312513412,-0.3401276262833935,0.31808247115444443,0.03549864701188741,14.0,0.043733162001027726,-2.8901101316105846,1.1142226067693268,-0.49243138563127087,0.3733270993632866,0.250966126892476,-0.5239020157693549,0.0002286404432816358,-0.9523177453167886,-0.662040046168586,0.021615543752866145,-0.3232460043746588,0.5215971044890216,-0.0019435595155022356,0.303245567320804,0.054842225557308
2015-03-09,1.799619172717811,0.217910654826362,0.3655667556018608,0.09629648051815858,-20.0,-0.0626122393778081,-3.3614989113830993,1.2574704175944535,-0.26210462722633254,0.46808588578955646,0.1757219518997174,-0.46476431855374156,0.5074601993397372,-1.5046726775838688,0.5554008069762358,0.2324547165667574,-0.8519346876547249,0.7742379762492253,-0.7656248726949733,0.1339072906697229,0.5360115692009995
2015-03-10,1.256620315939986,-0.27068165139138195,0.38777569916251653,0.00944243265205691,-3595.0,-11.244518413770104,-4.5957823052495534,0.9753645056245392,-0.5818855008449562,0.04899191583383539,0.33125097312583174,-0.5456137178800384,0.4338565825237435,-1.615718251123604,-0.12568268827103873,-0.13841509568576263,-0.7843315468798735,0.6545457826645152,-0.6685818125613636,0.0068933178712308404,0.5830266572012461
2015-03-11,1.3971899348470758,-0.14419660740156334,-0.2647293450245572,-15.602572671279718,3605.0,11.275684231159836,-40.566328994282095,-45.39207034463981,-35.7901585170677,-20.075088141478165,9.708518366153545,-6.552220179118072,-3.8630798273323066,-1.4057045396058643,5.098287745027737,-2.624304756694056,2.3446576336418894,-0.5395630437259957,1.3722417511632232,1.0130123052899482,1.0687765198670962
2015-03-12,-0.766541837133873,-0.2905242235180819,-0.2455830592810722,0.05286945658510774,-12.0,-0.03758979199455262,-2.4728731340093395,-27.026773108373487,-7.541086102140177,9.674194219126104,-4.493809416656138,6.2339438264458575,13.70366425449545,-3.479613852063746,-2.7614814612021115,7.297077222618741,1.6044504290247052,-5.686826460406101,4.222844647042031,3.7916459589036893,-0.03512672516892734
2015-03-13,-0.959486071578034,-2.170494399343967,-0.16823318673007331,0.0007570278654467434,3.0,0.009327296849051425,14.057888030478452,-23.580538753607538,-3.7468070194210523,10.743029145411278,-2.874956669608389,1.409786307111322,9.616228686130155,-0.480805773666578,-0.15094231787664547,-0.3880899986290418,3.198871110302681,0.2646010724878666,3.9001202250392937,-1.8825711201695463,-0.5843153967746395
2015-03-16,-0.09123701657930933,-0.5881446401099515,-0.3551001876846996,0.013785135045361994,-2.0,-0.006311732765483255,-2.732308363315284,-18.355403747555194,0.726651910858773,10.952401621070203,-2.371633123407818,0.756658183646246,3.8464368511386526,-0.4455624593680106,0.4986859679996555,-4.154291621728618,0.5787955036183214,-1.3183190235995639,-1.3868449306690176,-3.685286095156755,-1.2938439043974972
2015-03-17,-1.9490116679116036,-0.8361616539365095,-0.4431731021047303,0.005099730258751827,-13.0,-0.040717597917459554,-2.0144990543120826,-16.42122366175628,2.4001318044847753,9.949843949186118,-1.2756635480615994,-0.025763105173156345,2.44195931335244,-0.6277849789932536,0.19543025321826096,-3.5983159739538446,1.5183302646960222,-0.7862234210814119,-1.7056376443946513,-6.241466265457833,-2.3924390978546186
2015-03-18,-1.188257423215998,-0.8361616539365095,-0.3252327298266499,-0.05135540085421426,-1.0,-0.003183926842576319,-2.2747288594527957,-12.304511138328344,4.109207349995216,8.554347184333457,-0.8423959943265473,-1.4759093519090825,-2.211025283030049,1.4724478994852745,-0.21303812337016714,-6.243181584062775,-0.33911707801997326,-0.6216207495212727,-4.822015197733972,-1.3792105077836538,0.9618267268154006
2015-03-19,-4.371837291544655,-0.885765056701821,-1.1163557609438743,-0.055698103247519344,3.0,0.009327296849051425,-2.070618613310588,-11.017784828101503,5.509952030831417,7.454561320303679,-0.9466607438241176,-2.9888775264517387,-6.042333808949244,1.2925411889739358,0.089652357834877,-5.323089421039741,-2.474202005983762,-5.809790426981733,-2.1196900415052373,8.703466066829538,3.4049221471431874
2015-03-20,-0.8850593405180305,-0.7865582511711979,-0.38879690269144623,-0.04266999606760409,-3.0,-0.009439538688390191,-2.436149187788845,-9.186100161615057,7.322029219399382,5.692411899769349,1.378335507684436,-4.354696355068991,-5.991431648098765,-2.58459106704556,1.3757291100677804,-0.16326267160931365,-1.497733987683215,-5.452934251201119,3.2053965124394086,4.74132960077416,-0.028335113128050204
2015-03-23,-2.4341312919726934,-0.8361616539365095,-0.5779637016406513,-0.055698103247519344,5.0,0.0155829086948653,-2.0707523301256963,-8.371837447983692,7.909715282517603,4.503764210186611,2.3327315823381234,-4.401432552042318,-5.294819015781138,-3.490396800349594,0.517094478334779,0.5550316460515612,-0.06089183149895716,-3.5642594867323436,2.643624526613891,-0.11107348409661219,-1.2381852708958756
2015-03-24,-2.05926551616541,-0.8361616539365095,-0.4738071592943063,-0.033984591280993924,0.0,-5.612091966938283e-05,-2.016077942115883,-7.367849457259672,8.54604983063095,3.3749121836903333,3.141699441297705,-4.774554471741228,-5.030452935597902,-4.583830688785898,0.12079645922928496,1.3448191190110732,0.49433365855767897,-3.0581759851870975,3.7546996076210917,-2.1593335559569464,-1.9344940089161575
2015-03-25,0.4903547247038611,-0.9353684594671327,0.2346054132146369,-0.033984591280993924,-2.0,-0.006311732765483255,2.019524740097581,-5.613839574168101,10.985652581390843,4.3040476983428135,4.785877314531271,-4.275124143054728,-3.212263294858636,-5.172203199155593,-0.9329918697734633,1.168300905340924,1.2066127259063957,-0.5974194961349071,4.4879723195362144,-6.281337527580479,-2.3574198878323958
2015-03-26,-1.5107553128470657,-0.8361616539365095,-0.35816284550187033,-0.04266999606760409,-3.0,-0.009439538688390191,-2.0848179851822666,-5.964750219741188,9.230080339255386,1.6798199156859597,3.4994524517156047,-5.022533694263736,-4.416643654363868,-5.5298640477632475,-0.8695073299839323,-0.36090220739649403,0.9151329967828664,-1.7461906087816965,1.782693773428993,-3.4765505056924892,-0.817357350846221
2015-03-27,-0.5956429888517889,-0.885765056701821,-0.4117724455836282,-0.055698103247519344,1.0,0.0030716850032375537,-2.5229408857417344,-2.797269787555642,12.302416171937786,-5.77323456353525,1.9664005569722822,-5.958784915558734,-0.5828388654889906,-2.4347068238898304,-2.7880747878937022,2.105699148734824,6.856440702372712,-0.8345214170444112,-3.4387463627653654,-0.7471360104393674,0.7787335959399957
2015-03-30,-1.7946535886119326,-0.885765056701821,-0.45389427421929507,-0.05135540085421426,0.0,-5.612091966938283e-05,-2.0632008757163316,-1.9432182965688491,12.24661628871661,-6.554103413382664,2.1324732943573834,-5.846110526176817,-0.7617764255999936,-2.4556350682833856,-2.598530833698927,2.1604427382883995,6.5875387129578655,-1.1382440261783153,-2.7489204846972433,-0.6428010926593601,0.7090881916863007
2015-03-31,-1.882862050703662,-0.885765056701821,-0.4247934156927716,-0.05135540085421426,-71.10009765625,-0.2224434274881497,-2.0056559595694345,-2.6619010800323997,7.394963940247138,-4.720080898995087,-0.8896680565592041,-1.7526203077601887,1.7223106459734403,1.2708219456627365,-2.216033279854737,-1.0450830005008107,3.4057256085731322,-0.9448531222335582,-3.504763925083875,0.7931942870886202,0.8797585718989138
2015-04-01,-1.5410710835003492,-0.6377480428752631,-0.32982671655240603,-0.3601219651102363,85.10009765625,0.26612046856950805,-2.9475717646846076,-3.078865818493666,6.193340272101771,-4.443331528452156,-1.034628312450663,-1.2581232946811047,0.9369974727651539,3.7478874469070487,-1.1828097657901129,-0.8244233609631856,3.7378336483373906,-1.3587899706655249,-2.5571743212127163,0.1651327791657493,0.5604523006368629
2015-04-02,-1.6485726231643234,-0.8361616539365095,-0.37730913124535526,0.00944243265205691,-111.800048828125,-0.3497449758255634,-1.890932436513648,-2.347212730634734,6.494100749951204,-4.163601746649538,-1.38591897076066,-0.7189044861673346,1.6307925251408895,3.497230928227922,-0.24257093432012872,-0.6310138975392019,2.9117776409709797,-1.1235497026484815,-2.286828508214489,0.29200086327124597,0.11711494651021376
2015-04-03,-2.1364445558152454,-3.3237735136374615,-0.49525137327790286,-0.4760719069654667,96.800048828125,0.30271564514262067,-2.9976365387658594,-3.5338672167161214,4.839875106650058,-5.2039566037772955,-1.2352521859524594,-0.01724198379353567,0.8504864510843012,4.249509927812566,-1.9027991261503632,-1.4292602801147332,2.3635544028526434,-1.9204291471248156,-1.5387064185258832,-0.44008949753055954,0.13561662937582789
2015-04-06,-3.302380346971418,-0.8361616539365095,-0.8276301458830148,-0.055698103247519344,0.0,-5.612091966938283e-05,-2.0306415847623334,-2.788935514992599,5.4098593019323955,-4.522935613000861,-1.6086184899062692,0.35432289750473855,1.737935779163946,4.18215060028993,-0.526330487242477,-0.959549300067845,1.6850027761912079,-2.031114071299871,-1.0375240433984463,-0.15414892495636917,0.7357473158895347
2015-04-07,-2.8227720694508474,-0.885765056701821,-0.685947631381226,-0.055698103247519344,3.0,0.009327296849051425,-2.0104442948859433,-2.462630704028209,5.216041359510607,-4.489597426218117,-1.7210086962792441,0.649976686240512,1.7901756690000457,4.517078742617301,0.06841833114601338,-1.1359380377763324,1.276548281134229,-2.0245732438050625,-0.5329724116549401,-0.2458061003151466,0.22711285050656219
2015-04-08,-1.3067816559610106,-0.885765056701821,-0.3505043312044763,-0.04266999606760409,-3.0,-0.009439538688390191,-2.1105712016946976,-0.49688150572234385,3.530724172211387,-4.149470646018884,-1.9868143585851197,1.6310765626886714,1.3846330896920085,4.692248845462,0.6709745878224194,-0.46295344682022754,-0.30060557275375,-0.22817275968828868,0.11345340655247049,-0.11475500207630712,-0.1668982721841622
2015-04-09,-0.7775645302149115,-0.885765056701821,-0.38113838839405223,-0.055698103247519344,5.0,0.0155829086948653,-2.418383494234459,-0.38598773839639805,3.367182374837609,-4.188495666591908,-1.8972166533495538,1.5795323638894119,1.170182598628715,4.744340113792756,0.5803184261572765,-0.4056711227678912,-0.174895253616749,-0.394820875554345,0.30687252248089303,0.010459780335152526,-0.2311482313000668
2015-04-10,-0.6783333750421436,-0.885765056701821,-0.38956350202297246,-0.033984591280993924,-2.0,-0.006311732765483255,-2.4071376372453535,-0.09595599191441179,3.4976101704959204,-4.336560573955764,-1.8623402373417102,1.64433501988346,1.2235057591805893,4.255867265608379,1.360366775960142,0.11687845125545901,-0.5563082497210725,-0.156607034702078,-0.1870498271662006,-0.08363588221256776,-0.3992858649727835
2015-04-13,-2.0344610920526454,-0.8361616539365095,-27.267119428727145,-0.04266999606760409,-3.0,-0.009439538688390191,-3.019679456522766,-8.52703936317598,2.8047566958643078,-12.445699826753781,-4.384166340969382,18.612264474536204,-12.70668969139312,4.226627574061928,-14.253635059439555,12.327788453741556,-1.8340533729474555,-10.548293132952164,-3.8400819147300886,-1.6083169499523113,-2.4328316917225536
2015-04-14,-2.2108645575143937,-0.9353684594671327,-0.5159289879299731,-0.055698103247519344,0.0,-5.612091966938283e-05,-1.9880006621935344,-1.1218152620208042,5.591931299863579,-6.97024142816413,-4.3448017210247745,12.873106665440533,-4.234852889836607,-0.9176979247869763,2.559841096180756,-3.1595566085700906,8.167204127191923,3.431241752677146,6.2017065006839065,5.091544707540487,-2.635201500645541
2015-04-15,-1.8635622437705615,-0.885765056701821,-0.41943095988102214,-0.055698103247519344,3.0,0.009327296849051425,-2.0091139125348874,-0.8614554809696492,5.398289847073046,-6.961343567388751,-4.063790175644837,12.02002631482921,-3.451833875719409,-1.3009024194440637,2.0499148623117245,-3.0247484290050983,7.22302897306402,3.2329097220764367,5.390950563155312,4.441139619163549,-2.3466124270306117
2015-04-16,-2.7511111057023867,-0.885765056701821,-0.666036616060682,-0.04266999606760409,-101.300048828125,-0.3169030136350406,-1.9923491893389191,-2.3348097315391643,4.522811578770137,-4.374230300948257,-3.712231319307946,14.725688095247406,-6.644012054873127,-5.2411019372147924,4.264487667329891,-4.642681038941005,5.135243511496169,4.277048162034543,7.125960938725841,3.3705182444538297,-2.2485663884718785
2015-04-17,-1.5713935835144879,-0.885765056701821,-0.33825183018132626,-0.48258596055542435,25.699951171875,0.0803283385741403,-3.3050612812116933,-2.829731526108474,3.8699482956784035,-4.489566034249484,-3.6024550953099705,14.398379042208889,-6.060169747157294,-5.478487040760413,3.449590577464057,-5.253116807620835,5.1402866091774655,4.431470647980551,6.790673798842181,3.184418829299457,-1.6732824567870277
2015-04-20,-1.7312630093546781,-0.9353684594671327,-0.38267158705710475,-0.370978721093499,67.60009765625,0.2113838649186367,-2.90682954990192,-3.0646404208138236,3.5124501259382335,-4.0264956860718195,-3.536274024728411,13.624350089026612,-5.62269046917453,-5.130956677245402,2.9103853316080506,-4.941660980014308,4.669870701411622,4.158097898661695,5.984279023485609,2.8572905560119763,-1.2398423981060631
2015-04-21,-1.8552985886402102,-1.034575264997756,-0.4171349013953777,-0.07741161521404476,0.0,-5.612091966938283e-05,-2.021472120778907,-2.737294558481552,3.313830536175306,-2.8287361014163976,-2.798312115711448,9.811772818854461,-3.9778809292955444,-3.6044204329000915,1.7764377982734871,-2.763756891269456,1.2811097268538774,1.7884676991478925,0.9879858750414208,-0.22063480474572278,0.7049313014112916
2015-04-22,-1.833246473117278,-1.1337820705283792,-0.41100771600656905,-0.07741161521404476,-4.0,-0.012567344611297127,-1.9575142516878912,-1.9360556452164206,2.5341981148709416,-1.641528457347143,-2.538399865906722,9.1396645498474,-4.758442505381825,-2.3863365198429363,2.443996977355682,-1.588921514593108,2.3928273916319855,1.925000576715758,0.4480415560201706,-0.37345457324192416,0.3637134090799962
2015-04-23,-1.259925116325314,-1.034575264997756,-0.25171024466988084,-0.09478242478726509,-1.0,-0.003183926842576319,-2.0837700551290466,-1.9310285714025206,2.3633391808018778,-1.2354526970893684,-2.4581740497906535,8.726812060697753,-4.863109804872266,-1.7108464492264068,2.6384564077391914,-1.5251473339822774,2.6587114894262234,1.8722435062004434,0.3389609416906884,-0.3538181436775701,0.5068915278012514
2015-04-24,-1.9462526299609162,-1.1337820705283792,-0.4424065027732041,-0.09912512718057018,-62.39990234375,-0.19523090505926505,-2.019286660331795,-1.8867479623260446,2.400796605732713,-1.1336139292890373,-2.3804922411855545,8.397765081625455,-5.100043607582485,-1.3196618286160064,2.6030491787909424,-0.9643976766390554,2.7597063913017155,1.8542729901901442,0.0729926100225935,-0.17969626595787147,0.2786077587209455
2015-04-27,-1.0118539577542498,-0.9353684594671327,-0.182783615993335,-0.37010933243077676,73.39990234375,0.2295245283719026,-3.3109659371685973,-2.186875347911034,2.0911260164583383,-0.9710439848170825,-2.28027172927926,7.962711764546007,-5.12749599229292,-1.1919456909450457,2.614997468538432,-0.9583859240778398,2.738253412598078,1.8112589848589218,-0.10211270490969054,0.14402847422144577,0.571927063015217
2015-04-28,-1.4005014645932592,-0.9601701608497885,-0.290769415488377,-0.05135540085421426,-1.0,-0.003183926842576319,-1.9677154923030444,-1.9151793216688624,2.44144629448161,-0.7836559428507851,-2.140292966033042,7.508181350509632,-5.039497892459677,-1.3477695366043054,2.589771353781136,-0.45826690642125434,2.852928131275658,1.812491529338304,-0.06080577021630901,0.38265179988211817,0.3830258955040463
2015-04-29,-1.5162666593875849,-1.0841786677630676,-0.32293480158653826,-0.055698103247519344,-5.0,-0.015695150534204064,-1.906043994200822,-1.7161950365066716,2.497343434627673,-0.8863021481154506,-1.9883837001631592,7.258284234678782,-4.942213673415908,-1.5825143337237157,2.4477714269711175,-0.33146876703384054,2.674192623373148,1.8499442233125607,-0.01872531828506785,0.2205093991995597,0.14346401334333236
2015-04-30,-2.208105519563706,-1.034575264997756,-0.5151623885984469,-0.07741161521404476,2.0,0.006199490926144489,-1.9995317007480595,-1.6304001221202002,2.563969228389852,-1.1969004930031555,-1.8430931998170774,7.086296650572745,-4.763712297950342,-2.17855996769972,2.1769260060130833,-0.1320385424057333,2.3202953069427013,1.8538349606655886,-0.1688356321366769,0.21418627722778982,-0.11309558486787097
2015-05-01,-1.2323616542618625,-1.0593769663804118,-0.27238785932195114,-0.0687262104274346,-2.0,-0.006311732765483255,-2.014564872323787,-1.0065319361842624,2.30196990829133,-0.963873472670545,-1.02131300399853,4.042251434737352,-2.447953789166407,-1.9654649103065251,1.981233211190598,-0.2909075084387498,0.7854862849713663,1.1097691553693432,-0.056521196129687146,-0.12839729070266676,-0.7099435640511348
