Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2015-01-27,-1.0192859148471454,-0.7217403754538781,-0.9770383608716001,-1.0167283480846994,0.0108000040054321,1.7773272782936687,-4.500722774698722,-13.919356069287636,1.3998430838708245,11.19499463955677,-2.2565338748853283,3.1221556624794977,-3.84184012316095,-0.8795782320321225
2015-01-28,-0.7660112276030185,-0.4549501146553506,-0.6614669859504351,-0.7633988482102134,0.0048999786376953,0.8015372797972335,-4.631842105398179,-11.59513661252329,-0.6363898884189494,10.594976428280898,-2.1092449891951786,3.2847011889722455,-1.8702431207804397,-0.04700491790394261
2015-01-29,-0.6557883604664225,-0.5706377525098165,-0.6380901932671292,-0.6484628595699491,0.0060000419616699,0.9834739194457708,-4.651779569434474,-11.129075081195493,-2.096187272930049,7.267389331402014,-2.517297276442653,1.723807550662028,1.1257376038535427,0.6916321808474712
2015-01-30,-0.5010089189918584,-0.5283778779870306,-0.5679626018178415,-0.5077233164539253,-0.0045000314712524,-0.7531061799130121,-4.581051713251582,-7.837101339297559,-3.7015165437812487,7.466296004258462,-2.6334567885793714,0.7044077431980422,1.091603391770732,-0.5245669471319926
2015-02-02,-0.6156880026860351,-0.5470296387903911,-0.5212118030518597,-0.6132779737909523,0.0043699741363525,0.7138812004867173,-4.696869675041914,-7.775546004619392,-4.528046736024791,6.066670293534383,-2.6510785298762625,1.9500977909137556,1.9138975088460988,0.30883945041106253
2015-02-03,-0.5185989532329486,-0.36759333906837827,-0.47446100428587773,-0.5107739967674301,0.0089900493621826,1.4779835418628338,-4.711891155339815,-7.054584138564579,-5.1878861966850325,6.112447387942837,-2.296549767051718,4.063688526515486,1.2534319223091968,0.7314307560996799
2015-02-04,-0.30401842745273816,-0.3397353145577831,-0.3809566201532842,-0.2998995649039644,-0.0163600444793701,-2.7146031827298214,-4.511630127529312,-4.339952032484456,-6.402001209232754,5.995470870017877,-2.264185968987081,3.6934852766462924,0.737724512244407,-0.04840729443589744
2015-02-05,-0.6862745847828701,-0.41009244698007624,-0.5796496048591796,-0.6836477453489617,0.0166000127792358,2.7365757899386614,-4.867858090196368,-5.228209035658033,-5.258253369967558,5.918464376640069,-3.109190193855034,1.9049643008484025,1.0179909508951328,0.7514107875903818
2015-02-06,-0.30167290317932627,-0.37515029964737884,-0.47446100428587773,-0.2942707661220252,-0.0113999843597412,-1.8942716154892063,-4.400317052872896,-0.7555627972156889,-7.142431441638358,6.218218989111935,-2.8218224338685634,0.6164647269469432,1.9330917160769627,0.8980998793661044
2015-02-09,-0.5666752117904864,-0.5116146537007954,-0.5913393945011474,-0.5616736610633322,0.002560019493103,0.41453746405588215,-4.453907795311082,0.07301708482301218,-6.909668468878819,5.762861539147707,-3.3298288614010976,-1.3115744994077643,3.159931257071839,0.7952597219488636
2015-02-10,-0.5040589392329629,-0.5515159684600102,-0.5445885957351655,-0.5016247520508406,-5.996227264404297e-05,-0.018774571726036356,-4.365480453050259,-0.1816806906853186,-6.562641505110865,4.770798730729017,-3.63159238883131,-1.0925386958270864,2.660087092030016,1.9050003007761176
2015-02-11,-0.5017134149595562,-0.45565937129069817,-0.39965749697980285,-0.5030312526903415,0.0045999288558959,0.7519128192428881,-4.2065528865897175,0.1617596972272028,-6.055041461325081,3.7808072125558727,-4.073530584710853,-1.9241757230182608,2.7578765738384665,1.3874895255072883
2015-02-12,-0.40016814894889424,-0.3033746539543906,-0.2968040677342648,-0.39513335969546326,0.0077000856399536,1.2646397644856304,-4.0018927048522475,0.9274485363926015,-5.66702758514949,3.509836791350093,-4.298551128039292,-1.7934712068265153,2.9766656927146875,0.2486010209182934
2015-02-13,-0.217248007431284,-0.17045095405679633,-0.17057663240605075,-0.21451686703684317,-0.0017000436782836,-0.2900234109419506,-3.634368912799696,1.6868600968747596,-5.60897641487427,3.7103164088189153,-3.836646261286692,-0.6314322711431416,1.8962753092489515,0.22577889635929277
2015-02-16,-0.2528949442730101,-0.22735191198069027,-0.14953779765113848,-0.25439381657943416,-0.0061999559402465,-1.0342523092355198,-3.3575234471260167,2.053600257677526,-5.419620918579614,2.682700883991875,-3.701106199879138,-1.2752363442503676,1.7595488655130727,-0.37269484233785055
2015-02-17,-0.42596612033744274,-0.21719997275966413,-0.34355765310087655,-0.3998226272351168,0.0084999799728393,1.3969322278624867,-3.47124994532297,1.0455553813916805,-4.2118057957054775,2.8578122807601876,-3.6733886729962184,-1.029976511607069,1.2319987671908244,0.5363228620224461
2015-02-18,-0.20317765740976354,-0.185798479582789,-0.17057663240605075,-0.20044347197002213,0.0004699230194091,0.06886179186711852,-3.1365532397423856,1.7034795980672526,-4.080476845502496,2.425706141024384,-3.4240139238533867,-0.4383079279628239,0.9381672568672597,0.29028307840078293
2015-02-19,-0.20083213313635168,-0.1314953148113783,-0.20330247020230105,-0.18942075721671633,-0.0026699304580688,-0.45043048725107265,-2.7898174808989906,3.206645749126254,-4.166840665988158,1.9919287486142485,-3.212299677878306,-0.38572370682220025,0.8967873500899575,0.5920847556726117
2015-02-20,-0.25477080456795154,-0.29888832428477685,-0.4043334128365848,-0.2520477846976423,0.0041999816894531,0.6857665875544682,-2.817933776718902,1.905881813760834,-2.6021992346467613,1.7047622183917963,-3.691734076350038,-0.7973386425118869,0.6421943190165513,0.8188260191833322
2015-02-23,-0.17269143309331594,-0.21507501736407925,-0.3108318153046262,-0.15353122300599611,-0.0075900554656982,-1.264157289181518,-2.3740688961799417,3.370552090225866,-2.4908195636445036,1.3715345475623781,-3.8102169200655713,-0.7924071175318839,0.8565855390865244,1.3836891921537673
2015-02-24,-0.33028326720083245,-0.37703883616451456,-0.33420582138730226,-0.3315668009722516,-0.0015099048614501,-0.25857684177859724,-2.399263307752018,2.178585252306867,-1.3770518437043437,0.6904526114799098,-3.8398659637243306,-0.7433922399796271,0.814829502526293,0.7450288133420884
2015-02-25,-0.36874539229443043,-0.3912042672982666,-0.3575826140706081,-0.36698377333789617,-0.0009300708770751,-0.1626795926183791,-2.225973107614313,1.497438997710572,-0.4278704789358452,0.18063904480575424,-3.822991178507096,-0.8787570570271412,0.17794756060742992,0.48930195507982754
2015-02-26,-0.3978254202944018,-0.4398390080078072,-0.7549685834823989,-0.3887999124818058,-0.0184299945831298,-3.056946898687464,-2.479000116092753,0.7844084735323443,0.8648713679146187,1.2344179768625794,-4.095660497095596,-1.4536469511253856,0.15927723146650102,0.7419403681311436
2015-02-27,-0.8183060751099901,-0.6981322617344529,-0.7175668298293615,-0.821101725340908,0.0028600692749023,0.46416192461021105,-3.029877686170214,-1.79156052454193,2.9796640206748184,1.7160160892112994,-4.340739818749111,-1.5703753562665388,-1.443747370062252,-1.3757615899586275
2015-03-02,-0.7402132562144648,-0.6438290969630421,-0.6614669859504351,-0.7540147206830408,0.0039799213409423,0.6493713733378134,-3.110649358780676,-2.0519493021199358,2.856889226562273,1.188047008629765,-3.845416356199012,-0.9324477266392124,-1.1678624124471415,-1.5599434896948892
2015-03-03,-0.6604794090132305,-0.735908621098088,-0.7082177847164169,-0.6606599883761289,-0.0037599802017211,-0.6307110066427254,-3.1508978000392798,-2.0263848707574073,2.4222434357249076,0.6857565825897486,-3.442939970876219,-0.5177368259758939,-0.6605830143936045,-1.3017415798949412
2015-03-04,-0.7425587804878766,-0.820904022411021,-0.8952237663809743,-0.748855687522247,-0.0086200237274169,-1.4345010870318973,-3.51687669730049,-3.5499700553736795,3.060295345715742,0.8406356632665868,-3.420221028426651,0.07527611476832549,-0.45479089144280316,-1.34631728048408
2015-03-05,-0.9498679014586345,-0.9401323144213092,-0.9887253639129382,-0.9510506402902685,-0.0020200014114379,-0.34294039629269646,-3.885355338534575,-4.829430122725943,3.3724124922365966,0.37430038622417966,-3.3122990799204572,0.08884435769421067,0.032431672678406034,-0.7505834532326907
2015-03-06,-1.005215564825625,-1.1042210886173294,-1.3321153729212938,-0.9984326548754452,-0.0173799991607666,-2.8832908603233327,-4.36459216013227,-5.518924970245039,3.578891733129597,1.4743534054557101,-3.305714056561827,0.3632260848632363,-0.1828166709395574,1.9872183939979702
2015-03-09,-1.406233120724096,-1.3049041277847335,-1.315986528476071,-1.4061053273116357,0.0009300708770751,0.14496446081416403,-5.225969930834436,-7.723755900449787,4.634817542125627,2.590531787628942,-2.9873262965397758,1.396541700600384,-1.8789426675028427,-1.8048082566953836
2015-03-10,-1.3780896250621355,-1.414453318330894,-1.5263665162233044,-1.3842891881677262,-0.008910059928894,-1.4824694273293582,-5.696486105198944,-7.687175385801312,3.930108386085764,2.727460480938017,-2.503277982855427,1.4298196844663327,-1.5644159819310448,-2.7919624862901786
2015-03-11,-1.5985325637164132,-1.6779393438520485,-1.993880077084383,-1.5932873537705559,-0.0235199928283691,-3.898768597832823,-6.768832356789384,-9.270374916801984,3.850067138112433,4.608801528775106,-1.4936194714995992,0.14775252552994278,-0.8643073376122128,1.2332647845982114
2015-03-12,-2.1388530147514464,-2.126290859768174,-2.204262851432246,-2.1449823362229177,0.0034199953079223,0.5567666489740122,-8.279013812649954,-11.6956326798754,5.298317522045507,6.313345461418492,-1.7004433611006853,0.12629331618143635,-2.4219157692747504,-1.9290766771938883
2015-03-13,-2.067327104697681,-2.0131982005557334,-2.1575120526662643,-2.0647614677405306,-0.0084199905395507,-1.4014181133290111,-8.694872072840345,-11.091327989749608,3.6396625662760056,5.154169502105802,-1.1257617577785566,0.48405127952448895,-1.1852181905807242,-0.6580450354365208
2015-03-16,-2.2418044770785897,-2.003755517970055,-2.1458222630242965,-2.2622643567449634,0.0103000402450561,1.6946395597537895,-9.41818584632127,-12.578544338010827,3.7835304026946432,5.2541719610373905,-1.357920350508035,0.9469741752647003,-1.366272303186985,-0.8065517659039347
2015-03-17,-2.035431888445838,-1.8927878141531993,-1.9681681130733184,-2.0206622200554962,0.0029599666595458,0.4806836957443021,-9.63911701280023,-12.16134447635335,2.51190030946346,4.5924461361728435,-1.3130156684608507,1.8045870688821999,0.2266491251367547,0.03612688344593879
2015-03-18,-1.962030118097131,-1.8550142693000273,-1.8676526417561687,-1.9512319797397726,0.0229899883270263,3.7933973867180915,-9.847192839740494,-11.531001225273826,1.0780025145119227,3.026025483100251,-1.437438476166573,1.4543542040726742,1.6666509806442165,0.0978556630627977
2015-03-19,-1.4285114078930798,-1.418939648000513,-1.7601232966538436,-1.4119690089041477,-0.0155199766159057,-2.575666522608091,-9.872311275576552,-7.463197957004501,-0.6438558143767393,6.473950094828917,-1.3058786960880489,3.280028604978051,-0.05033789937505452,-1.1082994227111758
2015-03-20,-1.7697278794859044,-1.49378311009242,-1.689995705204556,-1.7760121992764544,0.011970043182373,1.9708370440230123,-10.186494525251907,-8.146155628600114,-0.9543149051390483,5.983027028723104,-1.429521830738643,3.96286825715173,-0.6697297402175237,-1.1870212325737122
2015-03-23,-1.4852624719576268,-1.4616723602802024,-1.5731173149892863,-1.4952377614761092,0.0061399936676025,1.006620171607383,-9.973910258758947,-4.984674568114822,-3.188291645257738,5.9423985180473915,-0.8946544250511573,4.505613820508597,-0.32451960853970097,-0.6552486047983146
2015-03-24,-1.3616737507672083,-1.373372723689891,-1.4562389247740166,-1.351215451459938,-0.0059900283813476,-0.9995329309931014,-9.73592552585367,-3.1724294444460615,-4.421401540690506,5.51256470381775,-0.7853294824721767,4.13298365325201,-0.5216869334332462,-0.43513514871930203
2015-03-25,-1.4826849113139071,-1.2907386966509868,-1.3734908190724113,-1.4917201117653944,0.0107499361038208,1.7690466770092799,-9.564596445441062,-1.8623193073668558,-5.170776463643928,4.55583901889723,-0.8399592744922398,2.988058391429584,0.5579053956099351,-0.049301784628048274
2015-03-26,-1.2263602038286758,-1.2404490237922967,-1.3861113333247237,-1.239565025943767,-0.0110199451446533,-1.8314179085971867,-9.153219943969896,2.277871144746973,-6.76593682542479,4.879947337564776,-0.7551340805218048,1.1688889581194744,0.9835980907410808,0.21406119109581498
2015-03-27,-1.500741813914543,-1.5898761261401861,-1.6198709003558929,-1.4980535589790518,0.0001100301742553,0.009340041206203327,-9.291463878522006,1.7198594902561581,-5.674677772529412,4.099911210300165,-1.9755598449547662,-1.2569249881958617,2.4544885852055542,1.2541533665095081
2015-03-30,-1.5047283664936586,-1.5112527765035448,-1.5263665162233044,-1.4954726442866872,-0.0009100437164306,-0.15936735210462677,-9.06656011537625,2.832569631811428,-5.997083501062223,3.2108989113781528,-2.0110652065664434,-1.4219744330935344,2.2613120348928795,1.1720420242980112
2015-03-31,-1.5197380444721094,-1.5953053168131441,-1.8536276807864371,-1.5168190178094565,-0.0158799886703491,-2.635207988986359,-9.057538443779544,2.3373873530431575,-4.525140463340258,3.549750994458659,-2.666159362343919,-3.3223323642142004,1.9589417450854358,1.181182171449352
2015-04-01,-1.87995074662249,-1.9650334830926284,-2.0172568697676887,-1.8893068044666346,-0.0067000389099121,-1.1169597434927512,-9.636513238468979,0.6638180237003207,-2.405050651562381,4.386412989416351,-3.2009306197911545,-3.9005816392598933,0.653651527040658,0.014253276614595224
2015-04-02,-2.0441094895717664,-1.894676350670335,-1.9798551161146514,-2.0464657745312715,0.0074000358581542,1.215015303931285,-9.981095246192254,-1.8429805411361424,-0.8078350628691017,3.3291160449202692,-3.3761712809223576,-3.6974680602073615,-0.28240655161238015,-0.3675916764025109
2015-04-03,-1.8733838377807353,-1.7572691356135797,-1.8138879692050063,-1.872887377518027,0.0083999633789062,1.3803907410110439,-9.789328911104196,-0.3562117131729595,-1.1000008226548605,3.2819119891503528,-3.0295871259036247,-3.5473127751380495,0.09617176277978734,0.0958314905363418
2015-04-06,-1.6946850808314835,-1.6267068099900193,-1.6198709003558929,-1.6758542541347345,-0.0002199411392211,-0.04523306440139392,-9.617635216707411,-0.814574644564454,-0.6339448024448164,2.640153035480626,-3.0048288440832103,-2.1805879340803127,-0.05020091644410022,0.39578539254120004
2015-04-07,-1.6829574594644503,-1.7603369520125034,-1.8536276807864371,-1.6810132872955232,-0.0113999843597412,-1.8942716154892063,-9.581264570037206,-1.3603650305837012,0.7215844146102351,1.6799560614611075,-4.261310370594128,-1.3732008046613946,-0.10213310338468351,0.8505531063416923
2015-04-08,-1.9549935452769056,-1.986046618170028,-2.0640076685336757,-1.9484161822368302,-0.0092800855636596,-1.5436670139644932,-9.899951139132924,-2.2895565050806965,2.138509449083174,1.9690715910932468,-4.708606920428839,-1.0216049983122166,-0.4688253516044564,1.7019196235437193
2015-04-09,-2.166057182456476,-2.252366855722115,-2.3912688330968033,-2.166093826935109,-0.0130000114440917,-2.1588959736776063,-10.549313428914443,-4.514886383190779,3.72979577313233,2.5766835338717513,-4.76306207112872,-0.005304171570212207,-1.3596529076227244,1.7360981943004934
2015-04-10,-2.470925016858791,-2.5201027920344394,-2.554898022078055,-2.471027639537215,0.0015000104904174,0.23922530543484963,-11.21612934140614,-5.181811093116487,4.341986038705932,3.873703734807102,-4.1205959589169066,0.44297114136903787,-3.0428344167938532,1.0889354370413633
2015-04-13,-2.4427815211968307,-2.464147509624342,-2.508147223312073,-2.4358427537582026,-0.0004999637603759,-0.09154528444197045,-11.380321610586083,-5.356638698226423,3.8955378982885014,3.1805525256439546,-3.4801761031523446,0.3685942076439213,-2.6589450454715133,0.6843491926465752
2015-04-14,-2.452163618290457,-2.479728639518326,-2.7185272110593064,-2.447570116943232,-0.002369999885559,-0.4008257424140792,-11.95494713306056,-6.062071210598485,2.9959425856046837,3.1691314750518593,-1.8247564565349506,-1.125518202349894,-0.6538910128152112,0.42152981707313575
2015-04-15,-2.5060994941031325,-2.5467815366632465,-2.6250256135273426,-2.503161845002712,6.99758529663086e-05,0.0027155601787000193,-12.171802438326798,-5.582903709707628,2.0286106963528834,1.93557460001161,-1.4064073005367477,-1.3672098768687273,0.5825477236351452,0.9611916691288522
2015-04-16,-2.5042236338081914,-2.430857479930331,-2.6250256135273426,-2.5015204615526385,0.0053000450134277,0.8677032272030053,-12.383423567569292,-5.373849369920947,1.465820536355273,1.687317476803019,-1.0167286886602107,-0.8279104088716343,1.4192138269824752,0.5593714019656507
2015-04-17,-2.379463548290534,-2.4343981340861536,-2.4613936379454615,-2.3772003453852175,-0.0022500753402709,-0.3809917307662192,-12.504101459046996,-5.421082035551486,0.9237339791747498,1.352085825835938,-0.8402984300887778,0.011505095576838792,0.9655759079237782,-0.5130253880264952
2015-04-20,-2.42871117117531,-2.4853942490697283,-2.4847704306287675,-2.4299790721656906,-0.0024499893188476,-0.41405498875176977,-12.739944701435263,-5.916649685008713,0.8463371411199984,1.1106313240674526,-0.8844688825508901,0.529405050524774,0.39538063534292234,-0.5628850281519959
2015-04-21,-2.482180178628445,-2.4877556233437677,-2.578272028160731,-2.487447066485823,0.0031900405883789,0.5187350302178414,-13.009371276037042,-5.903613381443979,0.6052774301471139,1.3781218137454556,-0.7962840226391162,0.5999282451529426,0.3803809984917145,-0.8004480456356041
