Date,DAILY_CLOSEPRICE_CHANGE,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-02,-0.0999755859375,0.54181904,0.3400922,0.47820616,0.55849385,0.36073261,2.0582364,1.0004846,1.5189339,0.94230914,1.212784,-13.109745,3.0902572,-3.4694672,-38.59963,-18.759375,2.5731173,-1.4865532,-145.95891,-1.274877,2.7764597,0.6904237,3.1600444,1.0003759,0.5179022,1.3349991,-9.722407,0.3655548,-7.85099,3.4516106,-0.745946
2015-03-03,-0.10003662109375,0.54181904,0.3400922,0.47820616,0.55849385,0.36332995,1.589015,1.0004846,1.5189339,0.94230914,1.212784,-14.410532,0.7194487,-4.6599727,-26.785349,-19.552748,2.5759401,-1.4822885,-140.54607,-1.2752767,2.7642927,0.6767645,3.2023993,1.009716,0.5190124,1.5047019,-9.589458,0.365574,-7.846951,3.4580534,-0.7458957
2015-03-04,1.0,0.41639143,0.30173752,0.3607749,0.31810352,0.26191008,0.12257808,-0.28142563,-0.24429797,-0.4469377,0.10234406,-18.297152,-3.1126826,-2.0483587,-49.34361,-12.442912,2.575505,-1.4853938,-147.72707,-1.2695489,2.7733023,0.6960582,3.2314546,1.002166,0.51867926,1.513652,-9.59756,0.36558107,-7.835896,3.4612324,-0.7460907
2015-03-05,-0.89996337890625,0.54181904,0.3400922,0.47820616,0.55849385,0.36582014,1.589015,1.0004846,1.5189339,0.94230914,1.212784,-12.206329,1.5139225,-4.467721,-32.85071,-18.860338,2.555479,-1.4701109,-135.89839,-1.2779497,2.761001,0.7444263,3.2404776,1.0161886,0.5209767,1.399028,-9.497597,0.36558124,-7.84687,3.455591,-0.7459459
2015-03-06,-3.70001220703125,0.54181904,0.3439045,0.47820616,0.55849385,0.36582014,1.6748116,1.0004846,1.5189339,0.94230914,1.212784,-11.876752,1.4740517,-3.9403844,-29.946985,-17.069036,2.5565479,-1.4799193,-123.74339,-1.2762328,2.757832,0.7848,3.2794673,1.029387,0.52247715,1.3426418,-9.429471,0.3656002,-7.849793,3.455699,-0.7455918
2015-03-09,-0.5,0.5822995,0.36670846,0.5118103,0.5794493,0.409239,2.5535948,1.5395104,1.5189339,1.1489775,2.3017964,-8.776975,2.9841805,-1.9103671,-39.580536,-13.67025,2.551375,-1.5161878,-101.42386,-1.2628636,2.7620387,0.81889623,3.2897553,1.043885,0.52352166,1.3237834,-10.007615,0.36561415,-7.880729,3.4443333,-0.74439365
2015-03-10,0.0,0.5916819,0.34610206,0.51882863,0.5794493,0.3851319,2.1413898,1.5395104,1.5189339,1.1489775,2.1513443,-7.5889163,1.9226393,-0.98903435,-40.322094,-10.33284,2.570111,-1.5711399,-96.97806,-1.2396477,2.7551255,0.7806974,3.2616282,1.0489343,0.524204,1.3153585,-9.882739,0.36561927,-7.8876452,3.4436605,-0.74371713
2015-03-11,0.70001220703125,0.5916819,0.35546517,0.51882863,0.5892803,0.39557493,1.9745138,1.5395104,1.5189339,1.1489775,2.049921,-9.662234,1.3174038,-0.2734312,-37.353664,-9.137106,2.571967,-1.5946299,-95.7787,-1.2300217,2.758707,0.7476843,3.2977686,1.0315514,0.5242273,1.1645564,-10.139626,0.36561832,-7.8993487,3.445093,-0.7430859
2015-03-12,0.5999755859375,0.5822995,0.36556804,0.51790655,0.5892803,0.41575715,2.3109236,1.5395104,1.5189339,1.1489775,2.049921,-10.006539,5.693114,0.18380657,-46.45736,-5.8338814,2.5629106,-1.6305369,-91.80186,-1.2291232,2.7689126,0.74190104,3.2655678,1.0208321,0.5236427,1.0588493,-10.618464,0.3656328,-7.9140162,3.437275,-0.74253744
2015-03-13,-0.20001220703125,0.80748934,0.3549018,0.50107265,0.5625885,0.38226566,1.7091585,0.8815644,0.67252684,0.5527186,1.6623982,-10.037679,6.294052,0.24645066,-48.275948,-5.0855694,2.5648553,-1.6702455,-93.07237,-1.2251894,2.7682858,0.7501832,3.2643,1.0150151,0.52147853,0.9052621,-10.451667,0.36562523,-7.9145446,3.4374242,-0.74246365
2015-03-16,-0.89996337890625,0.59729385,0.35994872,0.51790655,0.5892803,0.41434082,2.371325,1.5395104,1.5189339,1.1489775,2.049921,-8.948842,9.071347,-0.19807528,-53.2782,-3.2792258,2.5704377,-1.6628844,-93.76037,-1.2393575,2.776393,0.7378528,3.2375906,1.0167121,0.5194568,0.89523214,-10.804837,0.36561325,-7.9217763,3.4326313,-0.7423714
2015-03-17,0.5,0.6093426,0.32244202,0.6848644,0.46790254,0.361058,1.6341213,0.64996004,0.71423924,0.18982038,1.4012569,-14.4007635,5.2033443,1.7015054,-58.62827,10.201851,2.6027877,-1.7366635,-100.351006,-1.2155044,2.7638652,0.67800826,3.1961741,0.9947794,0.5153375,0.669296,-10.040407,0.36558628,-7.9217086,3.4406846,-0.7421896
2015-03-18,2.70001220703125,0.6066763,0.3600251,0.51790655,0.5892803,0.39317465,2.100088,1.5395104,1.5189339,1.1489775,2.049921,-10.009837,10.824035,-5.9486074,-55.01397,5.98316,2.528872,-1.6358653,-92.94999,-1.2177892,2.769694,0.65148973,3.2231543,0.98495877,0.5115611,0.53555447,-10.958513,0.3655871,-7.9361043,3.431542,-0.7420078
2015-03-19,-3.5,-0.20298634,0.077429764,-0.15260015,-0.5571034,0.07782199,-1.1092093,-1.4440583,-3.3271556,-1.1027845,-3.435087,-14.596181,-13.118638,0.21714438,-57.39268,10.406013,3.0904121,-1.8270591,-119.33049,-1.2349132,2.776822,0.56832874,3.1492324,0.9578204,0.5040154,0.22403422,-10.028763,0.3656112,-7.8813014,3.4607382,-0.7426701
2015-03-20,2.0,0.11512696,0.38276064,0.15129246,0.19270363,0.37477252,1.04886,0.36403397,0.7763417,0.34684917,0.9636405,-8.800737,5.345852,-1.5605161,-58.31726,0.8079578,2.5708823,-1.5659393,-98.96684,-1.2389815,2.7833567,0.5797249,3.1969123,0.9582545,0.49672118,0.21949154,-10.616424,0.3656227,-7.913097,3.4408574,-0.74275905
2015-03-23,0.199951171875,-0.063068725,0.28175068,-0.0043557663,-0.16924159,0.20432235,-1.7205809,-1.1709263,-1.5021183,-1.1027845,-0.7930431,-17.566633,-6.219638,-0.10431943,-50.34277,2.9469059,2.5766735,-1.5344039,-129.27347,-1.2344476,2.779225,0.52764785,3.1360424,0.94926053,0.48960152,0.23470528,-10.09904,0.36557436,-7.868317,3.4549718,-0.74448675
2015-03-24,-0.199951171875,-0.063068725,0.2798721,-0.0043557663,-0.16924159,0.19859536,-1.7979542,-1.1709263,-1.5021183,-1.1027845,-0.9855183,-22.05717,-8.420514,-4.5165524,-53.820724,5.3013363,2.5335436,-1.4419926,-135.00484,-1.4026169,2.6983368,0.505576,3.0811656,0.9417972,0.4833087,0.2938778,-10.186985,0.36545488,-7.866689,3.441045,-0.7456923
