Date,DAILY_CLOSEPRICE_CHANGE,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-02-24,0.0230007171630859,0.0016988809,0.0010672353,0.003529554,0.002236923,0.0029108392,-0.0051455777,-0.017737662,-0.026162978,-0.0063199997,-0.007135307,-0.027012931,0.05285914,-0.106303744,-0.03950837,-0.119997114,-0.0048254696,-0.014518622,0.0023615751,0.020886596,-0.0017392304,-0.013941735,0.011750939,0.003093281,-0.0073519717,-0.00043534866,0.008374392,-0.0018128486,0.021261651,-0.025705464,-0.006941572
2015-02-25,0.0339984893798828,0.0016295067,0.0015154689,0.0035178955,0.002188758,0.003027609,-0.01596418,0.0033016256,-0.023664057,-0.0056178616,-0.001983032,-0.02493147,0.07000411,-0.09458259,-0.04219095,-0.12720266,-0.0048790127,-0.015267449,-0.0011439574,0.016035208,-0.0017529634,-0.013647229,-0.017177189,0.0030932804,-0.007414022,-0.0016667234,0.0019199356,-0.0018145881,0.021261642,-0.025791489,-0.0070627653
2015-02-26,-0.1439990997314453,0.0010955696,-0.0028984535,0.003478772,0.001553725,0.0021920244,-0.045211814,-0.045074224,-0.05231204,-0.034723144,-0.061060023,-0.079655655,0.11553282,-0.20414913,-0.11032261,-0.15348251,-0.0043693595,-0.0142272785,0.008747849,0.024375515,-0.001401771,-0.013570953,-0.024049569,0.0030932792,-0.0071027786,-0.0023076439,0.014691408,-0.001880542,0.021261659,-0.02457415,-0.008482603
2015-02-27,-0.1240005493164062,0.000962265,-0.0027267174,0.003343556,0.0013702747,0.0019851546,-0.047745947,-0.04890593,-0.07863887,-0.03939635,-0.07590959,0.04764255,0.1256129,-0.07222866,0.017818987,-0.03701823,-0.0017297541,-0.00848603,0.021557838,0.04156577,-0.0018548608,-0.013334377,0.030714625,0.0030932787,-0.0065805693,-0.002494929,0.019940367,-0.0018248745,0.021261634,-0.020082893,-0.004151619
2015-03-02,-0.0739994049072265,0.0014531536,-0.0025163703,0.0033874796,0.001410576,0.0023457587,-0.04451224,-0.03324355,-0.065553606,-0.022179097,-0.053111427,0.10301998,0.051177446,0.018774683,0.0794712,0.005012109,-1.8449864e-05,-0.010794848,0.017166652,0.044163305,-0.0021507582,-0.0129796155,0.10137782,0.0030932785,-0.0062407656,-0.0022963658,0.009166312,-0.0017776041,0.021261632,-0.022537312,-0.00072969176
2015-03-03,0.0609989166259765,0.04097692,0.062247925,0.006767118,0.02978741,0.015791187,0.16901489,0.1943478,0.14424795,0.23109645,0.12472351,0.1655725,0.059659168,0.09650522,0.13290466,0.070247374,-0.003629508,-0.014646313,0.010211733,0.035763282,-0.0026133978,-0.012818591,0.12155457,0.0030932787,-0.0058204853,-0.0017377351,0.021949425,-0.0017308422,0.021261623,-0.024197824,-0.0026581832
2015-03-04,-0.0639991760253906,0.0021279145,-0.0019509777,0.003562384,0.0018435419,0.002437891,-0.021783242,-0.038088527,-0.027281541,-0.016312074,-0.03550227,0.03465043,0.04370378,-0.049780246,0.015941776,-0.027385352,-0.004199637,-0.013402664,0.0023390977,0.030128742,-0.0025659131,-0.012719012,0.07511266,0.0030932787,-0.0055133104,-0.0018343542,0.01194392,-0.0017751417,0.021261642,-0.02574265,-0.0063540326
2015-03-05,-0.0109996795654296,0.0022446546,-0.0014558468,0.003562384,0.0019585562,0.002541149,-0.021783242,-0.038088527,-0.011703121,-0.007272043,-0.030864742,0.068696484,0.08807201,-0.0025605836,0.04830933,-0.02138072,-0.0021832988,-0.011671958,0.00835493,0.040945124,-0.0023491546,-0.012724729,0.04484068,0.0030932787,-0.0049647195,-0.0015391005,0.015292282,-0.0017323232,0.021261632,-0.023950307,-0.0036189547
2015-03-06,-0.0039997100830078,0.0015148894,-0.0019126019,0.003529554,0.0017026184,0.0023282766,-0.021783242,-0.03263765,-0.038928684,-0.027248688,-0.036408078,0.04542784,0.03241079,-0.032405,0.02291241,-0.10439988,-0.0010176148,-0.009097365,0.020636244,0.05387239,-0.0018216464,-0.012742728,0.064562894,0.003093279,-0.004552286,-0.0011871405,0.007578164,-0.0017659328,0.021261664,-0.023353623,-0.003732434
2015-03-09,-0.055999755859375,0.0016988809,0.0010137948,0.003529554,0.0022142644,0.0028798406,-0.0051455777,-0.036542542,-0.028699277,-0.009075706,-0.011542074,0.025142832,-0.0026331493,-0.046113104,0.01604068,-0.12010776,-0.0017275574,-0.008336493,0.032209948,0.070562735,-0.0016777009,-0.012778589,0.044747673,0.0030932787,-0.004345501,-0.00088656606,0.0026616089,-0.0017796691,0.021261666,-0.024472494,-0.003123963
