Date,DAILY_CLOSEPRICE_CHANGE,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-06,5.55999755859375,1.1065174,0.537841,1.3115009,0.25588077,0.6609683,5.609881,5.1186476,4.90395,5.586905,5.349447,-3.5607512,3.4575973,4.6286345,-2.3773324,3.9932575,1.0007212,0.24273151,-0.10918065,-0.03966786,-0.5046868,0.11941714,0.7826792,0.3139671,0.73110414,0.9785876,-0.26935643,0.27659214,-0.8534094,0.010459998,-0.064229354
2015-03-09,4.58001708984375,1.0692775,0.54863584,1.2954249,0.23332922,0.63743865,6.175315,5.341022,4.889002,6.5892863,5.8465066,-6.7026734,4.7475944,6.6108723,-5.08142,5.4675817,2.007049,0.39892203,-0.112097755,0.012363438,0.6337886,0.2316781,0.74718255,0.65320504,0.783348,1.0318837,-0.2829009,0.2696386,-0.2624147,0.010459998,0.10029451
2015-03-10,6.8399658203125,1.0536411,0.43840447,1.5116519,0.24863409,0.5690062,4.9762154,5.4299693,5.7685337,5.498727,6.520114,-5.616947,4.467862,7.014931,-3.1621099,5.019095,0.42442527,-0.47573698,-0.20210434,-0.1368727,-0.803201,0.25584826,0.77501637,0.7747103,0.78607917,1.2012373,-0.29603785,0.23748928,-2.2404306,0.010459998,-0.58031255
2015-03-11,7.95001220703125,1.2276921,0.54379517,1.5337946,0.26926696,0.7017039,6.6723804,6.1980195,6.4486923,6.2313523,6.666115,-5.153249,5.2194753,8.510307,-2.1287966,5.903046,1.5077926,0.25032228,-0.28382713,-0.26501754,-0.55621725,0.16744825,0.55375415,0.9690938,0.7284022,1.0879585,-0.3101536,0.2233441,-1.953692,0.010459998,-0.021040117
2015-03-12,-1.8699951171875,0.282794,0.3259195,0.01630611,0.00474325,0.29375,1.7710919,0.4155915,1.089479,1.6918824,0.87290746,-6.9308047,2.3303947,5.2935424,-2.1155684,2.699718,1.8088006,0.26082408,-0.3594143,-0.38495538,-0.48053023,0.21046902,0.32072628,0.979674,0.6671031,0.9568871,-0.325833,0.20498173,-2.2974389,0.010459998,0.08231202
2015-03-13,3.72998046875,0.23232375,0.110696636,0.53486174,0.031739313,0.16964598,1.0490657,1.6638494,0.74898726,-1.1287912,0.3633764,-9.097342,0.15124047,5.0726514,-1.3223345,0.38531327,0.4409938,-1.2136861,-0.3450328,-0.35597357,-0.84616613,0.25494707,0.08114301,0.50794077,0.591634,0.4178558,-0.3279643,0.20281419,-2.9724765,0.010459998,-0.8234298
2015-03-16,2.32000732421875,0.69479847,0.3988495,0.875102,0.09104957,0.41328797,3.1302724,1.8189611,2.3285463,1.5836128,2.8022044,-7.490095,1.7997102,5.9865108,-1.438572,1.632648,2.1918716,0.5044594,-0.36049688,-0.34011388,0.320255,0.25868914,0.06223001,0.21493445,0.5291889,0.40731934,-0.33073935,0.19887051,-2.0818229,0.010459998,0.31850448
2015-03-17,-5.79998779296875,-0.52796525,-0.16555886,-1.0596999,-0.19949366,-0.31803617,-2.8894062,-4.7197523,-3.4364011,-4.19668,-3.1224592,-9.016266,-3.7793055,-0.13264595,-2.1405025,-4.5469356,-0.87215525,-1.7772055,-0.37945935,-0.39969718,-1.6621671,0.15153942,-0.16589898,-0.18311597,0.45275342,-0.09980874,-0.3379217,0.17914526,-4.465722,0.010459998,-0.8223822
2015-03-18,1.20001220703125,0.4616213,0.23186463,0.41392264,0.085855015,0.29627368,1.8895137,2.0522778,2.5781994,0.60157806,0.9944931,-9.792523,-0.4926935,2.8523068,-2.5154157,-1.1691101,1.8022571,0.5480543,-0.3106898,-0.2775826,0.5990013,0.0013899629,-0.2798752,0.0025902304,0.39867252,-0.07661237,-0.32751685,0.20423222,-2.5884128,0.010459998,0.25685447
2015-03-19,-4.27001953125,-1.1820872,-0.4130966,-1.1464477,-0.32072738,-0.63871336,-4.882751,-5.6290903,-6.304099,-6.9104238,-4.8159785,-8.691006,-8.526021,-6.845299,-3.9132056,-9.839435,-1.9066961,-2.1346617,-0.37601075,-0.38492492,-2.0898902,-0.16491067,-0.46236804,-0.40693972,0.34356296,-0.1853874,-0.33493552,0.18561633,-4.6772532,0.010459998,-0.8227502
2015-03-20,-2.91998291015625,-0.49500254,0.09191855,-0.9580952,-0.107380375,-0.07743542,-1.5399888,-2.229493,-2.117804,-0.47103554,-2.4999757,-10.520756,-3.251868,-1.2015574,-3.1833785,-4.098037,0.7226716,0.24381654,-0.3168656,-0.2853156,-0.5469718,-0.37844387,-0.34859812,-0.548803,0.269882,-0.618231,-0.32491,0.20410605,-2.4702036,0.010459998,-0.07393627
2015-03-23,-9.20001220703125,-1.0693405,-0.3238362,-2.0089543,-0.37226784,-0.4974568,-5.8898454,-7.389153,-5.840348,-8.4682045,-6.0394344,-10.97677,-6.4845386,-5.3751755,-4.1844416,-7.2241197,-1.058902,-1.7955593,-0.28049636,-0.2523795,-1.6948509,-0.53212893,-0.4848298,-0.9570437,0.1916481,-0.64505345,-0.32274812,0.20638543,-4.0164676,0.010459998,-0.82150745
2015-03-24,0.0,-0.71301574,-0.30398634,-0.3180762,-0.19747895,-0.4099272,-2.234397,-2.27101,-2.3466,-3.5771446,-2.5386324,-10.7123165,-4.188918,-2.8530023,-3.3466563,-4.2429,-0.57413954,-1.8040153,-0.21375082,-0.21275707,-1.3819338,-0.4621913,-0.52692467,-0.93045133,0.1308963,-1.1594789,-0.3109306,0.23908456,-3.8726687,0.010459998,-0.8245747
2015-03-25,-4.69000244140625,-0.4567386,-0.21027511,-0.67792237,-0.14857997,-0.23932709,-1.900127,-2.5947258,-2.0358095,-2.3212976,-3.0019724,-9.3544,-2.3903093,-2.3866146,-0.71335745,-2.71348,0.70446724,-0.28374574,-0.14633279,-0.10518284,-0.92507577,-0.39539838,-0.49702018,-0.8046695,0.10178243,-1.1772829,-0.29676634,0.27517658,-2.8521183,0.010459998,-0.5412781
2015-03-26,-0.65997314453125,-0.10131083,-0.013426224,-0.11490816,-0.024645697,-0.032121647,-0.18047991,-0.12479596,-0.40523103,1.554545,-1.7173171,-8.135516,-1.0048777,-0.5459155,-0.93241274,-1.3451692,0.43236715,-1.0636132,-0.07731987,0.079902336,-0.38391897,-0.13829361,-0.45882535,-0.5089646,0.08820875,-1.2135035,-0.27902728,0.32574067,-2.7049208,0.010459998,-0.95400506
2015-03-27,7.41998291015625,0.40454897,0.17192607,0.66746485,0.079304926,0.2848911,0.67368466,2.8168437,1.110326,3.2319772,0.22076806,-5.1381207,2.1356373,3.415739,-1.1851966,2.9734566,2.8830411,1.0108948,-0.026273008,0.20674782,0.6233835,-0.014147474,-0.27226412,-0.041958086,0.084295794,-0.5176181,-0.2685644,0.35599002,-0.73652345,0.010459998,-0.14806977
2015-03-30,1.3699951171875,-0.45148042,-0.20191647,-0.22784069,-0.104665264,-0.21930572,-1.6693157,-1.3085141,-0.65042454,-1.0197566,-1.1585106,-1.4429406,-1.0728707,-1.0897747,-0.80147904,-0.4443316,0.27368218,-1.2052939,-0.035662938,0.1818532,-0.6484245,0.003933313,-0.21998833,0.16572663,0.07422355,-0.5241269,-0.26577508,0.3472123,-2.3821414,0.010459998,-0.98001766
2015-03-31,5.6300048828125,0.5121873,0.14198622,1.2088885,0.13219793,0.2230091,2.2570214,3.8488336,3.0368214,2.3442273,3.1563675,1.9203608,1.295463,0.6858795,0.47151178,1.9184177,1.2894744,-0.050714236,-0.022336967,0.21199815,-0.357429,0.04514498,-0.07503525,0.57305515,0.15748653,-0.5133652,-0.26574045,0.3484644,-0.8905894,0.010459998,-0.35152537
2015-04-01,-1.20001220703125,-0.3355739,-0.13972302,-0.45075932,-0.10627528,-0.18094756,-0.789557,-1.2512052,-1.1841105,-1.3127218,-1.7743866,1.2262061,-2.7502823,-2.1369824,0.113909096,-1.4617856,-0.124644846,-1.206009,-0.04593834,0.10121258,-0.8049117,0.15530233,-0.11219418,0.31418955,0.14460221,-0.51229525,-0.27580467,0.31526,-1.863674,0.010459998,-0.88555217
2015-04-02,-6.28997802734375,-0.4958597,-0.2101868,-0.994178,-0.16672635,-0.27501857,-2.67922,-4.236765,-3.382515,-3.2392259,-2.7091947,2.3433566,-3.3208838,-3.7539198,-0.46120617,-2.5604901,-0.33668172,-1.3341277,-0.04213868,0.09340173,-0.94959915,0.017078027,-0.0055056573,0.3149637,0.12695524,-1.2115575,-0.27469134,0.31395668,-1.9960206,0.010459998,-0.8863451
2015-04-03,0.219970703125,-0.07938645,-0.039675783,0.029417768,-0.03087286,-0.05716563,-0.25688574,-0.41363192,1.1424236,1.3345804,0.61951375,3.8098226,-2.514505,-2.7373006,-0.46694833,-1.4513711,0.49183828,-0.5020131,-0.030291995,0.10538736,-0.45020887,0.0683582,0.11234573,0.29211512,0.11640096,-1.1909943,-0.2623171,0.32999364,-1.0657084,0.010459998,-0.8891259
2015-04-06,-5.6199951171875,-1.07007,-0.39173517,-1.2000941,-0.26581094,-0.5346305,-3.736411,-5.3710737,-4.1042876,-3.3521287,-4.4902697,4.32886,-5.5565658,-6.624215,0.22544542,-4.7965283,-1.7542702,-2.2537472,-0.060624015,0.004247239,-2.1009324,-0.04888554,0.122220665,0.16189274,0.058454018,-1.2253274,-0.27209407,0.3116309,-2.8493931,0.010459998,-0.90471196
2015-04-07,5.9200439453125,0.4119313,0.06716292,1.2226351,0.1345246,0.20051374,2.291079,3.7211895,3.1484857,3.3044724,4.4881334,-0.4318849,1.0524459,1.0302919,-0.8117688,2.324206,1.2258654,0.40131044,-0.033389587,0.07159134,0.071555346,0.16760612,0.25822705,0.33465654,0.09848623,-0.52048737,-0.2604478,0.31864506,0.10359686,0.010459998,-0.4281768
2015-04-08,-0.4300537109375,0.7360451,0.28979838,1.1723613,0.19196346,0.35519308,2.113696,3.4937534,2.6543353,3.4486773,2.3017771,-1.3901368,0.7569691,-0.2709403,-3.182208,1.9977748,1.5272307,0.6659512,-0.03470673,0.060196713,0.15396805,0.23757255,0.38465828,0.41840428,0.09750505,0.19177723,-0.26312807,0.3019494,0.049213257,0.010459998,-0.24418454
2015-04-09,5.56005859375,0.6435093,0.1599443,0.97226185,0.19234295,0.31241283,2.6320872,4.4094186,2.9481652,3.9527435,4.060721,-5.7258906,2.7422535,2.3219817,-4.9351344,4.0712056,2.4891834,1.1294283,-0.007968023,0.13552088,0.56838524,0.22756779,0.61315227,0.53377295,0.12996018,0.88471574,-0.26382375,0.3075235,1.4907233,0.010459998,-0.12134893
2015-04-10,10.66998291015625,1.6822256,0.5532187,2.6289425,0.44014513,0.85106623,9.254198,9.951268,9.535832,8.771782,8.578103,-2.5066652,5.800632,6.111262,-4.8759203,7.5201817,2.0670104,0.8109625,-0.108426414,-0.024293879,0.25357753,0.24203345,0.71421754,0.5009738,0.116499044,1.5870061,-0.2872953,0.26741987,0.4109085,0.010459998,-0.10488485
2015-04-13,3.41998291015625,0.26458636,0.084795855,0.5177614,0.07570793,0.14805482,2.3805115,2.3810413,0.37727502,3.0261002,2.3630888,-1.7139572,3.3525279,2.8281305,-3.0438824,4.570365,0.75984645,0.102178454,-0.18624802,-0.12902007,-0.90306246,0.21855749,0.7638284,0.33740652,0.13974279,1.5754067,-0.3049234,0.23658872,-1.1944243,0.010459998,-0.5372589
2015-04-14,-2.53997802734375,-0.59644425,-0.2731168,-0.6733508,-0.18112347,-0.3355494,-3.294453,-2.6953816,-3.0603466,-3.7771637,-2.9471915,-0.36536157,-0.6577947,-0.36427593,0.9324778,0.14500798,-1.7371825,-2.02342,-0.23923126,-0.21376759,-2.1420882,0.047355648,0.6503982,-0.16268666,0.11348719,0.8752536,-0.3211305,0.21313454,-4.037861,0.010459998,-0.85067147
2015-04-15,-1.30999755859375,-0.7852652,-0.2861721,-1.4081134,-0.20401438,-0.39519548,-1.9201006,-1.506125,-4.1355877,-2.3357246,-2.597292,-2.713305,-1.0401434,-0.8759588,-2.5614507,-0.5680864,-1.5170412,-1.9074368,-0.19444391,-0.12306246,-2.095956,-0.113256305,0.5619308,-0.23439674,0.11115566,0.19837916,-0.31493744,0.20772493,-2.7070029,0.010459998,-0.8211692
