Date,Open,High,Low,Close,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2018-01-24,36539.0,36539.0,36539.0,36488.0,37433.28068121038,35723.75,34014.21931878962,36311.83191363865,35521.19967579497,35361.30605128205,36445.19329299826,35239.833333333336,36406.56614561632,36013.22565709084,36471.0,36192.0,36234.0,36290.520625176905,36290.520625176905,35239.833333333336,36500.364757615054,36635.44544386047,35185.1875,35736.28817204301,891.7692307692341,99.47773501924154,530.3782676490882,505.5561960201591,24.82207162892911,891.7692307692341,825.8048433048446,65.96438746438957,505.7219606589788,480.9584262006482,24.763534458330582,17.949496364908637,429.0,934.7984194730604,2.519924313150545,1.189716852935474,0.0118971685293546,1.0118971685293547,101.18971685293548,0.094089761665983,148.790439014532,0.4077791027585289,85.0,24.22433140495451,193.86619711344767,301.2120511928239,-145.85658427542012,-0.2396553054819754,-0.8559621955699374,36526.25,36539.0,36522.0,36513.5,0.999947720046493,36541.57142857143,88.8122194118468,35914.57142857143,48.23076923076923,45.19026444184908,36589.80219780219,2042.1600003242493,98.52405809920982,99.25742428825473,14.285714285714286,100.0,85.71428571428572,96.08623722677538,96.23205759539832,0.8616863366761117,44.87607948605864,98.04311861338768,93.40632538908665,95.0793389896856,91.63934426229508,93.40632538908665,10.68698937283797,7.7638055135163855,48.71568195386775,-8.360655737704919,0.0,1,0.9999486219077534,0.0,51.0,0.0143720108749346,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-960.10846,-4237.282,1310.7316,2725.3604,1510.5765,-780.2551,678.40094,-1.061824,792.9212,-330.63492,63.7543,-487.4708,79.63691,135.40208,-18.62541,-4.255188,137.98619,-114.1643,-102.17857,-257.51498
2018-01-25,36593.0,36593.0,36593.0,36539.0,37444.1199625396,35837.1,34230.08003746039,36387.91603451096,35586.86421284045,35469.7375,36485.2134567786,35315.4,36413.1878383355,36023.22471162195,36513.5,36235.0,36261.0,36340.21650014153,36340.21650014153,35315.4,36518.49451007473,36700.398625072616,35308.629166666666,35820.10537634409,852.076923076922,110.11391778107937,520.7462174361353,508.5942003033544,12.152017132780998,852.076923076922,859.9978632478645,-7.920940170942572,496.7519821374881,484.1171373880162,12.63484474947188,16.667389481700877,410.0,922.0271037964131,2.401845672146002,1.1348224418057606,0.0113482244180575,1.0113482244180576,101.13482244180577,0.0983389957556202,145.662550513494,0.3986495265702235,105.0,23.996445136763526,200.0264947717244,224.4215947024473,-257.4633193522375,-0.342454640345037,-0.9065031176900482,36579.5,36593.0,36575.0,36566.0,0.9999462806439592,36574.08571428571,88.75914006715084,35973.91428571429,46.167032967032966,55.83762172508934,36620.25274725275,3117.8399999141693,98.37582644224828,99.18363613974512,7.142857142857143,100.0,92.85714285714286,96.29238371622134,96.44881490174828,0.8173190816570314,45.21345988615335,98.14619185811068,92.47484144619766,93.73788586515607,91.86746987951808,92.47484144619766,15.391346443721917,11.193866626532794,43.48126908962108,-8.132530120481928,0.0,1,0.999948675222504,0.0,0.0,-0.002994364182942,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-1092.1772,-4333.127,1412.7184,2731.3618,1538.3387,-769.08154,676.8334,-5.463238,795.7965,-330.72537,69.31436,-485.09836,77.70594,134.98355,-18.262985,-4.2550783,138.13557,-176.44176,-100.98678,-256.7118
2018-01-26,36593.0,36593.0,36593.0,36539.0,37413.23685733785,35950.45,34487.663142662146,36455.12839821083,35648.29232814107,35571.99266666667,36508.16007048777,35390.96666666667,36420.14942585384,36034.20626578873,36539.0,36254.0,36326.0,36390.77320011322,36390.77320011322,35390.96666666667,36536.66761802553,36752.86189272262,35427.98333333333,35899.047311827955,804.8846153846171,104.53006818586752,507.2653095207279,508.328422146829,-1.0631126261011443,804.8846153846171,879.2649572649591,-74.38034188034203,484.1108767259211,484.1158852555972,-0.0050085296760471,15.476861661579385,410.0,856.1680249538123,2.263256766680262,1.1348224418057606,0.0113482244180575,1.0113482244180576,101.13482244180577,0.102371267242729,139.11522547681585,0.3807307957985053,54.0,23.902077809964823,205.891821934494,133.0065500142819,-212.5136848108106,-0.4366733862861294,-0.944902197356883,36579.5,36593.0,36575.0,36566.0,0.9999462806439592,36593.22857142857,88.64991429715745,36041.62857142857,42.43076923076923,44.59865469047549,36635.65934065934,1989.040000200272,98.238182760784,99.115118655044,0.0,100.0,100.0,96.29238371622138,96.4488149017483,0.7946578923648258,43.959860409485785,98.14619185811068,91.1314848637504,92.33755056634492,89.88764044943821,91.1314848637504,15.391346443721917,13.823227420093934,35.46784087947569,-10.112359550561798,0.0,1,0.9999481965409664,-1.0,54.0,0.0153935623489274,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-1022.89294,-4343.5996,1569.822,2880.4539,1735.858,-747.66583,704.3865,-5.516532,815.1717,-331.2297,74.62506,-475.73547,75.30476,136.12395,-18.450422,-4.2544622,138.9707,-140.27954,-99.47733,-281.79373
2018-01-29,36723.0,36723.0,36723.0,36593.0,37333.38997154441,36066.5,34799.61002845559,36521.04003637811,35709.24121019649,35671.60833333333,36544.388855635705,35468.333333333336,36506.57471292692,36152.29837757327,36566.0,36326.0,36426.0,36431.21856009058,36431.21856009058,35468.333333333336,36557.84456390748,36804.20749663896,35543.32916666666,35976.59784946236,754.2820512820472,147.4882132986495,495.2302356893342,505.70878485533007,-10.478549165995844,754.2820512820472,882.5441595441605,-128.26210826211332,472.7755602329125,481.8478202510602,-9.072260018147688,14.371371542895142,379.0,925.01316602854,2.115656664818323,1.0465565803280397,0.0104655658032804,1.0104655658032804,101.04655658032804,0.1061894442713651,142.32128079990042,0.3889303440546017,184.0,23.97247248192601,211.30462537964087,96.2216441208221,-80.63653024610714,-0.5195880890277826,-0.97156823632628,36690.5,36723.0,36679.66666666666,36658.0,0.9900445738794976,36614.31428571428,88.52429991529704,36109.68571428571,38.817582417582415,47.74348123102483,36653.131868131866,2279.4400000572205,98.1454738504536,99.06904687676948,0.0,100.0,100.0,96.51762594418328,96.94025801615832,0.721274101139015,46.424799322569264,98.25881297209165,86.62319614781141,90.07650748591986,78.1144781144781,86.62319614781141,20.53147699177084,17.104723293071554,38.37636355880184,-21.88552188552189,0.0,1,0.9999476303581312,-1.0,130.0,0.0412728663567436,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-995.0107,-4520.2134,1652.6962,2960.536,1405.9998,-728.6384,708.50146,-16.034395,813.2039,-329.75882,78.69311,-467.46878,71.81282,138.20541,-18.569702,-4.255125,139.05164,-325.04037,-99.675995,-245.8012
2018-01-30,36770.0,36770.0,36770.0,36723.0,37182.57332131622,36189.05,35195.52667868379,36595.25390479972,35774.64500308704,35769.808333333334,36620.820370780784,35550.03333333333,36614.78735646346,36267.92062229582,36658.0,36426.0,36492.0,36489.57484807247,36489.57484807247,35550.03333333333,36593.66489685292,36868.39418021797,35654.90416666667,36057.5440860215,709.5128205128203,159.94382821387762,490.5277677509002,502.6725814344441,-12.144813683543871,709.5128205128203,870.2443019943029,-160.73148148148255,468.2944425876631,479.1371447183808,-10.842702130717726,13.344845004116918,372.0,905.9407970265014,1.984837024372731,1.0233556160765822,0.0102335561607658,1.0102335561607658,101.0233556160766,0.1098567447269216,144.7983321713361,0.3942987560148574,177.0,24.19763358555365,215.9469218141817,99.83006498263256,1.0988698546753377,-0.5870355356538396,-0.9875429976165966,36758.25,36770.0,36754.333333333336,36746.5,1.0000000000000466,36663.857142857145,88.53655753674539,36155.0,39.142857142857146,80.47260403338623,36703.0,6475.839999914169,98.07056088894971,99.03185295190646,0.0,100.0,100.0,96.99147774729124,97.09669238939938,0.658297095222374,44.68978058134089,98.4957388736456,86.51629371794807,88.09032490983667,91.54676258992806,86.51629371794807,31.34499162640129,22.422605020631348,45.81668558058061,-8.453237410071942,0.0,1,0.9999465896216936,0.0,47.0,0.0130099422429443,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-1127.5527,-4893.9243,1601.9938,2786.268,1377.6613,-725.9325,681.5053,-22.896505,787.7048,-328.67987,82.358505,-465.28934,70.0799,143.54875,-18.063099,-4.256238,138.3232,-397.0554,-99.63253,-220.3032
2018-01-31,36770.0,36770.0,36770.0,36770.0,36840.16048330765,36312.65,35785.139516692354,36666.60130097388,35838.86145450078,35843.64066666666,36684.70252276911,35633.3,36692.39367823173,36374.0388862798,36746.5,36449.5,36492.0,36545.65987845797,36545.65987845797,35633.3,36641.57872543144,36928.79050694746,35762.370833333334,36136.25161290322,659.7692307692341,139.6105768415333,485.0027257164984,499.13861029085496,-14.135884574356568,659.7692307692341,841.942307692309,-182.1730769230749,463.0278513599769,475.9152860467,-12.887434686723113,12.391641789537138,371.0,841.230740096037,1.8407337181340373,1.0192587708453438,0.0101925877084535,1.0101925877084534,101.01925877084534,0.1133606032525547,137.81273701624067,0.3747966739631239,47.0,24.52674339190057,216.668909550024,110.83285569018857,56.39350996641544,-0.5971899909185638,-0.9894473112818268,36770.0,36770.0,36770.0,36770.0,1.000000000000036,36716.514285714286,88.57502572748457,36193.91428571429,40.2,96.06331245510646,36756.71428571429,9228.159999847412,98.00099885326756,98.99731573596222,7.142857142857143,100.0,92.85714285714286,97.1428477078411,97.09669238939937,0.642260860553285,43.601129554450985,98.57142385392056,89.887080234802,87.67552336685385,100.0,89.887080234802,34.79932328223512,28.891930633469084,47.20322688176691,-0.0,0.0,1,0.999944794163942,1.0,0.0,-0.002994364182942,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-1183.303,-5059.7026,1537.1376,2603.0164,1604.5609,-709.62427,667.23346,-22.58563,773.65356,-327.51184,86.76992,-472.4908,70.59282,150.13704,-16.88901,-4.2569075,138.05899,-328.22977,-99.42379,-235.03009
2018-02-01,36766.0,36766.0,36766.0,36770.0,36883.36319717806,36356.35,35829.336802821934,36729.4699325853,35898.93490904912,35924.51,36721.22886643416,35716.566666666666,36731.196839115866,36463.32837448882,36770.0,36492.0,36539.5,36590.52790276638,36590.52790276638,35716.566666666666,36690.6764103068,36977.35854897445,35865.0625,36209.587096774194,598.6089743589691,118.06165900187472,475.1468924905057,494.3402667307851,-19.19337424027941,598.6089743589691,796.6103988603993,-198.00142450143017,453.6779306794051,471.46781497324105,-17.78988429383594,15.506524518855914,397.0,781.1428300891772,1.6656339283261608,1.0914689467462102,0.0109146894674621,1.010914689467462,101.0914689467462,0.1166550871681382,128.2546843722235,0.3488025139304419,4.0,24.91205033051954,219.7740329192992,138.59974124781374,72.03512790227205,-0.6397614391709834,-0.9958432206525992,36767.0,36766.0,36767.333333333336,36768.0,1.0000000000000313,36750.85714285714,88.50979411087461,36251.142857142855,38.43956043956044,95.38763022505756,36789.2967032967,9098.799999952316,97.86571779663788,98.92990170469427,0.0,92.85714285714286,92.85714285714286,97.14284770784111,96.1070640604522,0.863601122769576,43.50399886758055,98.57142385392056,97.18225419664265,91.19520938313092,100.0,97.18225419664265,34.79932328223577,33.64787939695739,48.56406570417116,-0.0,0.0,1,0.9999420714169928,0.0,0.0,-0.002994364182942,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-1262.6683,-4755.6577,1625.2247,2703.213,2024.5465,-701.6175,680.8539,-19.080458,781.6612,-327.26382,90.94598,-466.03912,71.06408,156.29774,-16.160507,-4.2561455,139.10909,-301.44702,-97.24821,-242.18698
2018-02-02,36766.0,36766.0,36766.0,36770.0,36911.8517096482,36400.05,35888.2482903518,36784.656862299,35955.1326568524,36011.870166666675,36742.1137887483,35799.833333333336,36733.592626689446,36471.67171201922,36770.0,36560.5,36571.5,36626.422322213104,36626.422322213104,35799.833333333336,36732.76006935543,37015.60706070827,35962.6875,36277.55053763441,533.4487179487187,101.27883351260988,462.0103064303548,487.87427467069904,-25.863968240344207,533.4487179487187,748.326210826211,-214.87749287749227,441.2226788241678,465.4187877434264,-24.196108919258563,14.39891562465192,397.0,725.346913654236,1.480367492895953,1.0914689467462102,0.0109146894674621,1.010914689467462,101.0914689467462,0.1197044049754403,119.37934977420753,0.32466507961438,4.0,25.323694429592187,221.6015209953881,141.66342522109682,49.78829175126301,-0.6639460637486533,-0.9982414019414072,36767.0,36766.0,36767.333333333336,36768.0,1.0000000000000313,36779.02857142857,88.43765028192145,36302.4,36.66373626373626,68.56063010344346,36815.69230769231,4700.560000181198,97.7400996726246,98.86730299683288,0.0,85.71428571428572,85.71428571428572,97.14284770784111,96.10706406045216,0.8615342395237757,43.39987940314961,98.57142385392056,99.99999999999994,95.68977814381488,100.0,99.99999999999994,34.79932328223577,34.79932328223555,50.225555841231326,-0.0,0.0,1,0.999938171013353,0.0,-4.0,-0.0043564328149323,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-1321.1064,-4704.2715,1638.0844,2669.8408,2252.6233,-693.70105,681.9736,-16.368341,785.6189,-326.8319,93.11428,-459.4463,72.39063,163.07483,-15.528672,-4.2557707,139.55684,-279.40927,-95.72575,-226.18298
2018-02-05,36764.0,36764.0,36764.0,36766.0,36929.39721081956,36441.8,35954.20278918045,36832.39211769965,36007.44667899096,36075.59507692308,36752.284134889305,35882.96666666667,36749.79631334472,36541.20286235059,36768.0,36571.5,36571.5,36655.13785777048,36655.13785777048,35882.96666666667,36763.7118382279,37044.15894087608,36054.875,36339.883870967744,470.2756410256407,84.73640953387441,446.1339463384429,479.5262090042478,-33.39226266580488,470.2756410256407,697.1809116809114,-226.9052706552708,426.165981916216,457.5682265779843,-31.40224466176835,15.370421651462497,338.0,673.5364198217906,1.3015918299710831,0.9278576918853698,0.0092785769188536,1.0092785769188537,100.92785769188536,0.1224784608990114,111.28082479033556,0.3026731893334482,6.0,25.74496298982632,221.4595213492028,145.8775501996342,139.73096964081648,-0.6620907563640902,-0.9980914194076884,36764.5,36764.0,36764.66666666666,36765.0,1.0000000000002192,36809.857142857145,88.44538134260185,36330.857142857145,36.84615384615385,18.46510221471109,36846.7032967033,340.9599997997284,97.58278796801244,98.62999626387246,7.142857142857143,78.57142857142857,71.42857142857143,96.0941092344511,95.53773580805432,0.9865915919708548,43.23273516827057,98.04705461722556,99.66414777497896,98.9488006572072,98.99244332493704,99.66414777497896,10.86663218446622,26.82175958297925,49.0315688258573,-1.0075566750629723,0.0,1,0.9999326354564738,0.0,-2.0,-0.0036753984989372,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-1383.1875,-4649.878,1644.8055,2632.4941,2358.263,-683.1012,689.00366,-14.837701,797.71576,-326.0329,94.45221,-452.26572,74.77649,168.91383,-14.999862,-4.2547817,140.7178,-241.83272,-92.67061,-275.55768
2018-02-06,36768.0,36768.0,36768.0,36764.0,36937.05564211587,36481.55,36026.04435788414,36873.6405894178,36056.25657066896,36151.53184615385,36757.258324208815,35966.03333333333,36751.327089080776,36552.52573491326,36765.0,36571.5,36599.0,36678.11028621638,36678.11028621638,35966.03333333333,36783.236682161456,37064.67145049139,36140.691666666666,36396.7247311828,407.0128205128203,73.61360641993136,428.4515109805216,469.3112693995025,-40.85975841898096,407.0128205128203,643.3190883190878,-236.30626780626744,409.38328667578025,447.9312385975435,-38.54795192176323,14.272534390643749,310.0,629.4266755488055,1.123517568697647,0.85038678882976,0.0085038678882975,1.0085038678882976,100.85038678882977,0.1249569451034604,103.47505159102587,0.2814575443124412,2.0,26.17720175238513,221.2120845212077,219.5331197195287,178.58636122990615,-0.6588481408190497,-0.9978154242370794,36767.0,36768.0,36766.66666666666,36766.0,1.000000000011842,36835.17142857143,88.44045349660041,36357.68571428571,36.72967032967033,2.529822146983347,36871.90109890109,6.400000095367432,97.4386934478622,98.4182897395104,0.0,71.42857142857143,71.42857142857143,95.53401232706574,95.56546468590932,0.985229508513696,43.449167276337455,97.76700616353288,99.07935245334151,99.5811667427735,98.24561403508773,99.07935245334151,0.0,15.221985155567326,51.0407711438973,-1.7543859649122808,0.0,1,0.9999247050564516,0.0,4.0,-0.0016322955509517,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-1412.0897,-4656.2207,1654.0488,2607.289,2475.5242,-672.4799,697.07935,-15.371184,806.583,-325.1761,96.42843,-443.31216,76.58042,177.78441,-13.039811,-4.254179,141.3982,-215.23866,-91.2612,-300.65195
2018-02-07,36771.0,36771.0,36771.0,36768.0,36944.97149437828,36517.0,36089.02850562172,36909.78148677191,36102.17550159354,36203.37917378917,36761.81923304319,36049.23333333333,36752.160734626734,36557.516609906095,36766.0,36571.5,36599.5,36696.4882289731,36696.4882289731,36049.23333333333,36793.785971465055,37079.34058346838,36219.38333333333,36448.46451612903,339.3461538461561,66.36612021857944,410.0342011020257,457.4558557400072,-47.42165463798148,339.3461538461561,586.3490028490027,-247.00284900284657,391.8823305678816,436.7214569916111,-44.83912642372951,13.253067648454907,280.0,587.4676272953194,0.934254846255098,0.7673755755316813,0.0076737557553168,1.0076737557553168,100.76737557553167,0.1271309758969163,96.5839764773812,0.2626848794532778,7.0,26.606718332407763,221.13842382513155,265.9686266171464,-10.034036532268445,-0.6578804543191663,-0.9977296670537406,36770.25,36771.0,36770.0,36769.5,1.0000000000093028,36847.37142857143,88.32838288079957,36401.91428571429,34.26593406593407,2.332380770204655,36881.63736263736,5.440000057220459,97.30647325598194,98.22249604101812,7.142857142857143,100.0,92.85714285714286,95.56131890325553,95.58761076153856,0.9801291308709368,43.44610245937295,97.78065945162776,98.78780726383714,99.17710249738587,99.12536443148689,98.78780726383714,1.6972883935857033,4.187973526017305,63.87349730901715,-0.8746355685131195,0.0,1,0.999912899285186,0.0,3.0,-0.0019728127089492,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-1415.3433,-4769.471,1668.2129,2580.5845,2671.9622,-663.5635,698.2739,-19.356367,807.07916,-324.43732,97.43592,-437.00903,80.237175,185.74734,-11.215594,-4.2547264,140.51997,-203.59718,-93.20047,-283.22763
2018-02-08,36795.0,36795.0,36795.0,36771.0,36951.38392958284,36549.1,36146.81607041716,36941.19394122323,36145.32546923267,36268.12635327636,36765.71759178611,36132.53333333333,36753.1026978954,36562.40626210583,36769.5,36599.5,36624.5,36711.39058317848,36711.39058317848,36132.53333333333,36798.19392967518,37088.83348708617,36290.87083333333,36495.03010752688,270.6474358974301,69.09570793768616,391.1712466262616,444.1989339172581,-53.02768729099648,270.6474358974301,526.9893162393151,-256.34188034188503,373.93852760915615,424.1648711151201,-50.22634350596394,12.306419959279555,232.0,569.5056539170823,0.74317411970627,0.634938011439834,0.0063493801143983,1.0063493801143983,100.63493801143984,0.1289957554633014,91.61369244328252,0.2491465895495976,27.0,27.01617663725924,218.02483108708347,224.40450325697256,-204.5619055127352,-0.6160029289285093,-0.9925988746798446,36789.0,36795.0,36787.0,36783.0,1.0000000000009528,36849.05714285714,88.10044263708299,36457.08571428571,30.15164835164835,2.5612496838027217,36879.20879120879,6.559999942779541,97.1966982897262,98.05166325607408,0.0,100.0,100.0,95.58313163872732,95.76962372840178,0.9594963085519044,44.40272430495444,97.79156581936364,96.77761843313964,98.21492605010611,92.96187683284457,96.77761843313964,3.053097429887269,1.583461941157655,57.22262136647886,-7.038123167155425,0.0,1,0.9998942734267572,0.0,0.0,-0.002994364182942,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-1401.6666,-4816.2686,1676.7866,2581.2905,2749.9497,-647.9965,702.9801,-20.61974,816.4236,-322.96652,98.106926,-428.70355,84.37174,193.891,-10.200856,-4.254387,140.93718,-197.11604,-92.23244,-282.1626
2018-02-09,36795.0,36795.0,36795.0,36771.0,36944.87820941198,36581.2,36217.52179058801,36967.97552127387,36185.691567991846,36346.124643874646,36767.96062031969,36215.833333333336,36753.99756300063,36567.1960446282,36771.0,36612.5,36641.5,36728.11246654279,36728.11246654279,36215.833333333336,36798.56438363111,37093.38183699895,36355.2625,36536.22150537634,260.576923076922,63.56118143460131,371.9347866053504,429.7461044548765,-57.81131784952612,260.576923076922,472.1331908831901,-211.55626780626812,355.62340409725584,410.45657771154725,-54.83317361429141,11.42738996218816,232.0,528.8266786372907,0.7148607683355162,0.634938011439834,0.0063493801143983,1.0063493801143983,100.63493801143984,0.130548423086263,86.78414298304806,0.2360124635801258,24.0,27.43222608688272,210.5450284982636,150.73251359500782,-285.8241743664209,-0.5082153566796889,-0.968344113909952,36789.0,36795.0,36787.0,36783.0,1.0000000000009528,36847.228571428575,87.80592493533042,36507.91428571429,26.1010989010989,2.756809733121343,36873.32967032967,7.599999904632568,97.09476439248874,97.89756511138047,0.0,100.0,100.0,95.58313163872732,95.76962372840178,0.940542951888156,43.52561757396136,97.79156581936364,94.75655056259468,96.77399208652383,92.18241042345278,94.75655056259468,3.053097429887269,2.601161084453411,31.36321864606933,-7.817589576547232,0.0,1,0.9998609463509444,1.0,24.0,0.0051780476089999,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-1312.3148,-5197.8184,1575.0029,2397.6252,2626.3804,-630.65936,688.89575,-22.908703,814.3235,-320.92514,98.61809,-429.47742,89.48107,199.4324,-8.164872,-4.254299,140.73979,-165.837,-90.886665,-289.26294
2018-02-12,36814.0,36814.0,36795.0,36795.0,36943.50838323982,36610.25,36276.99161676018,36993.58988832641,36225.001789411726,36399.32063492064,36779.44706113469,36299.93333333333,36756.0476848506,36571.91733563376,36783.0,36641.5,36676.5,36741.48997323423,36741.48997323423,36299.93333333333,36799.30056253451,37098.09322314494,36412.42916666667,36573.587096774194,247.33333333333576,71.09555016907744,354.5394428669679,414.7047721372948,-60.16532927032688,247.33333333333576,420.7799145299141,-173.44658119657834,339.02237493993016,396.16973715722384,-57.14736221729368,10.611147822031864,202.0,510.0533444489128,0.6778855816843056,0.552018145546973,0.0055201814554696,1.0055201814554695,100.55201814554697,0.1318086993956635,83.65670419854462,0.227358891693286,43.0,27.92200931589341,211.23059445730303,71.85104843528373,-268.0375377502273,-0.5184836777857633,-0.9712615121222096,36804.5,36804.5,36801.333333333336,36799.75,0.6303388521548993,36845.485714285714,87.40752449057945,36558.37142857143,22.085714285714285,10.906878554367808,36867.57142857143,118.9599997997284,97.01113821438324,97.76759815679654,0.0,100.0,100.0,95.77573620267592,95.92399789901172,0.906011224600382,43.54986500670505,97.88786810133796,92.74506544906876,94.75974481493438,93.0909090909091,92.74506544906876,15.02477372754599,7.043656195773507,40.59425932964844,-6.909090909090909,-1.0,1,0.9997675542082848,0.0,0.0,-0.002994364182942,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-1122.8519,-4062.9868,1709.7694,2271.4197,3145.8625,-611.0044,713.94885,-8.016,847.8885,-321.27017,99.57773,-415.8964,92.63672,202.44386,-6.0170355,-4.252404,142.96928,-143.57652,-87.41575,-322.66623
2018-02-13,36835.0,36835.0,36835.0,36795.0,36952.56590088674,36632.45,36312.33409911325,37015.17919440121,36261.7758675142,36435.63964604999,36786.05401417459,36384.03333333333,36758.42770972676,36577.61531954436,36795.0,36667.0,36714.0,36755.991978587386,36755.991978587386,36384.03333333333,36800.68651990974,37098.73526927007,36462.03333333333,36605.52688172043,235.4358974358984,93.93921179699666,336.870276771464,399.1378730641286,-62.26759629266462,235.4358974358984,373.63176638176566,-138.1958689458673,322.155814046906,381.3669525351603,-59.21113848825428,9.853208691886731,72.0,494.6209627025618,0.6446901878181526,0.1960624132015365,0.0019606241320153,1.0019606241320154,100.19606241320152,0.132777435813125,80.53836818436285,0.2188840010446062,40.0,28.56188352532448,211.92228452082816,19.36518710450353,-161.85038131373182,-0.5287684923163579,-0.9740640469740064,36825.0,36835.0,36821.66666666666,36815.0,1.077405716918841,36838.857142857145,86.76498494221543,36608.857142857145,17.692307692307693,12.296340921090458,36856.54945054945,151.20000004768372,96.94560489107208,97.66071566666018,0.0,100.0,100.0,95.77573620267592,96.09367168802682,0.8738699786663569,43.86737596258652,97.88786810133796,89.581464631509,92.3610268810575,83.47107438016529,89.581464631509,15.024773727544222,11.034214961659158,30.75852569889127,-16.528925619834713,0.0,1,0.9994282550425184,-1.0,40.0,0.0106263221369612,-2175.5676,-3221.0796,-6528.445,-3258.2253,-5338.6816,-46705.953,-47259.16,-38767.37,-27487.484,-24366.693,-1046.8549,-5272.861,1826.8696,3033.7122,2670.5894,-597.4153,729.8042,-29.071993,834.7579,-318.5336,99.891426,-393.92133,103.688934,212.11197,-4.273349,-4.2540884,141.83263,-205.94768,-91.05153,-308.67197
