Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE,Scaled_DAILY_CLOSEPRICE_CHANGE,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-09-04,135.9,137.9,133.6,137.45,27086,1.75,0.0,391,1,0,65790,146.71196726809603,137.17999999999992,127.6480327319038,133.9293408097216,140.12435211074273,136.09883465608465,139.8504347,135.8033333333334,137.6686982835837,136.9526551003693,135.8033333333334,139.27499999999998,139.575,132.71446440000005,132.71446440000005,135.8033333333334,139.52794801828736,136.97022256407132,135.7829166666667,137.10559139784866,2.033974358974177,-72.84355015,-1.042909804,-1.893628127,0.8507183235119868,2.033974358974177,2.335933048432828,-0.301958689,-0.997602341,-1.817079353,0.8194770120550281,19.75994536292217,-2.5,18.065044218993368,1.4941116086772974,-1.786352269,-0.017863523,0.9821364773133262,98.21364773,-0.407804027,42561.61783884041,-221.2300933,321318,5.239185371456338,3.8117027074982457,4.300000000000011,24.178798138267435,210.0258262901616,-3.088477254,17.20995575711917,-0.500390313,-0.966042392,136.2125,135.75,136.31666666666666,136.6,0.6955557878255351,137.8714285714286,-8.130102354,139.72857142857146,-0.142857143,3.6627039192454873,137.72857142857146,13.415400000056252,14.443198223194065,20.004856263449696,50.0,78.57142857142857,28.571428571428573,-4.641429838,4.4809031348396005,36.94505704052137,26.939773432692142,24.629025504515667,47.67928508094597,42.48417562,59.764990119431445,36.33440514469443,42.48417562,41.961351319069344,47.09836461413456,46.21942336873354,-63.66559486,0.3604651162790648,1,0.8611992069841305,1,-2.35,5.0,5.0,5.0,-0.9907856330919564,0.020956103,0.04187513,0.021936879,-0.019563956,0.0030081046,-0.46388695,-0.42597225,-0.8476448,-1.0301118,-2.1699636,-0.958205,3.7114713,2.8813367,4.3944006,-0.5597559,-0.16224141,-0.21957484,0.21874467,-0.21561965,-0.2883772,0.029656328,-0.1432865,0.35301602,-0.12363368,-0.07655168,0.69281507,0.23924087,0.19451383,0.33241385,-0.05068648
2015-10-04,137.4,138.45,133.8,135.1,21117,-2.35,0.0,117,2255,1043,58946,146.29336785493663,137.49249999999992,128.6916321450632,133.7016284760839,139.80020036166255,136.29880293880836,139.8250108705981,135.75500000000005,136.38434914179186,136.81057861072497,135.75500000000005,139.27499999999998,139.575,133.00717511200003,133.00717511200003,135.75500000000005,138.88387310533165,136.63654182847017,136.14708333333334,137.06021505376262,1.8102564102562155,-75.72134545,-1.220388408,-1.758980183,0.5385917749846407,1.8102564102562155,2.5107905982903813,-0.700534188,-1.161261687,-1.68591582,0.5246541323778815,18.348520694142017,-5.15,17.324683917636683,1.3293790895823074,-3.67201426,-0.036720143,0.9632798573975044,96.32798573975045,-0.400500116,33251.97267754999,-1453.627044,300201,5.197100702066598,3.8468547017517376,4.649999999999977,23.12989568323413,230.97335135445763,3.6796301182970046,17.91535921555055,-0.776853176,-0.994570405,136.1875,136.125,135.78333333333333,135.6125,0.7014838034539398,137.57000000000005,-5.629541021,138.85142857142856,-0.098571429,4.210771900738183,137.47142857142865,17.730600000046252,13.616544371721083,19.09674430592939,42.85714285714286,71.42857142857143,28.571428571428573,-9.415640601,2.870044302572357,31.283052239714305,25.218072462916723,23.81091869556404,45.29217969946246,27.54555198285092,43.77495556589155,21.221864951768403,27.54555198285092,27.79402234690292,33.323960210352304,45.51011364069032,-78.77813505,-0.494623656,0,0.8748599254618653,-1,-1.35,5.0,5.0,5.0,-0.5705369577283038,-0.0059902235,-0.014109098,0.023107551,-0.02634408,-0.010668649,-0.34651092,0.08920739,0.33383557,0.22837193,-2.4909718,-1.1394519,1.9642342,0.489986,2.318619,-0.7250265,-0.149771,-0.19133821,0.18750174,-0.22621661,-0.28357846,0.02477866,-0.14320248,0.38680172,-0.13090216,-0.07585869,0.6936495,0.24120903,0.20260064,0.33899698,-0.050683573
2015-04-05,132.5,132.5,131.5,131.85,40,-1.6,0.0,0,0,0,189,143.29575988105734,137.50499999999994,131.71424011894254,134.91828595469363,138.13188144488785,137.8370833333333,139.40513576478068,137.8283333333334,134.95883912000556,136.8952174991854,137.8283333333334,137.125,138.2,144.728,-144.728,137.8283333333334,136.37315763577635,137.31149190086668,137.86020833333328,137.5399999999991,0.4932692307690445,-180.6552262,-1.048858,-0.512139696,-0.536718304,0.4932692307690445,0.090990028,0.4022792022792032,-0.982003371,-0.480019556,-0.501983816,17.839426038538473,-6.85,14.89671847375927,0.3586910921548079,-4.938716655,-0.049387167,0.9506128334534968,95.06128334534968,-0.262439735,23873.249146411832,-440.4900681,318754,4.429555341513201,3.359541404257263,1.9499999999999889,14.97462608951106,280.40314754982006,-1.907767031,-4.154936295,-0.983561552,-0.567798525,132.0875,132.0,131.95000000000002,131.925,0.3529950461271461,135.54285714285714,-20.45938436,140.39285714285714,-0.373076923,2.5933761778923983,135.16978021978022,6.725600000059785,10.31575051237235,11.109047800583042,92.85714285714286,42.85714285714286,-50.0,-19.92417432,8.989169643,85.19232817134935,28.76687655528574,24.02162830170212,40.03791284118474,17.87713169559009,31.644097613502584,3.3088235294116823,17.87713169559009,0.0,7.409495068291491,36.43661434918935,-96.69117647,-0.65,1,0.8117130525996723,-1,0.7,5.0,5.0,5.0,0.2909728267671836,0.018447,-0.0024350185,0.029923808,0.022600453,0.02685524,-0.34031126,-0.52354795,-0.34511468,-0.9511678,0.06594225,-0.6454208,1.7276936,2.6872425,6.939155,0.36801893,0.007917514,-0.18812293,0.29474705,-0.0687769,-0.11472445,0.020980546,-0.14310466,0.4148379,-0.12272161,-0.07141106,0.6922604,0.24286264,0.2601437,0.37679282,-0.050737504
2015-05-05,131.7,132.8,131.5,132.55,7,0.7,0.0,0,0,0,171,142.83224934775333,137.03499999999997,131.2377506522466,134.4286056,137.7717600613467,137.73435416666666,139.26799843803295,137.5183333333334,134.83839716400527,136.8437969908059,135.28571428571436,137.125,138.2,144.46144,-144.46144,137.5183333333334,134.99264857887306,136.54621076997802,137.84104166666663,137.19946236559048,0.1980769230767123,-146.953405,-1.301059725,-0.669923702,-0.631136023,0.1980769230767123,0.1496438746436865,0.048433048,-1.221348014,-0.628285247,-0.593062767,16.56518132150001,-7.75,14.132667154205048,0.1442637645837926,-5.523877406,-0.055238774,0.9447612259444048,94.47612259444048,-0.256276474,23877.556838719524,-361.7769204,318761,4.206015674262259,3.1731540356561743,1.3000000000000114,14.747615553589846,304.0010916154547,-3.181918307,-0.578089449,-0.829026919,-0.190790293,132.1375,132.15,132.28333333333333,132.35000000000002,0.3859209508269818,133.83999999999995,-30.93597092,141.63142857142853,-0.599340659,2.4875690945284017,133.2406593406593,6.188000000052853,10.144915065175752,10.845949072960272,85.71428571428572,35.714285714285715,-50.0,-17.18882414,7.924054251619969,74.25738299558797,28.13178382793349,24.00077183448729,41.40558792996067,8.946078431372493,19.98159417023507,8.455882352941222,8.946078431372493,8.894855223456515,2.964951741152172,38.04406517174934,-91.54411765,0.6538461538461656,1,0.8138922056140956,1,-4.5,5.0,6.8,5.0,-1.894320285123809,0.039188385,-0.0005132056,0.032145422,0.036189117,0.02903798,-0.3806799,0.13168459,-0.36933425,-1.7062944,-0.6127611,-0.78410524,0.59781957,2.599293,9.960684,0.48122415,-0.0017349583,-0.1890404,0.2897447,-0.07163274,-0.12462336,0.017396951,-0.14299569,0.44340754,-0.101398565,-0.064022325,0.69285786,0.24317499,0.25753376,0.37361246,-0.05073949
2015-06-05,132.4,132.4,127.85,128.05,9,-4.5,0.0,0,0,0,168,143.6390925171011,136.65249999999995,129.66590748289886,133.43033748260265,137.1445497348082,137.4536666666667,139.0447258799375,137.21000000000006,134.4989773,136.78517649868087,135.13333333333333,135.22500000000002,136.425,144.2002112,-144.2002112,137.21000000000006,133.3143382118285,135.0642044,137.81979166666665,136.58860215053673,-0.524038462,-167.1775223,-1.842801136,-0.904499189,-0.938301947,-0.524038462,0.1697293447291549,-0.693767806,-1.733292575,-0.849286713,-0.884005862,19.03195408425001,-14.35,13.123190928904688,-0.382128984,-10.07724719,-0.100772472,0.8992275280898877,89.92275280898878,-0.251633193,23869.34804751073,-299.2991644,318752,4.241300268957813,3.312221998405164,4.700000000000017,14.603755413644873,-36.6201603,-1.740640212,0.2908988767243801,-0.59650732,0.1457349306675912,130.175,130.125,129.43333333333334,129.0875,0.3414085783874583,131.61571428571412,-39.16679009,142.20571428571444,-0.814615385,2.7397810131551914,130.80109890109873,7.506400000045687,10.732834977391075,11.023566533440302,100.0,28.571428571428573,-71.42857143,-28.4821038,18.37579383619028,66.40064667708494,32.05208793360877,22.10102377090541,35.75894809861843,4.3102955467901625,10.37783522,1.1661807580175916,4.3102955467901625,0.0,2.964951741152172,33.97340282383584,-98.83381924,-0.956043956,1,0.8579662395618921,-1,2.799999999999983,5.0,5.0,5.0,1.1734950450308466,0.016519763,0.006364564,0.02949586,0.02205291,0.020813307,0.06412161,0.43040514,0.11435355,0.3575648,0.8978088,-0.42596808,2.710767,1.8677393,4.72921,0.31123045,0.08964742,-0.17190224,0.32667533,-0.020269133,-0.036012646,0.020860627,-0.1428936,0.5232459,-0.069477856,-0.05492445,0.69199896,0.24352033,0.29476973,0.399679,-0.050756864
2015-07-05,129.05,129.9,129.05,130.85,10,2.8,0.0,0,0,0,166,143.73758428812516,136.3225,128.90741571187482,132.88396411263363,136.73844975191736,136.96266666666668,138.88483877644882,136.90666666666675,132.67448865290248,135.7575045372363,134.70499999999996,135.22500000000002,136.425,143.5462028,-143.5462028,136.90666666666675,131.90747461598085,134.28119681512965,137.76833333333332,136.17827956989154,-1.232692308,-122.4757953,-2.022880006,-1.128175352,-0.894704654,-1.232692308,0.081552707,-1.314245014,-1.906309444,-1.060691259,-0.845618185,17.67252879251787,-9.6,12.185820148268638,-0.899396661,-6.835172659,-0.068351727,0.9316482734069064,93.16482734069064,-0.247722657,23901.700988687204,-236.2369498,318762,4.070493106889398,3.110808641107679,1.8499999999999943,14.48959321415154,-14.84838644,-2.068618118,-1.575084114,-0.256262152,0.5022898848738424,129.71250000000003,129.47500000000002,129.93333333333337,130.16250000000002,0.3841965040214448,130.3128571428571,-42.88566485,142.38714285714286,-0.928791209,1.856879102160488,129.3840659340659,3.448000000040338,11.278760610162449,11.024083043772556,92.85714285714286,21.42857142857143,-71.42857143,-17.72421308,18.37579383619028,51.45862553600941,31.011561794458604,21.38354499126272,41.13789346240996,9.038258160407064,7.431544046189856,17.492711370262384,9.038258160407064,27.36681963316169,12.08722495220607,35.83226141243863,-82.50728863,2.117647058823524,1,0.8727938719908687,1,2.050000000000012,5.0,5.0,5.0,0.8583085385081194,0.036175884,0.010796292,0.031514913,0.029595299,0.042483103,0.24028234,0.4333039,0.027462495,-0.530111,-0.410421,-0.75783265,-0.8876986,1.3008925,5.8574367,0.25760695,0.053279504,-0.18112068,0.31093693,-0.034052122,-0.06948963,0.025138417,-0.14278951,0.5070905,-0.033019114,-0.043815758,0.6921241,0.24388638,0.2796027,0.3856461,-0.050739132
2015-08-05,134.1,134.1,132.0,132.9,4,2.05,0.0,0,0,0,107,143.76093526831795,136.2125,128.66406473168206,132.65333366456449,136.49080783243883,136.45795238095238,138.7931072339464,136.66166666666675,132.78153757184748,135.05116747136108,131.0875,135.22500000000002,136.425,142.9183546,-142.9183546,136.66166666666675,131.16502945097363,133.9763362788631,137.69416666666666,135.91978494623564,-1.949358974,-56.16823536,-1.977381913,-1.298016664,-0.679365249,-1.949358974,-0.090420228,-1.858938746,-1.867147976,-1.221982602,-0.645165374,16.41020530733802,-8.25,15.515404423392296,-1.423069544,-5.844845909,-0.058448459,0.9415515409139212,94.15515409139212,-0.244023309,23901.129560115776,-189.144503,318766,4.011886456397298,3.018725700825657,3.25,14.394195548945412,-1.443498495,-3.100868395,-2.272236955,-0.025191136,0.6890695595975279,133.275,133.05,133.0,132.97500000000002,0.2658090322811858,129.76142857142858,-43.52788965,142.11,-0.94989011,1.7419529270459968,128.81153846153848,3.034400000044116,10.673332591326211,10.512665924627443,85.71428571428572,14.285714285714286,-71.42857143,-10.43356564,2.802768346,89.46424737554547,29.21711605485876,27.62399148495822,44.78321718248468,16.034985422740572,9.794513043312548,29.446064139941747,16.034985422740572,45.91337662615759,24.42673208643976,35.31888273828553,-70.55393586,-0.571428571,1,0.8716537831162449,-1,0.4499999999999886,5.0,5.0,5.0,0.1859106579262657,0.038484953,0.022844285,0.0324668,0.02964097,0.039700102,-0.19392957,0.39911613,-0.69057596,-0.3909418,-0.8047001,-0.6224052,-0.5721552,3.0286357,4.978901,0.45157063,0.053831656,-0.18238138,0.31869856,-0.03390732,-0.07161331,0.028823562,-0.14270064,0.46985108,0.007307832,-0.03312341,0.6921166,0.24358366,0.27802905,0.3800348,-0.050762925
2015-11-05,133.5,133.65,133.5,133.35,6,0.45,0.0,0,0,0,75,143.76899490199625,136.1925,128.61600509800374,132.5087201978793,136.28817506905568,135.93542857142856,138.73367324145286,136.50000000000009,132.8099606932551,134.99513730190844,131.59166666666698,135.22500000000002,136.425,142.31562045624318,-142.3156205,136.50000000000009,131.03377427018086,133.80064392106968,137.60416666666666,135.7061290322571,-2.250641026,-39.96593208,-1.883303556,-1.415074043,-0.468229513,-2.250641026,-0.346331909,-1.904309117,-1.781601857,-1.333906453,-0.447695404,15.238047785385303,-2.75,14.407161250292846,-1.646501594,-2.020573108,-0.020205731,0.9797942689199118,97.97942689199118,-0.24039675,23883.129560115776,-158.411729,318772,3.778894566654634,2.8338166979037376,0.75,14.409164885363484,11.839217414139398,-4.391014679,-0.910242595,0.2051660121849595,0.83713891,133.5,133.575,133.5,133.46249999999998,0.4097480093559131,129.71999999999989,-41.34422865,141.1585714285715,-0.87989011,1.939175082359214,128.84010989010977,3.760400000042864,10.111149430978283,10.278173109789066,78.57142857142857,7.142857142857143,-71.42857143,-8.84013664,2.8027683464551814,41.66094572342766,28.802920152276503,27.232380483223707,45.57993167988976,26.33624878522839,17.13649745612529,32.06997084548104,26.33624878522839,49.96687419398584,41.08235681776837,43.52720629201991,-67.93002915,-1.0,1,0.8608296303064774,0,1.1500000000000057,5.0,5.0,5.0,0.4800847306808297,0.04263832,0.042545307,0.03416342,0.03411954,0.036551423,-0.21331398,0.66952854,-0.20188832,-0.41443354,0.16915824,-0.55130684,-0.69241726,2.692316,4.970981,0.68275183,0.04565111,-0.18720318,0.31002605,-0.03814255,-0.07959642,0.030814739,-0.14262292,0.4676316,0.04687991,-0.024687465,0.6921603,0.24389996,0.27184382,0.37485278,-0.05075984
2015-12-05,132.95,132.95,132.95,134.5,2,1.15,0.0,0,0,0,61,143.76832284451967,136.1875,128.60667715548033,132.5292667053988,136.1728089355682,135.6045952380952,138.70418525099677,136.57166666666674,132.89446265859235,134.94262043582555,133.92500000000035,134.60000000000002,135.85,141.73699563799346,-141.7369956,136.57166666666674,131.41639387701628,133.8649845944866,137.48791666666665,135.5770967741926,-2.354807692,-32.73681699,-1.696395401,-1.471338314,-0.225057087,-2.354807692,-0.671367521,-1.683440171,-1.6080482,-1.388734803,-0.219313398,14.699615800714938,-3.65,13.378078303843358,-1.728396804,-2.642055737,-0.026420557,0.9735794426348172,97.35794426348173,-0.236598867,23883.129560115776,-131.4381643,318774,3.5375449547507323,2.630144947770061,0.4000000000000057,14.629007624670884,20.793543303795783,-3.89893691,0.8269345179019351,0.3550016140801376,0.9120739159050468,133.33749999999998,132.95,133.46666666666667,133.725,0.4310467116331922,130.4728571428571,-34.1079292,139.27714285714288,-0.677252747,2.270814831738979,129.79560439560433,5.156600000045728,9.725118516401825,10.128427934598168,71.42857142857143,0.0,-71.42857143,-4.683151985,4.706716626907874,16.51004157883206,29.68082584464849,27.01243472316692,47.65842400771491,34.35951166,25.57691528992547,41.56250000000004,34.35951166,67.78668515613977,54.555645325427726,51.924899414901006,-58.4375,0.0,1,0.8643032413495619,1,-0.1,5.0,5.0,5.0,-0.0452261135237382,0.052432142,0.0424346,0.03190703,0.039960176,0.035495035,-0.33562392,0.35237077,-0.061905056,-1.5172812,-0.11418862,-0.20889956,-0.9562101,2.501864,4.93317,0.80583876,0.029431613,-0.1928645,0.3030041,-0.052202396,-0.09851514,0.03282216,-0.14254633,0.4494061,0.060817856,-0.018575966,0.6922329,0.24354222,0.2642059,0.3701184,-0.050751083
2015-02-06,129.35,134.0,128.9,132.7,21356,2.9,0.0,615,62,0,85392,141.59000380517156,131.735,121.87999619482846,128.96839877286118,132.84138958420488,131.8973529411765,136.5185429480065,133.78166666666678,127.4460105478856,131.11654237634372,133.78166666666678,132.85,133.7,136.53143588411393,-136.5314359,133.78166666666678,126.39191214327428,129.07679822199214,133.75583333333336,131.82881720430004,-1.622115385,-0.995378599,-2.196873999,-2.056015247,-0.140858752,-1.622115385,-1.621545584,-0.000569801,-2.09048369,-1.949262475,-0.141221215,14.296452970727152,-8.95,16.853451795473095,-1.222765029,-6.318390399,-0.063183904,0.9368160960112952,93.68160960112954,-0.194777583,-51632.90248,-16251.35135,292296,3.8901120377117766,2.9315086945831026,5.099999999999994,17.006536677508223,-24.02047624,-10.34893639,3.446707011069442,-0.407063098,0.3580342857466492,131.23749999999998,131.45,131.86666666666665,132.075,0.5432563924743952,125.67142857142868,-42.40191625,137.54285714285703,-0.913186813,3.115991014114381,124.7582417582419,9.709400000041567,11.624444745607532,10.400859778464778,71.42857142857143,35.714285714285715,-35.71428571,0.8586996130636522,8.208689060007842,43.91059036356829,26.250534747992205,30.945586495233712,50.42934980653182,29.55665024630544,18.390804597701123,45.07389162561573,29.55665024630544,63.02504031401798,41.30338991931259,43.564795248199104,-54.92610837,0.6568627450980389,1,0.9003452249416126,0,1.6000000000000227,5.0,5.0,5.0,0.6691966345944804,0.04488838,0.053074796,0.033552058,0.0282511,0.03848323,0.039181825,0.26149496,0.88869065,2.0213692,0.70941436,-0.3792679,2.304384,2.8420806,5.9979386,0.3886826,0.021681815,-0.19055967,0.31919584,-0.06460367,-0.11621797,0.034639377,-0.14246437,0.3994585,0.07262767,-0.008321558,0.6921917,0.24277917,0.2624394,0.36248645,-0.05074183
