Date,Open,High,Low,Close,Volume,Change,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-02-04,528.0,544.25,522.5,536.25,92280,7.75,535.0,183602,540.5846160984448,512.7375,484.8903839,513.0206487990534,516.9987226898318,509.3697781385282,515.7279902427924,509.5083333333333,523.1048787954228,515.0006945362986,509.5083333333333,517.75,518.625,498.25,498.25,509.5083333333333,521.2325749,521.0463785693756,507.2083333333333,513.7225806451613,10.009615384615358,129.33991073525905,3.1001288163710115,0.348199494,2.7519293220704792,10.009615384615358,5.965633903133898,4.0439814814814605,2.932654522835037,0.3120793517752689,2.620575171059768,44.592658731864326,24.25,66.88310645918796,1.9617450296805752,4.736328125,0.047363281,1.047363281,104.7363281,-0.155083444,-828860.0976,21570.49460697593,-235297,16.45444628599415,3.0684282118404007,21.75,22.24786947470276,204.9943608660671,-16.13982914,-27.79060238,-0.42252906,-0.939658954,532.75,533.375,534.3333333333334,534.8125,0.4135924451781571,525.4785714285715,46.59114027119459,511.7357142857143,1.0571428571428572,11.112605455069884,526.5357142857143,123.4900000000489,14.051516628659863,16.222385614844423,7.142857142857143,100.0,92.85714285714286,14.249137919151057,19.99577907280676,59.209726208538406,19.357624401890035,29.033883389945547,57.12456895957553,66.20025673940951,60.61498367,84.39024390243902,66.20025673940951,82.97363707426842,61.55787157705576,53.76157223748761,-15.6097561,0.3793103448275862,1,0.8958177522530263,0,-8.5,-1.031657228438015,0.10856573,-0.03276103,0.035541937,0.09760657,0.054268647,-2.274128,-1.6612744,-0.22333406,-4.358359,-2.7149973,-0.4219885,3.1053112,-16.682169,6.556591,7.0134645,-0.08690404,0.08164252,0.36226043,-1.1998136,-0.2754891,0.440984,-1.2666774,-0.20244418,-1.8757734,-0.8482834,1.0908875,0.5514261,-6.1891823,0.2876194,0.13989387
2015-06-04,537.5,543.75,525.0,527.75,53268,8.5,528.5,176072,540.4294839666445,514.85,489.27051603335553,514.6198099420799,517.6923534840362,510.25132928665545,515.8513982294667,510.0833333333333,523.3371348556517,515.2091055442825,510.0833333333333,517.75,521.25,499.17,499.17,510.0833333333333,524.2346139086446,522.9748597309567,508.3145833333333,514.8994623655914,10.493589743589723,98.09275245934444,3.5106710599081907,0.9806938074220636,2.529977252486127,10.493589743589723,7.294337606837599,3.199252136752124,3.328136972525272,0.9152908759252696,2.4128460966000023,41.407468822445445,-2.25,62.105741712103104,2.052844763803716,-0.424528302,-0.004245283,0.995754717,99.5754717,-0.1478684,-866502.8176,14353.169338620966,-288565,16.61841440842314,3.1489179362241853,18.75,23.469175837071983,203.37799600401948,-21.42014727,24.624048934982028,-0.396795405,-0.929635042,533.5,534.375,532.1666666666666,531.0625,0.6134087405654954,527.1714285714286,49.39426054840168,512.0071428571429,1.1664835164835166,8.141867107736237,528.3379120879121,66.29000000003725,14.476106803241786,15.778104725425973,0.0,92.85714285714286,92.85714285714286,7.589692315589938,19.99577907280676,53.28327503934761,17.797584485501957,26.694029279972764,53.79484615779497,74.41917359677029,68.27665221732308,64.13043478260869,74.41917359677029,62.38584854930227,71.22416616642572,50.31165418,-35.86956522,-0.52,1,0.9089465541773016,-1,-1.75,-0.2205338239499818,0.10942577,-0.29642105,0.006134815,0.0413511,0.046395663,-6.739395,-1.050891,-2.5840588,-4.0580983,-0.1540008,-3.6920104,-0.22214358,-16.060522,7.2356873,4.827645,-0.089967884,0.19452089,0.4031711,-1.5706872,-0.29686478,0.3538674,-1.1300809,-0.2415949,-2.0044782,-0.88521576,1.2361673,0.6090791,-4.3278823,0.32086608,0.11922198
2015-07-04,526.0,534.0,517.75,526.0,81370,1.75,526.0,175193,540.6412651951167,516.425,492.2087348048832,515.8554137730029,518.2283306786145,511.01617391304353,515.9714437409522,510.76666666666665,524.6685674278258,517.5739710151684,510.76666666666665,517.75,521.25,500.0716,500.0716,510.76666666666665,526.3285880819628,524.3259175256296,509.50625,515.9263440860215,11.314102564102598,42.66696006161197,3.652712178806041,1.5150974816988592,2.137614697107182,11.314102564102598,8.321759259259258,2.992343305,3.470393507653398,1.4263114022708954,2.0440821053825027,45.699792477985056,-8.0,57.66961730409574,2.2118626013509344,-1.498127341,-0.014981273,0.9850187265917604,98.50187265917604,-0.140517224,-865250.9715,10494.108292461256,-369935,16.592099093535772,3.1543914626493863,16.25,25.143761428761483,193.43229449863165,2.336001433876178,49.62727520637345,-0.232296167,-0.852022141,525.9375,525.875,525.9166666666666,525.9375,1.0148188263830489,526.5214285714285,39.32538913504423,515.8714285714285,0.8192307692307692,7.967747485961402,527.3406593406593,63.48500000004424,14.269217651154287,15.156722653246533,50.0,85.71428571428572,35.714285714285715,6.216969485263463,11.579658674016793,46.385620570981786,19.67364631149489,24.82662594817257,53.10848474263173,69.61558854718982,70.07833962778984,60.326086956521735,69.61558854718982,58.14205274157888,67.83384612171645,56.60111760727978,-39.67391304,0.0,1,0.9132019350280202,1,0.25,0.019799036639065,0.10747373,-0.16911004,0.0126510635,0.05808631,0.044010375,-7.687262,-0.17685886,-1.4845583,-3.1969342,-0.5386008,-1.008425,-0.01573658,-15.655549,7.257383,6.3581977,-0.11486096,0.17185538,0.39683875,-1.6737689,-0.2918468,0.3664747,-0.85245836,-0.25888655,-1.9656138,-0.88587075,1.2107916,0.590615,-4.608224,0.3127781,0.13057427
2015-08-04,528.0,530.75,518.25,526.25,91342,0.25,526.75,168662,540.5902454186042,517.9375,495.2847545813958,517.0101704501247,518.7458577316071,511.6632896017027,516.0941457283495,511.4583333333333,524.7476390564345,517.7533127,511.4583333333333,517.75,521.25,500.955168,500.955168,511.4583333333333,527.5047241,525.5303081251546,510.7572916666667,516.9252688172043,10.29967948717956,28.04154302670596,3.742314626047232,1.9605409105685336,1.7817737154786983,10.29967948717956,8.943376068376077,1.356303418803483,3.5619507814366216,1.8534392781040403,1.708511503332581,42.43552158670041,2.75,53.55035892523176,2.010787608016884,0.5253104106972328,0.005253104,1.0052531041069723,100.52531041069724,-0.13308973,-839675.2115,16099.13347426313,-278593,16.29980630114036,3.097350366,12.5,25.804467667843493,193.6784332701067,8.896858492410546,20.892705402554213,-0.236472428,-0.854263217,525.8125,524.5,525.0833333333334,525.375,0.9965206876620986,526.3285714285713,31.76706591549972,518.2785714285714,0.6192307692307693,3.766297917,526.9478021978022,14.184999999939464,14.077106295644468,14.70491166416593,42.85714285714286,78.57142857142857,35.714285714285715,6.400695838396904,11.579658674016793,44.17752777807921,18.595979785225275,23.466693817597967,53.20034791919844,61.77536231884057,68.60337482093354,60.869565217391305,61.77536231884057,58.71004586442254,59.74598238510115,55.26094381163132,-39.13043478,-0.14,1,0.9160065431571188,1,-7.5,-0.9114907981434917,0.10856573,-0.0717591,0.036612347,0.06766734,0.0815566,-3.289679,0.29914674,0.9921481,-6.0899835,-4.500904,-2.4832766,-1.0112224,-15.107444,5.5210223,5.2643185,-0.10104554,0.21494652,0.4159634,-1.6954414,-0.29876515,0.38960844,-0.7932203,-0.26452714,-2.065859,-0.8910913,1.2676197,0.59968936,-4.033666,0.33382967,0.1716938
2015-09-04,525.5,526.75,513.75,518.75,92552,7.5,519.0,153450,540.3160282293334,518.725,497.1339717706667,517.1226675,518.7461249747292,512.1618913043478,516.1265274237171,512.1666666666666,521.7488195282173,518.7521894192042,512.1666666666666,517.75,521.25,501.8210646,501.8210646,512.1666666666666,527.1166045977548,525.1981080851947,512.05,517.3956989247312,8.634615384615358,-31.47345612,3.171577915184457,2.2027483114917183,0.9688296036927388,8.634615384615358,9.229166666666671,-0.594551282,3.0313657416576234,2.089024570814757,0.9423411708428664,43.9044129,-0.25,49.72533329,1.684423769507798,-0.048169557,-0.000481696,0.9995183044315992,99.95183044315992,-0.126030228,-861033.3653,10132.764509018278,-371145,16.064105851058905,3.096695103818584,13.0,25.65590311233061,203.13035717192164,10.836985776085951,27.850042433419432,-0.392824413,-0.928033745,521.1875,520.25,519.75,519.5,1.0078671006609572,523.9428571428572,10.094160402550363,521.6285714285715,0.178021978,5.581218504952417,524.1208791208792,31.150000000023283,13.515667008819856,14.472613434271976,35.714285714285715,71.42857142857143,35.714285714285715,0.067180955,6.21695628,37.46182211971144,19.52196731083335,22.11022233986557,50.03359048,55.25362318840579,62.21485801814537,44.56521739130434,55.25362318840579,39.12987766376636,51.99399208992252,49.81424531,-55.43478261,-0.519230769,1,0.9152214578935798,1,7.75,0.9210472638479908,0.10942577,-0.089267515,0.0064921374,0.041698094,0.07294552,-4.923549,1.6787286,1.562888,1.413832,2.1629868,-2.3800952,-1.7923441,-12.786885,4.7701745,3.3121192,-0.094053395,0.27348286,0.4307576,-1.9274335,-0.30696625,0.37918612,-1.0502214,-0.25987035,-2.104995,-0.89333,1.3163414,0.60503674,-3.3335364,0.355241,0.17547795
2015-10-04,518.0,527.5,515.5,526.5,97456,7.75,526.0,144098,541.0787856926429,519.3875,497.69621430735725,518.1956325197567,519.2463749763596,513.4748461538462,516.2610818034202,512.9333333333333,521.9863785518064,518.8330441475193,512.9333333333333,517.75,521.25,502.6696433,502.6696433,512.9333333333333,526.6013594873552,526.2858425638195,513.3479166666666,518.3204301075269,7.596153846153811,5.072463768114801,3.306509803651579,2.4235006099236904,0.8830091937278888,7.596153846153811,9.271189459,-1.675035613,3.161340389537713,2.303487734559348,0.8578526549783652,40.76838340894066,27.25,46.92352376716411,1.4781274557497217,5.458187280921378,0.054581873,1.0545818728092138,105.45818728092138,-0.118930014,-779820.032,32611.422855749843,-273689,15.77381257598327,2.9959757979075534,12.0,25.00414881499519,212.9110090914986,23.63198723585666,3.4314583308958526,-0.543335769,-0.977823496,521.875,521.5,523.1666666666666,524.0,0.997308521,525.9285714285714,27.56356932715712,519.1428571428571,0.521978022,3.2070235421699973,526.4505494505494,10.285000000032596,13.05162306281781,14.594393946616888,28.571428571428573,64.28571428571429,35.714285714285715,6.275561067278532,7.019051764791201,38.99716282338999,18.46115117919848,21.24838400966261,53.13778053363927,55.61594203,57.54830917874393,61.41304347826087,55.61594203,58.32318960666933,52.05437104495267,56.23302238127273,-38.58695652,0.7083333333333334,1,0.911681926,1,-24.25,-2.92427850557676,0.106066324,-0.43193787,-0.014640085,0.022651896,0.04521189,-4.9099393,-5.0926995,-1.9873378,-15.354445,-5.130868,1.1980627,-1.0648254,-10.305527,1.1967763,1.4408689,-0.09713409,0.16781427,0.39686707,-1.7635239,-0.2932621,0.39929926,-1.376458,-0.26829752,-2.394908,-0.9022918,1.2014358,0.5648994,-4.913545,0.32107314,0.13643847
2015-04-05,471.75,471.75,464.0,469.25,451,0.75,469.25,609,532.2860153910221,494.1875,456.08898460897785,480.30587471950287,495.6167720521089,491.5132352941176,507.6429162565672,503.39166666666665,475.26880997385706,495.51653190608425,503.39166666666665,483.875,483.25,487.3725473591446,-487.3725474,503.39166666666665,470.17443357494153,474.4834434606387,506.13125,493.26881720430106,-17.52083333,-94.27839851,-11.82855139,-8.986019452,-2.842531937,-17.52083333,-14.01442308,-3.506410256,-11.23314522,-8.514344457,-2.718800765,52.19386341565588,-29.5,23.34104458709246,-3.497172322,-5.914786967,-0.05914787,0.9408521303258144,94.08521303258144,-0.12558319,-995314.4102,-12240.62518,-456655,12.711342637545387,2.7088636414587937,7.75,16.935294095554916,3.586937577,-19.13642807,-16.49596923,0.062562985,0.7499602827424274,469.1875,467.875,468.3333333333333,468.5625,0.5525366277718761,467.7785714285714,-69.08352599,501.79285714285714,-2.616483516,3.4460121880225554,465.1620879,11.875,21.31226439,17.30418127151693,71.42857142857143,35.714285714285715,-35.71428571,-28.63522985,38.19799294,36.32627440214718,29.32918423674287,13.11598245795927,35.68238507272582,17.68817204301074,18.45015266162216,19.892473118279568,17.68817204301074,21.21369217077132,17.323724056040806,39.09233399829012,-80.10752688,-0.322580645,1,0.9679473550696468,0,-5.25,-0.6411163299808139,0.1220399,0.2226728,0.26861572,0.14220089,0.16823232,0.4809739,0.88202924,1.026202,3.5023963,1.8304992,4.304128,-4.1740923,-0.23846255,7.738569,-0.19530298,0.63086206,0.75230277,0.5095975,0.6398928,-0.35481995,0.61090815,-1.3024665,-0.14635698,-2.1965666,-0.7879213,1.8432608,0.68665576,0.57129484,0.7900329,0.73619413
2015-05-05,468.75,469.75,460.0,464.0,280,5.25,464.0,437,528.4091676342307,491.0875,453.76583236576926,477.3456905242568,493.5769803068116,488.5250919117647,505.0792650297948,501.0583333333333,474.70536947516416,494.9962528453112,501.0583333333333,482.375,483.25,483.5403907288644,-483.5403907,501.0583333333333,467.79158758623225,471.0378876998833,503.76979166666666,490.72741935483873,-18.37980769,-96.37084477,-12.35223578,-9.659262718,-2.692973063,-18.37980769,-15.25730057,-3.122507123,-11.73643566,-9.158762696,-2.577672959,52.46573031,-36.75,21.67382711658585,-3.680987502,-7.338991513,-0.073389915,0.9266100848726908,92.66100848726909,-0.131505994,-995364.6666,-9940.247753,-456935,12.499818163435004,2.693926328,9.75,17.298832891997936,-2.937740372,-21.82369519,4.936559781,-0.051250779,0.6699377387013485,465.625,464.875,464.5833333333333,464.4375,0.2834923358145554,463.2857142857143,-71.64343113,502.4642857142857,-3.013736264,4.401704215414752,460.2719780219781,19.375,22.75655648331053,18.28269854708305,100.0,28.571428571428573,-71.42857143,-32.72748006,41.53235366498889,44.06391432840976,29.98085345190949,12.385224233585692,33.63625997068383,16.666666666666654,17.976901632815572,8.602150537634408,16.666666666666654,4.331166709898577,16.38454286983385,43.40317757540982,-91.39784946,-0.487179487,1,0.9713926661344392,-1,11.75,1.4017129850260843,0.1220399,0.23492683,0.24354962,0.44264978,0.18583907,1.3097019,1.7581825,0.5049614,0.3975407,7.096738,2.0201728,-5.450165,2.273943,7.4835258,-2.1584976,0.6829557,0.7629703,0.5028408,0.73799646,-0.35241887,0.7585405,-1.3272876,-0.027542934,-1.9896693,-0.67694384,1.8671557,0.6904958,0.8025907,0.8048817,0.7234981
2015-06-05,467.0,478.25,464.25,475.75,197,11.75,475.75,295,522.7263972454841,488.5625,454.3986027545158,476.1668167778478,492.4268525450818,486.4905228758171,504.0733105250032,499.4666666666666,474.75760100140593,494.4902865492136,499.4666666666666,482.375,483.25,480.2447360268234,-480.244736,499.4666666666666,467.1174091,470.2390775693791,501.5,489.0946237,-18.20032051,-47.60332761,-11.68444166,-10.06429851,-1.620143157,-18.20032051,-16.24323362,-1.957086895,-11.11886286,-9.550782729,-1.56808013,48.718178149213486,-23.0,28.62569660825829,-3.660407521,-4.611528822,-0.046115288,0.9538847117794488,95.38847117794488,-0.137103836,-995238.0237,-8055.229919,-456738,12.624831151761075,2.6536691858667525,14.25,17.618640525381963,2.2307036442314825,-13.50450694,14.08892814,0.038923288,0.7340938579254979,471.3125,471.25,472.75,473.5,0.17663346,463.1142857142857,-70.56461363,499.95714285714286,-2.834065934,3.883941297190388,460.2802197802198,15.085000000020957,22.986667880828925,18.422483966726062,92.85714285714286,21.42857142857143,-71.42857143,-16.61064531,25.97811605,55.04872974773758,27.56369433,16.195801672924855,41.694677344902985,20.78853046594981,18.38112305854237,33.87096774193548,20.78853046594981,70.82096069112805,32.12193985726591,53.856602042440606,-66.12903226,0.625,1,0.9733975726553904,1,-10.0,-1.2119068738798002,0.121179864,0.26312664,0.17608415,0.15339197,0.16617861,-3.0736787,0.88202924,0.40001717,-3.6950872,6.306696,0.7938155,-4.456257,2.1220543,5.222593,-2.226253,0.53545237,0.69407815,0.50063,0.4917336,-0.35578564,0.9014968,-0.9848511,0.028182793,-1.7445282,-0.6163751,1.7808934,0.6711794,-0.26143888,0.7338737,0.6734065
2015-07-05,472.75,478.0,470.0,465.75,176,10.0,465.75,170,518.4840654367423,485.9125,453.34093456325775,473.8847147093345,490.7057652841088,484.49362745098034,502.6001377,497.69166666666666,470.2538005007029,488.4311650370859,497.69166666666666,482.375,483.25,478.25,-478.25,497.69166666666666,466.6751636345243,467.8145899846809,499.246875,486.9193548387097,-19.34775641,-49.07497566,-11.82580591,-10.41659999,-1.409205924,-19.34775641,-17.08974359,-2.258012821,-11.25820904,-9.892267991,-1.365941048,45.23830828141252,-32.0,26.58100399,-3.905072422,-6.428930186,-0.064289302,0.9357106981416372,93.57106981416374,-0.142854674,-995601.0237,-6667.29263,-456914,12.294486069492429,2.6397178893166777,8.0,17.768507139808182,3.650261730729426,-9.856506846,9.136327903,0.063665997,0.7506909053227627,471.625,474.0,471.25,469.875,0.293848397,460.9071428571429,-70.71338878,498.0571428571429,-2.857692308,4.05401036,458.04945054945057,16.435000000026776,23.200342749953155,18.55228471353743,85.71428571428572,14.285714285714286,-71.42857143,-24.96182769,25.978116048568108,46.24923168876586,26.28257672691761,15.44304602614045,37.51908615577871,18.27956989247311,18.578255675029823,12.365591397849462,18.27956989247311,36.368265450629615,37.17346428388535,42.49888605801639,-87.6344086,-0.875,1,0.974082672,-1,10.75,1.2815465547315612,0.1220399,0.33160776,0.17618088,0.15469988,0.18059725,-3.6028512,0.88202924,-0.15574384,1.137262,-2.4967544,0.8748412,-5.559036,3.9777784,8.111505,-2.7558148,0.62734395,0.7597088,0.5041099,0.67945737,-0.36143014,0.97222364,-0.9877,0.12453806,-1.4605879,-0.55120164,1.8474301,0.6886815,0.5906116,0.7879524,0.7142789
