Date,Open,High,Low,Close,Adj Close,Volume,upperband,middleband,lowerband,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,ATR,NATR,TRANGE,PATTERN_SUM,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,MIDPRICE_DIRECTION
2023-09-05,86.05999755859375,88.06999969482422,85.0199966430664,86.69000244140625,86.69000244140625,452908,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20655877129349376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43064.60939039948,,452908.0,,,,,,,0,86.45999908447266,86.54499816894531,86.5933329264323,86.61750030517578,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.54000091552734,0.8499984741210938,1.0,86.54499816894531,87.00500106811523,0.4600028991699219,1.0
2023-09-06,86.72000122070312,88.08000183105469,85.93000030517578,87.54000091552734,87.54000091552734,307115,,,,,,,,,,,,,,85.0199966430664,85.0199966430664,,,,,,,,,,,,0.38139493621475845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195907.73639311412,,760023.0,,,,,,,0,87.06750106811523,87.00500106811523,87.18333435058594,87.27250099182129,,,2.1500015258789062,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.87000274658203,-0.6699981689453125,-1.0,87.00500106811523,87.06499862670898,0.05999755859375,1.0
2023-09-07,87.54000091552734,87.73999786376953,86.38999938964844,86.87000274658203,86.87000274658203,270736,,,,,,,,,,,,,,85.08119674682617,85.08119674682617,,,,,,,,,,,,-0.4962955009127027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117696.6782118508,,489287.0,,,,,,,0,87.13500022888184,87.06499862670898,87.0,86.96750068664551,,,1.3499984741210938,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.51000213623047,0.6399993896484375,1.0,87.06499862670898,87.04999923706055,-0.0149993896484375,-1.0
2023-09-08,86.77999877929688,87.94999694824219,86.1500015258789,87.51000213623047,87.51000213623047,294437,,,,,,,,,,,,,,85.14117284851073,85.14117284851073,,,,,,,,,,,,0.40555845190714157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268188.03162325843,,783724.0,,,,,,,0,87.09749984741211,87.04999923706055,87.20333353678386,87.28000068664551,,,1.7999954223632812,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.29000091552734,-0.220001220703125,-1.0,87.04999923706055,87.43000030517578,0.3800010681152344,1.0
2023-09-11,87.4000015258789,88.1500015258789,86.70999908447266,87.29000091552734,87.29000091552734,292388,,,,,,,,,,,,,,85.19994942816162,85.19994942816162,,,,,,,,,,,,-0.07638918323231467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211335.15365097852,,491336.0,,,,,,,0,87.38750076293945,87.43000030517578,87.38333384195964,87.36000061035156,,,1.44000244140625,0.0,,,,,,,0.34257792545765553,,0.11735963501087099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.83999633789062,1.5499954223632812,1.0,87.43000030517578,88.29500198364258,0.8650016784667969,1.0
2023-09-12,87.2699966430664,89.37000274658203,87.22000122070312,88.83999633789062,88.83999633789062,341137,,,,,,,,,,,,,,85.31795151207031,85.31795151207031,,,,,,,,,,,,0.7302318979436135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384281.7648856976,,832473.0,,,,,,,0,88.17499923706055,88.29500198364258,88.47666676839192,88.5674991607666,,,2.1500015258789062,1.0,-0.03261082416803091,,,,,,0.6599675423743733,,0.43555715698767017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5199966430664,-0.31999969482421875,-1.0,88.29500198364258,88.96500015258789,0.6699981689453125,1.0
2023-09-13,88.75,89.63999938964844,88.29000091552734,88.5199966430664,88.5199966430664,345972,,,,,,,,,,,,,,85.56107458614102,85.56107458614102,,,,,,,,,,,,-0.17037304955721205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156194.4638294491,,486501.0,,,,,,,0,88.79999923706055,88.96500015258789,88.81666564941406,88.74249839782715,,,1.3499984741210938,0.0,0.059312829953271376,,,,,,0.7495198839284597,,0.5617800564041318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16000366210938,1.6400070190429688,1.0,88.96500015258789,89.73500061035156,0.7700004577636719,1.0
2023-09-14,88.80999755859375,90.79000091552734,88.68000030517578,90.16000366210938,90.16000366210938,325270,,,,,,,,,,,,,,85.8873885704216,85.8873885704216,,,,,,,,,,,,0.6398131341254403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287228.30521040526,,811771.0,,,,,,,0,89.61000061035156,89.73500061035156,89.87666829427083,89.94750213623047,,,2.2700042724609375,0.0,0.01871813518595064,,,,,,1.0304681524869166,,1.0618646132897993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.7699966430664,0.6099929809570312,1.0,89.73500061035156,90.22500228881836,0.4900016784667969,1.0
2023-09-15,90.66999816894531,91.2300033569336,89.22000122070312,90.7699966430664,90.7699966430664,315003,,,,,,,,,,,,,,86.37764980493218,86.37764980493218,,,,,,,,,,,,0.04975043176254009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458048.876469254,,1126774.0,,,,,,,0,90.47249984741211,90.22500228881836,90.4066670735677,90.49749946594238,,,2.0100021362304688,0.0,-0.3205356694851322,,,,,,1.2321784952868986,,1.5182638442474854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4800033569336,0.7100067138671875,1.0,90.22500228881836,91.59000015258789,1.3649978637695312,1.0
2023-09-18,91.19999694824219,92.43000030517578,90.75,91.4800033569336,91.4800033569336,119258,,,,,,,,,,,,,,86.95993223117235,86.95993223117235,,,,,,,,,,,,0.1666704510878697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442432.2151916032,121123.93757817429,1246032.0,,,,,,,0,91.46500015258789,91.59000015258789,91.55333455403645,91.53500175476074,,,1.6800003051757812,0.0,-0.06245663931574647,,,,,,1.1255526698081513,,1.2668688125122571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19999694824219,-0.28000640869140625,-1.0,91.59000015258789,92.40499877929688,0.8149986267089844,1.0
