Date,Open,High,Low,Close,Adj Close,Volume,upperband,middleband,lowerband,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,ATR,NATR,TRANGE,PATTERN_SUM,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,PRICE_DIRECTION
2022-09-16,1.4091999530792236,1.411270022392273,1.4057999849319458,1.4091999530792236,1.4091999530792236,0,,,,,,,,,,,,,,1.393817970752716,1.393817970752716,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.007659912109375,,,,0.5465353743353996,0.005465353743353943,1.005465353743354,100.5465353743354,,,,,,,,,,,0.0,0.0,0.0,,,,,,,0,1.4088674783706665,1.4085350036621094,1.4087566534678142,1.4088674783706665,,,0.0058699846267700195,1.0,0.017359262189597036,,,,,,0.0051922796857128885,,2.6959768334666734e-05,1.4085350036621094,1.4079949855804443,-1.0
2022-09-19,1.4055999517440796,1.410789966583252,1.4052000045776367,1.4055999517440796,1.4055999517440796,0,,,,,,,,,,,,,,1.3945160528182983,1.3945160528182983,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0022999048233032227,,,,0.16389259220435104,0.0016389259220434304,1.0016389259220435,100.16389259220435,,,,,,,,,,,0.0,0.0,0.0,,,,,,,0,1.406797468662262,1.4079949855804443,1.4071966409683228,1.406797468662262,,,0.005589962005615234,1.0,-0.5771062076936031,,,,,,0.004681170955958608,,2.1913361518910435e-05,1.4079949855804443,1.4085000157356262,1.0
2022-09-20,1.407420039176941,1.4110000133514404,1.406000018119812,1.407420039176941,1.407420039176941,0,,,,,,,,,,,,,,1.3951862116012572,1.3951862116012572,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.005290031433105469,,,,0.3772853732456394,0.003772853732456413,1.0037728537324564,100.37728537324564,,,,,,,,,,,0.0,0.0,0.0,,,,,,,0,1.4079600274562836,1.4085000157356262,1.4081400235493977,1.4079600274562836,,,0.00540006160736084,1.0,0.4999204226171318,,,,,,0.0014739503728734913,,2.172529701693904e-06,1.4085000157356262,1.4129250049591064,1.0
2022-09-21,1.4101699590682983,1.4161499738693237,1.4097000360488892,1.4101699590682983,1.4101699590682983,0,,,,,,,,,,,,1.4027349948883057,1.40482497215271,1.395829564032898,1.395829564032898,,,,,,,,,,,,0.0,147.0756743872572,,,,,,,,,,,,,,0.014169931411743164,0.003229975700378418,,0.022719979286193848,,0.22957451906702175,0.002295745190670132,1.0022957451906702,100.22957451906703,,,,,,,,,,-26.401827349185798,0.0,0.0,0.0,,,,,,,0,1.4115474820137024,1.4129250049591064,1.4120066563288372,1.4115474820137024,,,0.008729934692382812,1.0,0.6984281673842675,,1.4072336878095355,0.02627527054155279,1.401272017615182,0.0004585900149502597,0.0018988484539576712,1.4076922778244856,3.6056254510974384e-06,1.4129250049591064,1.418250024318695,1.0
2022-09-22,1.4184000492095947,1.4220000505447388,1.4144999980926514,1.4184000492095947,1.4184000492095947,0,,,,,,,,,,,,1.4068500399589539,1.4077500104904175,1.3970487886230836,1.3970487886230836,,,,,,,,,50.0,100.0,50.0,0.0,213.53088182791637,33.666269935729595,34.383266407654766,,,,,,,,,,0.0,12.735910871091411,0.01315779345376151,0.013310074806213379,26.083183508751862,0.026947200298309326,,0.9472756228201762,0.009472756228201687,1.0094727562282018,100.94727562282017,66.83313496786481,,,,,,,,,-12.631548126955444,0.0,0.0,0.0,,,,,,,0,1.418325036764145,1.418250024318695,1.4183000326156616,1.418325036764145,0.007882118225097656,0.5557048753269557,0.01183009147644043,1.0,0.7604289695282107,,1.4104839938027518,0.0443103855587592,1.4004302842276437,0.0007733622750083169,0.004407303154238908,1.4112573560777602,1.9424321093364227e-05,1.418250024318695,1.4229400157928467,1.0
2022-09-23,1.4179400205612183,1.428879976272583,1.4170000553131104,1.4179400205612183,1.4179400205612183,0,,,,,,,,,,,,1.4068500399589539,1.4111899733543396,1.399044889576816,1.399044889576816,,,,,,,,,42.85714285714286,100.0,57.142857142857146,0.0,198.13023004407552,32.3569268616216,44.61525685759073,,,,,,,,,,0.0,11.332540046943915,0.012217951064207117,0.01409006118774414,29.590426835126355,0.03190232600484576,,1.0036728707127907,0.010036728707127941,1.010036728707128,101.00367287071279,66.17846343081081,,,69.07870574718066,76.68177675701314,,,,,-30.921294252819344,0.0,0.0,0.0,,,,,,,0,1.4204400181770325,1.4229400157928467,1.4212733507156372,1.4204400181770325,0.008167675563267298,0.5760240521340632,0.011879920959472656,1.0,0.5511700029030681,,1.4133857216153825,0.06067065628404976,1.3996199812207901,0.0010589031072763297,0.00531951137790959,1.4144446247226587,2.8297201299709585e-05,1.4229400157928467,1.4331949949264526,1.0
2022-09-26,1.4300800561904907,1.4368900060653687,1.4294999837875366,1.4300800561904907,1.4300800561904907,0,,,,,,,,,,,,1.4126900434494019,1.4151949882507324,1.4020283982463926,1.4020283982463926,,,,,,,,,35.714285714285715,100.0,64.28571428571429,0.0,228.84924098480104,47.08723546627787,53.672908591932845,,,,,,,,,,0.0,9.528846409172441,0.011345240273906609,0.03208005428314209,31.60840663025813,0.0376336182258567,,2.29471060367481,0.022947106036748183,1.022947106036748,102.29471060367482,73.54361773313893,,,84.3052678429153,80.2508084877135,,,,,-15.69473215708469,0.0,0.0,0.0,,,,,,,0,1.4316375255584717,1.4331949949264526,1.4321566820144653,1.4316375255584717,0.008937840559044662,0.624988826349601,0.01894998550415039,1.0,1.0478768923199755,,1.4188237394605363,0.09100727041428579,1.3981748274394443,0.0015883778477763081,0.007901402205593796,1.4204121173083126,6.243215681456249e-05,1.4331949949264526,1.4362249970436096,1.0
2022-09-27,1.4362599849700928,1.4387500286102295,1.4336999654769897,1.4362599849700928,1.4362599849700928,0,,,,,,,,,,,,1.4157800078392029,1.4161249995231628,1.4062117911846697,1.4062117911846697,,,,,,,,,28.571428571428573,100.0,71.42857142857143,0.0,183.23219198368685,52.73035266240493,55.493118192241276,,,,,,,,,,0.0,8.83592933619009,0.010534865968627564,0.040959954261779785,30.869972211151094,0.03680552518315635,,2.9355660689684537,0.029355660689684634,1.0293556606896845,102.93556606896846,76.36517633120246,82.62704059714035,79.85320861395566,94.49714820132513,82.62704059714035,,,,,-5.502851798674869,0.0,0.0,0.0,,,,,,,0,1.4362424910068512,1.4362249970436096,1.4362366596857707,1.4362424910068512,0.008918707120522814,0.6209674581102061,0.00866997241973877,1.0,0.851196651856685,,1.425739448411124,0.13350667395912533,1.39544769014631,0.0023301352511395463,0.009342407042865687,1.4280695836622637,8.728056935458639e-05,1.4362249970436096,1.4429349899291992,1.0
2022-09-28,1.4386800527572632,1.4489799737930298,1.4368900060653687,1.4386800527572632,1.4386800527572632,0,,,,,,,,,,,,1.416990041732788,1.421239972114563,1.410767144424248,1.410767144424248,,,,,,,,,21.42857142857143,100.0,78.57142857142857,0.0,160.95258687270479,54.76487810928532,63.8952656924606,,,,,,,,,,0.0,7.9253588529075785,0.009782375542297024,0.033080101013183594,35.97668892509036,0.04440650428144548,,2.353450636657861,0.023534506366578587,1.0235345063665786,102.35345063665787,77.38243905464266,86.74577025282157,83.20787311255846,81.43489471422433,86.74577025282157,,,,,-18.565105285775676,0.0,0.0,0.0,,,,,,,0,1.4408075213432312,1.4429349899291992,1.441516677538554,1.4408075213432312,0.009190227242123828,0.6387957645280858,0.012719988822937012,1.0,0.1970051090750215,,1.4321754591805596,0.1690890382438683,1.393810261998858,0.002951169013977051,0.008713320202954976,1.4351266281945367,7.592194895922333e-05,1.4429349899291992,1.4389699697494507,-1.0
2022-09-29,1.4364399909973145,1.4440399408340454,1.433899998664856,1.4364399909973145,1.4364399909973145,0,1.4377717974940774,1.4118670046329498,1.3859622117718222,,,,,,,,,1.416990041732788,1.421239972114563,1.4168811971232531,1.4168811971232531,,,,,,,,,14.285714285714286,92.85714285714286,78.57142857142857,0.0,113.86982978968678,48.39800813933555,54.70254167318552,,,,,,,,,,0.0,9.67790188771091,0.012073641832645646,0.031039953231811523,33.05253926810969,0.04123461111848509,,2.2086204922239228,0.02208620492223914,1.0220862049222392,102.20862049222393,74.19900406966778,84.44311185567734,84.60530756854642,77.3972926514826,84.44311185567734,,,,,-22.602707348517406,0.0,0.0,0.0,,,,,,,0,1.4377049803733826,1.4389699697494507,1.4381266434987385,1.4377049803733826,0.009258064022628517,0.6445144997808562,0.010139942169189453,1.0,0.5985624273970218,,1.436898592540196,0.19020253637443948,1.393742847442627,0.0033196726998130045,0.007533675440384716,1.440218265240009,5.675626564105585e-05,1.4389699697494507,1.4330750107765198,-1.0
2022-09-30,1.431249976158142,1.4364399909973145,1.429710030555725,1.431249976158142,1.431249976158142,0,1.4401114657224443,1.4133525013923645,1.3865935370622846,,,,,,,,,1.416990041732788,1.421239972114563,1.4220170013904174,1.4220170013904174,,,,,,,,,7.142857142857143,85.71428571428572,78.57142857142857,0.0,71.59954872802038,34.58340616087913,42.62966374588253,,,,,,,,,,0.0,12.564859299100537,0.015401206953730389,0.022050023078918457,31.237775022042236,0.03828928175287901,,1.5647192600835247,0.015647192600835143,1.0156471926008352,101.56471926008352,67.29170308043958,75.62491047127918,82.27126419325936,68.04254404813064,75.62491047127918,,,,,-31.95745595186936,0.0,0.0,0.0,,,,,,,0,1.432162493467331,1.4330750107765198,1.4324666659037273,1.432162493467331,0.009077485195411433,0.6342347840436534,0.0067299604415893555,1.0,0.6988323599358882,,1.4385202986853465,0.18356253729530836,1.3968711376190186,0.003203781620486752,0.003299202519997475,1.441724080305833,1.088473726795769e-05,1.4330750107765198,1.4332150220870972,1.0
2022-10-03,1.4355000257492065,1.4374300241470337,1.4290000200271606,1.4355000257492065,1.4355000257492065,0,1.4429547489840566,1.414962500333786,1.3869702516835154,,,,,,,,,1.422040045261383,1.425790011882782,1.4263310769748354,1.4263310769748354,,,,,,,,,0.0,78.57142857142857,78.57142857142857,0.0,68.08581564176411,39.54638752151892,43.7467448893753,,,,,,,,,,0.0,11.698411807831372,0.014301120742749647,0.029900074005126953,29.89353441759465,0.03654436620596403,,2.127210801908941,0.021272108019089433,1.0212721080190894,102.12721080190894,69.77319376075945,72.12521638386038,77.39774623693897,70.93581245196793,72.12521638386038,,,,,-29.064187548032066,0.0,0.0,0.0,,,,,,,0,1.4343575239181519,1.4332150220870972,1.433976689974467,1.4343575239181519,0.009031236547158691,0.6291352410422403,0.008430004119873047,1.0,0.45419672457578303,,1.4398991652897428,0.17040612733768495,1.4012351274490358,0.0029741567569774585,0.002431345746841142,1.4428733220467203,5.91144214068251e-06,1.4332150220870972,1.4280999898910522,-1.0
2022-10-04,1.4306000471115112,1.4321999549865723,1.4240000247955322,1.4306000471115112,1.4306000471115112,0,1.444518413391784,1.4163860023021697,1.3882535912125553,,,,,,,,,1.422040045261383,1.4267399907112122,1.4489799737930298,-1.4489799737930298,,,,,,,,,0.0,71.42857142857143,71.42857142857143,0.0,32.87598500440756,27.533083964164895,29.981515333962744,,,,,,,,,,0.0,14.621771214810552,0.01827960734989595,0.023180007934570312,27.14368910484958,0.03393405433410946,,1.646985781737631,0.016469857817376237,1.0164698578173763,101.64698578173763,63.766541982082444,65.8855158182908,71.21188089114345,58.67819095477387,65.8855158182908,,,,,-41.32180904522613,0.0,0.0,0.0,,,,,,,0,1.4293500185012817,1.4280999898910522,1.4289333422978718,1.4293500185012817,0.009207576861909808,0.6436164237866897,0.011500000953674316,1.0,0.44785193242841087,,1.440340883391244,0.15855919434768379,1.4043648515428815,0.002767387065258655,0.0030986631387741785,1.4431082704565026,9.601713247597843e-06,1.4280999898910522,1.4247849583625793,-1.0
2022-10-05,1.4228299856185913,1.4298399686813354,1.4197299480438232,1.4228299856185913,1.4228299856185913,0,1.445097650575908,1.4171805024147033,1.3892633542534985,,,,,,,,,1.4221400022506714,1.4270899891853333,1.44848037481308,-1.44848037481308,,,,,,,,,0.0,64.28571428571429,64.28571428571429,0.0,-2.485403216010678,11.18702977866921,19.460435691895555,,,,,,,,,,0.0,16.733258966458806,0.02124399786232665,0.012660026550292969,24.819632733937418,0.0315101933102445,,0.8977660081950223,0.008977660081950313,1.0089776600819502,100.89776600819502,55.59351488933461,56.62783929437938,64.87952383217686,40.26951447639638,56.62783929437938,,,,,-59.73048552360362,0.0,0.0,0.0,,,,,,,0,1.4238074719905853,1.4247849583625793,1.42413330078125,1.4238074719905853,0.009326328448036821,0.6554773614770352,0.010870099067687988,1.0,0.3878082129451929,,1.4380417381014143,0.12731871976105216,1.4091539893831526,0.0022221345167893628,0.004822663632622771,1.4402638726182038,2.325808451342226e-05,1.4247849583625793,1.4248799681663513,1.0
2022-10-06,1.4223999977111816,1.4297499656677246,1.420009970664978,1.4223999977111816,1.4223999977111816,0,1.4454792543006187,1.4180460035800935,1.3906127528595682,,,,,,,,,1.4221400022506714,1.4270899891853333,1.4473303577423096,-1.4473303577423096,,1.4324962183122292,,,,,,,7.142857142857143,57.142857142857146,50.0,0.0,-11.311308955307066,10.344168835653704,19.460435691895555,,,,,,,,,,0.0,15.456255736906982,0.019726569443589033,0.003999948501586914,22.92551568112307,0.02925946521665561,,0.2820042556975322,0.002820042556975298,1.0028200425569753,100.28200425569753,55.17208441782686,46.078354397571104,56.19723650341376,39.28735776154313,46.078354397571104,,,,,-60.712642238456866,0.0,0.0,0.0,,,,,,,0,1.4236399829387665,1.4248799681663513,1.4240533113479614,1.4236399829387665,0.009355876059087517,0.6577528173609593,0.009739995002746582,1.0,0.5486311712225073,,1.4356768710272652,0.09816209172768262,1.4134045771190098,0.0017132533775581107,0.005105501683526852,1.4373901244048233,2.6066147440495513e-05,1.4248799681663513,1.4302800297737122,1.0
2022-10-07,1.4290000200271606,1.4330600500106812,1.4275000095367432,1.4290000200271606,1.4290000200271606,0,1.4463211036678119,1.4193035066127777,1.3922859095577436,,,,,,,,,1.423050045967102,1.427489995956421,1.4462263413543701,-1.4462263413543701,,1.4305112400233844,,,,,,0.013387319369193795,0.0,50.0,50.0,0.0,22.104850813559967,20.32767595554862,24.923724709285032,,,,,,,,,,0.0,14.180713535286976,0.018317528769046958,0.011059999465942383,23.59610338956857,0.030479587758422466,0.9456140039630866,0.7800047467145133,0.007800047467145228,1.0078000474671451,100.78000474671451,60.163837977774314,44.356731282727274,49.02097499155926,53.51332161024236,44.356731282727274,,,,,-46.48667838975764,0.0,0.0,0.0,,,,,,,0,1.4296400249004364,1.4302800297737122,1.429853359858195,1.4296400249004364,0.00944903150483123,0.6612338259205647,0.010660052299499512,1.0,1.3924949437798704,,1.4341177225112915,0.06968542849438576,1.4183065925325666,0.0012162407675942223,0.0049412135261148425,1.4353339632788857,2.4415591110660273e-05,1.4302800297737122,1.435575008392334,1.0
2022-10-10,1.4342999458312988,1.4384499788284302,1.4327000379562378,1.4342999458312988,1.4342999458312988,0,1.4470218716718473,1.4211185038089753,1.3952151359461034,,,,,,,,,1.4244250059127808,1.4293400049209595,1.4451664856219482,-1.4451664856219482,,1.4298870887599877,,,,,,0.013452314413510802,0.0,42.85714285714286,42.85714285714286,0.0,60.49899966302079,27.325980550880246,32.90485907892896,,,,,,,,,,0.0,13.145073526374313,0.017009133856972176,0.0042198896408081055,26.03831098082221,0.0336924031648556,0.9493600027946225,0.29508065807513084,0.0029508065807513115,1.0029508065807513,100.29508065807514,63.66299027544012,51.80928006510876,47.414788581802384,62.62716082354084,51.80928006510876,,,,,-37.372839176459166,0.0,0.0,0.0,,,,,,,0,1.4349374771118164,1.435575008392334,1.4351499875386555,1.4349374771118164,0.00944909774029111,0.6587950984558222,0.009449958801269531,1.0,1.2215454873816167,,1.4335128511701312,0.04742943823044571,1.4227514505386354,0.0008278000485766065,0.004591019398039218,1.4343406512187078,2.107745911317238e-05,1.435575008392334,1.437304973602295,1.0
2022-10-11,1.4371099472045898,1.4408999681472778,1.433709979057312,1.4371099472045898,1.4371099472045898,0,1.4471115165972697,1.423208999633789,1.3993064826703085,,,,,,,,,1.4283100366592407,1.4317399859428406,1.444149024118823,-1.444149024118823,,1.4306350520777,,,,39.720960082347844,,0.01374942752031183,0.0,35.714285714285715,35.714285714285715,0.0,74.77502445669718,30.79680711890432,36.22370459657837,,,,,,,,,,0.0,12.402881426486145,0.015794195724331307,0.0008499622344970703,26.49207585515215,0.03373579225764214,0.9694382800366348,0.05917885643209608,0.0005917885643209429,1.000591788564321,100.0591788564321,65.39840355945216,60.571542333116675,52.245851226984236,65.57414456556688,60.571542333116675,,,,,-34.42585543443312,0.0,0.0,0.0,,,,,,,0,1.4372074604034424,1.437304973602295,1.4372399648030598,1.4372074604034424,0.009287732836696446,0.6462785157644049,0.00718998908996582,1.0,1.33798653742931,,1.433255399976458,0.028198020898152463,1.4268574714660645,0.0004921483469533396,0.005922970262896142,1.4337475483234112,3.5081576735152e-05,1.437304973602295,1.4381449818611145,1.0
2022-10-12,1.43858003616333,1.4412399530410767,1.4350500106811523,1.43858003616333,1.43858003616333,0,1.4482180444538046,1.4248580038547516,1.4014979632556985,,,,,,,,,1.4283100366592407,1.43299001455307,1.443172261075823,-1.443172261075823,,1.432291469046869,,,,39.50458399129281,,0.013055835014734507,0.0,28.571428571428573,28.571428571428573,0.0,81.2387148148572,32.61010957422622,36.691694807577385,,,,,,,,,,0.0,11.785917514219012,0.014666038886879071,-0.00010001659393310547,25.447483311774576,0.03166607770446653,0.9196257649419165,-0.006951969184632034,-6.951969184630133e-05,0.9999304803081537,99.99304803081537,66.30505478711311,65.22703077260063,59.20261772360868,67.47978692869417,65.22703077260063,,,,46.00778649066088,-32.520213071305825,0.0,0.0,0.0,,,,,,,0,1.4383625090122223,1.4381449818611145,1.438289999961853,1.4383625090122223,0.00906646208835558,0.6302368905754935,0.006189942359924316,1.0,1.0405856915222138,,1.4337819848741802,0.02013392572678908,1.4292137418474469,0.00035140330974872295,0.005924047948122749,1.434133388183929,3.509434409165735e-05,1.4381449818611145,1.435254991054535,-1.0
2022-10-13,1.4347100257873535,1.4391299486160278,1.431380033493042,1.4347100257873535,1.4347100257873535,0,1.4482504437897403,1.4263235032558441,1.404396562721948,,1.4184540033340454,,,1.4184540033340454,,,1.4366450309753418,1.4305400252342224,1.4343549609184265,1.442234568554543,-1.442234568554543,1.4184540033340454,1.4337732044074514,,1.4188745458920797,1.4255267773905107,38.536250832137,,0.01185859319491267,0.0,21.42857142857143,21.42857142857143,0.0,27.7286454986976,23.440418594780784,25.94791976311146,,,,,,,,,,0.0,14.021612082761875,0.017288441868783776,-0.0017299652099609375,23.84798466025333,0.029404215011290348,0.8346666037505194,-0.12043421380658614,-0.0012043421380658092,0.9987956578619341,99.87956578619341,61.7202092973904,61.42260913781172,62.407060747843,51.213895919174135,61.42260913781172,29.482306728724584,41.883489100493485,,45.49334501122394,-48.786104080825865,0.0,0.0,0.0,,,,,,,0,1.4349825084209442,1.435254991054535,1.4350733359654744,1.4349825084209442,0.0089724230194006,0.6253823321877625,0.00774991512298584,1.0,1.28549794627307,0.9883819095230679,1.4326711348124912,-0.00021671965065275567,1.4327203069414411,-3.782471457680503e-06,0.00327122129181146,1.4326673523410336,1.0700888740000636e-05,1.435254991054535,1.4244750142097473,-1.0
2022-10-14,1.4310400485992432,1.4284499883651733,1.4205000400543213,1.4310400485992432,1.4310400485992432,0,1.447953930301314,1.4274155080318451,1.4068770857623762,,1.4192660062543807,,1.434543809125208,1.419437336921692,,,1.4328750371932983,1.4305400252342224,1.4343549609184265,1.4413343837341142,-1.4413343837341142,1.419437336921692,1.4343572658721886,,1.4205863798658054,1.426338780310846,35.83243738741043,,0.010223846404980419,50.0,14.285714285714286,-35.714285714285715,0.0,-92.76647618775407,15.29830936835136,0.6828626059650772,,,,,,,,,,0.0,20.927146018342444,0.02693354660259135,-0.00020992755889892578,21.214918417758284,0.027303913939055322,0.7190998506311023,-0.014667427940329159,-0.00014667427940325806,0.9998533257205967,99.98533257205968,57.64915468417568,52.45355308487951,59.701064331763945,38.66697640677027,52.45355308487951,11.152772240038146,30.253404841758663,,51.15641661838583,-61.33302359322973,0.0,0.0,0.0,,,,,,,0,1.4277575314044952,1.4244750142097473,1.4266633590062459,1.4277575314044952,0.00934653464180286,0.6531287961473619,0.014209985733032227,1.0,0.9983125187342398,0.9879154808078493,1.431871724128723,-0.007867747395402283,1.4336568593978882,-0.00013731809762807993,0.00258512634329881,1.431734406031095,6.682878210817478e-06,1.4244750142097473,1.4237250089645386,-1.0
