Date,Open,High,Low,Close,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE
2017-03-28,-2.285635552527729,-2.2862452511117985,-2.285156860864662,-2.266398312991173,-1.4151433707355368,-2.762859127576168,-1.9029720756421717,-2.689660377183529,-2.8372841052493345,-2.695880342829088,-1.5225517255669747,-2.8153259776326354,-2.482900395984057,-2.5002899701920303,-2.362173677309317,-2.3475924528027434,-2.1046024032630513,-1.1011681571365717,-0.506558330964714,-2.8153259776326354,-2.4514943527035005,-2.5479406712214394,-2.7485995662296485,-2.79644556310253,-0.022005853624655826,-1.5190887697211426,-0.038699377073754246,-0.044587088105446815,-0.006133312158377578,-0.022005853624655826,-0.023481837812111092,-0.0019009483406198782,-0.038829254109651545,-0.04467345919365172,-0.006147638770502795,-0.19305021479450424,-0.013556080423592728,-0.20759789598235748,-0.029583867465519085,-0.04723207929032094,-0.047232079290320056,-0.0472320792903219,-0.047232079290320035,-0.06803623013555217,-0.1860548102052521,-0.1896385952974297,-0.08030116554499153,1.4655862980655228,0.2613913631809568,-0.005611233297741284,6.340746330748138e-05,-0.02982268138996697,-0.5753935911153293,-2.3904860456089296,-2.2857169518678315,-2.410596627184881,-2.4245464756132105,1.46974021991801,-2.3054905436436197,0.21784041586768144,-2.2505476539162603,-0.01464507007788025,-0.09563965675213965,-2.20621067202141,-0.07541167321576643,0.6671338289838994,0.7017965238250886,0.0,0.4285714285714286,0.4285714285714286,0.32425012304866935,0.37937612100564644,0.1363497292761117,0.30304596235293113,0.6621250615243346,0.4444444444444445,0.6183006535947715,0.0,0.4444444444444445,0.0,-2.3684757858670006e-16,0.4907888407888408,-1.0,0.0,1,0.9938259928673232,1.0,0.0
2017-03-29,-2.285635552527729,-2.2862452511117985,-2.285156860864662,-2.266398312991173,-1.4151989749692733,-2.762668549752506,-1.9026002332752792,-2.689810121269939,-2.8370327444515615,-2.6954848014369057,-1.5226232347155504,-2.814980002941945,-2.483454338555884,-2.499805092491259,-2.3627142207088703,-2.3475924528027434,-2.1046024032630513,-1.1012047625020567,-0.5065509625289714,-2.814980002941945,-2.451822732105563,-2.5482549674353843,-2.7482102849179397,-2.7962920708427252,-0.022992660666142726,-1.5190887697211426,-0.039944191358383535,-0.04575323763158553,-0.006720685208586305,-0.022992660666142726,-0.023900561118886866,-0.002790669547882927,-0.0400739575271187,-0.04583690945333164,-0.0067374909015139196,-0.1931431978914926,-0.013556080423592728,-0.20780770787274258,-0.031158838432381344,-0.04723207929032094,-0.047232079290320056,-0.0472320792903219,-0.047232079290320035,-0.06992443441756917,-0.1862776494570386,-0.1899557487361584,-0.08161094162585741,1.4022640952711762,0.279022558467634,-0.007195294211596481,0.0006413807601472793,-0.07122554006073312,-0.5920089622316573,-2.3904860456089296,-2.2857169518678315,-2.410596627184881,-2.4245464756132105,1.46974021991801,-2.305942789031337,-0.162951808145569,-2.2499549799920415,-0.015625952089731755,-0.09541642171034066,-2.2067208512446315,-0.07541163635897119,0.6465797069854528,0.6935952164517775,1.0,0.35714285714285715,-0.6428571428571429,0.32425012304866935,0.37937612100564644,0.1363497292761117,0.30304596235293113,0.6621250615243348,0.22222222222222224,0.45185185185185195,0.0,0.22222222222222224,6.344560483218707e-16,-2.5362229146076537e-17,0.5049007596177408,-1.0,0.0,1,0.9931095852165788,1.0,0.0
2017-03-30,-2.285635552527729,-2.2862452511117985,-2.285156860864662,-2.266398312991173,-1.4153124180709877,-2.7624620904435373,-1.902113863252393,-2.6899645169508775,-2.836797600479453,-2.6951273121280215,-1.5226713521724449,-2.8147205219239284,-2.483482035684476,-2.499769422090286,-2.3627142207088703,-2.3470608419360643,-2.1046024032630513,-1.101239903652922,-0.5065438888306584,-2.8147205219239284,-2.452151357417456,-2.548553104564556,-2.7478487151572333,-2.796160703593339,-0.023743492110749873,-1.5190887697211426,-0.041066567678089236,-0.04696923047342104,-0.0070108283304427385,-0.023743492110749873,-0.024374753425913987,-0.003270278183231716,-0.04119860158364995,-0.04705080467439924,-0.007032568344043539,-0.19322953933869597,-0.014081093015181852,-0.20800253319952872,-0.032357153687173366,-0.04809934569673531,-0.04809934569673444,-0.048099345696737836,-0.04809934569673541,-0.07191392366727141,-0.1864845716194117,-0.19025024835783508,-0.08161094162585741,1.3938871634743237,0.3044253541531592,-0.008466792410510569,0.002339771895582774,-0.1302128631811686,-0.6144180883423891,-2.3904860456089296,-2.2857169518678315,-2.410596627184881,-2.4245464756132105,1.46974021991801,-2.306425184111568,-0.5790336498856651,-2.2493326723716116,-0.01666288450226049,-0.09541642169145784,-2.2072643030258923,-0.07541163635896776,0.6274937365583236,0.6859797167479887,1.0,0.28571428571428575,-0.7142857142857143,0.32425012304866935,0.37937612100564644,0.1363497292761117,0.30304596235293113,0.6621250615243348,0.0,0.22222222222222232,0.0,0.0,6.344560483218707e-16,1.86123120294547e-16,0.4863553113553114,-1.0,0.0,1,0.9918652027685102,1.0,0.0
2017-03-31,-2.285635552527729,-2.2862452511117985,-2.285156860864662,-2.266398312991173,-1.4154837192096967,-2.7622556311345705,-1.901536646697786,-2.690122340736163,-2.8365776270861893,-2.69482289546163,-1.5227141615018909,-2.8144610409059125,-2.4835083479566378,-2.499735304104594,-2.3627142207088703,-2.3470608419360643,-2.1046024032630513,-1.1012736391577524,-0.5065370980802779,-2.8144610409059125,-2.4524329273069996,-2.548835041965832,-2.7475082589591966,-2.7960459301017773,-0.024333431102946203,-1.3212074647730723,-0.04208022620396941,-0.04819767837998976,-0.007083330556951931,-0.024333431102946203,-0.024915914403976495,-0.003433293640690609,-0.042216196722001935,-0.04827810574049198,-0.007110985739084588,-0.19330971353967058,-0.015131118198360098,-0.20818344243154444,-0.03329864084079645,-0.04983355752764087,-0.049833557527640154,-0.04983355752764338,-0.0498335575276397,-0.07399165900835744,-0.18667671362732963,-0.1905237122922491,-0.08161094162585741,1.4229551226892332,0.34371491947695954,-0.008442858751121055,0.004171399393511923,-0.21973222969907738,-0.6454573282722051,-2.3904860456089296,-2.2857169518678315,-2.410596627184881,-2.4245464756132105,1.46974021991801,-2.3066362319591693,-0.6734137585930758,-2.2492734049791894,-0.016915111305308022,-0.095639656729013,-2.207486120079467,-0.075411673215763,0.6097710497331323,0.6793249931516091,1.0,0.2142857142857143,-0.7857142857142857,0.3242501230486694,0.37937612100564644,0.1363497292761117,0.30304596235293113,0.6621250615243348,0.0,0.07407407407407417,0.0,0.0,6.978114560933162e-16,4.18726938992319e-16,0.5043691703485518,-1.0,0.0,1,0.9899043443191085,1.0,0.0
2017-04-03,-2.285635552527729,-2.2862452511117985,-2.285156860864662,-2.266398312991173,-1.4155885183010388,-2.762112697766823,-1.9011586940685798,-2.690282507643834,-2.8363718455247495,-2.694554528137314,-1.5227603067989002,-2.814179936469727,-2.4837583145421758,-2.4994654159934,-2.3627142207088703,-2.3470608419360643,-2.1046024032630513,-1.1013060252423903,-0.5065305789599126,-2.814179936469727,-2.452648054314475,-2.5491008642405673,-2.747199473105162,-2.795947750368028,-0.02506281022056484,-1.1759881200140179,-0.0429971553070435,-0.04941169432357607,-0.0069993206002366875,-0.02506281022056484,-0.02552945566285456,-0.0037052720618091523,-0.043138176703132775,-0.049492059867540024,-0.007032912914156797,-0.19338416101200417,-0.014606105606770975,-0.20835142957555905,-0.034462592875536116,-0.048966505102575525,-0.04896650510257467,-0.048966505102578044,-0.0489665051025763,-0.07614535209016256,-0.18685513120611055,-0.19077764308849068,-0.08161094162585741,1.4501929799968896,0.3926829453773975,-0.008164702343768,0.0034739247430993487,-0.328004286211993,-0.6778562698871052,-2.3904860456089296,-2.2857169518678315,-2.410596627184881,-2.4245464756132105,-0.6712441063687716,-2.3068925043455444,-0.8158755791417248,-2.2490956028019236,-0.017321476710217932,-0.09663293878085405,-2.2077633913964365,-0.07541174692935691,0.5933142691097406,0.6731456069549709,1.0,0.14285714285714288,-0.8571428571428572,0.3242501230486694,0.3793761210056465,0.13634972927611166,0.30304596235293113,0.6621250615243348,0.0,8.289665250534503e-17,0.0,0.0,6.978114560933162e-16,4.398454082494676e-16,0.5118601747815232,-1.0,0.0,1,0.987738552814316,1.0,0.0
2017-04-04,-2.285635552527729,-2.2862452511117985,-2.285156860864662,-2.266398312991173,-1.4156713676493144,-2.762001527369686,-1.9008626285527601,-2.6904440584207023,-2.83617934019308,-2.6942981772603547,-1.5227949856058565,-2.8139420788698777,-2.483827784252093,-2.49936260183559,-2.3627142207088703,-2.3470608419360643,-2.1046024032630513,-1.1013371158836427,-0.5065243206043619,-2.8139420788698777,-2.4527966535056995,-2.5493507618405427,-2.746932914376465,-2.7958675472052477,-0.026103248079523023,-1.0510994835199985,-0.043827849915287424,-0.050592415595536705,-0.006805508855740763,-0.026103248079523023,-0.026226200422110026,-0.004319582943582847,-0.043974606992113585,-0.05067379886167384,-0.006844470723508153,-0.1934532908077425,-0.014606105606770975,-0.2085074176378583,-0.03612284123111356,-0.048966505102575525,-0.04896650510257467,-0.048966505102578044,-0.0489665051025763,-0.0783634557004748,-0.18702080467212143,-0.19101343597071505,-0.08161094162585741,1.444916459084061,0.443759243844794,-0.009131142870607668,0.0026248282782843605,-0.436495339218022,-0.7040570437353977,-2.3904860456089296,-2.2857169518678315,-2.410596627184881,-2.4245464756132105,-0.6712441063687716,-2.3071337018856597,-0.936623862328295,-2.248932617472765,-0.017699816914789227,-0.09663293878085405,-2.2080240264343876,-0.07541174692935691,0.5780329728165912,0.6682133066984511,1.0,0.07142857142857144,-0.9285714285714286,0.3242501230486694,0.3793761210056465,0.13634972927611166,0.30304596235293113,0.6621250615243348,0.0,8.289665250534503e-17,0.0,0.0,6.978114560933162e-16,4.609638775066161e-16,0.5145658263305323,-1.0,0.0,1,0.9853117545941776,1.0,0.0
2017-04-05,-2.285635552527729,-2.2862452511117985,-2.285156860864662,-2.266398312991173,-1.4157853201829544,-2.76189035697255,-1.90051772597536,-2.6906061478353274,-2.835999254560228,-2.6940598510544316,-1.5228218530959428,-2.81373665639728,-2.483836809095874,-2.499346901442513,-2.3627142207088703,-2.3470608419360643,-2.104844715769323,-1.101366962899245,-0.5065183125830333,-2.81373665639728,-2.452888772022558,-2.5495850138746254,-2.746700665187107,-2.795802554987134,-0.02687553185112173,-0.947889725115214,-0.044581515279915745,-0.05172707367461634,-0.006537370221736764,-0.02687553185112173,-0.02697097321816821,-0.004486888281497582,-0.044734363994888775,-0.05181046284934062,-0.006580804794059116,-0.19351748276092806,-0.014081093015181852,-0.20865226369570763,-0.03735515175053548,-0.04809934569673531,-0.04809934569673444,-0.048099345696737836,-0.04809934569673541,-0.08063515029103425,-0.1871746443191315,-0.1912323865042091,-0.08161094162585741,1.4211778849077366,0.49914411992303725,-0.009930828494656058,0.004617604515036426,-0.54834161754977,-0.7235457170477559,-2.3904860456089296,-2.2857169518678315,-2.410596627184881,-2.4245464756132105,-0.6712441063687716,-2.3072844503482317,-0.9783300387990359,-2.248932617472765,-0.0178399429164823,-0.09663293878085405,-2.2081792983718915,-0.07541174692935691,0.5638431976872379,0.6597798735216227,1.0,0.0,-1.0,0.3242501230486694,0.37937612100564644,0.1363497292761117,0.30304596235293113,0.6621250615243348,0.0,8.289665250534503e-17,0.0,0.0,6.978114560933162e-16,4.609638775066161e-16,0.25170068027210885,-1.0,0.0,1,0.9835481611586157,1.0,0.0
2017-04-06,-2.285635552527729,-2.2862452511117985,-2.285156860864662,-2.266398312991173,-1.4158387900940124,-2.7618268310313288,-1.9003389246243232,-2.6907680339582747,-2.835830787355302,-2.69384155226077,-1.5228398537001573,-2.8135852924701035,-2.483845382697465,-2.4993318088274488,-2.3627142207088703,-2.347326647369404,-2.1050870282755945,-1.1013956160342224,-0.5065125448825578,-2.8135852924701035,-2.4529379560206728,-2.5498039728986512,-2.7465014059394175,-2.795750699493954,-0.027679994113203207,-0.8725044877719647,-0.04526624131846487,-0.05280749409246546,-0.0062216471577387755,-0.027679994113203207,-0.02780030241704894,-0.004593277316888986,-0.04542528936010868,-0.05289373810768934,-0.006268507801976753,-0.1935770895746004,-0.014081093015181852,-0.2087867636065677,-0.03863877577578405,-0.04809934569673531,-0.04809934569673444,-0.048099345696737836,-0.04809934569673541,-0.08295032712787292,-0.18731749541992657,-0.19143569771388208,-0.08161094162585741,1.4122593785603426,0.5599034506957735,-0.009268459101420948,0.006284179442839512,-0.6632841509019416,-0.7341070163277238,-2.3904860456089296,-2.2857169518678315,-2.410596627184881,-2.4245464756132105,-0.6712441063687716,-2.307254300655716,-0.8754911108310285,-2.249258588131085,-0.017503640512418924,-0.09663293878085405,-2.208123844108497,-0.07541174692935691,0.5506669779242669,0.6482770924438008,1.0,0.0,-1.0,0.3242501230486694,0.3793761210056465,0.13634972927611166,0.30304596235293113,0.6621250615243348,0.0,8.289665250534503e-17,0.0,0.0,9.110152226830623e-16,5.32031799703198e-16,0.20811287477954146,-1.0,0.0,1,0.9806687509794914,1.0,0.0
2017-04-07,-2.285635552527729,-2.2862452511117985,-2.285156860864662,-2.266398312991173,-1.4159062462152057,-2.7617633050901076,-1.9001381626477833,-2.690929068350945,-2.835673189002307,-2.6936583014385693,-1.522856490345997,-2.8134339285429277,-2.4838535276189786,-2.49931729803253,-2.3627142207088703,-2.347326647369404,-2.1050870282755945,-1.1014231230438012,-0.5065070078901014,-2.8134339285429277,-2.4529573674787133,-2.550008051491054,-2.746336456231066,-2.7957085236928387,-0.02837719474033907,-0.8100140936578327,-0.0458891519187625,-0.053828933981834484,-0.005878315370462495,-0.02837719474033907,-0.028674277396619922,-0.004488604233679821,-0.0460543229399343,-0.053918720802455675,-0.005927525866274705,-0.19363243875872468,-0.014081093015181852,-0.2089116563809378,-0.039751223847853207,-0.04809934569673531,-0.04809934569673444,-0.048099345696737836,-0.04809934569673541,-0.08529956868779334,-0.18745014287066486,-0.19162448669429277,-0.08161094162585741,1.4080461506480213,0.6330841202658452,-0.008584197708794034,0.006745690333780467,-0.7897468281021921,-0.7316982627164024,-2.3904860456089296,-2.2857169518678315,-2.410596627184881,-2.4245464756132105,-0.6712441063687716,-2.3072392258094596,-0.7969889763626777,-2.249495657700771,-0.017265426309540702,-0.09663293878085405,-2.20809057155046,-0.07541174692935691,0.538431916715794,0.6375959385858235,1.0,0.28571428571428575,-0.7142857142857143,0.3242501230486694,0.37937612100564644,0.13634972927611166,0.3030459623529311,0.6621250615243348,0.0,8.289665250534503e-17,0.0,0.0,9.110152226830633e-16,6.030997218997804e-16,0.2032967032967033,-1.0,0.0,1,0.976250571935614,1.0,0.0
2017-04-11,-2.280649410847449,-2.2812601748082693,-2.280169480498225,-2.266398312991173,-1.4159292286567322,-2.7618268310313288,-1.9001969213662868,-2.6910886870904083,-2.835525758284987,-2.693500084881698,-1.522874283128828,-2.813271752906667,-2.483861265294416,-2.4993033442870183,-2.3627142207088703,-2.3475924528027434,-2.103269684478557,-1.1020832912736929,1.095733232814607,-2.813271752906667,-2.4529579710507536,-2.5501977104346154,-2.7462084552573853,-2.7956760275837778,-0.02907439536747493,3.311972153412813,-0.04645653292384171,-0.054789184394054745,-0.0055221250633669065,-0.02907439536747493,-0.029565840107977682,-0.004361623772082544,-0.04662761747572154,-0.05488303685098977,-0.0055726567510129416,-0.19368383442969725,-0.014081093015181852,-0.20581335236799728,-0.040863637601685966,-0.04809934569673531,-0.04809934569673444,-0.048099345696737836,-0.04809934569673541,-0.0876741268551368,-0.18654265645083506,-0.19033291693563814,-0.07538950524174444,1.3838760542957245,0.7170347346096818,-0.007687537029362286,0.006696188917442727,-0.9170035579442742,-0.7086245755220683,-2.3865788291970045,-2.2807306893966413,-2.407095503180053,-2.4219071937417698,1.4697402199179714,-2.3071789264244296,-0.6836360376067739,-2.2497771778147766,-0.016943136505646633,-0.09663293878085405,-2.2080073901553705,-0.07541174692935691,0.5534565986568462,0.6408706293921616,0.9285714285714286,1.0,0.07142857142857144,0.32425012304866935,0.7487774638905232,0.08283228911762625,0.5766012983335401,0.6621250615243348,0.0,8.289665250534503e-17,0.0,0.0,1.3294529633956912e-15,8.136468910005721e-16,0.08752916774695359,-1.0,0.0,1,0.9810917240836778,-1.0,19.0
