Date,Open,High,Low,Close,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE
2015-01-27,-1.4821929533568285,-1.4742217565754803,-1.473366926990768,-1.8088654355885452,-1.5146846834576846,-1.6272496455649141,-1.7158140830064652,-1.7021658922738387,-1.6013587658823485,-1.566842322862093,-1.6707106636080384,-1.5669371676789525,-1.6970841186280046,-1.6218139589606806,-1.8173711364945104,-1.7053595161063346,-1.4359996562056427,-1.548193118114033,-0.7372335991177297,-1.5669371676789525,-1.738860347584468,-1.749362327663507,-1.5589269938480976,-1.6304045537622083,-1.5199850814156548,-1.4866361938158807,-1.8621839141911805,-1.649922797727942,-0.9849316993279054,-1.5199850814156548,-1.4828977362116595,-0.24220584156547112,-1.8601519320240045,-1.6478074858598049,-0.9857405916534333,0.7688842463270207,-1.359318344892787,-0.38242563763450504,-2.1912247542318513,-2.136257688179152,-2.136257688179156,-2.1362576881791497,-2.1362576881791444,-1.4346169522538492,-0.16105678978099097,-0.10621914329423264,-0.17317704682048288,1.454394526957859,-1.2692538954798342,-0.7770194959618051,-0.06685682175432488,-0.03462377247907871,0.9660591492522098,-1.5722433539396832,-1.4738952673562775,-1.60188953155778,-1.6639448277185656,-0.5940843392876769,-1.7675929872486278,-1.377415093152043,-1.5678034227411393,-1.2308739217266451,0.6523243202057082,-1.7810615700016759,0.005419460759078292,0.6138872315828102,0.4880788134222017,0.9285714285714286,0.0,-0.9285714285714286,-0.6420005934757239,0.6890300751015989,0.37664659707153114,0.06934498427893711,0.17899970326213796,0.2185466877393392,0.204942221420436,0.07853441726048117,0.2185466877393392,0.36301079345004966,0.3686468839120048,0.4568526587314615,-0.9214655827395188,0.0,1,0.9729849381832272,1.0,7.359375
2015-01-28,-1.4650476563302064,-1.456033556494614,-1.45622953107575,-1.786791925189733,-1.5268615588803858,-1.641402006290637,-1.7317875111453476,-1.7181651654315497,-1.6129452762545908,-1.5737070490529594,-1.6891398781244105,-1.5801703616095526,-1.7435817980461585,-1.6512168282894817,-1.7981304638326305,-1.706058694319962,-1.436559998264996,-1.573365580976541,-0.7319803436029735,-1.5801703616095526,-1.7626192100436844,-1.7666407949084462,-1.5714405872559514,-1.6439457972693379,-1.5486608463903615,-1.0416615885927873,-1.9015926433406807,-1.7285145870902778,-0.8837969835666876,-1.5486608463903615,-1.5227003142090478,-0.22296507080428127,-1.9001984215633778,-1.7262634994325115,-0.8863655367176126,0.6434544148774245,-1.2328919500580326,-0.3204538567385708,-2.2406864832189495,-1.9334292232477985,-1.933429223247797,-1.9334292232478008,-1.9334292232478052,-1.508815440628262,-0.16049072742303938,-0.106164616108375,-0.16130563937725745,1.907356921313178,-1.2812847475579658,-0.6738370785792258,-0.051929509422882214,-0.06976022286786272,0.9453283719983716,-1.5534846255307646,-1.4562313722384652,-1.5825787449721223,-1.6438258955996183,-0.45759407534779867,-1.7871961124963205,-1.392586012836369,-1.5725069238965652,-1.3233052492984592,0.581721973641129,-1.8017896625486003,-0.003931751631204345,0.6085553293900567,0.4981772663732012,0.8571428571428572,0.0,-0.8571428571428572,-0.5280665780079669,0.5392406008842608,0.3473598024178451,0.10397938681390244,0.2359667109960166,0.08803619503201948,0.16631714380795695,0.1855741678355775,0.08803619503201948,0.8278754988230355,0.39696209742436167,0.4764135599050194,-0.8144258321644224,0.0,1,0.9734759782894188,1.0,7.8072509765625
2015-01-29,-1.4468589328374437,-1.456033556494614,-1.4459959291925133,-1.763375067696089,-1.5466000202734702,-1.6546663063165312,-1.7379791036712797,-1.7295192766014018,-1.622263068751275,-1.5799399851071183,-1.6958206807087532,-1.5916780737674363,-1.7550594501407146,-1.6761486873798164,-1.7753730039356788,-1.706058694319962,-1.436559998264996,-1.5935035512665472,-0.7277777391911686,-1.5916780737674363,-1.7775518576299774,-1.776946423281133,-1.5837706094197344,-1.6551171105276818,-1.5647439947598907,-0.7539572366833505,-1.8707274861208667,-1.7847495722040323,-0.6340390268115802,-1.5647439947598907,-1.5564207154759384,-0.18922888432978738,-1.8707426690720474,-1.7826970180253887,-0.6392014879285585,0.5269838571027997,-0.9909975233505058,-0.3335643701275981,-2.270964911351854,-1.5540069777244365,-1.5540069777244396,-1.554006977724434,-1.55400697772443,-1.5815881962035017,-0.16310488358546957,-0.112433838901651,-0.19858185874898526,2.083193626013576,-1.2823419248850467,-0.6669440011127616,-0.07177577901042927,-0.07284659569591417,0.9434870918249401,-1.540925094415591,-1.4511131148588012,-1.5721184608737273,-1.6303556673174153,-0.452838288831094,-1.7979874060157004,-1.395091036426033,-1.5806033772005246,-1.3399818366672138,0.4217715088993261,-1.8127766425553635,-0.022952212588151794,0.6036042773539285,0.507554401256272,0.7857142857142857,0.2142857142857143,-0.5714285714285715,-0.4158303164680111,0.5392406008842608,0.3330054697044736,0.09968253178557167,0.2920848417659945,0.18755673547515744,0.16471320608217208,0.29856162132941383,0.18755673547515744,1.0,0.730295430757695,0.5109733529100798,-0.7014383786705862,0.0,1,0.9749865894416198,1.0,-3.41259765625
2015-01-30,-1.4548093362954493,-1.4599728117367323,-1.4459959291925133,-1.7736107208394871,-1.5701990301068969,-1.668444104830975,-1.7411451932626947,-1.7408593693629137,-1.6316446397379671,-1.5883541516080526,-1.7026535039500807,-1.6020459982363373,-1.765943535048657,-1.6975783646364468,-1.7687788447039179,-1.706058694319962,-1.436559998264996,-1.6096139274985524,-0.7244156556617247,-1.6020459982363373,-1.7855315928929625,-1.7872338641820538,-1.5958736108992266,-1.666209554151919,-1.5927417605455105,-0.6838880216788339,-1.8459328150065675,-1.8244047478478667,-0.4488184876614469,-1.5927417605455105,-1.5841602074183836,-0.19283487903894883,-1.8469819543482415,-1.8227366461322563,-0.45520869548438414,0.41883262488350514,-0.9009515013800086,-0.345738418274552,-2.3194600433617385,-1.4190530189223174,-1.4190530189223192,-1.4190530189223107,-1.4190530189223132,-1.652935726332063,-0.1674072382992135,-0.12045162989486458,-0.22084136600750393,2.1905069334772,-1.278408870903438,-0.5012559793884391,-0.7623536256434232,-0.061363164896550894,0.9503213224742612,-1.5462705669392707,-1.4530824518556376,-1.5764935339802892,-1.6360887424226809,-0.2914049437477183,-1.8060450340379701,-1.3895736623652843,-1.5944765309746407,-1.3038154690990733,-0.07951168501018752,-1.8203783084930483,-0.06310386535331582,0.5990068718918093,0.515494763935298,0.7142857142857143,0.14285714285714288,-0.5714285714285715,-0.4353530024818444,0.5392406008842608,0.3266512905068049,0.0977804589145016,0.2823234987590778,0.2444366320763272,0.1733431875278347,0.2491741070639904,0.2444366320763272,0.9380509183125382,0.9219754723785246,0.4934901185046595,-0.7508258929360097,0.0,1,0.9746099327836358,1.0,1.7216796875
2015-02-02,-1.4507983014416894,-1.4599728117367323,-1.4472600281779513,-1.7684467613340327,-1.5908115132218912,-1.680318546145572,-1.7435853864518247,-1.7502625601609154,-1.640085488005697,-1.5932477130741804,-1.7069961895085033,-1.6118294671346312,-1.7663359257203184,-1.6998077173528507,-1.7713160601612206,-1.706058694319962,-1.436559998264996,-1.6184957134683204,-0.7225621107232967,-1.6118294671346312,-1.788076555387523,-1.794711477475098,-1.6078989082883828,-1.676299106665053,-1.6008190238230702,-0.5791012591691233,-1.7983649909595834,-1.8458980495269146,-0.24592399156741004,-1.6008190238230702,-1.6030025905352807,-0.17205186126372685,-1.8005053883343163,-1.8447785606125824,-0.2532157890059661,0.33147091575790877,-0.6749576394421818,-0.3570428915538663,-2.338292786468043,-1.0639096771137388,-1.063909677113736,-1.0639096771137324,-1.0639096771137333,-1.7215057008506818,-0.17189209224891053,-0.12951751922785276,-0.22665650074727137,2.4698157242483854,-1.2674457957275511,-1.3668415640006766,-1.537228751444383,-0.029341651275019972,0.9691389369997151,-1.5444499463808865,-1.4537146812539146,-1.5754829599037945,-1.6341361078607841,0.3620090691003662,-1.8085962020485262,-1.3727678271320116,-1.6129044517797364,-1.205189379666429,-0.20088335536900795,-1.8217055576625802,-0.06838905714135207,0.5949893833841494,0.5235975360478727,0.6428571428571429,0.07142857142857144,-0.5714285714285715,-0.40975557470993595,0.5427620327845707,0.32548181398584475,0.09646506708741359,0.295122212645032,0.2739420620647499,0.2353118098720782,0.27409045780084584,0.2739420620647499,1.0,0.9793503061041794,0.5122741298971936,-0.7259095421991542,0.0,1,0.9741406874238197,1.0,-2.2645263671875
2015-02-03,-1.4560740180874707,-1.465248376564666,-1.4474499130716487,-1.7752389204935397,-1.6031732552566462,-1.6899396078251459,-1.7501381987306528,-1.7594007577560913,-1.64842299626295,-1.597829265186946,-1.7119824537276696,-1.6219812281442003,-1.7669423567840905,-1.7013842694548411,-1.7721305993713437,-1.712115877363196,-1.441414403557053,-1.623049583996537,-0.7216117609066536,-1.6219812281442003,-1.7879948674193284,-1.8018964285668357,-1.6199665681545599,-1.686197897544301,-1.5876502913120063,-0.5519534152913497,-1.7550898580461567,-1.8537851196428607,-0.09392263410359449,-1.5876502913120063,-1.6142104613708943,-0.12152315150550001,-1.7580117242853073,-1.8532783989871242,-0.10122963292415776,0.23924734981460316,-0.6539507957423749,-0.3675399024560867,-2.3252766728467456,-1.032513931921856,-1.0325139319218521,-1.0325139319218495,-1.0325139319218504,-1.7872540106188688,-0.17602181019799756,-0.13739177077412162,-0.2262434746966425,2.8228797138815227,-1.2588037775285303,-2.0957684969345616,0.33560950372160236,-0.004092714147169345,0.9837281156230613,-1.548765386407349,-1.4564470439266115,-1.5794354692616885,-1.6387644623559912,0.4844359268189675,-1.8082011673699259,-1.342287304566795,-1.6357380397431487,-1.0609170411331357,-0.36185636678010785,-1.8195242909119214,-0.07273062772056005,0.591299187276145,0.5325595823057124,0.5714285714285715,0.0,-0.5714285714285715,-0.4242982681584604,0.5433266378720886,0.32118285775534633,0.0950386340193146,0.2878508659207698,0.25989595513033814,0.25942488309047174,0.25642330052617845,0.25989595513033814,0.9547260656040405,0.9642589946388596,0.3565879234677488,-0.7435766994738215,0.0,1,0.973058993873427,1.0,-0.08154296875
2015-02-04,-1.4562639905266592,-1.4314908474341683,-1.4474499130716487,-1.7754834982693226,-1.6183435219501363,-1.699628117152807,-1.7538667214045998,-1.7674809130200204,-1.6562384889728061,-1.5976803999360825,-1.7160311474284717,-1.63180713757646,-1.7675307607320716,-1.702936170625721,-1.7756508667604498,-1.7237737521919743,-1.4507573685721484,-1.6740554324265722,0.552671912188258,-1.63180713757646,-1.7867341109517634,-1.8076431089682143,-1.6320683295774445,-1.6954580678724591,-1.5390877104401517,-0.29692833087121545,-1.7038461376213512,-1.8490733288746808,0.046824930569516185,-1.5390877104401517,-1.6236943956453804,0.0006941376101365823,-1.707451898713449,-1.8492108157769782,0.039817728174366844,0.1516487252587511,-0.6430520971885344,-0.2461491835684592,-2.258762744314554,-1.0153095567932133,-1.0153095567932133,-1.015309556793211,-1.0153095567932116,-1.8495847376377854,-0.17464055047564483,-0.13465434645197008,-0.1643180090159759,2.8862617415038834,-1.255621328913847,-1.18470717598927,1.998023501675542,0.005205532967898694,0.9890455895494662,-1.5397723131226784,-1.4395707698716402,-1.5670832757992117,-1.6291192973420883,-0.48909520831351067,-1.8051209888494266,-1.2941484408276016,-1.6595469527987399,-0.8939245179436038,-0.4221641122982897,-1.8143792150683205,-0.0735737763552155,0.5668016991362892,0.5316792898094284,0.5,0.0,-0.5,-0.42484779582775056,0.2483343533181643,0.29227396464630484,0.17598834643953395,0.2875761020861248,0.2735449390980603,0.2691276520977162,0.290121058967157,0.2735449390980603,0.9530152903796112,0.9692471186612173,0.4190420017945998,-0.709878941032843,0.0,1,0.97150814197039,1.0,14.5718994140625
2015-02-05,-1.422315517497881,-1.4314908474341683,-1.4188122579585498,-1.731776937148745,-1.6295614467711168,-1.7054067017499979,-1.7538024593512183,-1.7691228501425313,-1.6607104997177713,-1.597961416202765,-1.7133306307958176,-1.6401692348558514,-1.765892702752885,-1.7044081759037981,-1.753908146513618,-1.7377249824239864,-1.4619382963046594,-1.6723767992164424,0.5530222271024772,-1.6401692348558514,-1.779909182920119,-1.804174434587373,-1.6440265368422646,-1.7012537143984738,-1.453043235344432,0.18933662021892597,-1.5675671773093796,-1.8159931571707273,0.36374092536868663,-1.453043235344432,-1.6261671872597407,0.18838931634170944,-1.5727443431404866,-1.8170023741703711,0.3556497219625081,0.07030714531403157,-0.2988953609435458,-0.2645671736124944,-2.133969777301598,-0.4573817072725957,-0.45738170727259625,-0.4573817072725981,-0.45738170727260247,-1.904152862641138,-0.17335795216203156,-0.1338739994327991,-0.1643180090159759,3.0961035489503885,-1.2422910488381742,-0.44397570271782555,1.678239730843935,0.04414619909452513,1.0109921944767963,-1.513759759190327,-1.42524786662689,-1.5440486330975716,-1.6012205615964068,-0.5939695153428537,-1.79000976184715,-1.1691995126904289,-1.6857854790022158,-0.6371841142069129,-0.1922894145340004,-1.7961037540486953,-0.06807172562922828,0.5440540315778517,0.5312664798529318,0.4285714285714286,0.0,-0.4285714285714286,-0.20372494776578168,0.2483343533181645,0.26644693193776786,0.16043698939233464,0.3981375261171092,0.39942632420657437,0.31095573947832433,0.651734613126388,0.39942632420657437,1.0,0.9692471186612173,0.5122141616817925,-0.3482653868736119,0.0,1,0.9693926908312904,1.0,-2.27392578125
2015-02-06,-1.4276131321643473,-1.432715110632069,-1.4188122579585498,-1.7385972886566583,-1.639440917781751,-1.7108000706402984,-1.7543653130659551,-1.771241557793405,-1.6653370559115197,-1.5994856592958009,-1.711673797996665,-1.6487597581007758,-1.7537596067387247,-1.7157160714372437,-1.7354550876595924,-1.739338233064471,-1.4632312029892827,-1.6707317386705152,0.5533655357184121,-1.6487597581007758,-1.7703179589216955,-1.8018155332307009,-1.655720408435445,-1.7069520583089486,-1.3659157731372231,0.23709180947848477,-1.457470107471347,-1.7658494548832073,0.5543653315313015,-1.3659157731372231,-1.6118955189987942,0.3446727580618832,-1.463491648442101,-1.7677525765761914,0.5469091840081115,-0.005224321777493737,-0.4502042999902962,-0.28166959293909855,-2.007170844890847,-0.7008654354085584,-0.7008654354085568,-0.7008654354085564,-0.7008654354085588,-1.951916754556809,-0.17741374497882725,-0.14152782375376632,-0.22660889145700427,3.0784574487317364,-1.2239526108908794,0.14637896241253323,1.2067397222692589,0.0976687605578296,1.0403054541135026,-1.516944255256445,-1.4258599079040615,-1.5464484979931123,-1.6046359668835168,-0.6182023774259218,-1.7784383878002146,-0.9816540501766716,-1.7054478104856206,-0.4432550895517238,-0.15259136509255733,-1.7821424315443788,-0.06649333301624526,0.5229311974164453,0.5309594021709231,0.35714285714285715,0.0,-0.35714285714285715,-0.22396407475762925,0.2483343533181645,0.2625480685893103,0.1580893478070874,0.3880179626211854,0.5200174674657124,0.3976629102567824,0.6181967303035923,0.5200174674657124,0.9616135186440625,0.9715429363412244,0.507863922230696,-0.38180326969640765,0.0,1,0.9665209905037052,1.0,1.7484130859375
2015-02-09,-1.423539815927081,-1.432715110632069,-1.4448586096420888,-1.733353145718724,-1.6524975687960555,-1.716487494377614,-1.7521764967364335,-1.7722928676185834,-1.6693244556745999,-1.6017161747903697,-1.7097648684916535,-1.6568950235404394,-1.7528893393229752,-1.7165423288643644,-1.736243617297456,-1.739338233064471,-1.4632312029892827,-1.6691195793355065,0.5537019781620283,-1.6568950235404394,-1.7598995815904979,-1.798271519075946,-1.6669121872319683,-1.71175690263547,-1.2657593404246978,0.16213501796266555,-1.3473520334373847,-1.702050410567906,0.7069153241747055,-1.2657593404246978,-1.5821017322311406,0.4973728663445052,-1.3539682944895848,-1.704811518022707,0.7005696795527198,0.19382778495071135,0.5371720462747529,-0.297550410885231,-1.859813817207901,0.9399180422317719,0.9399180422317718,0.9399180422317647,0.9399180422317688,-1.9926622002230925,-0.1766320240081994,-0.1401989198874867,-0.17261624647928467,3.03053901313175,-1.2031115129222623,0.2826494198829157,0.29113498349591316,0.15836424866979149,1.0723489209382424,-1.521770152509454,-1.4388867906417977,-1.5545383229446978,-1.6098117920849808,-0.45641565478436275,-1.7653090073567126,-0.5665619382615453,-1.724507556108554,-0.24340072516707434,-0.12860550602829598,-1.76655128872731,-0.06544998547851867,0.5116715169218252,0.5351449753451886,0.28571428571428575,0.2142857142857143,-0.07142857142857144,-0.198734830773308,0.3652956704917627,0.31208915997312775,0.1450853066546278,0.40063258461334605,0.6418465634413084,0.5204301183711985,0.6556083468939451,0.6418465634413084,1.0,0.9872045062146875,0.5500902301607403,-0.3443916531060549,0.0,1,0.9633041621365452,1.0,-12.93359375
