Ticker_Symbol,RF_1_Sign_Accuracy,RF_2_Sign_Accuracy,RF_3_Sign_Accuracy,RF_4_Sign_Accuracy,RF_5_Sign_Accuracy,GBT_1_Sign_Accuracy,GBT_2_Sign_Accuracy,GBT_3_Sign_Accuracy,GBT_4_Sign_Accuracy,GBT_5_Sign_Accuracy,GRNN_1_Sign_Accuracy,GRNN_2_Sign_Accuracy,GRNN_3_Sign_Accuracy,GRNN_4_Sign_Accuracy,GRNN_5_Sign_Accuracy,CNN_1_Sign_Accuracy,CNN_2_Sign_Accuracy,CNN_3_Sign_Accuracy,CNN_4_Sign_Accuracy,CNN_5_Sign_Accuracy,LSTM_1_Sign_Accuracy,LSTM_2_Sign_Accuracy,LSTM_3_Sign_Accuracy,LSTM_4_Sign_Accuracy,LSTM_5_Sign_Accuracy,CNN_LSTM_1_Sign_Accuracy,CNN_LSTM_2_Sign_Accuracy,CNN_LSTM_3_Sign_Accuracy,CNN_LSTM_4_Sign_Accuracy,CNN_LSTM_5_Sign_Accuracy,Transformer_1_Sign_Accuracy,Transformer_2_Sign_Accuracy,Transformer_3_Sign_Accuracy,Transformer_4_Sign_Accuracy,Transformer_5_Sign_Accuracy,RF_1_Profit_Loss,RF_2_Profit_Loss,RF_3_Profit_Loss,RF_4_Profit_Loss,RF_5_Profit_Loss,GBT_1_Profit_Loss,GBT_2_Profit_Loss,GBT_3_Profit_Loss,GBT_4_Profit_Loss,GBT_5_Profit_Loss,GRNN_1_Profit_Loss,GRNN_2_Profit_Loss,GRNN_3_Profit_Loss,GRNN_4_Profit_Loss,GRNN_5_Profit_Loss,CNN_1_Profit_Loss,CNN_2_Profit_Loss,CNN_3_Profit_Loss,CNN_4_Profit_Loss,CNN_5_Profit_Loss,LSTM_1_Profit_Loss,LSTM_2_Profit_Loss,LSTM_3_Profit_Loss,LSTM_4_Profit_Loss,LSTM_5_Profit_Loss,CNN_LSTM_1_Profit_Loss,CNN_LSTM_2_Profit_Loss,CNN_LSTM_3_Profit_Loss,CNN_LSTM_4_Profit_Loss,CNN_LSTM_5_Profit_Loss,Transformer_1_Profit_Loss,Transformer_2_Profit_Loss,Transformer_3_Profit_Loss,Transformer_4_Profit_Loss,Transformer_5_Profit_Loss
AUDSGD=X,60.304731355252606,56.93664795509223,68.84522854851643,58.50040096230954,69.8476343223737,83.36006415396953,75.50120288692864,76.0224538893344,78.86928628708901,87.77064955894146,70.6495589414595,68.68484362469928,47.9149959903769,53.12750601443464,46.95268644747394,50.240577385725736,50.240577385725736,50.240577385725736,50.240577385725736,50.32076984763433,51.72413793103448,50.922213311948674,50.04009623095429,50.16038492381716,49.83961507618284,51.72413793103448,49.67923015236568,50.240577385725736,50.240577385725736,50.240577385725736,,,,,,3.5566976070404053,2.661762237548828,5.24049186706543,2.8581764698028564,5.240383625030518,7.287933826446533,6.276551246643066,6.369336128234863,6.854591369628906,7.445778846740723,5.189688205718994,4.7991814613342285,-0.4666069149971008,1.019216775894165,-0.6372371315956116,0.1824299693107605,0.1824299693107605,0.1824299693107605,0.1824299693107605,0.2382099032402038,0.5026823878288269,0.6937705874443054,0.1659700274467468,-0.1893097758293151,0.0064936280250549,0.0591033101081848,-0.1824299693107605,0.1824299693107605,0.1824299693107605,0.1824299693107605,,,,,
AUDUSD=X,75.7636655948553,67.48392282958199,55.667202572347264,80.10450160771704,51.08520900321544,83.19935691318328,73.91479099678456,82.39549839228296,75.64308681672026,78.13504823151125,68.20739549839229,51.76848874598071,71.86495176848875,46.38263665594855,73.35209003215434,49.437299035369776,50.40192926045016,49.437299035369776,49.437299035369776,49.437299035369776,49.437299035369776,52.21061093247589,51.20578778135049,49.39710610932476,49.437299035369776,51.32636655948553,49.437299035369776,50.60289389067524,49.437299035369776,49.437299035369776,,,,,,6.293124675750732,4.8678131103515625,2.314744472503662,6.918216705322266,0.9029932618141174,7.374872207641602,6.042576789855957,7.332866191864014,6.3060407638549805,6.702097892761231,5.040417671203613,0.3122721314430237,5.499847412109375,-1.0501863956451416,5.888369083404541,0.0976387858390808,0.3250762820243835,0.0976387858390808,0.0976387858390808,0.0976387858390808,0.0976387858390808,0.5963583588600159,0.4520565867424011,0.1235268712043762,0.0976387858390808,0.3016018271446228,0.0976387858390808,0.2925942540168762,0.0976387858390808,0.0976387858390808,,,,,
BDT=X,53.15387705905986,50.62274005624749,54.15829650462033,55.202892728003214,55.00200883889113,63.27842507030936,69.30494174367216,63.27842507030936,68.17999196464444,64.80514262756128,55.52430695058256,56.76978706307754,48.6942547207714,60.66693451185215,60.26516673362797,48.65407794294897,51.30574527922861,49.61832061068702,53.63599839292888,50.46203294495781,49.49779027721976,52.26998794696666,49.61832061068702,54.84130172760145,48.13177983125753,49.61832061068702,49.61832061068702,49.61832061068702,48.13177983125753,49.61832061068702,,,,,,295.4816589355469,191.2523803710937,279.6098327636719,331.19000244140625,329.5754699707031,460.1525268554688,528.7811279296875,444.4143676757813,513.7005615234375,472.2710571289063,124.02735900878906,244.68911743164065,62.48020935058594,386.0073852539063,388.2917785644531,-9.296646118164062,65.18608093261719,42.62300109863281,79.44651794433594,36.88337707519531,24.59922790527344,127.97506713867188,42.62300109863281,182.12939453125,-12.201171875,42.62300109863281,42.62300109863281,42.62300109863281,-4.963531494140625,42.62300109863281,,,,,
CAD=X,67.3616680032077,75.06014434643143,68.88532477947072,67.3616680032077,73.93744987971131,77.2654370489174,75.94226142742582,83.11948676824379,73.93744987971131,71.8925421010425,52.44587008821171,48.95749799518845,55.01202886928629,51.40336808340016,67.28147554129912,51.12269446672013,49.87971130713713,51.12269446672013,51.523656776263024,51.523656776263024,51.08259823576584,52.12510024057738,52.60625501202887,52.28548516439455,49.91980753809142,48.837209302325576,51.12269446672013,51.12269446672013,51.12269446672013,51.12269446672013,,,,,,5.684837818145752,8.202640533447266,6.985039710998535,5.924159526824951,7.870077610015869,8.563119888305664,8.273859024047852,9.450679779052734,7.791739463806152,7.300520896911621,1.0141408443450928,-0.732262134552002,1.5132009983062744,0.4673995971679687,6.123522758483887,0.1137800216674804,0.4169788360595703,0.1137800216674804,0.4839789867401123,0.655278205871582,0.722360372543335,0.7869200706481934,1.200999736785889,0.6840605735778809,-0.0622205734252929,-0.1137800216674804,0.1137800216674804,0.1137800216674804,0.1137800216674804,0.1137800216674804,,,,,
CHF=X,70.08443908323281,68.15440289505428,73.34137515078407,69.96381182147165,70.64736630478488,82.42862887012464,77.24165661439486,83.75552874949739,79.25211097708083,74.14555689585846,54.161640530759946,72.53719340570969,50.58303176517893,52.31202251708886,67.91314837153196,47.80860474467229,47.80860474467229,51.145958986731,52.07076799356655,47.848813831926016,48.6529955770004,47.80860474467229,49.97989545637314,52.07076799356655,49.97989545637314,47.80860474467229,52.07076799356655,52.07076799356655,47.80860474467229,47.80860474467229,,,,,,5.29588794708252,4.9025163650512695,6.015871047973633,5.448635101318359,5.457562446594238,7.1351165771484375,6.517498016357422,7.278441429138184,6.775445938110352,5.974614143371582,1.2073099613189695,5.604337692260742,0.274474024772644,0.2194923162460327,4.8856706619262695,0.1344900131225586,0.1344900131225586,0.4944095611572265,-0.1344900131225586,0.1367520093917846,0.1519497632980346,0.1344900131225586,0.4367498159408569,-0.1344900131225586,0.5527440309524536,0.1344900131225586,-0.1344900131225586,-0.1344900131225586,0.1344900131225586,0.1344900131225586,,,,,
CNY=X,64.8572577402493,67.67189384800965,65.62123039806997,65.21913952553277,68.75753920386008,70.68757539203861,72.93928427824689,75.27141133896261,78.367511057499,71.00924809006835,47.848813831926016,52.834740651387214,67.43063932448733,65.98311218335344,68.11419380780056,49.25613188580619,48.09006835544833,49.336550060313634,48.4519501407318,49.41696823482107,51.10574989947728,48.492159227985525,50.06031363088058,51.22637716123843,51.30679533574588,47.76839565741858,49.336550060313634,49.336550060313634,49.336550060313634,47.76839565741858,,,,,,19.86320686340332,23.359806060791016,21.255210876464844,20.352006912231445,24.03860664367676,25.056804656982425,26.454408645629883,27.09761619567871,28.4834098815918,25.243608474731445,0.5206084251403809,6.402808666229248,21.61740493774414,20.627809524536133,22.69419479370117,3.3908028602600098,-0.5798001289367676,0.795799732208252,0.2040019035339355,3.502197742462158,4.141001224517822,1.6148009300231934,0.4619975090026855,3.919400691986084,3.907399654388428,-0.795799732208252,0.795799732208252,0.795799732208252,0.795799732208252,-0.795799732208252,,,,,
CNYJPY=X,65.98721023181456,70.22382094324541,61.71063149480416,68.78497202238209,65.42765787370104,75.3796962430056,73.06155075939249,73.90087929656275,73.22142286171062,74.58033573141488,49.84012789768185,45.48361310951239,61.71063149480416,57.79376498800959,56.23501199040767,51.998401278976814,49.20063948840927,50.27977617905675,49.20063948840927,49.80015987210232,50.63948840927258,52.87769784172662,50.8792965627498,51.27897681854516,51.7585931254996,49.20063948840927,51.71862509992007,49.20063948840927,49.20063948840927,50.63948840927258,,,,,,116.24443817138672,133.5482177734375,89.32075500488281,127.13520050048828,111.96471405029295,152.9495849609375,142.70159912109375,145.26715087890625,143.97335815429688,147.176513671875,-5.376386642456055,-25.21174049377441,79.52505493164062,46.84307098388672,43.97869110107422,15.764535903930664,-1.368000030517578,8.656259536743164,-1.368000030517578,7.042266845703125,3.396570205688477,24.45017433166504,2.882335662841797,5.250467300415039,18.40146255493164,-1.368000030517578,8.115962982177734,-1.368000030517578,-1.368000030517578,1.368000030517578,,,,,
CNYUSD=X,66.74698795180723,69.23694779116467,65.94377510040161,67.10843373493975,68.83534136546184,71.80722891566265,71.92771084337349,75.62248995983936,69.07630522088354,71.4859437751004,67.0281124497992,47.46987951807229,67.2289156626506,50.16064257028112,49.07630522088353,47.791164658634536,47.71084337349398,49.95983935742972,49.27710843373494,49.27710843373494,50.48192771084338,49.63855421686747,49.27710843373494,50.92369477911647,47.8714859437751,49.31726907630522,48.31325301204819,47.791164658634536,49.23694779116466,47.791164658634536,,,,,,0.4676877856254577,0.5201539993286133,0.4481479525566101,0.4730085730552673,0.5096623301506042,0.5471420884132385,0.5537703037261963,0.5799539685249329,0.5199764966964722,0.5484611988067627,0.4634840488433838,-0.0622740685939788,0.493459939956665,0.0269577801227569,0.0035853683948516,-0.0178704261779785,-0.0176954269409179,0.0637169778347015,0.0178704261779785,0.0178704261779785,0.0790820717811584,0.0300994515419006,-0.0011431574821472,0.0591617226600647,-0.0038622319698333,0.0182296931743621,0.0244598984718322,-0.0178704261779785,0.0174270868301391,-0.0178704261779785,,,,,
Cocoa,66.834451901566,60.79418344519015,70.13422818791946,69.23937360178971,61.80089485458613,84.39597315436241,73.71364653243847,76.1744966442953,69.07158836689038,70.24608501118567,50.27964205816555,48.93736017897092,52.348993288590606,50.50335570469798,49.72035794183445,48.99328859060403,49.3847874720358,49.3847874720358,49.832214765100666,49.60850111856824,51.06263982102909,50.11185682326622,54.30648769574944,51.34228187919463,51.11856823266218,48.99328859060403,49.3847874720358,49.10514541387025,50.05592841163311,48.99328859060403,,,,,,31871.0,23021.0,34823.0,34033.0,23185.0,46459.0,39867.0,41783.0,34161.0,34707.0,5939.0,823.0,7699.0,3111.0,3111.0,-759.0,759.0,759.0,2727.0,3263.0,6197.0,5047.0,9231.0,4013.0,1595.0,-759.0,759.0,-667.0,2747.0,-759.0,,,,,
Coffee,56.22197309417041,54.7645739910314,55.66143497757847,53.30717488789237,54.82062780269058,62.94843049327354,73.15022421524664,76.79372197309418,78.69955156950674,70.90807174887892,53.19506726457399,51.00896860986547,49.271300448430495,49.2152466367713,50.39237668161435,50.28026905829597,49.10313901345291,49.38340807174888,50.61659192825112,50.50448430493274,49.60762331838565,49.2152466367713,53.1390134529148,50.56053811659192,50.0,48.99103139013453,48.99103139013453,48.99103139013453,49.38340807174888,49.2152466367713,,,,,,1059.949951171875,942.550048828125,983.0499267578124,719.8499755859375,910.050048828125,1526.449951171875,2242.75,2514.25,2594.550048828125,2144.85009765625,406.5500183105469,15.550003051757812,32.549991607666016,11.650005340576172,124.3499755859375,191.95001220703125,-6.550006866455078,33.25,207.75,206.75,68.25,7.0500030517578125,449.8499755859375,179.45001220703125,131.5500030517578,-7.0500030517578125,-7.0500030517578125,-7.0500030517578125,77.45000457763672,7.0500030517578125,,,,,
