Date,Open,High,Low,Close,Volume,Change,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE
2015-02-01,0.3716921207092683,0.3207312301787659,0.341254315510933,0.347310451808436,-0.19884208033254336,-0.4630716345147563,0.35040067495851956,0.8642924398234071,0.559346065552418,0.5060691768218206,0.39082994801538884,0.6188496365849554,0.41691775955284716,0.44459617538577767,0.2164281970421483,0.3395284045416399,0.6061957205650853,0.5216456450844591,0.3393831467783072,0.6111105872428675,0.5788441419109662,0.862368896555292,-1.1388014895031466,0.3395284045416399,0.6066924167889273,0.6737550918960237,0.3489614002134264,0.4908063661312312,1.302795129091876,-2.2783864511343186,0.946243630979213,1.3971935209292639,-1.0131532942332686,1.302795129091876,1.6845694594007092,-0.20734552641506937,0.9534935431655182,1.3987041380234428,-0.9931810172266402,0.6102639675146229,-0.7518475014785472,0.20364040359645946,1.4128342381264871,-0.7750129143824868,-0.775012905024962,-0.7750129142594726,-0.7750129143768957,1.3354139538883885,0.8206625740498736,-0.47845170587812225,1.262983967817037,0.30028095290654,0.30489268623381094,-0.08185361723182233,0.33326508349265244,0.7647019704625764,0.09427456794152493,-0.5981515917807162,-0.6466697681054275,-1.2591049705000552,0.3454097183394733,0.33092718099237795,0.33649549606762774,0.33924031697756596,0.9364672812532091,0.5320521229796327,-0.5661521668543296,0.7760946694510162,-0.287230403930189,1.3023368731187697,0.5123640210572561,0.6988168277747046,0.29195752707057493,0.2502931670160518,0.0,0.7857142857142857,0.7857142857142857,0.005334101779569788,0.046504240552492575,0.5843495530902335,0.256097364552327,0.2333366092978367,0.5026670508897849,0.4410557796633753,0.6620690880511456,0.17307692307692307,0.4410557796633753,0.0,0.03220937401480631,0.4725004331,-0.8269230769000001,-0.142857143,1,0.9936784820876562,-1,10.5,1.9017030878293808
2015-05-01,0.35300747268622223,0.474929221086875,0.39855125958231724,0.542503694289333,0.3021697278010969,1.7032215738057037,0.5362398512775407,0.8382731579593199,0.5454413062443575,0.5374311119957136,0.48493519857929207,0.6297015598562294,0.4348700834354285,0.45548621343035994,0.23992065895037998,0.3706672587097511,0.6013727202680645,0.5588760623038035,0.3705211089781665,0.6111105872428675,0.5788441419109662,0.8409098837688209,-1.1360961327892627,0.3706672587097511,0.5588788697755608,0.6760025652472738,0.3938018682483572,0.511915765124311,1.1874704748348133,-0.8913964837177758,0.9011831984464759,1.3217570596340715,-0.9373314140064886,1.1874704748348133,1.703521183999331,-0.5114697661377744,0.907897162089664,1.3243553051457546,-0.9225823101558743,0.4422193354413252,-0.3283175921046977,0.6062260167930001,1.2844866631296863,-0.3319728335908008,-0.33197283080574913,-0.33197283349769297,-0.3319728336010184,1.359261349936798,0.8937835126586388,-0.03770950904946838,1.3571681057637603,0.39505851151756155,0.33809820471661617,1.0844740848435521,0.4303591923008568,0.8114822155879257,0.03349804404361087,-0.3040771130479757,-0.7650686758996664,-1.2887400091808556,0.4432682473626192,0.4379852796115718,0.47300367718877934,0.4904516089007785,0.2169179511028281,0.5214011668042898,-0.6437114636155448,0.7854497020129939,-0.3282076809587524,0.7988848822890999,0.5005024091819511,0.30161341739331415,0.2781215487631972,0.254740001031903,0.9285714285714286,0.7142857142857143,-0.2142857143,0.15404346750892633,0.0982538307672857,0.5696562379291159,0.22957193220499408,0.2796000277942023,0.5770217337544632,0.3928571428571436,0.5051052033926203,0.576923076923077,0.3928571428571436,0.33884408800000004,0.11294802934605316,0.5227162233760875,-0.4230769231,0.84,1,0.9922020304796776,1,-1.0,-0.22709489927588777
2015-06-01,0.53051162890516,0.5202815713539659,0.560892601117906,0.5239138616721047,0.2809795705345464,-0.5834212571992263,0.5176559336456386,0.8384486620680426,0.5337551985836196,0.5625206601348289,0.5610284914138252,0.636544288729882,0.4502201359698234,0.47322010176551,0.25494628191038904,0.3937937761328511,0.6001451989329627,0.561634762916729,0.3936469639453133,0.6111105872428675,0.5788441419109662,0.8203092314938076,-1.133498990343934,0.3937937761328511,0.5333672099612647,0.673213761853589,0.43606529789047427,0.5297314187517139,1.062687978561962,-0.2985757060714339,0.8432998005362279,1.2483154947596644,-0.9126125538323716,1.062687978561962,1.680262249264659,-0.7565636798451914,0.8496727479068074,1.2517117017491783,-0.9014637628368948,0.2861778913732633,-0.3283175921046977,0.6117355600889095,1.147365282446476,-0.3326415492534007,-0.3326415502995929,-0.332641549150505,-0.3326415492538514,1.3785348487799516,0.8757283409735438,0.04483579161017654,1.264453627879923,0.34695973170555355,0.2821658294804682,-0.18788340832958364,0.566960886160166,0.8968698317770902,0.136686405202535,-0.8444503060444732,-0.9641526158570548,-1.3175274861333008,0.5341368814555404,0.5403886782908007,0.5350528504256657,0.5323255051256681,0.35020208481019455,0.5091525672026455,-0.7082213584779602,0.7904390527127144,-0.36450184103878647,0.21899535063001618,0.4872334874231351,-0.054701406626236,0.26797744529115286,0.25936177756223194,0.8571428571428572,0.6428571428571429,-0.2142857143,0.13661457870085314,0.1361041001545782,0.5622832155343631,0.21698622693600417,0.28535723128582524,0.5683072893504265,0.4294871794871801,0.42113336733589973,0.5384615384615384,0.4294871794871801,0.2991312165271742,0.21265843485511124,0.5422861520376242,-0.4615384615,0.0,1,0.9924936818407656,1,-8.5,-1.6154414126054109
2015-07-01,0.521169304893637,0.4930701611937114,0.42719973161800934,0.3659002844256643,0.21477852950940934,1.2218230830678238,0.35040067495851956,0.8269292105682443,0.49706779461387496,0.5829059179978586,0.6619814284516942,0.6218856732888102,0.452305378848966,0.4847748007916083,0.2595397762268069,0.41109313955957977,0.504642184028181,0.5624058185273196,0.41094583183412425,0.6111105872428675,0.5788441419109662,0.8005326057292445,-1.131005733649299,0.41109313955957977,0.5051983972209995,0.6405787835389054,0.4742726931926029,0.534564509030559,0.8707853131447801,-0.9696385938574124,0.6918698205794994,1.1553109495107496,-1.1550184154768661,0.8707853131447801,1.6118801609239275,-1.0709198426819972,0.6990343122308833,1.1595374763638404,-1.1433422749407465,0.6932257302410512,-0.8577299788220094,0.46338491679784016,0.9397159630860871,-0.87932025183997,-0.8793202548691786,-0.8793202517236894,-0.8793202518444361,1.3892300256998298,0.8137579195023612,-0.28149093343715137,1.1763305753872368,0.42706088233121037,0.4708029111058486,0.9784442937457908,0.6964126929669727,0.9370186751681026,-0.48599609081444706,-1.3588191822736397,-1.0490077220366623,-1.3195925347575235,0.4525881072695855,0.4612587793113966,0.4295692559229579,0.4136827991551475,0.3608803868878936,0.4524362255689496,-0.9901034097377173,0.8272355141231587,-0.5582658218307327,0.17581858623843694,0.42490976401051606,-0.07689806779491783,0.24944075857802184,0.25819930670929536,0.7857142857142857,0.5714285714285715,-0.2142857143,-0.0014328763699999999,0.008463831307317512,0.5788116486721608,0.2529921583375259,0.2573112805598977,0.4992835618163919,0.4423076923076929,0.4215506715506723,0.2115384615384616,0.4423076923076929,0.0,0.21265843485511124,0.4403060153393579,-0.7884615384999999,-0.666666667,1,0.9920319343777452,0,-2.0,-0.4122077677198242
2015-08-01,0.36234979669774525,0.3298017002321841,0.3699027875466251,0.32872061919120776,0.09069525862607683,-0.34272201183028633,0.3318167573266174,0.806079322451989,0.47369479094656824,0.5949279931478506,0.724016914086907,0.6032961165460194,0.45136797612115204,0.48979530533662463,0.2637561813448344,0.43112398142210645,0.497894290642441,0.5622790490015096,0.4309760999159041,0.6007532095445134,0.5788441419109662,0.7815470440724764,-1.1286122071061127,0.43112398142210645,0.4692936062972095,0.6040203907523586,0.5082895999777215,0.535605830589466,0.6764419143041768,-1.2439745520058882,0.5418124972780832,1.0469664952769262,-1.3450959901707,0.6764419143041768,1.4996055498440308,-1.3067263184314433,0.549484922363327,1.0519849865895448,-1.33379559050526,0.7558024574740445,-1.0959655528447998,0.3256307480275615,0.7304157594244668,-1.1193273657133405,-1.1193273592570896,-1.1193273654900668,-1.1193273656184461,1.3913934151830696,0.7913905060394367,-0.5156078220498549,1.0968134159700762,0.3653340096175575,0.4044949221616588,-0.29391319942734495,0.8709921341125075,0.9774838445000681,-1.1183116047458697,-0.9654743669913017,-1.1282063898304286,-1.3142183914550178,0.34773968331621485,0.34954598075223775,0.3427004133913171,0.33924031697756596,-0.08336637813745326,0.39785007517032184,-1.1556219383134807,0.8475047513407776,-0.7163210332266201,0.3225545981219034,0.3659032712386451,0.0009849538486253878,0.2345700338244273,0.2595416569604569,0.7142857142857143,0.5,-0.2142857143,-0.03124712975,0.04125061202769871,0.49816079408126657,0.26540726704356904,0.2443783003842825,0.4843764351235232,0.2948717948717955,0.38888888888888956,0.1346153846153846,0.2948717948717955,0.0,0.09971040550905787,0.4322366188771056,-0.8653846154,-0.25,1,0.9911224137759712,-1,6.0,1.068695179831667
2015-09-01,0.33432282466317614,0.375154050499275,0.3794522782251891,0.44025961489457743,0.4354357237298517,0.6200749696454737,0.43402830430207906,0.7893170845770748,0.4343615372075984,0.6142678531717516,0.8263070335643375,0.6002620012873114,0.4591553924135912,0.4853809364823514,0.27138853994196377,0.4500622319103144,0.4974020198474909,0.5621419819114039,0.44991380792049684,0.6007532095445134,0.5788441419109662,0.7633209053853165,-1.1263144216881098,0.4500622319103144,0.44524596601939925,0.5913626487527713,0.5380936092163324,0.5435515668324375,0.4683693899567742,-0.7585188203802079,0.4843110604931018,0.9472849302055016,-1.2377537004779773,0.4683693899567742,1.3466790794897847,-1.4964104329237529,0.4911571642366745,0.9527550916152302,-1.2307237658725676,0.5773622189750746,-0.43420006944816014,0.35118281052100236,0.506573029201981,-0.44493900987083046,-0.4449390073017846,-0.4449390097517887,-0.4449390098587107,1.3890766464398425,0.8677596197082036,-0.11776767842487294,1.2002403221272269,0.3533850367673723,0.3318248901656064,0.1302059649637003,1.1598109070502827,0.9633821975147728,-1.4291734850506974,0.2494300456891694,-1.10135555030363,-1.3169399092031235,0.3826891579673384,0.37747418039202746,0.39854466930451526,0.4090301440190487,-0.1649363348858166,0.3861340233774454,-1.1465619067945554,0.8284828517980894,-0.7063694086455863,0.17581858623843694,0.3547453141040511,-0.07689806779491783,0.21801958632356971,0.25753438595662265,0.6428571428571429,0.4285714285714286,-0.2142857143,0.059476851812970216,0.002863768812421426,0.5066039903,0.2475419006706487,0.2489637781488421,0.5297384259064851,0.23717948717948784,0.32478632478632546,0.3653846153846154,0.23717948717948784,0.19081556802065772,0.06360518934021905,0.5060029850421065,-0.6346153846,0.75,1,0.9904546817031086,1,1.5,0.23568727183395324
2015-12-01,0.4184037407668835,0.48399969114029323,0.3221553341538049,0.46814436382041985,1.5902556137180535,-0.4630716345147563,0.4619041807499322,0.7806982373468934,0.4146991447920936,0.6268126272413092,0.8842382919893003,0.6005995940266401,0.46860648010790645,0.47538680104778,0.2789026894122191,0.46717949677465664,0.4984139195726669,0.5620360235260623,0.46703058246310997,0.6007532095445134,0.5685682326933227,0.74582381233842,-1.1241085478031643,0.46717949677465664,0.4380984987000923,0.5844321259724191,0.564043265380474,0.5523575252327683,0.2505339319156534,-0.5127443826374631,0.4494843630152876,0.8596623777463045,-1.0883298749148667,0.2505339319156534,1.156177328329613,-1.636666487449442,0.4553244482488202,0.865269400367853,-1.0852767578257407,0.4116677117974589,-0.7253768821426816,0.5897630325856621,0.2737797960337806,-0.737445222083218,-0.737445212052696,-0.7374452219653446,-0.7374452220815743,1.3834311603534137,0.9315286056209009,0.42931663278625903,1.3837606721787854,0.5464493308484163,0.5811286595757882,2.0387422047234036,1.5306862104343455,0.9469468341755671,-0.6641208734181264,1.47014663417545,-1.069044438022803,-1.3189664497415932,0.4246285275486867,0.40540238003181717,0.4264667972611143,0.43694607483564174,-0.47361273105957497,0.38453637995114404,-1.1086319798813964,0.8054071048118785,-0.6665629113868597,-0.08543873029225967,0.354544269834979,-0.19839558155866394,0.2096807310815623,0.26021300045300294,1.0,0.35714285714285715,-0.6428571429000001,0.08123825741703083,0.10127561293546523,0.6247046133515545,0.21449966971530407,0.26284282327281927,0.5406191287085154,0.31481481481481544,0.2822886989553664,0.4444444444444444,0.31481481481481544,0.23658532921934836,0.14246696574666853,0.5737002330094285,-0.5555555556,0.1764705882352941,1,0.985052765,1,-16.5,-3.096344360156902
2015-02-02,-0.1327933759129759,-0.0420875719579614,-0.11712123706014099,-0.13602519623949927,0.4431915348411544,-0.7037708798836964,-0.12348922465498449,0.5640527745558126,0.2623393248829868,0.23217494296982283,0.17107206219055804,0.14211306510462487,0.24472411810885367,0.4396155403404416,0.19943749458199797,0.4136425194329925,0.01158317234264398,0.2825782930406482,0.4134951386808965,0.09324170232516547,0.2037734554669766,0.12306335568506808,-1.0455965862666887,0.4136425194329925,-0.040006128466695455,-0.025272485639873502,0.40919687151672257,0.23344147910460752,-1.0561737247751721,-1.139758386992476,-0.9312774331749121,-0.6561011303226688,-1.2301430736927865,-1.0561737247751721,-1.2609469582390758,-0.03285188254856209,-0.929607142156304,-0.6531345418815365,-1.231603239970527,0.7832978507737466,-0.9900830755013375,-0.23971049336296035,-1.1370527425602748,-1.0769168869359464,-1.0769168813846937,-1.0769168814076695,-1.076916886042112,0.6757257736336437,0.7220093415446404,-0.7140653186313729,0.4458395082617964,0.4150025614596778,0.7325139316975271,0.7663847115502681,1.5975081392053914,-1.1888234604703525,-0.3470865578889219,-1.0244148641270319,0.13410199585324045,1.0035592745172521,-0.10660348714839125,-0.07868641372453776,-0.09784871659057925,-0.10741457608792336,-0.06360928560361832,-0.05801084913432091,-1.1138124117843213,0.28994481064693406,-0.6718314179539552,0.1385186422521909,-0.08001291776623505,-0.09558999298977619,0.18351119798392063,0.18926912931566098,0.9285714285714286,0.0,-0.9285714286,-0.3075689058,0.2321115831,0.3972803115410578,0.2634954188334445,0.16421814614950214,0.34621554709999997,0.09470741465,0.0833796746729531,0.09876543209876544,0.09470741465,0.0,-2.01e-16,0.3747837040896123,-0.9012345679,0.0,1,0.9641263638499482,1,16.0,2.919823864271031
2015-03-02,-0.12345105190145285,0.13932182911040225,-0.059824292988756744,0.1614121256361532,1.2511257353756466,3.027067423334874,0.1552695398235473,0.5519780918756917,0.2131790891326101,0.21074428726766192,0.19117515674895452,0.1437039302055057,0.24418254264626188,0.4096552972716349,0.19962463546851186,0.3950684660695575,0.022976985555602257,0.2748503063340454,0.3949216173686994,0.09324170232516547,0.059910726419966885,-0.2089039466161027,0.9290301942286417,0.3950684660695575,-0.047902476641660474,-0.011225629935980582,0.3764796884427596,0.22210012908258897,-0.932001411714172,0.045900284647003436,-0.8017077970787669,-0.7060482230883359,-0.6214913816253272,-0.932001411714172,-1.2795705142527598,0.29118525373863813,-0.8028879669900743,-0.7039240697163469,-0.6308102581842302,0.6028936558666325,-0.3283175921046977,0.2866230299322806,-1.0044221892151104,-0.34636606039307166,-0.3463660533247864,-0.3463660602885757,-0.3463660603923586,0.6068640711081706,0.8195231818032374,-0.13931009530274127,0.6058392382414123,0.6376922319220689,0.8792630695899072,2.3568315780166875,1.409531492795381,-1.1383203078891266,-0.6839000596741484,-1.18616119198468,0.28161399009708166,1.085532472389254,0.030864446479361367,0.04233578471455097,0.08209388579639272,0.10195490503652475,-0.10090795896273817,-0.023128967660076532,-0.9401325886727474,0.24909450179296577,-0.5184593245720063,0.6743261418076746,-0.04050771889339723,0.2159420935849633,0.17188194329051368,0.18096103174886108,0.8571428571428572,0.0,-0.8571428570999999,-0.00095154851,0.02070163227622357,0.5048503899158143,0.22639210894250564,0.21720884511424088,0.4995242257428508,0.3206387160568673,0.16067789848310945,0.7547169811320754,0.3206387160568673,1.0,0.33333333333333315,0.4795035912558784,-0.2452830189,0.8611111111111112,1,0.9567052848325428,1,-2.5,-0.5047642019417924
2015-04-02,0.15681866844423836,0.14839229916382043,0.112066539225396,0.11493754409308252,0.6717404367380537,-0.2223723891458163,0.11810170455974306,0.5073458015356147,0.15972622841279632,0.1877455348068078,0.2137500123824094,0.13925844448558025,0.24006576527571857,0.3753298266988139,0.19824861552965722,0.3754018213318037,0.02896908228649241,0.2690842755317704,0.37525553597931527,0.09324170232516547,0.059910726419966885,-0.1994663432600511,0.9302200012275156,0.3754018213318037,-0.024838572015233318,-0.006652138321915793,0.34434514013586853,0.20851767396639734,-0.8484062919812233,0.31037435055350127,-0.7201985478774248,-0.7275696720951758,-0.2692678177062516,-0.8484062919812233,-1.274524925098413,0.4755959922753135,-0.723010993449318,-0.7264955123502786,-0.28134117916080326,0.43537547462533455,-0.3283175921046977,0.1921880395762766,-0.9162648884120668,-0.34822538162318656,-0.34822538289345756,-0.34822538145121434,-0.34822538155505794,0.5422298184267038,0.8035585592631755,0.01942623853313392,0.48602323241825235,0.6403157284809305,0.9106564076416411,0.4482953382569842,1.1744686213333393,-1.0937531002318195,-1.2209331683280173,-1.0589300396583505,0.41047487085191936,1.150282417800492,0.13338290545599044,0.13077508357388504,0.1255283070622131,0.12289185314896957,-0.32448835062828973,-0.012211737580350773,-0.8912075593478115,0.24254597899958147,-0.4821651644919721,1.0219194981720703,-0.02854558488355725,0.46750425349329056,0.16041591803126015,0.17195244176606092,0.7857142857142857,0.28571428571428575,-0.5,-0.03887574588,0.01135758966096437,0.5984234985138974,0.2100363532707573,0.20531891853012454,0.48056212706155643,0.5046199239071363,0.3066553515392905,0.6603773585,0.5046199239071363,0.8763142514379259,0.6254380838126417,0.4847254571155519,-0.33962264150000004,-0.210526316,1,0.9559009764637484,-1,2.5,0.4208001402778896
