Date,Open,High,Low,Close,Volume,Change,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE
2015-02-01,0.42000091207458407,0.34546622219893586,0.3593908233495715,0.29149207708624336,-0.6923403095260339,0.9532337761689309,0.30128166411826623,-0.7770553523938959,0.45078160551219043,0.5953575013295892,0.7504661339029665,0.5437773957884648,0.5892237801580947,0.6395993852767761,0.3670727791799717,0.5936003816958333,0.5858747352426555,0.6151015161577174,0.5936423713010784,0.5114234590750482,0.5635263729052784,0.7970458174126145,-1.0159466283601442,0.5936003816958333,0.5518526699919593,0.5686243877774246,0.6014493006993864,0.5811453952005962,-0.035144413379341224,-2.1767555278049233,-0.1018228820808573,0.1636542322587487,-0.9650216378628773,-0.035144413379341224,0.18039764748151885,-0.460540575885105,-0.09757730301220448,0.1654377206561765,-0.9575947069298062,1.2139361174164705,-0.8352770242016435,0.2083576709504062,-0.024582908040930322,-0.8099912634397488,-0.809991267959074,-0.8099912632934371,-0.8099912634906907,-0.03891174146837571,1.377038691219773,-0.26738253797272316,-0.8875432955477127,0.878653368818499,1.0730450032769485,0.13080723201611608,-1.3966927283360409,0.7263355473476265,0.0555420875825273,-0.19566858532274314,-0.2636522331276174,-1.1256371494851904,0.354263522840817,0.352496978157617,0.3322747203688647,0.3221181749129718,0.15308164512042988,0.49273013064057436,-0.8225680169460824,0.6530177164950974,-0.3989862477033873,1.468275689123054,0.47893885711225537,1.0909250022129564,0.12169661964520412,0.13891731788368333,1.0,0.7857142857142857,-0.2142857143,-0.1809378126,0.11168733356387028,0.4349350291,0.24699066544964046,0.19736209092805915,0.4095310937106379,0.1907235283397112,0.38664092928718313,-0.00847457627,0.1907235283397112,0.0,0.1539052498379362,0.33492004175496926,-1.008474576,-1.033333333,1,0.8980937652959377,-1,37.5,3.0414737639125855
2015-05-01,0.294796548943512,0.5345754297071494,0.34712157770949087,0.5930966827112798,-0.7211831149118599,3.231966998197278,0.5829465596445861,-0.7988038584155466,0.4435222366033812,0.6079077551351142,0.7860531878976258,0.5526683686864265,0.5957281845101953,0.627615938608545,0.3713848336875068,0.6037743890847511,0.6065093913386898,0.6229194507533367,0.6038158454580583,0.5093144396068867,0.5572246669325582,0.7776524687100774,-1.0135492298358137,0.6037743890847511,0.5264499414960475,0.578720162732329,0.6050621207435657,0.5865749731140312,0.06088158284039412,-0.5009019884463767,-0.03655482843242036,0.12388610434926414,-0.5787327477529163,0.06088158284039412,0.16158531696550874,-0.203864328538242,-0.0341213641132418,0.1257768231630516,-0.5776544620036738,0.9668774875574858,0.062024907491136975,0.9445175975074979,0.06915948242950447,0.05459871659814521,0.05459871372099669,0.054598716752207434,0.054598716647925156,-0.02689978725432205,1.3796475332645461,-0.20488684996320258,-0.8819560193212274,1.1350698972486901,1.2223131435051098,2.524384343236389,-1.4171567711623072,1.4816286014272426,0.20279403265772383,-0.038965371974539934,-1.6871828239029691,-1.0797556581082637,0.4438260798236946,0.44284848477792793,0.49302161820635987,0.518082264334776,-0.33301548168792866,0.5249063887964486,-0.39540182299690085,0.609605461036443,-0.17402168709083152,1.2151160030091301,0.5164837057839399,0.812927470484794,0.1183442488362691,0.13840394580854656,1.0,0.7142857142857143,-0.28571428569999996,0.05840742000343455,0.07476342832011347,0.366865110982007,0.21456804736702384,0.24924424439625534,0.5292037100017173,0.24155441788027812,0.27193016367428524,0.6363636363636364,0.24155441788027812,0.8114072303978265,0.27046907679927495,0.45251674939960296,-0.3636363636,0.925925926,0,0.8670154604126878,1,11.5,0.888918391440032
2015-06-01,0.5775160785943199,0.6173107079919928,0.6170449817912643,0.6855887617696242,-0.7730131857640418,0.4106782471145627,0.6634222440806774,-0.8116093679945074,0.4580053814968543,0.6142892401209747,0.7827155820426258,0.5721141622026664,0.6084270131369197,0.6258763670045773,0.37652979360665034,0.6127040934117152,0.612311897970294,0.6236573369985254,0.6127450817685012,0.5261865953521786,0.5572246669325582,0.7489751425243759,-1.010004149482035,0.6127040934117152,0.536068229075191,0.603980966877827,0.6074344486923757,0.5977196538184562,0.15843180122233722,0.9997221689486809,0.08404317073097288,0.11740337195718953,-0.1039094990174719,0.15843180122233722,0.13655586331639885,0.06939087471973758,0.08430233086657161,0.11891836018534453,-0.10865055988947113,0.7374659026884288,0.5639056489464209,1.1294653557584093,0.16435727253730203,0.5379796633325645,0.5379796777289201,0.5379796634617581,0.5379796634094559,-0.012308141166138847,1.3810498646821374,-0.10282004745001623,-0.8789109766327543,1.0830026978989054,1.101178138889191,0.23266157717442557,-1.439636456517539,1.8316211561054578,0.3052149831847893,-0.36677071126866206,-1.4676340497576805,-0.37854487009045784,0.6249638355194019,0.6175280642438623,0.6403729412240657,0.6517398227609296,-0.023033064644188018,0.573055034094438,0.33544658050905285,0.5737115291488392,0.07782543112137866,1.58993067082563,0.5705482878711644,1.2330552345257941,0.12007126193637628,0.13573068329748736,0.9285714285714286,0.6428571428571429,-0.28571428569999996,0.11747842251088039,0.1425224322377697,0.4262908464894292,0.2018836221100961,0.2689942870040846,0.5587392112554402,0.48477844702806094,0.30568546441601674,0.8264462809917356,0.48477844702806094,1.0,0.6038024101326083,0.5149974873027648,-0.17355371900000002,0.7777777777777778,0,0.8653833681156502,1,1.5,0.061012478950588284
2015-07-01,0.6784873391838941,0.6448891340869406,0.6988399527251351,0.6976529459946257,-0.7750634013326626,-0.6744328109941741,0.6875649494115048,-0.8212521926012605,0.4688063386836556,0.6181181311124915,0.7782234678878317,0.591115505137511,0.6211692664015442,0.6334709640349783,0.37958666367488914,0.6166565854908637,0.673658459440252,0.6468733011429254,0.616697366692796,0.5325136537566632,0.5572246669325582,0.29969703228172057,1.1104088920945643,0.6166565854908637,0.57006475217316,0.627970197922235,0.6093178235524952,0.6091314408353123,0.16131088752874292,1.138598230231766,0.1855902162099925,0.13354727785283718,0.21886431024642164,0.16131088752874292,0.11456455074527586,0.12235851367430897,0.18437997733970335,0.13444897648150794,0.21146487375637252,0.524440859595733,0.35098654651084593,1.0426540254141181,0.16689631253652834,0.3298262465274909,0.32982624068425237,0.32982624666739335,0.32982624659271165,0.004493090962171495,1.381779462263435,-0.005024151345646777,-0.8759664957743732,0.9508281975719429,0.9277269884957943,-0.42939166635458603,-1.4647247900794464,-1.2803812584747984,-0.08908534640223127,-0.5052471447222548,-0.44347047177480936,0.6631962189189275,0.6803114830930903,0.6717389682160488,0.6805596656834398,0.6849029763553888,0.04409081113586021,0.6030321954698739,0.533321986518437,0.5780770073513837,0.1567045144696504,2.0011627708938096,0.6022626423961881,1.7545402595603357,0.12324384352406811,0.13222458189867015,0.8571428571428572,0.5714285714285715,-0.28571428569999996,0.12518753492554485,0.1644874041640621,0.5246719414,0.1939931645,0.2703760514011521,0.5625937674627725,0.7713498622589523,0.4992275757224305,0.8512396694214877,0.7713498622589523,1.0,0.9371357434659415,0.5009994215601692,-0.1487603306,0.2608695652173913,0,0.869032709,-1,-7.5,-0.6841028422899109
2015-08-01,0.690603890454643,0.6567084595562039,0.6865707070850545,0.6373320248696185,-0.7724540360635087,-0.02336617612893202,0.6473271071934591,-0.8293607785406445,0.4637012146017713,0.6162036856167341,0.7801212178578637,0.6007139876129466,0.6287759192896816,0.6436858059153074,0.38190885815316283,0.6200235231879166,0.6736144132788796,0.6486133481222882,0.6200641279246033,0.5325136537566632,0.5572246669325582,0.3087913147140757,1.1115331238926713,0.6200235231879166,0.6059508795825548,0.6377383400062837,0.6119980108534422,0.6161498241403962,0.17045622050204934,0.815613708554813,0.21613040863205665,0.1528774105599792,0.2643165135174867,0.17045622050204934,0.09963540715229567,0.17456097005673837,0.21469820748635848,0.15324062528613988,0.25809058928563605,0.32663189100965856,0.13806744407527088,0.8327692371629218,0.17559363947823534,0.12679948702255567,0.12679948797488966,0.12679948710090302,0.12679948700438604,0.021359560216137663,1.3807365377793155,0.05267614324497354,-0.879038964416508,0.8667838345110926,0.8554483011587657,-0.12382863087965759,-1.4879940729856893,-0.6140678643269724,-0.4418647510837875,-0.5054821592893056,1.3119691141694538,1.3271012103006032,0.6682356327133765,0.6717389682160488,0.6604663034537528,0.6547546549058804,-0.17312221614772272,0.6151850987301867,0.5570780392486291,0.5871717536066913,0.1673160503460995,1.8425868945211907,0.6145861868425406,1.5459462495470309,0.12618981214121056,0.13070165649784304,0.7857142857142857,0.5,-0.28571428569999996,0.07464036077815708,0.16448740416406196,0.6201747689806225,0.18421663333695892,0.25675010793077385,0.5373201803890785,0.8016528925619827,0.6859270672829986,0.7272727272727273,0.8016528925619827,0.8348807945520319,0.9449602648506767,0.5075356908282288,-0.2727272727,-0.413793103,0,0.8785634595857749,0,6.0,0.4335701395708379
2015-09-01,0.6380988349480644,0.6173107079919928,0.6783912099916675,0.6855887617696242,-0.7835283065212869,-0.18613283484524254,0.6875649494115048,-0.8369714098248298,0.47754232804499386,0.6242868999321578,0.7812053184486577,0.6152713166832948,0.6393426359951505,0.6562765300141306,0.38346355595865445,0.6200235231879166,0.6760616688134726,0.6503738076704619,0.6200641279246033,0.5325136537566632,0.5572246669325582,0.32711671098418915,1.1137985025361232,0.6200235231879166,0.6407681406564147,0.6546152823188982,0.615927744936584,0.626272141573588,0.11270513635579313,0.6932889014060752,0.2730759062313353,0.18030299414799952,0.37979984278157886,0.11270513635579313,0.08488734485103291,0.07525727452387199,0.27114045970508316,0.18012742696124426,0.3738337747771292,0.19146878929027994,0.6095311708969013,0.6378762195010966,0.11904941965612849,0.582825635847765,0.5828256295087191,0.5828256359746513,0.5828256359271711,0.039245543325027527,1.3817973456871506,0.12369053338025283,-0.8765096820232803,0.7371571715356752,0.6651683067709155,-0.5312460115128955,-1.5066153936562465,-0.1841236403319382,-1.0087126082016387,0.0034431769395515638,1.643193781875128,0.8278765299278085,0.6551534614686865,0.6476452331172993,0.6604663034537528,0.6668139834856838,-0.7688709623427713,0.6449307762339935,0.7880118746586019,0.5754092151164965,0.292532173688199,-0.6877384766394253,0.6472281199818052,-0.508295741227339,0.12822527841163298,0.12828542686578243,0.7142857142857143,0.4285714285714286,-0.28571428569999996,0.10912023967082955,0.1546863399271243,0.5406814121237452,0.18085191872083942,0.24704112799805056,0.5545601198354148,0.8016528925619827,0.7915518824609725,0.8264462809917356,0.8016528925619827,0.9475139991323606,0.9274649312281303,0.5521385289850449,-0.17355371900000002,0.6190476190476191,0,0.8749612658759278,1,-38.0,-3.209215875382714
2015-12-01,0.6582930870659792,0.6685277850254673,0.4452755428301358,0.37996276140292073,-0.7836370300741683,3.286222551102715,0.3817573485543576,-0.8488483012630147,0.48118873223078534,0.6117366461266309,0.7498789756601905,0.5903819851080147,0.6273724634706243,0.6567168666371117,0.3840858302746396,0.6100690986922835,0.6626222654479955,0.6517392655841949,0.6101102251523053,0.5325136537566632,0.5572246669325582,0.34470909140349903,1.1159732660338368,0.6100690986922835,0.6343033231936567,0.6138626285011001,0.6199299165143467,0.6153945647868759,-0.02684587049614354,-0.6632481850799767,0.08154469378867082,0.16201207539735157,-0.27235578966494217,-0.02684587049614354,0.05746359459079493,-0.1820566249366898,0.08246615613245757,0.16201322669757268,-0.2695832707845617,1.400168202532292,-1.1090301559045257,0.4569041316722592,-0.016558752033163305,-1.055018490559907,-1.0550184764079287,-1.0550184903326425,-1.0550184905562447,0.05006941615818177,1.3804896988308109,0.15433395180270282,-0.8790336315921848,1.0681624070811375,1.2674715519298214,3.0336560690279364,-1.5253731281049132,0.09135445097066491,-0.32487620788951843,0.8169019755294391,1.3650422281302586,0.22996800620250496,0.539426561996429,0.5593015377552175,0.4997194056162567,0.46984495001556265,1.1381149113290707,0.5860181309054412,0.08736542865437252,0.6165174681904745,-0.007420573696167673,1.1759149229131587,0.581281697550247,0.772026684206654,0.12494940602236415,0.1255559909628641,0.6428571428571429,0.35714285714285715,-0.28571428569999996,-0.115632495,0.08236306496186979,0.6558023655650834,0.2476798369233776,0.2099851461885564,0.4421837525059409,0.5840220385674922,0.7291092745638191,0.1983471074380165,0.5840220385674922,0.2133286842236911,0.6652411592999999,0.46731829220000004,-0.8016528925999999,-0.747252747,0,0.8299156712465483,-1,-13.0,-1.139451094159105
2015-02-02,-0.0363891857902915,-0.02881241766107013,-0.020955791492927464,-0.05434787069713169,0.5102198450230153,-0.7286883638996109,-0.06085891584414496,1.0809076737898766,0.48382668502311177,0.30010746265044075,0.0756938685755837,0.11608595322717946,0.3256866448980937,0.21390637472386986,0.2857229270885276,0.4181536499603175,0.08038622746242698,0.3230061748460343,0.41820483493934346,0.16976230523288563,0.2001279951450764,0.18317390052950155,-0.9400600112292268,0.4181536499603175,0.007105349415016047,0.001946263955829257,0.4538850694713705,0.27227655628944913,-1.6147466474911445,-1.2294478152861124,-1.422810723400987,-1.2170856615428534,-0.9886889152208722,-1.6147466474911445,-1.2679103605666167,-0.9689618937156302,-1.421436663192898,-1.2137930543297095,-0.9965314634123008,0.8180292412568895,-1.0634046339540453,-0.7028231497430385,-1.6036233671182414,-1.0642061589602243,-1.0642061514384074,-1.0642061586030147,-1.0642061601785961,-0.37946877162422016,1.2826461778149496,-1.6386250941005414,-1.3015251149233373,0.39045715441975887,0.6192389288970286,-0.17475580345881234,-1.1135841893051293,-0.764524458217651,-0.21680963163393271,0.13629407238619243,0.9993691353245491,1.3280730958421345,-0.035182651904953746,-0.02497153838945962,-0.03476402969341857,-0.0396616824811282,1.743211410651721,-0.04037722571173135,-1.2331709940020739,0.323302848919446,-1.066451854130417,-0.5598942885283069,-0.06669822011282206,-0.4620267267520069,0.1907042375906826,0.1597218528839417,0.9285714285714286,0.0,-0.9285714286,-0.3280500757,0.3231125817223079,0.14204383002139634,0.2517345199799741,0.12878415009765296,0.335974962165099,0.04632313473,0.04426816140603958,0.059259259259259255,0.04632313473,0.0,0.009980714018724256,0.3807326887413589,-0.9407407406999999,-0.142857143,1,0.9641181243119116,-1,28.0,2.2549631470476137
2015-03-02,-0.048505737061040416,0.19969454141135456,0.007672448333927296,0.17085023483622883,1.9972784735904687,2.0926003871831047,0.1644730005769109,1.0884510139044405,0.4424411999244325,0.2777722651999288,0.07640163564415207,0.11442322707116581,0.31899880842848255,0.21223737553572827,0.2836509892611953,0.4041003447900131,0.13596894100770082,0.28095925935313504,0.40415226631962975,0.16976230523288563,0.18752458319963589,-0.08409837312041264,1.0629642474038048,0.4041003447900131,0.011105711870832844,0.011624600053993756,0.42317157175244025,0.2597318826370308,-1.5480195885386407,0.0847156463324594,-1.272124854174689,-1.2402389355607062,-0.3417183282650746,-1.5480195885386407,-1.3959951693563877,-0.5476013500061873,-1.2736765155046392,-1.237927767146502,-0.3556635810986097,0.5992496741097963,0.07723341480796377,0.28309864574531546,-1.539304418533521,0.07701383049645408,0.0770138394470783,0.07701383064936308,0.07701383054748714,-0.4247505266956875,1.3108903246863848,-1.1079269643024272,-1.1625989466509867,0.6752966574332093,0.8748556720737707,2.473457170657234,-0.917231077758131,-0.7552118589347093,-0.11254612634154842,-0.17980651578914736,1.0210485794071376,1.3308079623441595,0.08356321016223218,0.1055361933954339,0.12732242562605722,0.13821341407097096,-0.564603564754572,-0.002992580444299259,-1.1360198662593273,0.2683705815374041,-0.7919667930334616,0.23919943370393715,-0.02274866196185211,-0.034102250327293075,0.1773062160403995,0.15594302446424632,0.8571428571428572,0.0,-0.8571428570999999,-0.06657780594,0.003131935886718099,0.24299112120689467,0.21483298253982538,0.2161828966395727,0.46671109702871577,0.20445143491992063,0.09727912386040588,0.4961240310077519,0.20445143491992063,1.0,0.33333333333333287,0.4633826512961857,-0.503875969,0.6962025316455697,1,0.9560468935120736,0,-15.0,-1.3050322766569937
2015-04-02,0.161514484965274,0.13271836375219562,0.06901867653433036,0.050208392586214255,1.047500579490703,0.7904671174526205,0.05180704236638296,1.0716820544347767,0.37488460075960867,0.24416311094106385,0.08369480749860464,0.09825520433386568,0.30411540601673204,0.21251546581939967,0.2773462399037439,0.38711926770922833,0.12427690688108736,0.26921541034550023,0.3871720792374754,0.09383760437907172,0.18752458319963589,-0.0767562001475023,1.0638718840848453,0.38711926770922833,0.02337844310392968,-0.0006425103045138039,0.3922407615496479,0.23978198312812235,-1.4814618871706047,-0.17621513627585508,-1.2322431624691013,-1.2503843530925274,-0.15615847823988277,-1.4814618871706047,-1.5003583332806245,-0.1767428569246382,-1.2346389184059685,-1.2490372196971735,-0.16943052716146412,0.3960972186528722,-0.4094388193304934,0.12746781318474806,-1.4768073297675866,-0.4136405038661441,-0.4136405047492325,-0.4136405036162603,-0.4136405037708954,-0.46834360498706207,1.2834071923161703,-1.2122811754837122,-1.2549390853010876,0.727000423253395,1.0182406187143371,0.7928604755451276,-0.6874685329353781,-0.7406977984145025,-0.33468162242938887,-0.2859186982344258,1.0542733637954547,1.3343376890006107,0.10368962746175522,0.10152057087897563,0.08445658620272464,0.07590688307532041,-0.8459632321065647,0.0171465163870739,-0.9716085045156541,0.20179703894857456,-0.5362287782518651,0.24980184585930282,0.0036210729287327846,-0.02681679777082512,0.16486519602942226,0.1497653057409869,0.7857142857142857,0.07142857142857144,-0.7142857143000001,-0.1617879056,0.003131935886718134,0.24313151107961029,0.1965992301039513,0.19783457148207317,0.41910604718550537,0.27298306057995886,0.1745858767429368,0.26356589147286824,0.27298306057995886,0.6358692270283828,0.5452897423427938,0.3850766120046998,-0.7364341084999999,-0.574468085,1,0.9569674853666384,0,9.5,0.7233372089421433
