,importance
ROCR100,0.025113517
MAMA,0.018009422
MIDPOINT,0.01725386
LINEARREG,0.01696644
TYPPRICE,0.016220577
TSF,0.016109405
SMA,0.015195674
MEDPRICE,0.015170737
AVGPRICE,0.0150923235
BB_MIDDLE,0.014773844
MIDPRICE,0.014717986
MACD_hist,0.014271683
TEMA,0.0137677565
Close,0.013736788
LINEARREG_INTERCEPT,0.013621834
MINUS_DM,0.013573999
MACDFIX_hist,0.013340702
EMA,0.013277915
T3,0.013222612
PLUS_DM,0.012681694
MOM,0.012560641
LINEARREG_ANGLE,0.012279438
MACDEXT_signal,0.012124835
STOCH_slowk,0.011761472
Low,0.011751736
PLUS_DI,0.011630159
PPO,0.011511829
SAREXT,0.011374392
FAMA,0.011373451
BB_UPPER,0.011162455
ATR,0.011105982
LINEARREG_SLOPE,0.011032156
STOCHF_fastk,0.010703802
WILLR,0.010605537
STOCHRSI_fastk,0.010569255
High,0.01032158
MAVP,0.010214151
AROON_down,0.010132044
SAR,0.010002653
ROCR,0.009935528
RSI,0.009922444
BB_LOWER,0.009861654
MACD,0.009838598
OBV,0.009835841
MACDEXT_hist,0.009791479
TRIMA,0.009767537
WCLPRICE,0.009764324
ULTOSC,0.009736757
APO,0.009732242
KAMA,0.00971735
ADX,0.00971462
TRANGE,0.009707111
MACDEXT,0.009622737
STDDEV,0.00956291
NATR,0.009513265
ROCP,0.009468386
BOP,0.009325345
ROC,0.0092185475
ADOSC,0.009192004
CMO,0.009055312
MINUS_DI,0.009029057
STOCHRSI_fastd,0.008987447
DEMA,0.008978382
HT_DCPERIOD,0.008976445
VAR,0.00897339
WMA,0.008861389
TRIX,0.008835048
AD,0.008712751
MACDFIX_signal,0.008660094
Change,0.008627857
STOCHF_fastd,0.008447128
HT_SINE_sine,0.008305256
AROON_up,0.008208328
EFS Volume,0.0082079815
Volume,0.008206855
EFP Volume,0.008185856
DX,0.008106649
CORREL,0.008105593
Wave,0.007880035
CCI,0.007873859
STOCH_slowd,0.007832245
MACDFIX,0.0078097363
Previous Day Open Interest,0.0077955723
HT_SINE_leadsine,0.007695981
MFI,0.007669387
HT_TRENDLINE,0.0075069745
BETA,0.0073773186
HT_DCPHASE,0.0073159104
MACD_signal,0.0072938628
HT_PHASOR_inphase,0.007077603
HT_PHASOR_quadrature,0.006993949
MA,0.0068690698
ADXR,0.0068675177
AROONOSC,0.006639385
Open,0.0064657065
HT_TRENDMODE,0.0
Block Volume,0.0
DEMA_Trend,0.0
