,importance
WCLPRICE,0.07764148
AVGPRICE,0.07759533
TYPPRICE,0.073630765
HT_PHASOR_quadrature,0.061001144
MACD_hist,0.06026053
FAMA,0.060254525
MAMA,0.060242925
MACDFIX_hist,0.06023755
MIDPRICE,0.046581563
High,0.043788083
Low,0.042949043
EMA,0.040794834
BB_LOWER,0.040370896
KAMA,0.03962556
DEMA,0.0394685
Open,0.036542833
BB_MIDDLE,0.030458903
BB_UPPER,0.030458903
MAVP,0.020113776
CMO,0.020108448
SAREXT,0.014397526
SAR,0.009620624
ULTOSC,0.009292992
MINUS_DI,0.0026503354
HT_DCPERIOD,0.0010900223
PLUS_DI,0.0008229021
ATR,0.0
HT_SINE_leadsine,0.0
HT_SINE_sine,0.0
Wave,0.0
HT_PHASOR_inphase,0.0
HT_DCPHASE,0.0
TRANGE,0.0
NATR,0.0
MIDPOINT,0.0
STOCHF_fastk,0.0
OBV,0.0
ADOSC,0.0
AD,0.0
WILLR,0.0
Prev. Day Open Interest,0.0
TRIX,0.0
STOCHRSI_fastd,0.0
STOCHRSI_fastk,0.0
HT_TRENDMODE,0.0
Change,0.0
MEDPRICE,0.0
Volume,0.0
SENTIMENT_WEAK_MODAL,0.0
SENTIMENT_STRONG_MODAL,0.0
SENTIMENT_LITIGIOUS,0.0
SENTIMENT_UNCERTAINTY,0.0
SENTIMENT_POSITIVE,0.0
SENTIMENT_NEGATIVE,0.0
DEMA_Trend,0.0
VAR,0.0
TSF,0.0
STDDEV,0.0
LINEARREG_SLOPE,0.0
LINEARREG_INTERCEPT,0.0
LINEARREG_ANGLE,0.0
LINEARREG,0.0
CORREL,0.0
BETA,0.0
Close,0.0
STOCHF_fastd,0.0
STOCH_slowd,0.0
MA,0.0
STOCH_slowk,0.0
DX,0.0
Last,0.0
CCI,0.0
BOP,0.0
AROONOSC,0.0
AROON_up,0.0
AROON_down,0.0
APO,0.0
ADXR,0.0
ADX,0.0
WMA,0.0
TRIMA,0.0
TEMA,0.0
T3,0.0
SMA,0.0
Previous Day Open Interest,0.0
HT_TRENDLINE,0.0
MACD,0.0
MACD_signal,0.0
Block Volume,0.0
MOM,0.0
RSI,0.0
ROCR100,0.0
ROCR,0.0
ROCP,0.0
ROC,0.0
PPO,0.0
PLUS_DM,0.0
MINUS_DM,0.0
MACDEXT,0.0
EFP Volume,0.0
MFI,0.0
EFS Volume,0.0
MACDFIX_signal,0.0
MACDFIX,0.0
MACDEXT_hist,0.0
MACDEXT_signal,0.0
SENTIMENT_CONSTRAINING,0.0
