,importance
PC1,0.30898494
Open,0.08310195
High,0.0718643
Close,0.067400865
PC6,0.06708247
PC2,0.06653242
PC4,0.061768766
PC5,0.06128413
Low,0.060884997
PC7,0.05972807
PC8,0.04995576
PC3,0.041411262
