,importance
Low,0.10205108
High,0.09810815
PC7,0.09347739
Open,0.09300794
PC1,0.09259442
PC5,0.09146072
Close,0.0908926
PC2,0.08963006
PC4,0.085889235
PC3,0.08207314
PC6,0.08081532
