,importance
Low,0.111597255
PC7,0.09914232
PC4,0.098963514
Close,0.09707538
High,0.09535426
PC1,0.093153246
Open,0.09010969
PC5,0.085835636
PC2,0.08244904
PC3,0.07541187
PC6,0.07090774
