,importance
PC8,0.14641753
PC4,0.12259922
PC3,0.10937905
PC2,0.099926546
PC6,0.07921705
PC7,0.07067793
Open,0.06765121
Low,0.06052724
Close,0.058684558
PC5,0.053018015
PC9,0.0518414
High,0.049863283
PC1,0.03019704
