Date,Open,High,Low,Close,Adj Close,Volume,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-18,1.027400016784668,1.0323100090026855,1.0266000032424927,1.0275100469589233,1.0275100469589233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01926971335518487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0,1.0284550189971924,1.0294550061225891,1.0288066864013672,1.0284825265407562,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0326999425888062,0.0051898956298828125,0.005050943925310629,1.0,1.0294550061225891,1.0303000211715698,0.0008450150489807129,0.0008208372818190824,1.0
2014-09-19,1.0329999923706055,1.033400058746338,1.0271999835968018,1.0326999425888062,1.0326999425888062,0,,,,,,,,,,,,,,1.0266000032424927,1.0266000032424927,,,,,,,,,,,,-0.048394539511632376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.006200075149536133,,,,,,,0,1.0315749943256378,1.0303000211715698,1.0310999949773152,1.031499981880188,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0314099788665771,-0.001289963722229004,-0.0012491176468890667,-1.0,1.0303000211715698,1.0297300219535828,-0.0005699992179870605,-0.0005532361509018565,-1.0
2014-09-22,1.0311000347137451,1.0327600240707397,1.0267000198364258,1.0314099788665771,1.0314099788665771,0,,,,,,,,,,,,,,1.033400058746338,-1.033400058746338,,,,,,,,,,,,0.05114586407003049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.006060004234313965,,,,,,,0,1.030492514371872,1.0297300219535828,1.0302900075912476,1.03057000041008,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0292999744415283,-0.002110004425048828,-0.0020457475381104274,-1.0,1.0297300219535828,1.0259999632835388,-0.0037300586700439453,-0.003622365659464171,-1.0
2014-09-23,1.0292999744415283,1.0312999486923218,1.0206999778747559,1.0292999744415283,1.0292999744415283,0,,,,,,,,,,,,,,1.033400058746338,-1.033400058746338,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.010710000991821289,,,,,,,0,1.0276499688625336,1.0259999632835388,1.0270999670028687,1.0276499688625336,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0243099927902222,-0.004989981651306152,-0.004847937214817855,-1.0,1.0259999632835388,1.0216000080108643,-0.0043999552726745605,-0.004288455584923464,-1.0
2014-09-24,1.024109959602356,1.0242999792099,1.0189000368118286,1.0243099927902222,1.0243099927902222,0,,,,,,,,,,,,,,1.0328920555114747,-1.0328920555114747,,,,,,,,,,,,0.03704357808291757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.010399937629699707,,,,,,,0,1.0229049921035767,1.0216000080108643,1.0225033362706502,1.0229550004005432,,,,,,,0.0029594969699215656,,8.758622314974929e-06,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0219000577926636,-0.0024099349975585938,-0.002352739907373086,-1.0,1.0216000080108643,1.013005018234253,-0.008594989776611328,-0.008413263223584395,-1.0
2014-09-25,1.0219000577926636,1.0222100019454956,1.0038000345230103,1.0219000577926636,1.0219000577926636,0,,,,,,,,,,,,,,1.032052534389496,-1.032052534389496,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.020509958267211914,,,,,,,0,1.0174525380134583,1.013005018234253,1.0159700314203899,1.0174525380134583,0.22025936221085937,,,,,,0.004152202060631221,,1.7240781952310158e-05,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0084099769592285,-0.013490080833435059,-0.013200978638335787,-1.0,1.013005018234253,1.0055000185966492,-0.00750499963760376,-0.007408650009143649,-1.0
2014-09-26,1.0084999799728394,1.0094000101089478,1.0016000270843506,1.0084099769592285,1.0084099769592285,0,,,,,,,,,,,,,,1.0297923344001771,-1.0297923344001771,,,,,,,,,,,,-0.011538873011263774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02030003070831299,,,,,,,0,1.0069774985313416,1.0055000185966492,1.006470004717509,1.0069549977779388,-0.3913737785031583,,,,,,0.008077008992542763,,6.523807426561667e-05,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0022000074386597,-0.006209969520568848,-0.0061581793739233556,-1.0,1.0055000185966492,0.9927799999713898,-0.0127200186252594,-0.01265044096469775,-1.0
2014-09-29,1.002500057220459,1.003059983253479,0.9825000166893005,1.0022000074386597,1.0022000074386597,0,,,,,,,,,,,,,,1.0269731036685945,-1.0269731036685945,,,,,,,,,,,,-0.014593884715848309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.02590996026992798,,,,,,,0,0.9975650161504745,0.9927799999713898,0.9959200024604797,0.9974900037050247,-0.702893412317162,,,,,,0.0102109091041157,,0.00010426266473251289,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890999794006348,-0.013100028038024902,-0.013071271144274761,-1.0,0.9927799999713898,0.9915199875831604,-0.0012600123882293701,-0.0012691758378147037,-1.0
2014-09-30,0.9893100261688232,0.9962999820709229,0.986739993095398,0.9890999794006348,0.9890999794006348,0,,,,,,,,,,,,,,1.0216363332310792,-1.0216363332310792,,,,,,,,,,,,-0.02197144460377829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.015460014343261719,,,,,,,0,0.9903624951839447,0.9915199875831604,0.9907133181889852,0.9903099834918976,-1.2588398461162804,,,,,,0.012986430848207685,,0.0001686473861752802,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958699941635132,0.006770014762878418,0.006844621275779265,1.0,0.9915199875831604,0.9956250190734863,0.004105031490325928,0.004140139928325582,1.0
2014-10-01,0.9959999918937683,1.0008000135421753,0.9904500246047974,0.9958699941635132,0.9958699941635132,0,,,,,,,,,,,,,,1.0169399752460657,-1.0169399752460657,,,,,,,,,,,,-0.012560180599387252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.011700034141540527,,,,,,,0,0.9957800060510635,0.9956250190734863,0.9957066774368286,0.9957475066184998,0.22582704013842567,,,,,,0.011224415206379823,,0.0001259874967252106,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902200102806091,-0.005649983882904053,-0.0056734151204643835,-1.0,0.9956250190734863,0.9968649744987488,0.0012399554252624512,0.0012454040442016364,1.0
