Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-25,513.3400268554688,515.5999755859375,513.3400268554688,513.27001953125,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,513.8875122070312,514.4700012207031,514.0700073242188,513.8700103759766,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03097739487401086,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.1400146484375,0.8699951171875,0.0016950047423031516,1.0,514.4700012207031,514.5299987792969,0.05999755859375,0.00011662013033100364,1.0
2014-09-26,514.1300048828125,514.9299926757812,514.1300048828125,514.1400146484375,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,513.3400268554688,513.3400268554688,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,1.65997314453125,,,,,,,514.3325042724609,514.5299987792969,514.4000040690104,514.3350067138672,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012512397955291066,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.1500244140625,3.010009765625,0.0058544553620927696,1.0,514.5299987792969,517.2150268554688,2.685028076171875,0.005218409193909011,1.0
2014-09-29,517.4000244140625,517.4000244140625,517.030029296875,517.1500244140625,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,513.371826171875,513.371826171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,3.260009765625,,,,,,,517.2450256347656,517.2150268554688,517.193359375,517.1825256347656,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6756845925437149,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.9000244140625,-0.25,-0.00048341871448861123,-1.0,517.2150268554688,519.25,2.03497314453125,0.003934481867055084,1.0
2014-09-30,517.010009765625,521.510009765625,516.989990234375,516.9000244140625,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,513.5329541015625,513.5329541015625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,4.52001953125,,,,,,,518.1025085449219,519.25,518.4666748046875,518.0750122070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02433293723668575,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.4000244140625,2.5,0.004836525211686538,1.0,519.25,520.2250061035156,0.975006103515625,0.0018777199875120367,1.0
2014-10-01,519.4000244140625,521.0499877929688,519.4000244140625,519.4000244140625,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,514.0115774414062,514.0115774414062,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,4.14996337890625,,,,,,,519.8125152587891,520.2250061035156,519.9500122070312,519.8125152587891,,,,,,2.211657660101657,,4.891429605486337,,,,,,,,,,,,,,,,,,,,0.0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.8099975585938,0.40997314453125,0.0007893206108215774,1.0,520.2250061035156,519.260009765625,-0.964996337890625,-0.0018549595397546264,-1.0
2014-10-02,519.6500244140625,519.6500244140625,518.8699951171875,519.8099975585938,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,514.4614833808594,514.4614833808594,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.780029296875,,,,,,,519.4950103759766,519.260009765625,519.4433390299479,519.5350036621094,0.07383370187999139,,,,,2.0354920824520666,,4.1432280177250504,,,,,,,,,,,,,,,,,,,,0.20508607198748044,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.8699951171875,-0.94000244140625,-0.0018083577572982166,-1.0,519.260009765625,518.9299926757812,-0.33001708984375,-0.0006355526781134323,-1.0
2014-10-03,517.97998046875,519.8800048828125,517.97998046875,518.8699951171875,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,514.8843949639453,514.8843949639453,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,1.9000244140625,,,,,,,518.677490234375,518.9299926757812,518.9099934895834,518.8999938964844,0.1307447104693572,,,,,1.1847379161028273,,1.4036039298516698,,,,,,,,,,,,,,,,,,,,0.4684227433344041,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.1799926757812,5.30999755859375,0.010233772637776983,1.0,518.9299926757812,523.3049926757812,4.375,0.008430809669414167,1.0
2014-10-06,524.0700073242188,524.0700073242188,522.5399780273438,524.1799926757812,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,515.2819318520461,515.2819318520461,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,5.20001220703125,,,,,,,523.7149963378906,523.3049926757812,523.5966593424479,523.7424926757812,0.3955380478422201,,,,,2.3922400194780846,,5.722812310792506,,,,,,,,,,,,,,,,,,,,0.07188447423009414,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.1400146484375,-6.03997802734375,-0.011522717600325564,-1.0,523.3049926757812,519.9400024414062,-3.364990234375,-0.006430265870709575,-1.0
2014-10-07,518.8800048828125,521.0,518.8800048828125,518.1400146484375,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,515.9849778898199,515.9849778898199,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,5.29998779296875,,,,,,,519.2250061035156,519.9400024414062,519.3400065104166,519.0400085449219,1.0302659219009462,,,,,2.1247523638127697,,4.514572607527953,,,,,,,,,,,,,,,,,,,,-0.3490528012898025,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.8099975585938,-0.33001708984375,-0.0006369264687415996,-1.0,519.9400024414062,518.0,-1.94000244140625,-0.003731204431851491,-1.0
2014-10-08,518.0900268554688,518.0900268554688,517.9099731445312,517.8099975585938,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,516.6317802445718,516.6317802445718,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.23004150390625,,,,,,,517.9750061035156,518.0,517.9366658528646,517.9049987792969,0.9216975997669944,,,,,2.3133432850277638,,5.351557154383045,,,,,,,,,,,,,,,,,,,,-1.5552542372881355,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.9099731445312,0.0999755859375,0.00019307388117045205,1.0,518.0,514.375,-3.625,-0.006998069498069498,-1.0
