Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-01-02,111.05,112.3,110.2,111.4,10192.0,0.0,0.0,172.0,0.0,0.0,0,88724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.0000000000591,,10192.0,,,,,,,,,,111.2375,111.25,111.3,111.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666667118,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.35,4.949999999999989,0.04443447037701964,1.0,111.25,113.875,2.625,0.02359550561797753,1.0
2014-01-03,111.5,116.55,111.2,116.35,14996.0,4.95,0.0,602.0,0.0,0.0,0,88675.0,,,,,,,,,,,,,,110.2,110.2,,,,,,,,,,,,,,,,,,,,,,,,,,15330.803738317798,,25188.0,,,5.349999999999994,,,,,,,113.9,113.875,114.7,115.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9065420560747662,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,4.650000000000006,0.039965620971207615,1.0,113.875,118.575,4.700000000000003,0.041273326015367755,1.0
2014-01-06,116.5,121.45,115.7,121.0,20147.0,4.65,0.0,677.0,12.0,0.0,0,86833.0,,,,,,,,,,,,,,110.327,110.327,,,,,,,,,,,,,,,,,,,,,,,,,,32324.36026005691,,45335.0,,,5.75,,,,,,,118.6625,118.575,119.38333333333333,119.7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.782608695652174,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.25,-3.75,-0.030991735537190084,-1.0,118.575,119.625,1.0499999999999972,0.008855154965211868,1.0
2014-01-07,121.5,122.6,116.65,117.25,25052.0,-3.75,0.0,750.0,30.0,0.0,0,87220.0,,,,,,,,,,,,,,110.77192,110.77192,,,,,,,,,,,,,,,,,,,,,,,,,,12324.864461737547,,20283.0,,,5.949999999999989,,,,,,,119.5,119.625,118.83333333333333,118.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7142857142857156,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.9,3.6500000000000057,0.03113006396588491,1.0,119.625,119.525,-0.09999999999999432,-0.000835945663531823,-1.0
2014-01-08,117.55,121.5,117.55,120.9,19269.0,3.65,0.0,546.0,100.0,0.0,0,85524.0,,,,,,,,,,,,,,111.4816048,111.4816048,,,,,,,,,,,,,,,,,,,,,,,,,,25739.991044016086,,39552.0,,,4.25,,,,,,,119.37500000000001,119.525,119.98333333333335,120.2125,,,,,,3.5308072731317046,,12.466599999999744,,,,,,,,,,,,,,,,,,,,0.8481012658227863,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.35,-1.5500000000000114,-0.012820512820512914,-1.0,119.525,119.9,0.375,0.0031374189500104578,1.0
2014-01-09,120.9,121.5,118.3,119.35,17613.0,-1.55,0.0,373.0,51.0,0.0,0,85170.0,,,,,,,,,,,,,,112.148708512,112.148708512,,,,,,,,,,,,,,,,,,,,,,,,,,19685.522294016046,,21939.0,,,3.200000000000003,,,,,,,120.01249999999999,119.9,119.71666666666665,119.625,0.43231637435406345,,,,,1.8874850992787446,,3.5625999999992928,,,,,,,,,,,,,,,,,,,,-0.4843750000000031,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.65,1.3000000000000114,0.01089233347297873,1.0,119.9,119.375,-0.5250000000000057,-0.004378648874061765,-1.0
2014-01-10,118.55,120.9,117.85,120.65,14448.0,1.3,0.0,391.0,8.0,0.0,0,84783.0,,,,,,,,,,,,,,112.77578600128,112.77578600128,,,,,,,,,,,,,,,,,,,,,,,,,,31764.997703852117,,36387.0,,,3.0500000000000114,,,,,,,119.4875,119.375,119.8,120.0125,0.7653013458920821,,,,,1.4193660556743026,,2.014600000000428,,,,,,,,,,,,,,,,,,,,0.6885245901639346,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.85,-0.8000000000000114,-0.006630750103605565,-1.0,119.375,119.9,0.5250000000000057,0.004397905759162352,1.0
2014-01-13,120.35,121.05,118.75,119.85,14438.0,-0.8,0.0,419.0,13.0,0.0,0,85819.0,,,,,,,,,,,,,,113.3652388412032,113.3652388412032,,,,,,,,,,,,,,,,,,,,,,,,,,31137.25857341728,,21949.0,,,2.299999999999997,,,,,,,120.0,119.9,119.88333333333333,119.875,0.27580812822713846,,,,,1.2992305415129763,,1.6880000000001019,,,,,,,,,,,,,,,,,,,,-0.21739130434782636,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.2,-0.6499999999999915,-0.0054234459741342635,-1.0,119.9,119.325,-0.5750000000000028,-0.00479566305254381,-1.0
2014-01-14,119.75,120.5,118.15,119.2,13400.0,-0.65,0.0,411.0,18.0,0.0,0,84134.0,,,,,,,,,,,,,,113.919324510731,113.919324510731,,,,,,,,,,,,,,,,,,,,,,,,,,29711.726658523658,,8549.0,,,2.3499999999999943,,,,,,,119.4,119.325,119.28333333333335,119.2625,0.38813615599230006,,,,,0.6807348970024302,,0.4633999999969092,,,,,,,,,,,,,,,,,,,,-0.23404255319148873,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.2,-2.0,-0.016778523489932886,-1.0,119.325,117.575,-1.75,-0.01466582861931699,-1.0
2014-01-15,118.8,119.2,115.95,117.2,13263.0,-2.0,0.0,533.0,0.0,0.0,0,84026.0,,,,,,,,,,,,,,114.44016504008714,114.44016504008714,,,,,,,,,,,,,,,,,,,,,,,,,,26651.03435083135,5451.425692208573,-4714.0,,,3.25,,,,,,,117.78750000000001,117.575,117.45,117.3875,2.2187539637986835,,,,,1.1432410069577563,,1.3069999999897846,,,,,,,,,,,,,,,,,,,,-0.49230769230769056,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.35,1.1499999999999915,0.009812286689419723,1.0,117.575,118.55,0.9749999999999943,0.00829257920476287,1.0
