Date,Open,High,Low,Close,Volume,Change,Wave,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-22,0.7787700295448303,0.7800599932670593,0.7770609855651855,0.7787299752235413,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013355858094007751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0,0.7786552459001541,0.7785604894161224,0.7786169846852621,0.7786452323198318,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7781199812889099,-0.0006099939346313477,-0.00078331893472605,-1.0,0.7785604894161224,0.7768475115299225,-0.0017129778861999512,-0.0022001859964465836,-1.0
2014-09-23,0.7780299782752991,0.7784590125083923,0.7752360105514526,0.7781199812889099,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.7800599932670593,-0.7800599932670593,,,,,,,,,,,,0.0279252122131193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.003493964672088623,,,,,,,0,0.7774612456560135,0.7768475115299225,0.7772716681162516,0.7774837464094162,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777970016002655,-0.0001499652862548828,-0.00019272771534085804,-1.0,0.7768475115299225,0.7800585031509399,0.003210991621017456,0.004133361532810646,1.0
2014-09-24,0.7781500220298767,0.7827479839324951,0.7773690223693848,0.777970016002655,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.7752360105514526,0.7752360105514526,,,,,,,,,,,,-0.03346482868667169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0053789615631103516,,,,,,,0,0.7790592610836029,0.7800585031509399,0.7793623407681783,0.7790142595767975,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7825899720191956,0.004619956016540527,0.005938475675809028,1.0,0.7800585031509399,0.7846184968948364,0.004559993743896484,0.0058457073738405665,1.0
2014-09-25,0.7825300097465515,0.7870669960975647,0.7821699976921082,0.7825899720191956,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.7752360105514526,0.7752360105514526,,,,,,,,,,,,0.012244699238053507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.009096980094909668,,,,,,,0,0.783589243888855,0.7846184968948364,0.7839423219362894,0.783604234457016,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838799953460693,0.0012900233268737793,0.0016484025773360373,1.0,0.7846184968948364,0.7861100137233734,0.0014915168285369873,0.0019009452803365372,1.0
2014-09-26,0.7838799953460693,0.7885500192642212,0.7836700081825256,0.7838799953460693,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.7757092499732972,0.7757092499732972,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.005960047245025635,,,,,,,0,0.7849950045347214,0.7861100137233734,0.7853666742642721,0.7849950045347214,,,,,,,0.0024778134830046095,,6.139559656559435e-06,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7890700101852417,0.005190014839172363,0.006620930333706325,1.0,0.7861100137233734,0.7880354821681976,0.0019254684448242188,0.002449362571663891,1.0
2014-09-29,0.7888699769973755,0.7895709872245789,0.7864999771118164,0.7890700101852417,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.7764796961307526,0.7764796961307526,,,,,,,,,,,,0.06513595869805718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0056909918785095215,,,,,,,0,0.7885027378797531,0.7880354821681976,0.7883803248405457,0.7885527461767197,0.8087793079188932,,,,,,0.004114157170660168,,1.6926289224894475e-05,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7879700064659119,-0.001100003719329834,-0.0013940508511679434,-1.0,0.7880354821681976,0.7912879884243011,0.0032525062561035156,0.004127360162964468,1.0
2014-09-30,0.7879599928855896,0.7952979803085327,0.7872779965400696,0.7879700064659119,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.7775269994182588,0.7775269994182588,,,,,,,,,,,,0.0012485786270094313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.008019983768463135,,,,,,,0,0.7896264940500259,0.7912879884243011,0.7901819944381714,0.7896289974451065,-0.05993129390753633,,,,,,0.003984749970528428,,1.5878232327626307e-05,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7918699979782104,0.003899991512298584,0.004949416196423842,1.0,0.7912879884243011,0.7928450107574463,0.0015570223331451416,0.0019677062661416786,1.0
2014-10-01,0.7918199896812439,0.7945500016212463,0.7911400198936462,0.7918699979782104,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.7793040975072861,0.7793040975072861,,,,,,,,,,,,0.01466526830973606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.006579995155334473,,,,,,,0,0.7923450022935867,0.7928450107574463,0.792520006497701,0.7923575043678284,-0.17920354321134052,,,,,,0.0034087133521974447,,1.1619326717449141e-05,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7921299934387207,0.0002599954605102539,0.00032833099015503814,1.0,0.7928450107574463,0.7903144955635071,-0.002530515193939209,-0.0031916896235768396,-1.0
2014-10-02,0.7920799851417542,0.7926380038261414,0.7879909873008728,0.7921299934387207,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.7809034857874108,0.7809034857874108,,,,,,,,,,,,0.010761377045816018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.004647016525268555,,,,,,,0,0.7912097424268723,0.7903144955635071,0.7909196615219116,0.7912222445011139,0.18139771285468576,,,,,,0.003010405394393515,,9.062540638593575e-06,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7892299890518188,-0.0029000043869018555,-0.003661020805830906,-1.0,0.7903144955635071,0.7945840060710907,0.004269510507583618,0.005402293051121867,1.0
2014-10-03,0.7892699837684631,0.7998980283737183,0.7892699837684631,0.7892299890518188,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.7823429352395229,0.7823429352395229,,,,,,,,,,,,-0.0037631302962834183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.010628044605255127,,,,,,,0,0.7919169962406158,0.7945840060710907,0.7927993337313334,0.7919069975614548,0.10761689168318282,,,,,,0.0016491122741064937,,2.7195712926086912e-06,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7991300225257874,0.009900033473968506,0.012543914462579417,1.0,0.7945840060710907,0.7965595126152039,0.001975506544113159,0.0024862148357116722,1.0
