Date,Open,High,Low,Close,Adj Close,Volume,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-18,0.8097821474075317,0.8155941963195801,0.8097821474075317,0.8099789619445801,0.8099789619445801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03386319351861348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0,0.8112843632698059,0.8126881718635559,0.811785101890564,0.811333566904068,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8153281211853027,0.005349159240722656,0.0066040718241378886,1.0,0.8126881718635559,0.8145078122615814,0.0018196403980255127,0.00223903886019768,1.0
2014-09-19,0.8151952624320984,0.8173273205757141,0.8116883039474487,0.8153281211853027,0.8153281211853027,0,,,,,,,,,,,,,,0.8097821474075317,0.8097821474075317,,,,,,,,,,,,0.023560624478104156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.007348358631134033,,,,,,,0,0.814884752035141,0.8145078122615814,0.8147812485694885,0.8149179667234421,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8149294853210449,-0.0003986358642578125,-0.0004889269165379529,-1.0,0.8145078122615814,0.8135523796081543,-0.000955432653427124,-0.0011730184033155525,-1.0
2014-09-22,0.8147966861724854,0.8170602321624756,0.810044527053833,0.8149294853210449,0.8149294853210449,0,,,,,,,,,,,,,,0.8099330508708954,0.8099330508708954,,,,,,,,,,,,0.01892883844219398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.007015705108642578,,,,,,,0,0.8142077326774597,0.8135523796081543,0.8140114148457845,0.8142409324645996,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112273812294006,-0.003702104091644287,-0.004542852060612125,-1.0,0.8135523796081543,0.8098753094673157,-0.003677070140838623,-0.004519770617117088,-1.0
2014-09-23,0.8112932443618774,0.8145976066589355,0.8051530122756958,0.8112273812294006,0.8112273812294006,0,,,,,,,,,,,,,,0.8173273205757141,-0.8173273205757141,,,,,,,,,,,,-0.006973632726217072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.009776473045349121,,,,,,,0,0.8105678111314774,0.8098753094673157,0.8103260000546774,0.8105513453483582,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8080155253410339,-0.0032118558883666992,-0.003959254781932026,-1.0,0.8098753094673157,0.8070442080497742,-0.002831101417541504,-0.003495725063409603,-1.0
2014-09-24,0.807884931564331,0.8093889355659485,0.8046994805335999,0.8080155253410339,0.8080155253410339,0,,,,,,,,,,,,,,0.8170838344097138,-0.8170838344097138,,,,,,,,,,,,0.02784839086887996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.006527900695800781,,,,,,,0,0.8074972182512283,0.8070442080497742,0.8073679804801941,0.807529866695404,,,,,,,0.002834136853198252,,8.032331702656492e-06,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8063865900039673,-0.0016289353370666504,-0.0020159703446033864,-1.0,0.8070442080497742,0.7996634542942047,-0.007380753755569458,-0.00914541444192392,-1.0
2014-09-25,0.8063215613365173,0.8076239824295044,0.791702926158905,0.8063865900039673,0.8063865900039673,0,,,,,,,,,,,,,,0.8165884602546692,-0.8165884602546692,,,,,,,,,,,,0.004084444294693966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.016312599182128906,,,,,,,0,0.8030087649822235,0.7996634542942047,0.8019044995307922,0.803025022149086,0.4673393746942838,,,,,,0.003584925118116111,,1.2851688102499814e-05,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7946599125862122,-0.011726677417755127,-0.01454225251649762,-1.0,0.7996634542942047,0.7914435565471649,-0.008219897747039795,-0.010279196458083487,-1.0
2014-09-26,0.794975757598877,0.7956715226173401,0.7872155904769897,0.7946599125862122,0.7946599125862122,0,,,,,,,,,,,,,,0.8150953282089234,-0.8150953282089234,,,,,,,,,,,,-0.037351885921320674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.01917099952697754,,,,,,,0,0.7931306958198547,0.7914435565471649,0.7925156752268473,0.7930517345666885,-0.16097576105508127,,,,,,0.006847236339977991,,4.688464549551519e-05,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786101758480072,-0.008558154106140137,-0.01076958076101727,-1.0,0.7914435565471649,0.7791376113891602,-0.01230594515800476,-0.015548733774132895,-1.0
2014-09-29,0.7864726781845093,0.7869678139686584,0.7713074088096619,0.786101758480072,0.786101758480072,0,,,,,,,,,,,,,,0.8128649491903687,-0.8128649491903687,,,,,,,,,,,,-0.023685192092502798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.023352503776550293,,,,,,,0,0.7827124148607254,0.7791376113891602,0.7814589937527975,0.7826196849346161,-0.00939090079022168,,,,,,0.009429735031404462,,8.89199027624965e-05,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7764578461647034,-0.009643912315368652,-0.012268020280243565,-1.0,0.7791376113891602,0.778476893901825,-0.0006607174873352051,-0.0008480112853969167,-1.0
2014-09-30,0.7759155631065369,0.7828401327133179,0.774113655090332,0.7764578461647034,0.7764578461647034,0,,,,,,,,,,,,,,0.808709195152298,-0.808709195152298,,,,,,,,,,,,0.06214226192915591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.01198810338973999,,,,,,,0,0.7773317992687225,0.778476893901825,0.777803877989451,0.7774673700332642,0.1668982079691671,,,,,,0.011999012367512695,,0.00014397629779572263,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7808839678764343,0.004426121711730957,0.005700401810083688,1.0,0.778476893901825,0.7810966670513153,0.0026197731494903564,0.0033652548585735424,1.0
2014-10-01,0.7810059189796448,0.7859163880348206,0.7762769460678101,0.7808839678764343,0.7808839678764343,0,,,,,,,,,,,,,,0.8049690165180344,-0.8049690165180344,,,,,,,,,,,,-0.012651261725295722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.009639441967010498,,,,,,,0,0.7810208052396774,0.7810966670513153,0.781025767326355,0.7809903174638748,0.5752262723719055,,,,,,0.010638153241400078,,0.00011317030438751097,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783918380737305,-0.0024921298027038574,-0.003191421395781822,-1.0,0.7810966670513153,0.78420490026474,0.0031082332134246826,0.003979319519001971,1.0
