Date,Open,High,Low,Close,Adj Close,Volume,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2021-09-13,69.73999786376953,70.97000122070312,69.51000213623047,70.44999694824219,70.44999694824219,390939,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48630104773600186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112459.44143913464,,390939.0,,,,,,,,,,0,70.16749954223633,70.2400016784668,70.31000010172527,70.34499931335449,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.45999908447266,0.01000213623046875,0.00014197497038668524,1.0,70.2400016784668,70.60000228881836,0.3600006103515625,0.005125293305081547,1.0
2021-09-14,70.63999938964844,71.22000122070312,69.9800033569336,70.45999908447266,70.45999908447266,414231,,,,,,,,,,,,,,69.51000213623047,69.51000213623047,,,,,,,,,,,,-0.14516178651194556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18921.107166481757,,805170.0,,,1.2399978637695312,,,,,,,0,70.57500076293945,70.60000228881836,70.55333455403645,70.53000068664551,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.61000061035156,2.1500015258789062,0.030513788728571023,1.0,70.60000228881836,71.89500045776367,1.2949981689453125,0.018342749673684,1.0
2021-09-15,70.76000213623047,73.13999938964844,70.6500015258789,72.61000061035156,72.61000061035156,418665,,,,,,,,,,,,,,69.54420211791992,69.54420211791992,,,,,,,,,,,,0.7429719121607751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259359.49728625413,,1223835.0,,,2.6800003051757812,,,,,,,0,71.79000091552734,71.89500045776367,72.13333384195964,72.25250053405762,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.61000061035156,0.0,0.0,0.0,71.89500045776367,72.2599983215332,0.36499786376953125,0.005076818435851564,1.0
2021-09-16,72.6500015258789,72.98999786376953,71.52999877929688,72.61000061035156,72.61000061035156,298412,,,,,,,,,,,,,,69.68803400878906,69.68803400878906,,,,,,,,,,,,-0.027397904527996238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402434.7692116323,,1223835.0,,,1.4599990844726562,,,,,,,0,72.44499969482422,72.2599983215332,72.37666575113933,72.43499946594238,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.97000122070312,-0.6399993896484375,-0.00881420443835111,-1.0,72.2599983215332,71.96500015258789,-0.2949981689453125,-0.004082454688590882,-1.0
2021-09-17,72.62000274658203,72.72000122070312,71.20999908447266,71.97000122070312,71.97000122070312,119933,,,,,,,,,,,,,,69.82611262402344,69.82611262402344,,,,,,,,,,,,-0.430463977687842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403229.19603775814,,1103902.0,,,1.5100021362304688,,,,,,,0,72.13000106811523,71.96500015258789,71.96666717529297,71.96750068664551,,,,,,,0.9795113615100985,,0.9594425073273669,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.29000091552734,-1.6800003051757812,-0.023343063452561215,-1.0,71.96500015258789,70.97000122070312,-0.9949989318847656,-0.013826150625652227,-1.0
2021-09-20,71.91999816894531,72.08000183105469,69.86000061035156,70.29000091552734,70.29000091552734,75837,,,,,,,,,,,,,,73.13999938964844,-73.13999938964844,,,,,,,,,,,,-0.7342325933053818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356770.49803102226,,1028065.0,,,2.220001220703125,,,,,,,0,71.03750038146973,70.97000122070312,70.7433344523112,70.63000106811523,0.5393144981574878,,,,,,1.0190272927118271,,1.038416623291596,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.55999755859375,0.26999664306640625,0.003841181384972253,1.0,70.97000122070312,70.64999771118164,-0.3200035095214844,-0.004508996815800167,-1.0
2021-09-21,70.58999633789062,71.62999725341797,69.66999816894531,70.55999755859375,70.55999755859375,393403,,,,,,,,,,,,,,73.0743994140625,-73.0743994140625,,,,,,,,,,,,-0.01530550679055356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320641.5729626107,,1421468.0,,,1.9599990844726562,,,,,,,0,70.61249732971191,70.64999771118164,70.61999766031902,70.6049976348877,0.5132066888492958,,,,,,0.99744534025066,,0.9948972067877548,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2300033569336,1.6700057983398438,0.023667883448451846,1.0,70.64999771118164,71.47000122070312,0.8200035095214844,0.011606561020336791,1.0
2021-09-22,70.8499984741211,72.30000305175781,70.63999938964844,72.2300033569336,72.2300033569336,381061,,,,,,,,,,,,,,72.93822336425781,-72.93822336425781,,,,,,,,,,,,0.8313264086772681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669565.1092710949,,1802529.0,,,1.7400054931640625,,,,,,,0,71.50500106811523,71.47000122070312,71.72333526611328,71.85000228881836,1.56196897318939,,,,,,0.9304288842757025,,0.8656979086945285,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.30000305175781,1.0699996948242188,0.014813784370695394,1.0,71.47000122070312,72.55500030517578,1.0849990844726562,0.015181181837707291,1.0
2021-09-23,71.97000122070312,73.5,71.61000061035156,73.30000305175781,73.30000305175781,403405,,,,,,,,,,,,,,69.66999816894531,69.66999816894531,,,,,,,,,,,,0.7037048997682924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987594.6648688117,,2205934.0,,,1.8899993896484375,,,,,,,0,72.59500122070312,72.55500030517578,72.80333455403645,72.9275016784668,1.1525950623835948,,,,,,1.1132849890304224,,1.2394034668004679,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9800033569336,0.6800003051757812,0.009276947842630057,1.0,72.55500030517578,73.53999710083008,0.9849967956542969,0.013575863710444105,1.0
2021-09-24,73.23999786376953,74.2699966430664,72.80999755859375,73.9800033569336,73.9800033569336,350382,,,,,,,,,,,,,,69.7465982055664,69.7465982055664,,,,,,,,,,,,0.5068533953439762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198786.9507622614,384948.00145617314,2556316.0,,,1.4599990844726562,,,,,,,0,73.57499885559082,73.53999710083008,73.68666585286458,73.76000022888184,1.2463197296743038,,,,,,1.4584310395669977,,2.1270210971724737,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.44999694824219,1.4699935913085938,0.019870147669719215,1.0,73.53999710083008,74.95500183105469,1.4150047302246094,0.01924129434332868,1.0
