Date,Open,High,Low,Close,Adj Close,Volume,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-19,9277.2001953125,9492.7998046875,9268.400390625,9278.0,9278.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003564201318623931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0,9329.10009765625,9380.60009765625,9346.400065104166,9329.300048828125,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9324.7001953125,46.7001953125,0.005033433424498814,1.0,9380.60009765625,9354.39990234375,-26.2001953125,-0.0027930191074925087,-1.0
2014-09-22,9327.900390625,9422.0,9286.7998046875,9324.7001953125,9324.7001953125,0,,,,,,,,,,,,,,9268.400390625,9268.400390625,,,,,,,,,,,,-0.02367004947813211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,144.0,,,,,,,0,9340.35009765625,9354.39990234375,9344.5,9339.550048828125,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9285.7001953125,-39.0,-0.004182440098139046,-1.0,9354.39990234375,9294.94970703125,-59.4501953125,-0.006355318987122276,-1.0
2014-09-23,9285.400390625,9320.099609375,9269.7998046875,9285.7001953125,9285.7001953125,0,,,,,,,,,,,,,,9422.0,-9422.0,,,,,,,,,,,,0.005960354903217039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,54.900390625,,,,,,,0,9290.25,9294.94970703125,9291.866536458334,9290.324951171875,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9322.900390625,37.2001953125,0.00400618095889839,1.0,9294.94970703125,9328.0,33.05029296875,0.003555725852260266,1.0
2014-09-24,9324.099609375,9353.7001953125,9302.2998046875,9322.900390625,9322.900390625,0,,,,,,,,,,,,,,9422.0,-9422.0,,,,,,,,,,,,-0.02333092677736824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,68.0,,,,,,,0,9325.75,9328.0,9326.300130208334,9325.4501953125,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9333.099609375,10.19921875,0.0010939963233176035,1.0,9328.0,9369.10009765625,41.10009765625,0.004406099662977058,1.0
2014-09-25,9333.0,9452.2001953125,9286.0,9333.099609375,9333.099609375,0,,,,,,,,,,,,,,9269.7998046875,9269.7998046875,,,,,,,,,,,,0.0005993336819653444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,166.2001953125,,,,,,,0,9351.074951171875,9369.10009765625,9357.099934895834,9351.099853515625,,,,,,,22.469166235855205,,504.86343133449554,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9268.5,-64.599609375,-0.006921560047437014,-1.0,9369.10009765625,9360.7998046875,-8.30029296875,-0.000885922114422321,-1.0
2014-09-26,9272.0,9458.5,9263.099609375,9268.5,9268.5,0,,,,,,,,,,,,,,9458.5,-9458.5,,,,,,,,,,,,-0.017911939627167774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,195.400390625,,,,,,,0,9315.52490234375,9360.7998046875,9330.033203125,9314.64990234375,-0.009681420591453873,,,,,,25.231879204782334,,636.6477282047272,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9337.599609375,69.099609375,0.007455317405729083,1.0,9360.7998046875,9365.85009765625,5.05029296875,0.0005395151134650933,1.0
2014-09-29,9332.7001953125,9414.0,9317.7001953125,9337.599609375,9337.599609375,0,,,,,,,,,,,,,,9458.5,-9458.5,,,,,,,,,,,,0.05087667704414315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,145.5,,,,,,,0,9350.5,9365.85009765625,9356.433268229166,9351.724853515625,-0.05661620626426329,,,,,,27.471850338769542,,754.7025610357523,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9403.7998046875,66.2001953125,0.00708963738882471,1.0,9365.85009765625,9522.10009765625,156.25,0.01668294905115988,1.0
2014-09-30,9403.2001953125,9655.400390625,9388.7998046875,9403.7998046875,9403.7998046875,0,,,,,,,,,,,,,,9263.099609375,9263.099609375,,,,,,,,,,,,0.002249092487518269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,317.80078125,,,,,,,0,9462.800048828125,9522.10009765625,9482.666666666666,9462.949951171875,0.12559736314205666,,,,,,43.11813769802907,,1859.173798546195,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9379.2001953125,-24.599609375,-0.0026159222746041304,-1.0,9522.10009765625,9460.69970703125,-61.400390625,-0.006448198401118779,-1.0
2014-10-01,9379.400390625,9575.099609375,9346.2998046875,9379.2001953125,9379.2001953125,0,,,,,,,,,,,,,,9270.945625,9270.945625,,,,,,,,,,,,-0.0008749802595917043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,228.7998046875,,,,,,,0,9420.0,9460.69970703125,9433.533203125,9419.949951171875,0.21790905131330784,,,,,,46.204191571626644,,2134.8273187875748,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9367.2001953125,-12.0,-0.001279426790143291,-1.0,9460.69970703125,9436.0,-24.69970703125,-0.0026107695832363253,-1.0
2014-10-02,9367.2001953125,9528.0,9344.0,9367.2001953125,9367.2001953125,0,,,,,,,,,,,,,,9278.6347203125,9278.6347203125,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,184.0,,,,,,,0,9401.60009765625,9436.0,9413.066731770834,9401.60009765625,0.25626551850163304,,,,,,46.54245221167128,,2166.1998578757048,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9517.599609375,150.3994140625,0.016055962392878324,1.0,9436.0,9481.7998046875,45.7998046875,0.004853730891002543,1.0
