Date,Open,High,Low,Close,Adj Close,Volume,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2021-09-13,1.3411799669265747,1.3440699577331543,1.3411699533462524,1.3414000272750854,1.3414000272750854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07588276400707034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0,1.3419549763202667,1.3426199555397034,1.3422133127848308,1.3420099914073944,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34197998046875,0.0005799531936645508,0.0004323491739020353,1.0,1.3426199555397034,1.341729998588562,-0.0008899569511413574,-0.0006628509783944143,-1.0
2021-09-14,1.3414000272750854,1.3437600135803223,1.3396999835968018,1.34197998046875,1.34197998046875,0,,,,,,,,,,,,,,1.3440699577331543,-1.3440699577331543,,,,,,,,,,,,0.14284455928122614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.004060029983520508,,,,,,,0,1.3417100012302399,1.341729998588562,1.341813325881958,1.341854989528656,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3436199426651,0.0016399621963500977,0.0012220466923636695,1.0,1.341729998588562,1.3421399593353271,0.0004099607467651367,0.00030554638205629786,1.0
2021-09-15,1.3435499668121338,1.3440799713134766,1.3401999473571777,1.3436199426651,1.3436199426651,0,,,,,,,,,,,,,,1.3396999835968018,1.3396999835968018,,,,,,,,,,,,0.01803490229814428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.003880023956298828,,,,,,,0,1.342862457036972,1.3421399593353271,1.3426332871119182,1.3428799510002136,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.340399980545044,-0.0032199621200561523,-0.002396482828075092,-1.0,1.3421399593353271,1.34306001663208,0.0009200572967529297,0.0006855151658017641,1.0
2021-09-16,1.3405699729919434,1.346119999885559,1.340000033378601,1.340399980545044,1.340399980545044,0,,,,,,,,,,,,,,1.3396999835968018,1.3396999835968018,,,,,,,,,,,,-0.027776695625073046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.006119966506958008,,,,,,,0,1.3417724967002869,1.34306001663208,1.3421733379364014,1.341729998588562,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3453700542449951,0.004970073699951172,0.0037079034408298048,1.0,1.34306001663208,1.3465200066566467,0.0034599900245666504,0.0025761991137544862,1.0
2021-09-17,1.3452199697494507,1.348639965057373,1.3444000482559204,1.3453700542449951,1.3453700542449951,0,,,,,,,,,,,,,,1.339956784248352,1.339956784248352,,,,,,,,,,,,0.03539798127477718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.008239984512329102,,,,,,,0,1.3459075093269348,1.3465200066566467,1.3461366891860962,1.345945030450821,,,,,,,0.0017531312878352363,,3.073469312386834e-06,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349120020866394,0.0037499666213989258,0.0027873123900497105,1.0,1.3465200066566467,1.3510249853134155,0.004504978656768799,0.0033456455414683913,1.0
2021-09-20,1.3488999605178833,1.3532500267028809,1.3487999439239502,1.349120020866394,1.349120020866394,0,,,,,,,,,,,,,,1.340000033378601,1.340000033378601,,,,,,,,,,,,0.049450843825341546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.007879972457885742,,,,,,,0,1.350017488002777,1.3510249853134155,1.3503899971644084,1.3500725030899048,1.167065216260043,,,,,,0.003007613972097842,,9.045741805158158e-06,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3516000509262085,0.002480030059814453,0.0018382575467390941,1.0,1.3510249853134155,1.3510850071907043,6.002187728881836e-05,4.442691877744531e-05,1.0
2021-09-21,1.3520499467849731,1.352869987487793,1.3493000268936157,1.3516000509262085,1.3516000509262085,0,,,,,,,,,,,,,,1.3410600328445434,1.3410600328445434,,,,,,,,,,,,-0.1260226399973286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0037499666213989258,,,,,,,0,1.3514550030231476,1.3510850071907043,1.3512566884358723,1.3513425290584564,0.8751666306070984,,,,,,0.003962685980065112,,1.5702880176604594e-05,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352579951286316,0.0009799003601074219,0.0007249928404752037,1.0,1.3510850071907043,1.3516550064086914,0.0005699992179870605,0.00042188257212050147,1.0
2021-09-22,1.352720022201538,1.3537100553512573,1.3495999574661255,1.352579951286316,1.352579951286316,0,,,,,,,,,,,,,,1.3420352323532105,1.3420352323532105,,,,,,,,,,,,-0.03407970299901386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.004110097885131836,,,,,,,0,1.3521524965763092,1.3516550064086914,1.3519633213678997,1.3521174788475037,0.9219341981244231,,,,,,0.004465304449047545,,1.9938943822683797e-05,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3540699481964111,0.0014899969100952148,0.0011015961819323243,1.0,1.3516550064086914,1.3507300019264221,-0.0009250044822692871,-0.0006843495402920879,-1.0
2021-09-23,1.3538000583648682,1.3550599813461304,1.3464000225067139,1.3540699481964111,1.3540699481964111,0,,,,,,,,,,,,,,1.3432027146530152,1.3432027146530152,,,,,,,,,,,,0.03116525569550554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.008659958839416504,,,,,,,0,1.3523325026035309,1.3507300019264221,1.3518433173497517,1.3523999750614166,1.102617582111484,,,,,,0.003049262301810881,,9.298000585244992e-06,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3486000299453735,-0.005469918251037598,-0.004039612767659011,-1.0,1.3507300019264221,1.3513999581336975,0.0006699562072753906,0.0004959956514772705,1.0
2021-09-24,1.3482999801635742,1.355299949645996,1.347499966621399,1.3486000299453735,1.3486000299453735,0,,,,,,,,,,,,,,1.3446255866561891,1.3446255866561891,,,,,,,,,,,,0.03846800446271645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.007799983024597168,,,,,,,0,1.3499249815940857,1.3513999581336975,1.3504666487375896,1.3499999940395355,0.8088928283066236,,,,,,0.0020681821216624497,,4.2773772883641925e-06,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3530100584030151,0.0044100284576416016,0.003270078866763954,1.0,1.3513999581336975,1.3526899814605713,0.0012900233268737793,0.0009545829264752382,1.0
