Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-25,3.2771999835968018,3.5999999046325684,3.2771999835968018,3.276700019836426,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,3.3577749729156494,3.438599944114685,3.384633302688598,3.3576499819755554,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0015488348286199,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.2711000442504883,-0.0055999755859375,-0.0017090290695017,-1.0,3.438599944114685,3.243199944496155,-0.1953999996185302,-0.0568254530315356,-1.0
2014-09-26,3.271899938583374,3.2799999713897705,3.206399917602539,3.2711000442504883,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3.5999999046325684,-3.5999999046325684,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0736000537872314,,,,,,,3.257349967956543,3.243199944496155,3.252499977747599,3.257149994373321,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0108681215804289,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.220200061798096,-0.0508999824523925,-0.0155605092365969,-1.0,3.243199944496155,3.2474499940872192,0.0042500495910644,0.0013104494523308,1.0
2014-09-29,3.22160005569458,3.289999961853028,3.204900026321411,3.220200061798096,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3.592127904891968,-3.592127904891968,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0850999355316162,,,,,,,3.2341750264167786,3.2474499940872192,3.238366683324178,3.233825027942657,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0164511745836076,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.2040998935699463,-0.0161001682281494,-0.0049997416058551,-1.0,3.2474499940872192,3.2523499727249146,0.0048999786376953,0.0015088696197376,1.0
2014-09-30,3.204699993133545,3.299999952316284,3.204699993133545,3.2040998935699463,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3.576638789749145,-3.576638789749145,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0952999591827392,,,,,,,3.22837495803833,3.2523499727249146,3.236266613006592,3.2282249331474304,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0062969550957302,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.260900020599365,0.0568001270294189,0.0177273271483846,1.0,3.2523499727249146,3.2483999729156494,-0.0039499998092651,-0.0012145063853493,-1.0
2014-10-01,3.2606000900268555,3.289999961853028,3.2067999839782715,3.260900020599365,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3.5543224619522094,-3.5543224619522094,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.085900068283081,,,,,,,3.25457501411438,3.2483999729156494,3.252566655476888,3.2546499967575078,,,,,,0.0290309136445676,,0.0008427939470383,,,,,,,,,,,,,,,,,,,,0.0036049357243972,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.1991000175476074,-0.0618000030517578,-0.018951823932461,-1.0,3.2483999729156494,3.243350028991699,-0.0050499439239501,-0.0015545942513407,-1.0
2014-10-02,3.197999954223633,3.289999961853028,3.196700096130371,3.1991000175476074,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3.5333451138230894,-3.5333451138230894,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0932998657226562,,,,,,,3.22095000743866,3.243350028991699,3.228600025177002,3.2212250232696533,0.2314230366997489,,,,,0.0295291586275926,,0.0008719712092535,,,,,,,,,,,,,,,,,,,,0.0117906206558181,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.289999961853028,0.0908999443054199,0.0284142239401138,1.0,3.243350028991699,3.2443000078201294,0.0009499788284301,0.0002929004948397,1.0
2014-10-03,3.1986000537872314,3.289999961853028,3.1986000537872314,3.289999961853028,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3.506413512407672,-3.506413512407672,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0913999080657959,,,,,,,3.2443000078201294,3.2443000078201294,3.2595333258310952,3.2671499848365784,-0.0818437864184617,,,,,0.0350952200353415,,0.001231674469329,,,,,,,,,,,,,,,,,,,,1.0,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.237099885940552,-0.0529000759124755,-0.0160790506157576,-1.0,3.2443000078201294,3.208299994468689,-0.0360000133514404,-0.01109638851668,-1.0
2014-10-06,3.236599922180176,3.236599922180176,3.180000066757202,3.237099885940552,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3.481636439105488,-3.481636439105488,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.1099998950958252,,,,,,,3.2225749492645264,3.208299994468689,3.217899958292643,3.2226999402046204,0.2921685336886139,,,,,0.0343259526832691,,0.001178271027614,,,,,,,,,,,,,,,,,,,,0.0088333045489201,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.1728999614715576,-0.0641999244689941,-0.0198325435516613,-1.0,3.208299994468689,3.1879000663757324,-0.0203999280929565,-0.0063584852190029,-1.0
2014-10-07,3.1774001121521,3.200000047683716,3.175800085067749,3.1728999614715576,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3.4514728018706595,-3.4514728018706595,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0612998008728027,,,,,,,3.1815250515937805,3.1879000663757324,3.1829000314076743,3.180400013923645,0.2438640691086076,,,,,0.041953400342834,,0.0017600878003261,,,,,,,,,,,,,,,,,,,,-0.1859569269571043,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.156399965286255,-0.0164999961853027,-0.0052002888164334,-1.0,3.1879000663757324,3.1790499687194824,-0.00885009765625,-0.0027761527877225,-1.0
2014-10-08,3.158099889755249,3.200000047683716,3.158099889755249,3.156399965286255,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3.4183920758543103,-3.4183920758543103,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0419001579284668,,,,,,,3.168149948120117,3.1790499687194824,3.171499967575073,3.1677249670028687,0.1053477104511168,,,,,0.0479510883493484,,0.002299306873887,,,,,,,,,,,,,,,,,,,,-0.0405708367948469,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.200000047683716,0.0436000823974609,0.013813231173796,1.0,3.1790499687194824,3.19064998626709,0.0116000175476074,0.0036488943746549,1.0
