Date,Open,High,Low,Close,Volume,Change,Wave,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-22,1.6253999471664429,1.6302800178527832,1.623900055885315,1.6258000135421753,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06270670229264373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0,1.626345008611679,1.627090036869049,1.6266600290934246,1.6264450252056122,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6304399967193604,0.004639983177185059,0.002853969208104384,1.0,1.627090036869049,1.6304399967193604,0.0033499598503112793,0.0020588656892998295,1.0
2014-09-23,1.6303000450134277,1.6338800191879272,1.6269999742507935,1.6304399967193604,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1.623900055885315,1.623900055885315,,,,,,,,,,,,0.02034168485982604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.008080005645751953,,,,,,,0,1.6304050087928772,1.6304399967193604,1.6304399967193604,1.6304399967193604,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6292999982833862,-0.001139998435974121,-0.000699196804707891,-1.0,1.6304399967193604,1.623645007610321,-0.006794989109039307,-0.004167579992340494,-1.0
2014-09-24,1.6294000148773193,1.6302900314331055,1.6169999837875366,1.6292999982833862,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1.6338800191879272,-1.6338800191879272,,,,,,,,,,,,-0.007525676099923756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.01344001293182373,,,,,,,0,1.626497507095337,1.623645007610321,1.6255300045013428,1.6264725029468536,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6198999881744385,-0.009400010108947754,-0.005769355010649671,-1.0,1.623645007610321,1.615399956703186,-0.00824505090713501,-0.005078111821542855,-1.0
2014-09-25,1.6197999715805054,1.6197999715805054,1.6109999418258667,1.6198999881744385,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1.6338800191879272,-1.6338800191879272,,,,,,,,,,,,0.011365483608778109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.01830005645751953,,,,,,,0,1.617624968290329,1.615399956703186,1.6168999671936035,1.6176499724388123,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6187000274658203,-0.001199960708618164,-0.0007407622182715558,-1.0,1.615399956703186,1.6170499920845032,0.0016500353813171387,0.0010214407735188002,1.0
2014-09-26,1.6186000108718872,1.6201000213623047,1.6139999628067017,1.6187000274658203,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1.632964816093445,-1.632964816093445,,,,,,,,,,,,0.016396005550018564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.006100058555603027,,,,,,,0,1.6178500056266785,1.6170499920845032,1.6176000038782756,1.6178750097751617,,,,,,,0.004780699406663769,,2.2855086816875314e-05,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6158000230789185,-0.0029000043869018555,-0.0017915638090412588,-1.0,1.6170499920845032,1.6166399717330933,-0.0004100203514099121,-0.00025356071452148734,-1.0
2014-09-29,1.6162999868392944,1.6192799806594849,1.6139999628067017,1.6158000230789185,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1.6320862211227418,-1.6320862211227418,,,,,,,,,,,,-0.09468978596586292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.005280017852783203,,,,,,,0,1.6163449883460999,1.6166399717330933,1.6163599888483684,1.6162199974060059,0.7974513834965964,,,,,,0.005913292245987922,,3.496702518646089e-05,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6167000532150269,0.0009000301361083984,0.0005570182716010763,1.0,1.6166399717330933,1.6108099818229675,-0.005829989910125732,-0.0036062388732574662,-1.0
2014-09-30,1.6171799898147583,1.6176199913024902,1.6039999723434448,1.6167000532150269,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1.631242769950867,-1.631242769950867,,,,,,,,,,,,-0.03523758675920982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.01362001895904541,,,,,,,0,1.61387500166893,1.6108099818229675,1.612773338953654,1.6137550175189972,0.5697359407293944,,,,,,0.004830886865019477,,2.3337467902617703e-05,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6110899448394775,-0.005610108375549316,-0.0034700984665602358,-1.0,1.6108099818229675,1.6077899932861328,-0.003019988536834717,-0.0018748260632312258,-1.0
2014-10-01,1.611199975013733,1.6115800142288208,1.6039999723434448,1.6110899448394775,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1.6296082020944216,-1.6296082020944216,,,,,,,,,,,,-0.014515773912496461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.012700080871582031,,,,,,,0,1.609467476606369,1.6077899932861328,1.6088899771372478,1.6094399690628052,0.39932909116578347,,,,,,0.0030390627112020434,,9.235902162618714e-06,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6058000326156616,-0.005289912223815918,-0.0032834369308555166,-1.0,1.6077899932861328,1.6081249713897705,0.0003349781036376953,0.00020834692654918174,1.0
2014-10-02,1.6059000492095947,1.6122499704360962,1.6039999723434448,1.6058000326156616,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1.628071708309363,-1.628071708309363,,,,,,,,,,,,-0.012123226309857528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.008249998092651367,,,,,,,0,1.6069875061511993,1.6081249713897705,1.6073499917984009,1.606962502002716,0.23898686258176854,,,,,,0.004638942914405344,,2.151979136311155e-05,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.611449956893921,0.005649924278259277,0.003518448227365027,1.0,1.6081249713897705,1.605750024318695,-0.0023749470710754395,-0.0014768423557423944,-1.0
2014-10-03,1.611199975013733,1.6115000247955322,1.600000023841858,1.611449956893921,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1.626627404151408,-1.626627404151408,,,,,,,,,,,,0.021737552996299328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.011500000953674316,,,,,,,0,1.608537495136261,1.605750024318695,1.6076500018437703,1.608599990606308,-0.17266591797993744,,,,,,0.0038976889416470774,,1.5191979085837914e-05,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6032999753952026,-0.008149981498718262,-0.00505754551287922,-1.0,1.605750024318695,1.6041550040245056,-0.0015950202941894531,-0.0009933179324510398,-1.0
