Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-25,7.12939977645874,7.139999866485596,7.123600006103516,7.12939977645874,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,7.130599856376648,7.131799936294556,7.13099988301595,7.130599856376648,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.131800174713135,0.0024003982543945,0.0003366900902823,1.0,7.131799936294556,7.131399869918823,-0.0004000663757324,-5.6096129911950805e-05,-1.0
2014-09-26,7.131199836730957,7.139999866485596,7.122799873352051,7.131800174713135,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,7.122799873352051,7.122799873352051,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0171999931335449,,,,,,,7.131449937820435,7.131399869918823,7.131533304850261,7.131600022315979,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0349033849907127,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.071899890899658,-0.0599002838134765,-0.0083990412442936,-1.0,7.131399869918823,7.100749969482422,-0.0306499004364013,-0.0042978799387882,-1.0
2014-09-29,7.069699764251709,7.138000011444092,7.063499927520752,7.071899890899658,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,7.139999866485596,-7.139999866485596,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0745000839233398,,,,,,,7.085774898529053,7.100749969482422,7.091133276621501,7.08632493019104,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029531868047466,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.129899978637695,0.0580000877380371,0.0082014859702232,1.0,7.100749969482422,7.130949974060059,0.0302000045776367,0.0042530725215547,1.0
2014-09-30,7.129899978637695,7.138899803161621,7.123000144958496,7.129899978637695,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,7.139999866485596,-7.139999866485596,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0669999122619628,,,,,,,7.130424976348877,7.130949974060059,7.1305999755859375,7.130424976348877,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.131400108337402,0.001500129699707,0.0002103998238687,1.0,7.130949974060059,7.129699945449829,-0.0012500286102294,-0.0001752962248756,-1.0
2014-10-01,7.129300117492676,7.137199878692627,7.122200012207031,7.131400108337402,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,7.138899803161621,-7.138899803161621,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0149998664855957,,,,,,,7.130025029182434,7.129699945449829,7.1302666664123535,7.130550026893616,,,,,,0.0235071066036822,,0.0005525840608768,,,,,,,,,,,,,,,,,,,,0.1400006357885367,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.13040018081665,-0.0009999275207519,-0.000140214755246,-1.0,7.129699945449829,7.130499839782715,0.0007998943328857,0.0001121918648759,1.0
2014-10-02,7.1305999755859375,7.139999866485596,7.120999813079834,7.13040018081665,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,7.063499927520752,7.063499927520752,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0190000534057617,,,,,,,7.130499958992004,7.130499839782715,7.13046662012736,7.130450010299683,10.999735947630809,,,,,0.0235998688145713,,0.0005569538080649,,,,,,,,,,,,,,,,,,,,-0.0105154846157707,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.130499839782715,9.965896606445312e-05,1.3976630138175371e-05,1.0,7.130499839782715,7.13319993019104,0.0027000904083251,0.0003786677608855,1.0
2014-10-03,7.131199836730957,7.14330005645752,7.1230998039245605,7.130499839782715,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,7.065029926300049,7.065029926300049,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0202002525329589,,,,,,,7.132024884223938,7.13319993019104,7.132299900054932,7.131849884986877,7.314075945635517,,,,,0.0234650418089894,,0.0005506081870976,,,,,,,,,,,,,,,,,,,,-0.0346528810518612,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.090799808502197,-0.0397000312805175,-0.0055676365153284,-1.0,7.13319993019104,7.114449977874756,-0.0187499523162841,-0.0026285471457102,-1.0
2014-10-06,7.091100215911865,7.139999866485596,7.088900089263916,7.090799808502197,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,7.068160731506348,7.068160731506348,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0510997772216796,,,,,,,7.1026999950408936,7.114449977874756,7.106566588083903,7.102624893188477,4.974514478926771,,,,,0.0159074451972023,,0.0002530468127019,,,,,,,,,,,,,,,,,,,,-0.0058788399089246,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.134300231933594,0.0435004234313964,0.0061347696460471,1.0,7.114449977874756,7.130199909210205,0.0157499313354492,0.0022137946551637,1.0
2014-10-07,7.13040018081665,7.137599945068359,7.122799873352051,7.134300231933594,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,7.071166304504395,7.071166304504395,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0468001365661621,,,,,,,7.131275057792664,7.130199909210205,7.131566683451335,7.132250070571899,0.9509252960069798,,,,,0.0164010213378421,,0.0002689935009243,,,,,,,,,,,,,,,,,,,,0.2635156904439719,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.137400150299072,0.0030999183654785,0.0004345090989587,1.0,7.130199909210205,7.131500005722046,0.0013000965118408,0.0001823366144561,1.0
2014-10-08,7.13100004196167,7.139999866485596,7.123000144958496,7.137400150299072,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,7.07405165458252,7.07405165458252,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0169997215270996,,,,,,,7.1328500509262085,7.131500005722046,7.133466720581055,7.134450078010559,0.8758312460404885,,,,,0.0171394834558303,,0.0002937618931326,,,,,,,,,,,,,,,,,,,,0.3764831281029985,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.1305999755859375,-0.0068001747131347,-0.0009527523425809,-1.0,7.131500005722046,7.131350040435791,-0.0001499652862548,-2.1028575493873147e-05,-1.0
