Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-25,2.069499969482422,2.0743000507354736,2.065200090408325,2.069299936294556,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,2.069575011730194,2.0697500705718994,2.0696000258127847,2.0695250034332275,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0219817648291762,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.072999954223633,0.0037000179290771,0.0017880529855438,1.0,2.0697500705718994,2.070199966430664,0.0004498958587646,0.0002173672392436,1.0
2014-09-26,2.072499990463257,2.074199914932251,2.066200017929077,2.072999954223633,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,2.065200090408325,2.065200090408325,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0079998970031738,,,,,,,2.0714749693870544,2.070199966430664,2.071133295694987,2.0715999603271484,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0624962746617392,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.070580005645752,-0.0024199485778808,-0.0011673654757928,-1.0,2.070199966430664,2.0694899559021,-0.0007100105285644,-0.0003429671239868,-1.0
2014-09-29,2.071000099182129,2.072279930114746,2.066699981689453,2.070580005645752,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,2.065380086898804,2.065380086898804,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0062999725341796,,,,,,,2.07014000415802,2.0694899559021,2.0698533058166504,2.070034980773926,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075286275850282,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.069200038909912,-0.0013799667358398,-0.0006664638565412,-1.0,2.0694899559021,2.067790031433105,-0.0016999244689941,-0.000821421947058,-1.0
2014-09-30,2.069499969482422,2.072580099105835,2.062999963760376,2.069200038909912,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,2.074199914932251,-2.074199914932251,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0095801353454589,,,,,,,2.068570017814636,2.067790031433105,2.0682600339253745,2.068495035171509,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0313075506445672,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.068300008773804,-0.0009000301361083,-0.0004349652615425,-1.0,2.067790031433105,2.0655800104141235,-0.0022100210189819,-0.0010687840570786,-1.0
2014-10-01,2.0683999061584477,2.069279909133911,2.061880111694336,2.068300008773804,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,2.0739759159088136,-2.0739759159088136,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0073997974395751,,,,,,,2.0669649839401245,2.0655800104141235,2.066486676534017,2.066940009593964,,,,,,0.0016326210542017,,2.6654515066226736e-06,,,,,,,,,,,,,,,,,,,,-0.0135000161098044,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.059400081634521,-0.0088999271392822,-0.0043030155690801,-1.0,2.0655800104141235,2.056489944458008,-0.0090900659561157,-0.0044007329226105,-1.0
2014-10-02,2.0592000484466557,2.06387996673584,2.049099922180176,2.059400081634521,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,2.073492083740234,-2.073492083740234,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0192000865936279,,,,,,,2.057895004749298,2.056489944458008,2.057459990183512,2.0579450130462646,1.6808853337413772,,,,,0.0046281436621342,,2.141971375735352e-05,,,,,,,,,,,,,,,,,,,,0.0135340043876629,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0548999309539795,-0.0045001506805419,-0.002185175537611,-1.0,2.056489944458008,2.0492900609970093,-0.0071998834609985,-0.003501054542183,-1.0
2014-10-03,2.0546998977661133,2.055180072784424,2.0434000492095947,2.0548999309539795,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,2.072028554046631,-2.072028554046631,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0160000324249267,,,,,,,2.052044987678528,2.0492900609970093,2.0511600176493325,2.0520949959754944,0.7149167526910687,,,,,0.0061913571577649,,3.833290345500728e-05,,,,,,,,,,,,,,,,,,,,0.0169807120160294,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.045099973678589,-0.0097999572753906,-0.0047690678887905,-1.0,2.0492900609970093,2.0436400175094604,-0.0056500434875488,-0.0027570735812772,-1.0
2014-10-06,2.045300006866455,2.046880006790161,2.04040002822876,2.045099973678589,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,2.0697382736596683,-2.0697382736596683,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0144999027252197,,,,,,,2.044420003890991,2.0436400175094604,2.0441266695658364,2.0443699955940247,0.2257517520869329,,,,,0.0089441633972065,,7.99980588759297e-05,,,,,,,,,,,,,,,,,,,,-0.030869421244343,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.050100088119507,0.0050001144409179,0.0024449242116629,1.0,2.0436400175094604,2.0518499612808228,0.0082099437713623,0.0040173140577701,1.0
2014-10-07,2.0506999492645264,2.0560998916625977,2.047600030899048,2.050100088119507,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,2.0668044491165776,-2.0668044491165776,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0109999179840087,,,,,,,2.05112498998642,2.0518499612808228,2.051266670227051,2.050975024700165,0.7582269952389706,,,,,0.0079588005384068,,6.334250601014446e-05,,,,,,,,,,,,,,,,,,,,-0.0705730554542649,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0509800910949707,0.0008800029754638,0.0004292487867121,1.0,2.0518499612808228,2.053939938545227,0.0020899772644042,0.0010185819157555,1.0
2014-10-08,2.051399946212769,2.058079957962036,2.049799919128418,2.0509800910949707,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,2.064164007027796,-2.064164007027796,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0082800388336181,,,,,,,2.0525649785995483,2.053939938545227,2.052953322728475,2.052460014820099,0.7897882140270981,,,,,0.0048038513408266,,2.3076987704762075e-05,,,,,,,,,,,,,,,,,,,,-0.0507069020127271,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0571000576019287,0.006119966506958,0.0029839229222799,1.0,2.053939938545227,2.0537800788879395,-0.0001598596572875,-7.783073608317082e-05,-1.0
