Date,Open,High,Low,Close,Volume,Change,Wave,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-01-02,422.0,427.25,418.5,420.5,136702.0,0.0,0,0,0,0,0,420.5,644246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74209.65714285713,,136702.0,,,,,,,,,,0,422.0625,422.875,422.0833333333333,421.6875,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.5,3.0,0.007134363852556481,1.0,422.875,420.5,-2.375,-0.005616316878510198,-1.0
2014-01-03,420.5,424.0,417.0,423.5,110986.0,0.0,0,0,0,0,0,423.5,643481.0,,,,,,,,,,,,,,427.25,-427.25,,,,,,,,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20921.199999999997,,247688.0,,,7.0,,,,,,,0,421.25,420.5,421.5,422.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.75,4.25,0.010035419126328217,1.0,420.5,425.75,5.25,0.01248513674197384,1.0
2014-01-06,423.5,428.0,423.5,427.75,97529.0,0.0,0,0,0,0,0,427.75,646371.0,,,,,,,,,,,,,,417.0,417.0,,,,,,,,,,,,0.9444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107613.64444444444,,345217.0,,,4.5,,,,,,,0,425.6875,425.75,426.4166666666667,426.75,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,-1.75,-0.004091174751607247,-1.0,425.75,427.625,1.875,0.004403992953611274,1.0
2014-01-07,427.0,430.0,425.25,426.0,125531.0,0.0,0,0,0,0,0,426.0,642168.0,,,,,,,,,,,,,,417.0,417.0,,,,,,,,,,,,-0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21724.01286549706,,219686.0,,,4.75,,,,,,,0,427.0625,427.625,427.0833333333333,426.8125,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,-9.0,-0.02112676056338028,-1.0,427.625,420.875,-6.75,-0.015784858228588133,-1.0
2014-01-08,425.25,427.75,414.0,417.0,223358.0,0.0,0,0,0,0,0,417.0,638108.0,,,,,,,,,,,,,,430.0,-430.0,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104168.67804359384,,-3672.0,,,13.75,,,,,,,0,421.0,420.875,419.5833333333333,418.9375,,,,,,,3.8483762809822504,,14.810000000026776,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,-5.0,-0.011990407673860911,-1.0,420.875,412.375,-8.5,-0.020196020196020195,-1.0
2014-01-09,416.0,416.75,408.0,412.0,227844.0,0.0,0,0,0,0,0,412.0,654571.0,,,,,,,,,,,,,,430.0,-430.0,,,,,,,,,,,,-0.45714285714285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-123698.16375787955,,-231516.0,,,9.0,,,,,,,0,413.1875,412.375,412.25,412.1875,0.7907155962311097,,,,,,5.890670590010244,,34.70000000001164,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.75,20.75,0.05036407766990291,1.0,412.375,419.625,7.25,0.017581085177326462,1.0
2014-01-10,411.5,433.0,406.25,432.75,366407.0,0.0,0,0,0,0,0,432.75,654595.0,,,,,,,,,,,,,,406.25,406.25,,,,,,,,,,,,0.794392523364486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235860.1072701578,,134891.0,,,26.75,,,,,,,0,420.875,419.625,424.0,426.1875,0.2805318466504857,,,,,,7.5309361967816795,,56.71499999999651,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.5,1.75,0.004043905257076834,1.0,419.625,433.0,13.375,0.03187369675305332,1.0
2014-01-13,431.75,435.5,430.5,434.5,218088.0,0.0,0,0,0,0,0,434.5,653348.0,,,,,,,,,,,,,,406.25,406.25,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366712.9072701578,,352979.0,,,5.0,,,,,,,0,433.0625,433.0,433.5,433.75,0.2910421018254948,,,,,,8.74985714169081,,76.55999999999767,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.5,-3.0,-0.006904487917146145,-1.0,433.0,430.625,-2.375,-0.005484988452655889,-1.0
2014-01-14,433.5,434.0,427.25,431.5,157928.0,0.0,0,0,0,0,0,431.5,646057.0,,,,,,,,,,,,,,406.25,406.25,,,,,,,,,,,,-0.2962962962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407657.2035664541,,195051.0,,,7.25,,,,,,,0,431.5625,430.625,430.9166666666667,431.0625,0.3136008499725352,,,,,,9.20923449587253,,84.80999999996857,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.75,-5.75,-0.013325608342989572,-1.0,430.625,428.5,-2.125,-0.0049346879535558785,-1.0
2014-01-15,431.0,431.5,425.5,425.75,119249.0,0.0,0,0,0,0,0,425.75,635767.0,,,,,,,,,,,,,,407.42,407.42,,,,,,,,,,,,-0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298345.6202331208,146115.59410253877,75802.0,,,6.0,,,,,,,0,428.4375,428.5,427.5833333333333,427.125,0.24191818603959367,,,,,,8.193595059555983,,67.13499999998021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,2.25,0.005284791544333529,1.0,428.5,427.5,-1.0,-0.002333722287047841,-1.0
