Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-25,4.832900047302246,4.841800212860107,4.814700126647949,4.833099842071533,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,4.830625057220459,4.828250169754028,4.829866727193196,4.830675005912781,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0073724772579311,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.827300071716309,-0.0057997703552246,-0.0012000104580373,-1.0,4.828250169754028,4.8159499168396,-0.0123002529144287,-0.0025475591533102,-1.0
2014-09-26,4.828400135040283,4.831299781799316,4.800600051879883,4.827300071716309,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4.841800212860107,-4.841800212860107,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0324997901916503,,,,,,,4.821900010108948,4.8159499168396,4.819733301798503,4.821624994277954,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0358329968003479,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.818399906158447,-0.0089001655578613,-0.0018437150012712,-1.0,4.8159499168396,4.811100006103516,-0.0048499107360839,-0.0010070517384588,-1.0
2014-09-29,4.81689977645874,4.8267998695373535,4.795400142669678,4.818399906158447,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4.840976209640503,-4.840976209640503,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0318999290466308,,,,,,,4.814374923706055,4.811100006103516,4.813533306121826,4.814749956130981,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0477752467729688,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.8196001052856445,0.0012001991271972,0.0002490866575153,1.0,4.811100006103516,4.808549880981445,-0.0025501251220703,-0.0005300503250473,-1.0
2014-09-30,4.818900108337402,4.825099945068359,4.791999816894531,4.8196001052856445,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4.83915316696167,-4.83915316696167,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0331001281738281,,,,,,,4.813899993896484,4.808549880981445,4.812233289082845,4.814074993133545,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0211478621643425,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.805500030517578,-0.0141000747680664,-0.0029255694373072,-1.0,4.808549880981445,4.796200037002564,-0.0123498439788818,-0.0025683094247867,-1.0
2014-10-01,4.803800106048584,4.815999984741211,4.776400089263916,4.805500030517578,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4.836323965957641,-4.836323965957641,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0432000160217285,,,,,,,4.800425052642822,4.796200037002564,4.799300034840901,4.800850033760071,,,,,,0.0093254952626163,,8.696486189307961e-05,,,,,,,,,,,,,,,,,,,,0.0429274988861728,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.81820011138916,0.012700080871582,0.002642821931314,1.0,4.796200037002564,4.80964994430542,0.0134499073028564,0.0028042840580231,1.0
2014-10-02,4.8190999031066895,4.827099800109863,4.792200088500977,4.81820011138916,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4.831530055822143,-4.831530055822143,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0348997116088867,,,,,,,4.814149975776672,4.80964994430542,4.8125,4.81392502784729,1.4572569550996757,,,,,0.0070042982151235,,4.906019348638324e-05,,,,,,,,,,,,,,,,,,,,-0.0257822106845197,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.820499897003174,0.0022997856140136,0.0004773121831485,1.0,4.80964994430542,4.80085015296936,-0.0087997913360595,-0.0018296116012514,-1.0
2014-10-03,4.8196001052856445,4.820300102233887,4.781400203704834,4.820499897003174,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4.827119658497485,-4.827119658497485,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0388998985290527,,,,,,,4.810450077056885,4.80085015296936,4.807400067647298,4.810675024986267,1.5152168488218745,,,,,0.0055333748402382,,3.0618237122581604e-05,,,,,,,,,,,,,,,,,,,,0.0231309528187401,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.809899806976318,-0.0106000900268554,-0.0021989607412802,-1.0,4.80085015296936,4.795500040054321,-0.005350112915039,-0.0011144094784399,-1.0
2014-10-06,4.810200214385986,4.810200214385986,4.780799865722656,4.809899806976318,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4.827099800109863,-4.827099800109863,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0397000312805175,,,,,,,4.802775025367737,4.795500040054321,4.800299962361653,4.80269992351532,1.1814481391061424,,,,,0.0059594280304411,,3.551478245000794e-05,,,,,,,,,,,,,,,,,,,,-0.0102178179282157,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.807799816131592,-0.0020999908447265,-0.0004365976276014,-1.0,4.795500040054321,4.786499977111816,-0.0090000629425048,-0.0018767725716467,-1.0
2014-10-07,4.805699825286865,4.811699867248535,4.761300086975098,4.807799816131592,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4.823043823242188,-4.823043823242188,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0503997802734375,,,,,,,4.7966248989105225,4.786499977111816,4.793599923451741,4.797149896621704,0.8967160749251138,,,,,0.0059037250224039,,3.485396914015837e-05,,,,,,,,,,,,,,,,,,,,0.0416666666666666,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.809700012207031,0.0019001960754394,0.0003952319456113,1.0,4.786499977111816,4.786999940872192,0.0004999637603759,0.000104452890999,1.0
2014-10-08,4.8094000816345215,4.8094000816345215,4.764599800109863,4.809700012207031,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4.816869449615479,-4.816869449615479,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0448002815246582,,,,,,,4.798274993896484,4.786999940872192,4.794566631317139,4.798349976539612,0.7550208731090627,,,,,0.005110592895661,,2.6118159745180947e-05,,,,,,,,,,,,,,,,,,,,0.0066948367800921,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.814700126647949,0.0050001144409179,0.0010395896684258,1.0,4.786999940872192,4.821300029754639,0.0343000888824462,0.0071652578454381,1.0
