Date,Open,High,Low,Close,Adj Close,Volume,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-18,17.663000106811523,17.724000930786133,17.56800079345703,17.10099983215332,17.10099983215332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6025626918045215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0,17.514000415802002,17.646000862121582,17.46433385213216,17.37350034713745,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.695999145507812,0.5949993133544922,0.03479324713142057,1.0,17.646000862121582,17.690500259399414,0.04449939727783203,0.002521783696234154,1.0
2014-09-19,17.698999404907227,17.79400062561035,17.586999893188477,17.695999145507812,17.695999145507812,0,,,,,,,,,,,,,,17.56800079345703,17.56800079345703,,,,,,,,,,,,-0.014493955476927613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.6930007934570312,,,,,,,0,17.693999767303467,17.690500259399414,17.692333221435547,17.693249702453613,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.586999893188477,-0.10899925231933594,-0.0061595421328332145,-1.0,17.690500259399414,17.65999984741211,-0.030500411987304688,-0.0017241124637557403,-1.0
2014-09-22,17.584999084472656,17.75,17.56999969482422,17.586999893188477,17.586999893188477,0,,,,,,,,,,,,,,17.79400062561035,-17.79400062561035,,,,,,,,,,,,0.011115585131182978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.18000030517578125,,,,,,,0,17.622999668121338,17.65999984741211,17.635666529337566,17.623499870300293,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.68899917602539,0.10199928283691406,0.005799697700368944,1.0,17.65999984741211,17.635000228881836,-0.024999618530273438,-0.0014156069505253633,-1.0
2014-09-23,17.68600082397461,17.725000381469727,17.545000076293945,17.68899917602539,17.68899917602539,0,,,,,,,,,,,,,,17.79400062561035,-17.79400062561035,,,,,,,,,,,,0.01665748315178231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.18000030517578125,,,,,,,0,17.661250114440918,17.635000228881836,17.652999877929688,17.661999702453613,,,,,,,,,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67099952697754,-0.017999649047851562,-0.001017561755118809,-1.0,17.635000228881836,17.6564998626709,0.0214996337890625,0.001219145648427684,1.0
2014-09-24,17.66900062561035,17.740999221801758,17.57200050354004,17.67099952697754,17.67099952697754,0,,,,,,,,,,,,,,17.784040603637695,-17.784040603637695,,,,,,,,,,,,0.01182790844657126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.16899871826171875,,,,,,,0,17.663249969482422,17.6564998626709,17.661333084106445,17.66374969482422,,,,,,,0.2272621147274021,,0.05164806879037087,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.790000915527344,0.11900138854980469,0.006734276030517147,1.0,17.6564998626709,17.724499702453613,0.06799983978271484,0.0038512638581601932,1.0
2014-09-25,17.788999557495117,17.802000045776367,17.64699935913086,17.790000915527344,17.790000915527344,0,,,,,,,,,,,,,,17.545000076293945,17.545000076293945,,,,,,,,,,,,0.0064603457823171105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.1550006866455078,,,,,,,0,17.756999969482422,17.724499702453613,17.746333440144856,17.75725030899048,0.639921196049494,,,,,,0.06472929066310656,,0.004189881069748935,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.679000854492188,-0.11100006103515625,-0.006239463480762047,-1.0,17.724499702453613,17.699999809265137,-0.024499893188476562,-0.0013822614798591482,-1.0
2014-09-26,17.68000030517578,17.81999969482422,17.579999923706055,17.679000854492188,17.679000854492188,0,,,,,,,,,,,,,,17.550140075683593,17.550140075683593,,,,,,,,,,,,-0.004164381819771277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.23999977111816406,,,,,,,0,17.68975019454956,17.699999809265137,17.693000157674152,17.689500331878662,0.7845845835534836,,,,,,0.06459258613106628,,0.004172202183099216,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.577999114990234,-0.10100173950195312,-0.005713090933885489,-1.0,17.699999809265137,17.722000122070312,0.02200031280517578,0.0012429555391102111,1.0
2014-09-29,17.577999114990234,17.868999481201172,17.575000762939453,17.577999114990234,17.577999114990234,0,,,,,,,,,,,,,,17.560934460449218,17.560934460449218,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.29399871826171875,,,,,,,0,17.649999618530273,17.722000122070312,17.673999786376953,17.649999618530273,0.9156147098680615,,,,,,0.0673165285622691,,0.004531515017674792,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.763999938964844,0.18600082397460938,0.01058145598698949,1.0,17.722000122070312,17.76449966430664,0.042499542236328125,0.0023981233463259487,1.0
2014-09-30,17.764999389648438,17.878999710083008,17.649999618530273,17.763999938964844,17.763999938964844,0,,,,,,,,,,,,,,17.575000762939453,17.575000762939453,,,,,,,,,,,,-0.004364411720611017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.30100059509277344,,,,,,,0,17.76449966430664,17.76449966430664,17.764333089192707,17.764249801635742,0.5283191657858429,,,,,,0.07522973747255504,,0.005659513400189553,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84000015258789,0.07600021362304688,0.004278327734979468,1.0,17.76449966430664,17.82550048828125,0.061000823974609375,0.003433861078405457,1.0
2014-10-01,17.83799934387207,17.909000396728516,17.742000579833984,17.84000015258789,17.84000015258789,0,,,,,,,,,,,,,,17.575000762939453,17.575000762939453,,,,,,,,,,,,0.011980903650235278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.16699981689453125,,,,,,,0,17.832250118255615,17.82550048828125,17.830333709716797,17.83275032043457,0.5143904734281272,,,,,,0.09226171554748795,,0.00851222415576558,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.738000869750977,-0.10199928283691406,-0.005717448540611023,-1.0,17.82550048828125,17.647500038146973,-0.17800045013427734,-0.009985719629656262,-1.0
