Date,Open,High,Low,Close,Adj Close,Volume,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-19,0.19019000232219696,0.19067999720573425,0.18885000050067902,0.19019000232219696,0.19019000232219696,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0,0.1899775005877018,0.18976499885320663,0.1899066666762034,0.1899775005877018,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18960000574588776,-0.0005899965763092041,-0.00310214295759723,-1.0,0.18976499885320663,0.1899849995970726,0.0002200007438659668,0.001159332570260489,1.0
2014-09-22,0.18960000574588776,0.19053000211715698,0.18943999707698822,0.18960000574588776,0.18960000574588776,0,,,,,,,,,,,,,,0.18885000050067902,0.18885000050067902,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0010900050401687622,,,,,,,0,0.18979250267148018,0.1899849995970726,0.18985666831334433,0.18979250267148018,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19019000232219696,0.0005899965763092041,0.00311179619424669,1.0,0.1899849995970726,0.18975500017404556,-0.00022999942302703857,-0.0012106188568299081,-1.0
2014-09-23,0.19016000628471375,0.19043000042438507,0.18907999992370605,0.19019000232219696,0.19019000232219696,0,,,,,,,,,,,,,,0.18888360053300857,0.18888360053300857,,,,,,,,,,,,0.022219278784065696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0013500005006790161,,,,,,,0,0.18996500223875046,0.18975500017404556,0.18990000089009604,0.18997250124812126,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1901099979877472,-8.000433444976807e-05,-0.00042065478454663655,-1.0,0.18975500017404556,0.18994499742984772,0.00018999725580215454,0.001001276675860382,1.0
2014-09-24,0.1901099979877472,0.19035999476909637,0.18953000009059906,0.1901099979877472,0.1901099979877472,0,,,,,,,,,,,,,,0.18891652856469154,0.18891652856469154,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0008299946784973145,,,,,,,0,0.19002749770879745,0.18994499742984772,0.1899999976158142,0.19002749770879745,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1901399940252304,2.9996037483215332e-05,0.00015778253537801105,1.0,0.18994499742984772,0.18964000046253204,-0.00030499696731567383,-0.0016057120294958975,-1.0
2014-09-25,0.1901399940252304,0.1901399940252304,0.18914000689983368,0.1901399940252304,0.1901399940252304,0,,,,,,,,,,,,,,0.18894879803574086,0.18894879803574086,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0009999871253967285,,,,,,,0,0.18988999724388123,0.18964000046253204,0.1898066649834315,0.18988999724388123,,,,,,,0.00022508435376162925,,5.066296630829026e-08,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1897599995136261,-0.0003799945116043091,-0.0019984985986372028,-1.0,0.18964000046253204,0.18929000198841095,-0.00034999847412109375,-0.0018455941429416122,-1.0
2014-09-26,0.1897599995136261,0.18985000252723694,0.18873000144958496,0.1897599995136261,0.1897599995136261,0,,,,,,,,,,,,,,0.19053000211715698,-0.19053000211715698,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0014099925756454468,,,,,,,0,0.18952500075101852,0.18929000198841095,0.18944666783014932,0.18952500075101852,3.1565353676829435,,,,,,0.00023553953858679427,,5.547887423767994e-08,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18926000595092773,-0.0004999935626983643,-0.002634873334632683,-1.0,0.18929000198841095,0.18923500180244446,-5.50001859664917e-05,-0.0002905604384211429,-1.0
2014-09-29,0.18926000595092773,0.189860001206398,0.1886100023984909,0.18926000595092773,0.18926000595092773,0,,,,,,,,,,,,,,0.19049400210380554,-0.19049400210380554,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0012499988079071045,,,,,,,0,0.1892475038766861,0.18923500180244446,0.18924333651860556,0.1892475038766861,1.6840674523774175,,,,,,0.000350619494526333,,1.2293402994190128e-07,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18963000178337097,0.0003699958324432373,0.0019549604819264965,1.0,0.18923500180244446,0.18919000029563904,-4.500150680541992e-05,-0.0002378075217416708,-1.0
2014-09-30,0.18963000178337097,0.18978999555110931,0.18859000504016876,0.18963000178337097,0.18963000178337097,0,,,,,,,,,,,,,,0.19041864211559295,-0.19041864211559295,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0011999905109405518,,,,,,,0,0.189410001039505,0.18919000029563904,0.18933666745821634,0.189410001039505,1.8388819999171098,,,,,,0.00032612502683452714,,1.0635753312782104e-07,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18907000124454498,-0.0005600005388259888,-0.0029531220458760567,-1.0,0.18919000029563904,0.18853499740362167,-0.0006550028920173645,-0.003462143300353189,-1.0
2014-10-01,0.1890999972820282,0.1891299933195114,0.18794000148773193,0.18907000124454498,0.18907000124454498,0,,,,,,,,,,,,,,0.1903089238910675,-0.1903089238910675,,,,,,,,,,,,-0.025206927209206226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.001690000295639038,,,,,,,0,0.18880999833345413,0.18853499740362167,0.18871333201726279,0.18880249932408333,0.902866203564043,,,,,,0.0003770061733744624,,1.421336547624552e-07,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1890999972820282,2.9996037483215332e-05,0.00015865043256871916,1.0,0.18853499740362167,0.1888350024819374,0.00030000507831573486,0.0015912434425820396,1.0
2014-10-02,0.1890999972820282,0.18953999876976013,0.18813000619411469,0.1890999972820282,0.1890999972820282,0,,,,,,,,,,,,,,0.19011941009880065,-0.19011941009880065,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0014099925756454468,,,,,,,0,0.1889674998819828,0.1888350024819374,0.18892333408196768,0.1889674998819828,0.8175520404739558,,,,,,0.0002808985685531842,,7.890400581522794e-08,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18907000124454498,-2.9996037483215332e-05,-0.0001586252666015565,-1.0,0.1888350024819374,0.18845000118017197,-0.0003850013017654419,-0.002038823823471331,-1.0
