Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-25,139.68800354003906,139.68800354003906,138.4499969482422,139.67100524902344,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,139.37425231933594,139.06900024414062,139.26966857910156,139.37000274658203,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013730371977222865,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.54200744628906,-1.128997802734375,-0.008083265390131992,-1.0,139.06900024414062,138.73749542236328,-0.33150482177734375,-0.0023837434740695274,-1.0
2014-09-26,138.5279998779297,139.05499267578125,138.4199981689453,138.54200744628906,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,139.68800354003906,-139.68800354003906,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,1.251007080078125,,,,,,,138.63624954223633,138.73749542236328,138.67233276367188,138.63975143432617,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022059353598462093,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.64100646972656,0.0989990234375,0.0007145776596017684,1.0,138.73749542236328,138.85649871826172,0.1190032958984375,0.0008577587157397624,1.0
2014-09-29,138.66000366210938,139.1230010986328,138.58999633789062,138.64100646972656,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,139.6626434326172,-139.6626434326172,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.58099365234375,,,,,,,138.75350189208984,138.85649871826172,138.78466796875,138.74875259399414,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03564169362457416,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.82000732421875,0.1790008544921875,0.0012911104661612065,1.0,138.85649871826172,138.42350006103516,-0.4329986572265625,-0.0031183175524619263,-1.0
2014-09-30,138.83599853515625,138.89700317382812,137.9499969482422,138.82000732421875,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,139.63779052734375,-139.63779052734375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.9470062255859375,,,,,,,138.62575149536133,138.42350006103516,138.55566914876303,138.62175369262695,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016886067383142935,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.46800231933594,-0.3520050048828125,-0.0025356936054663436,-1.0,138.42350006103516,138.322998046875,-0.10050201416015625,-0.0007260473410645002,-1.0
2014-10-01,138.4340057373047,138.77999877929688,137.86599731445312,138.46800231933594,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,139.5702787841797,-139.5702787841797,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.954010009765625,,,,,,,138.38700103759766,138.322998046875,138.37133280436197,138.39550018310547,,,,,,0.4375105851887034,,0.19141551215216168,,,,,,,,,,,,,,,,,,,,0.037195325542570955,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.61000061035156,-0.858001708984375,-0.006196389740682797,-1.0,138.322998046875,137.29000091552734,-1.0329971313476562,-0.007468007098845511,-1.0
2014-10-02,137.5659942626953,137.6999969482422,136.8800048828125,137.61000061035156,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,139.4680218959961,-139.4680218959961,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,1.5879974365234375,,,,,,,137.4389991760254,137.29000091552734,137.39666748046875,137.45000076293945,0.747402630634707,,,,,0.42001589339238726,,0.1764133507022052,,,,,,,,,,,,,,,,,,,,0.053666796925882505,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.50999450683594,-0.100006103515625,-0.0007267357246716134,-1.0,137.29000091552734,137.5019989013672,0.21199798583984375,0.0015441618794240026,1.0
2014-10-03,137.47999572753906,137.8800048828125,137.12399291992188,137.50999450683594,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,139.2609805349414,-139.2609805349414,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.756011962890625,,,,,,,137.49849700927734,137.5019989013672,137.5046641031901,137.50599670410156,0.9844136838004119,,,,,0.5430372863526703,,0.29488949436927214,,,,,,,,,,,,,,,,,,,,0.03968029709764663,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.3939971923828,-0.115997314453125,-0.0008435555165945302,-1.0,137.5019989013672,137.2050018310547,-0.2969970703125,-0.0021599472930247483,-1.0
2014-10-06,137.36099243164062,137.3730010986328,137.03700256347656,137.3939971923828,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,139.0705024827711,-139.0705024827711,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.472991943359375,,,,,,,137.2912483215332,137.2050018310547,137.26800028483072,137.29949951171875,0.8455880149957836,,,,,0.5732437260777332,,0.3286083694874833,,,,,,,,,,,,,,,,,,,,0.09822888283378746,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.6739959716797,0.279998779296875,0.0020379258557039655,1.0,137.2050018310547,137.16099548339844,-0.04400634765625,-0.00032073428132333364,-1.0
2014-10-07,137.67999267578125,137.74099731445312,136.58099365234375,137.6739959716797,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,138.89526267477441,-138.89526267477441,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,1.160003662109375,,,,,,,137.41899490356445,137.16099548339844,137.33199564615884,137.41749572753906,0.5066216236080532,,,,,0.3803884473344585,,0.1446953708655201,,,,,,,,,,,,,,,,,,,,-0.00516955618110547,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.87600708007812,-0.7979888916015625,-0.005796220891022247,-1.0,137.16099548339844,137.08649444580078,-0.07450103759765625,-0.0005431648941821339,-1.0
2014-10-08,136.84100341796875,137.4929962158203,136.67999267578125,136.87600708007812,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,138.66383577253134,-138.66383577253134,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.9940032958984375,,,,,,,136.9724998474121,137.08649444580078,137.0163319905599,136.98125076293945,0.4946769028944132,,,,,0.28462549884443955,,0.08101167459244607,,,,,,,,,,,,,,,,,,,,0.043054747470955876,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.78700256347656,0.9109954833984375,0.006655625794705331,1.0,137.08649444580078,137.37799835205078,0.29150390625,0.0021264232295709513,1.0
