Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2014-03-17 00:00:00+00:00,484.5,487.5,476.5,477.6,7.0,479.0,85476.0,560779.0
2014-03-18 00:00:00+00:00,478.25,487.0,477.0,486.4,7.2,486.25,92111.0,558200.0
2014-03-19 00:00:00+00:00,485.75,491.75,482.25,487.2,1.4,487.75,115612.0,558109.0
2014-03-20 00:00:00+00:00,487.0,487.5,478.0,478.6,9.2,478.5,104809.0,554226.0
2014-03-21 00:00:00+00:00,478.5,481.0,476.0,477.4,0.4,479.0,87347.0,548999.0
2014-03-24 00:00:00+00:00,479.0,491.0,478.5,490.4,11.0,490.0,112136.0,538907.0
2014-03-25 00:00:00+00:00,489.5,490.0,485.0,486.4,3.4,486.5,86447.0,538718.0
2014-03-26 00:00:00+00:00,486.0,487.75,482.5,485.2,2.0,484.5,79353.0,536016.0
2014-03-27 00:00:00+00:00,484.0,492.75,482.0,491.4,7.4,492.0,134141.0,527276.0
2014-03-28 00:00:00+00:00,491.0,496.25,489.0,490.0,,492.0,120358.0,530465.0
2014-03-31 00:00:00+00:00,490.5,503.5,475.0,502.0,10.0,502.0,285117.0,526501.0
2014-04-01 00:00:00+00:00,501.0,512.0,501.5,507.0,5.0,507.0,173297.0,508663.0
2014-04-02 00:00:00+00:00,506.5,507.0,490.0,496.0,11.5,495.5,159371.0,504958.0
2014-04-03 00:00:00+00:00,497.0,501.0,494.0,499.0,4.5,500.0,109032.0,492668.0
2014-04-04 00:00:00+00:00,498.0,502.0,492.5,502.0,1.5,501.5,104110.0,482614.0
2014-04-07 00:00:00+00:00,500.5,502.0,494.0,499.5,2.0,499.5,158916.0,469406.0
2014-04-08 00:00:00+00:00,498.0,507.5,496.5,506.0,7.5,507.0,139937.0,440151.0
2014-04-09 00:00:00+00:00,506.5,519.0,500.0,502.5,4.5,502.5,267514.0,417226.0
2014-04-10 00:00:00+00:00,502.0,503.0,494.0,500.0,1.0,501.5,154597.0,382915.0
2014-04-11 00:00:00+00:00,499.0,505.5,497.0,498.0,2.5,498.0,148430.0,353193.0
2014-04-14 00:00:00+00:00,498.5,507.0,497.0,503.5,4.0,503.0,114167.0,307968.0
2014-04-15 00:00:00+00:00,502.5,506.5,497.0,503.5,0.5,503.5,135447.0,291045.0
2014-04-16 00:00:00+00:00,502.0,505.0,495.5,497.5,6.5,497.0,104181.0,262613.0
2014-04-17 00:00:00+00:00,497.0,501.5,493.0,494.0,2.5,494.5,102905.0,243028.0
2014-04-21 00:00:00+00:00,494.0,494.0,485.0,488.0,6.5,488.0,116521.0,225747.0
2014-04-22 00:00:00+00:00,489.0,500.0,487.5,496.0,7.5,496.5,162856.0,204789.0
2014-04-23 00:00:00+00:00,495.5,504.5,494.0,503.0,7.5,503.0,108790.0,168840.0
2014-04-24 00:00:00+00:00,502.5,507.0,499.0,501.5,2.5,501.5,113060.0,153168.0
2014-04-25 00:00:00+00:00,501.5,510.5,500.5,504.5,5.5,507.0,90958.0,132628.0
2014-04-28 00:00:00+00:00,506.5,512.0,505.5,507.5,0.5,507.5,100293.0,100271.0
2014-04-29 00:00:00+00:00,509.0,516.0,508.5,515.0,8.0,515.5,87423.0,58793.0
2014-04-30 00:00:00+00:00,515.0,515.5,509.0,514.0,1.75,514.0,31256.0,35010.0
2014-05-01 00:00:00+00:00,513.25,515.75,501.0,503.5,10.75,503.25,18728.0,25254.0
2014-05-02 00:00:00+00:00,503.0,505.25,492.0,494.25,9.25,494.0,15519.0,17373.0
2014-05-05 00:00:00+00:00,494.0,504.5,493.25,503.0,9.25,503.25,3765.0,9813.0
2014-05-06 00:00:00+00:00,503.0,514.0,497.75,513.0,9.75,513.0,4147.0,8897.0
2014-05-07 00:00:00+00:00,512.0,514.0,507.0,510.75,2.75,510.25,2674.0,7751.0
2014-05-08 00:00:00+00:00,510.75,514.0,505.0,513.75,3.0,513.25,1744.0,5689.0
2014-05-09 00:00:00+00:00,512.0,519.5,503.0,508.25,8.25,505.0,2136.0,4570.0
2014-05-12 00:00:00+00:00,503.0,503.0,495.75,498.0,7.5,497.5,2531.0,3488.0
2014-05-13 00:00:00+00:00,498.0,503.75,497.0,503.25,5.75,503.25,2036.0,1938.0
2014-05-14 00:00:00+00:00,502.0,504.5,495.25,495.25,7.25,495.5,105242.0,593499.0
2014-05-15 00:00:00+00:00,495.5,497.25,481.75,484.25,11.25,484.25,137785.0,592952.0
2014-05-16 00:00:00+00:00,484.5,487.0,480.25,484.0,0.75,483.5,92257.0,586279.0
2014-05-19 00:00:00+00:00,481.75,482.5,476.25,477.0,6.25,477.25,118774.0,576556.0
2014-05-20 00:00:00+00:00,477.75,481.25,473.0,473.75,3.75,473.5,112622.0,563930.0
2014-05-21 00:00:00+00:00,473.5,476.0,472.5,473.5,1.0,474.5,95615.0,560287.0
2014-05-22 00:00:00+00:00,474.5,482.5,472.5,477.0,2.25,476.75,110537.0,555632.0
2014-05-23 00:00:00+00:00,477.5,480.5,475.5,475.5,1.25,478.0,85250.0,550233.0
2014-05-27 00:00:00+00:00,474.5,475.0,469.25,469.75,8.25,469.75,100572.0,544338.0
2014-05-28 00:00:00+00:00,469.75,473.0,466.5,472.25,2.75,472.5,101518.0,538168.0
2014-05-29 00:00:00+00:00,472.5,472.75,467.25,469.75,3.0,469.5,130878.0,530113.0
2014-05-30 00:00:00+00:00,469.75,473.5,465.0,465.0,3.75,465.75,128196.0,519827.0
2014-06-02 00:00:00+00:00,465.0,470.5,460.25,465.0,0.25,465.5,160404.0,507311.0
2014-06-03 00:00:00+00:00,463.25,465.0,456.0,457.25,7.25,458.25,117492.0,492381.0
2014-06-04 00:00:00+00:00,458.5,460.5,454.25,457.0,2.0,456.25,92948.0,488865.0
2014-06-05 00:00:00+00:00,457.0,458.0,448.5,449.5,7.25,449.0,113407.0,473753.0
2014-06-06 00:00:00+00:00,449.0,459.75,447.0,458.5,10.0,459.0,163794.0,459758.0
2014-06-09 00:00:00+00:00,457.0,457.5,445.5,451.0,8.0,451.0,157823.0,449067.0
2014-06-10 00:00:00+00:00,450.5,455.0,444.75,445.25,5.5,445.5,141802.0,424058.0
2014-06-11 00:00:00+00:00,445.5,449.75,439.25,440.5,4.5,441.0,184454.0,403399.0
2014-06-12 00:00:00+00:00,440.5,445.0,439.5,444.5,3.0,444.0,157210.0,372849.0
2014-06-13 00:00:00+00:00,444.0,449.75,443.75,446.75,3.0,447.0,127620.0,353091.0
2014-06-16 00:00:00+00:00,444.25,449.5,440.25,441.0,6.0,441.0,127895.0,329725.0
2014-06-17 00:00:00+00:00,440.75,441.5,435.5,439.0,2.25,438.75,109491.0,301442.0
2014-06-18 00:00:00+00:00,438.5,443.75,438.5,441.0,2.75,441.5,95002.0,279280.0
2014-06-19 00:00:00+00:00,441.0,450.75,441.0,449.5,9.0,450.5,116708.0,258381.0
2014-06-20 00:00:00+00:00,449.75,453.75,446.25,451.5,2.75,453.25,111978.0,231544.0
2014-06-23 00:00:00+00:00,453.0,457.75,444.0,444.25,8.75,444.5,112975.0,193279.0
2014-06-24 00:00:00+00:00,444.75,445.0,439.5,442.5,1.5,443.0,108207.0,165944.0
2014-06-25 00:00:00+00:00,443.0,443.0,440.0,441.75,2.0,441.0,135008.0,141905.0
2014-06-26 00:00:00+00:00,441.5,446.0,440.75,443.0,1.75,442.75,121271.0,101760.0
2014-06-27 00:00:00+00:00,442.25,444.5,440.0,443.0,0.25,443.0,111159.0,66673.0
2014-06-30 00:00:00+00:00,443.0,443.75,422.5,424.0,18.75,424.25,32690.0,24876.0
2014-07-01 00:00:00+00:00,423.75,423.75,416.0,423.5,1.5,422.75,9687.0,16307.0
2014-07-02 00:00:00+00:00,423.0,423.25,416.25,419.0,4.25,418.5,6305.0,13373.0
2014-07-03 00:00:00+00:00,418.75,420.25,416.25,417.25,1.5,417.0,3045.0,10512.0
2014-07-07 00:00:00+00:00,412.25,413.25,405.5,410.0,7.75,409.25,2809.0,9355.0
2014-07-08 00:00:00+00:00,410.5,411.0,407.25,408.5,1.0,408.25,3813.0,8074.0
2014-07-09 00:00:00+00:00,408.75,408.75,400.75,404.75,4.25,404.0,2946.0,5778.0
2014-07-10 00:00:00+00:00,404.0,406.0,399.25,400.75,3.5,400.5,2867.0,3708.0
2014-07-11 00:00:00+00:00,400.5,403.5,394.0,399.75,0.75,399.75,2153.0,1689.0
2014-07-14 00:00:00+00:00,377.25,382.75,374.0,381.5,3.25,381.5,63257.0,509240.0
2014-07-15 00:00:00+00:00,381.0,381.25,371.0,374.25,7.5,374.0,104194.0,509271.0
2014-07-16 00:00:00+00:00,374.0,386.25,373.75,377.5,4.25,378.25,86879.0,507995.0
2014-07-17 00:00:00+00:00,378.0,387.75,374.5,379.25,1.25,379.5,99065.0,501855.0
2014-07-18 00:00:00+00:00,379.0,381.25,370.0,370.25,8.25,371.25,62889.0,502429.0
2014-07-21 00:00:00+00:00,369.0,369.0,363.0,364.75,7.25,364.0,80084.0,504014.0
2014-07-22 00:00:00+00:00,363.5,367.0,359.75,360.0,3.75,360.25,56264.0,502013.0
2014-07-23 00:00:00+00:00,360.0,363.5,357.5,362.25,2.25,362.5,59652.0,501399.0
2014-07-24 00:00:00+00:00,361.75,369.0,356.5,361.5,1.0,361.5,80128.0,503994.0
2014-07-25 00:00:00+00:00,361.0,363.5,357.0,362.5,1.5,363.0,75733.0,503321.0
2014-07-28 00:00:00+00:00,363.0,369.25,363.0,367.25,4.75,367.75,62724.0,500907.0
2014-07-29 00:00:00+00:00,367.5,368.5,358.5,361.5,6.25,361.5,75808.0,495687.0
2014-07-30 00:00:00+00:00,361.0,364.25,357.75,361.0,0.25,361.75,78258.0,487199.0
2014-07-31 00:00:00+00:00,360.5,361.5,356.75,357.0,4.75,357.0,68257.0,482210.0
2014-08-01 00:00:00+00:00,357.0,358.75,351.5,351.5,4.5,352.5,72880.0,477976.0
2014-08-04 00:00:00+00:00,351.5,361.25,351.5,359.25,6.25,358.75,75355.0,464043.0
2014-08-05 00:00:00+00:00,358.0,358.25,353.0,355.75,2.5,356.25,65584.0,455658.0
2014-08-06 00:00:00+00:00,355.75,364.0,355.5,363.0,7.0,363.25,74891.0,444619.0
2014-08-07 00:00:00+00:00,362.0,362.75,355.75,359.0,3.75,359.5,132926.0,434742.0
2014-08-08 00:00:00+00:00,358.75,359.5,351.25,352.0,7.75,351.75,123347.0,398004.0
2014-08-11 00:00:00+00:00,351.0,357.75,350.5,356.25,5.0,356.75,166261.0,365065.0
2014-08-12 00:00:00+00:00,355.5,362.0,347.75,358.5,1.75,358.5,193799.0,323847.0
2014-08-13 00:00:00+00:00,358.0,361.0,354.5,358.0,0.5,358.0,109657.0,284771.0
2014-08-14 00:00:00+00:00,357.75,362.75,355.0,362.25,4.0,362.0,67793.0,258033.0
2014-08-15 00:00:00+00:00,361.0,368.0,360.5,365.5,3.75,365.75,74395.0,243499.0
2014-08-18 00:00:00+00:00,365.5,370.0,359.75,360.25,5.0,360.75,78113.0,232761.0
2014-08-19 00:00:00+00:00,360.0,363.25,356.5,362.5,1.75,362.5,79608.0,214031.0
2014-08-20 00:00:00+00:00,361.5,362.0,356.25,359.5,3.0,359.5,95479.0,198394.0
2014-08-21 00:00:00+00:00,358.75,366.0,358.0,362.0,2.75,362.25,98175.0,179937.0
2014-08-22 00:00:00+00:00,361.25,367.0,361.25,364.5,3.25,365.5,106818.0,171441.0
2014-08-25 00:00:00+00:00,363.5,364.25,358.75,359.25,5.5,360.0,78302.0,113234.0
2014-08-26 00:00:00+00:00,359.0,359.5,353.5,354.75,4.0,356.0,85567.0,97117.0
2014-08-27 00:00:00+00:00,355.0,356.5,352.5,355.75,,356.0,72433.0,74305.0
2014-08-28 00:00:00+00:00,355.25,362.0,354.75,360.5,5.75,361.75,71113.0,50973.0
2014-08-29 00:00:00+00:00,360.0,361.75,356.0,358.75,2.75,359.0,30599.0,27125.0
2014-09-02 00:00:00+00:00,357.5,360.75,355.0,355.0,3.25,355.75,11124.0,19254.0
2014-09-03 00:00:00+00:00,355.0,355.0,340.0,340.5,14.0,341.5,11490.0,14489.0
2014-09-04 00:00:00+00:00,341.5,342.5,333.5,336.0,5.0,335.5,4936.0,8215.0
2014-09-05 00:00:00+00:00,336.25,347.5,335.25,346.0,10.75,346.5,3183.0,6394.0
2014-09-08 00:00:00+00:00,345.0,348.0,336.75,340.5,7.25,339.25,895.0,4236.0
2014-09-09 00:00:00+00:00,338.75,338.75,334.75,336.5,3.0,336.25,1597.0,3736.0
2014-09-10 00:00:00+00:00,336.0,340.75,335.0,336.5,2.5,338.75,1299.0,2701.0
2014-09-11 00:00:00+00:00,338.0,338.0,329.0,335.0,7.0,331.75,1631.0,1703.0
2014-09-12 00:00:00+00:00,341.0,344.0,337.25,338.0,2.5,338.5,104949.0,795589.0
2014-09-15 00:00:00+00:00,337.0,343.5,335.75,343.0,4.5,343.0,101437.0,795396.0
2014-09-16 00:00:00+00:00,342.5,350.5,338.75,344.0,0.75,343.75,143883.0,797616.0
2014-09-17 00:00:00+00:00,343.25,344.25,339.25,341.25,2.0,341.75,83009.0,796121.0
2014-09-18 00:00:00+00:00,341.0,341.75,338.0,338.25,3.5,338.25,100471.0,790409.0
2014-09-19 00:00:00+00:00,338.0,338.25,331.5,331.75,6.75,331.5,107147.0,789519.0
2014-09-22 00:00:00+00:00,331.0,331.5,326.75,330.75,1.25,330.25,130723.0,789586.0
2014-09-23 00:00:00+00:00,329.5,331.0,324.75,325.25,4.75,325.5,124358.0,788054.0
2014-09-24 00:00:00+00:00,325.5,330.0,324.75,329.5,4.0,329.5,130789.0,785102.0
2014-09-25 00:00:00+00:00,329.25,330.75,325.25,326.5,3.5,326.0,107160.0,779017.0
2014-09-26 00:00:00+00:00,326.0,327.0,322.75,323.0,3.0,323.0,85804.0,785484.0
2014-09-29 00:00:00+00:00,322.25,326.5,322.0,325.5,2.75,325.75,104305.0,772470.0
2014-09-30 00:00:00+00:00,325.5,326.25,319.5,320.0,5.0,320.75,173061.0,772879.0
2014-10-01 00:00:00+00:00,320.25,323.5,318.25,320.75,0.5,321.25,120945.0,770407.0
2014-10-02 00:00:00+00:00,320.5,323.25,319.25,323.0,1.5,322.75,122718.0,765482.0
2014-10-03 00:00:00+00:00,322.75,325.75,321.0,323.75,0.5,323.25,91688.0,763543.0
2014-10-06 00:00:00+00:00,323.25,332.75,323.25,332.0,9.25,332.5,133582.0,754657.0
2014-10-07 00:00:00+00:00,331.75,342.25,330.5,341.0,8.0,340.5,217024.0,755449.0
2014-10-08 00:00:00+00:00,340.0,343.5,337.5,343.25,2.75,343.25,125805.0,756993.0
2014-10-09 00:00:00+00:00,342.5,348.0,340.75,344.25,1.5,344.75,171329.0,753204.0
2014-10-10 00:00:00+00:00,343.25,348.5,332.5,334.75,10.75,334.0,233534.0,750283.0
2014-10-13 00:00:00+00:00,333.5,347.5,330.5,346.0,12.0,346.0,141831.0,738792.0
2014-10-14 00:00:00+00:00,345.5,357.5,343.0,357.25,11.0,357.0,194322.0,740833.0
2014-10-15 00:00:00+00:00,356.0,358.25,346.5,347.5,9.5,347.5,182242.0,729460.0
2014-10-16 00:00:00+00:00,347.5,353.0,345.0,353.0,4.5,352.5,137515.0,718838.0
2014-10-17 00:00:00+00:00,351.75,355.75,346.5,347.75,4.25,348.0,126402.0,707984.0
2014-10-20 00:00:00+00:00,345.25,349.0,342.0,347.75,0.25,348.25,140485.0,699400.0
2014-10-21 00:00:00+00:00,347.5,358.75,347.0,356.0,7.75,356.0,158470.0,699404.0
2014-10-22 00:00:00+00:00,355.5,361.0,352.25,352.25,3.0,353.0,172863.0,687769.0
2014-10-23 00:00:00+00:00,352.0,360.25,351.0,359.75,6.75,359.75,143662.0,674164.0
2014-10-24 00:00:00+00:00,359.25,365.0,352.25,352.5,6.75,353.0,161700.0,667119.0
2014-10-27 00:00:00+00:00,351.75,363.75,348.5,362.75,10.0,363.0,171841.0,660516.0
2014-10-28 00:00:00+00:00,362.5,371.75,361.25,364.75,1.5,364.5,221032.0,648853.0
2014-10-29 00:00:00+00:00,364.25,376.0,362.5,375.25,10.75,375.25,215948.0,638826.0
2014-10-30 00:00:00+00:00,374.75,381.0,371.5,373.75,1.25,374.0,202101.0,629009.0
2014-10-31 00:00:00+00:00,372.75,378.0,368.0,375.0,2.75,376.75,190175.0,618089.0
2014-11-03 00:00:00+00:00,374.5,375.25,370.5,373.0,3.25,373.5,157163.0,604872.0
2014-11-04 00:00:00+00:00,372.5,372.5,364.0,364.25,9.0,364.5,177754.0,596323.0
2014-11-05 00:00:00+00:00,364.0,371.75,359.0,369.5,5.75,370.25,212227.0,581045.0
2014-11-06 00:00:00+00:00,369.5,374.5,366.5,370.0,1.0,371.25,172062.0,574554.0
2014-11-07 00:00:00+00:00,370.0,371.75,364.25,367.5,3.75,367.5,207758.0,557039.0
2014-11-10 00:00:00+00:00,366.0,378.75,364.75,369.0,1.75,369.25,310022.0,530315.0
2014-11-11 00:00:00+00:00,368.25,374.5,365.5,374.0,4.5,373.75,223988.0,499916.0
2014-11-12 00:00:00+00:00,373.5,385.0,372.75,377.75,4.0,377.75,337018.0,473151.0
2014-11-13 00:00:00+00:00,377.0,389.0,377.0,385.75,8.5,386.25,298531.0,424617.0
2014-11-14 00:00:00+00:00,385.5,387.0,380.5,381.5,4.5,381.75,159394.0,404377.0
2014-11-17 00:00:00+00:00,381.5,384.25,374.25,378.0,4.25,377.5,165518.0,389753.0
2014-11-18 00:00:00+00:00,377.5,378.75,371.25,372.25,5.5,372.0,164642.0,371699.0
2014-11-19 00:00:00+00:00,371.75,372.0,362.75,363.0,8.75,363.25,201364.0,347871.0
2014-11-20 00:00:00+00:00,363.0,374.75,362.5,373.0,10.0,373.25,191419.0,317200.0
2014-11-21 00:00:00+00:00,372.75,381.5,369.75,371.0,0.5,372.75,203953.0,276456.0
2014-11-24 00:00:00+00:00,372.5,372.5,365.0,367.5,5.5,367.0,157790.0,191254.0
2014-11-25 00:00:00+00:00,367.0,375.5,366.5,374.0,6.5,374.5,151530.0,145976.0
2014-11-26 00:00:00+00:00,374.0,378.5,373.5,378.0,4.0,378.5,162748.0,89339.0
2014-11-28 00:00:00+00:00,377.0,380.5,370.5,377.0,2.0,375.5,28899.0,41429.0
2014-12-01 00:00:00+00:00,374.0,377.5,370.5,375.5,0.5,375.0,18457.0,33437.0
2014-12-02 00:00:00+00:00,375.5,376.5,367.0,368.5,7.5,367.5,13388.0,28812.0
2014-12-03 00:00:00+00:00,367.0,369.0,364.5,369.0,1.0,368.5,7920.0,24040.0
2014-12-04 00:00:00+00:00,368.0,376.5,367.0,376.0,7.5,376.0,9500.0,21212.0
2014-12-05 00:00:00+00:00,375.5,382.0,372.5,380.0,5.0,381.0,3476.0,18243.0
2014-12-08 00:00:00+00:00,380.0,386.5,376.0,378.5,4.0,377.0,6866.0,16325.0
2014-12-09 00:00:00+00:00,377.5,383.5,374.5,381.5,5.0,383.0,7050.0,12855.0
2014-12-10 00:00:00+00:00,382.0,384.5,377.5,380.0,0.0,382.0,5445.0,8966.0
2014-12-11 00:00:00+00:00,382.0,390.0,382.0,389.0,7.0,390.0,5381.0,5449.0
2014-12-12 00:00:00+00:00,397.5,410.0,397.5,406.5,9.0,407.0,193014.0,671031.0
2014-12-15 00:00:00+00:00,407.0,412.0,405.0,408.5,1.0,408.0,162288.0,666939.0
2014-12-16 00:00:00+00:00,407.5,411.0,404.0,405.0,2.0,406.0,171278.0,665300.0
2014-12-17 00:00:00+00:00,405.5,410.0,403.0,409.0,2.5,408.5,119492.0,664382.0
2014-12-18 00:00:00+00:00,408.0,414.0,407.0,411.5,2.5,411.0,124406.0,657252.0
2014-12-19 00:00:00+00:00,410.5,411.5,405.0,410.5,0.0,410.0,116956.0,659831.0
2014-12-22 00:00:00+00:00,409.5,414.5,408.0,410.5,1.5,411.5,89455.0,661173.0
2014-12-23 00:00:00+00:00,411.0,415.5,410.0,413.5,2.5,414.0,89667.0,655121.0
2014-12-24 00:00:00+00:00,413.0,415.0,405.5,408.5,6.5,407.5,68258.0,651265.0
2014-12-26 00:00:00+00:00,410.5,415.0,405.5,414.0,7.0,414.5,51475.0,645230.0
2014-12-29 00:00:00+00:00,414.0,417.0,410.5,412.5,2.0,412.5,85196.0,647859.0
2014-12-30 00:00:00+00:00,411.5,412.5,406.0,406.0,6.5,406.0,95406.0,645205.0
2014-12-31 00:00:00+00:00,406.0,406.0,396.0,397.5,9.0,397.0,117710.0,640798.0
2015-01-02 00:00:00+00:00,396.5,398.0,391.0,395.5,1.5,395.5,88285.0,634682.0
2015-01-05 00:00:00+00:00,395.5,406.5,394.0,405.5,10.5,406.0,139899.0,626528.0
2015-01-06 00:00:00+00:00,405.0,409.0,402.5,404.5,1.0,405.0,137716.0,626583.0
2015-01-07 00:00:00+00:00,404.5,407.5,395.5,395.5,8.5,396.5,130896.0,622973.0
2015-01-08 00:00:00+00:00,396.0,398.5,392.5,394.5,2.0,394.5,118113.0,616439.0
2015-01-09 00:00:00+00:00,394.5,401.0,393.0,400.0,6.0,400.5,153628.0,611186.0
2015-01-12 00:00:00+00:00,399.0,407.0,390.0,401.5,1.5,402.0,272597.0,608485.0
2015-01-13 00:00:00+00:00,402.0,406.0,384.0,385.0,16.5,385.5,247781.0,597580.0
2015-01-14 00:00:00+00:00,386.0,386.5,376.0,382.0,4.5,381.0,235156.0,590859.0
2015-01-15 00:00:00+00:00,382.5,388.0,376.0,380.5,1.0,380.0,188994.0,583409.0
2015-01-16 00:00:00+00:00,380.0,388.0,379.0,386.5,7.0,387.0,142085.0,593836.0
2015-01-20 00:00:00+00:00,385.5,391.0,382.5,390.0,3.5,390.5,137221.0,589277.0
2015-01-21 00:00:00+00:00,390.0,392.0,386.5,387.5,2.5,388.0,114056.0,586365.0
2015-01-22 00:00:00+00:00,387.5,390.0,382.0,384.0,4.5,383.5,138720.0,580177.0
2015-01-23 00:00:00+00:00,384.0,388.0,382.0,386.5,3.0,386.5,168606.0,572655.0
2015-01-26 00:00:00+00:00,385.5,388.5,382.5,384.0,2.5,384.0,102360.0,563371.0
2015-01-27 00:00:00+00:00,383.0,386.0,380.0,381.0,2.5,381.5,107848.0,555159.0
2015-01-28 00:00:00+00:00,380.5,381.0,373.0,374.0,8.0,373.5,166478.0,548340.0
2015-01-29 00:00:00+00:00,373.0,373.0,368.0,372.0,1.5,371.0,191221.0,548601.0
2015-01-30 00:00:00+00:00,372.5,373.0,365.5,370.0,1.0,370.0,194038.0,544422.0
2015-02-02 00:00:00+00:00,369.5,378.0,367.0,370.0,0.5,369.5,154427.0,540592.0
2015-02-03 00:00:00+00:00,370.0,388.0,370.0,385.0,16.0,385.5,237660.0,536808.0
2015-02-04 00:00:00+00:00,385.0,388.5,379.0,383.0,2.5,383.0,177972.0,522821.0
