Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2014-01-31 00:00:00+00:00,554.0,557.5,551.25,555.75,,555.75,45720.0,244406.0
2014-02-03 00:00:00+00:00,555.0,564.25,554.0,563.75,,563.75,45447.0,241298.0
2014-02-04 00:00:00+00:00,563.75,586.0,562.0,584.5,,584.5,84974.0,235124.0
2014-02-05 00:00:00+00:00,585.0,588.75,579.0,587.5,,587.5,76556.0,224182.0
2014-02-06 00:00:00+00:00,587.0,592.75,579.5,580.75,,580.75,68566.0,214376.0
2014-02-07 00:00:00+00:00,582.0,586.0,566.25,577.5,,577.5,101541.0,205627.0
2014-02-10 00:00:00+00:00,574.5,590.5,570.5,584.75,,584.75,90466.0,186154.0
2014-02-11 00:00:00+00:00,585.75,591.25,582.5,590.25,,590.25,94476.0,174963.0
2014-02-12 00:00:00+00:00,589.75,598.25,585.5,587.0,,587.0,91464.0,151339.0
2014-02-13 00:00:00+00:00,586.25,596.75,585.25,595.5,,595.5,65354.0,132252.0
2014-02-14 00:00:00+00:00,595.25,603.0,594.5,598.5,,598.5,55771.0,126933.0
2014-02-18 00:00:00+00:00,599.5,613.25,598.75,607.4,13.4,612.0,67329.0,116729.0
2014-02-19 00:00:00+00:00,612.0,620.5,609.75,620.2,8.2,620.25,59599.0,97802.0
2014-02-20 00:00:00+00:00,619.75,620.75,611.5,618.4,4.0,616.25,71635.0,78059.0
2014-02-21 00:00:00+00:00,616.25,617.5,609.25,610.0,6.4,609.75,33293.0,56956.0
2014-02-24 00:00:00+00:00,604.0,618.5,603.75,617.75,8.0,617.75,29866.0,40804.0
2014-02-25 00:00:00+00:00,618.25,620.5,602.25,615.0,2.6,615.0,27573.0,28830.0
2014-02-26 00:00:00+00:00,615.25,615.5,599.25,600.0,15.0,600.0,17751.0,18059.0
2014-02-27 00:00:00+00:00,600.0,601.5,581.5,582.25,17.6,582.25,16434.0,9105.0
2014-02-28 00:00:00+00:00,583.0,602.0,583.0,599.0,16.6,599.0,2846.0,2693.0
2014-03-03 00:00:00+00:00,610.0,640.25,608.25,626.75,27.6,626.75,1247.0,1604.0
2014-03-04 00:00:00+00:00,620.0,640.0,618.0,639.75,13.0,639.75,439.0,828.0
2014-03-05 00:00:00+00:00,637.0,639.0,630.0,637.25,2.4,637.25,348.0,481.0
2014-03-06 00:00:00+00:00,632.5,643.5,631.0,641.5,4.2,641.5,128.0,278.0
2014-03-07 00:00:00+00:00,642.0,655.0,642.0,646.25,4.6,646.25,139.0,220.0
2014-03-10 00:00:00+00:00,646.75,657.75,643.25,645.0,1.2,645.0,95.0,172.0
2014-03-11 00:00:00+00:00,643.0,671.75,643.0,663.25,18.2,663.25,115.0,96.0
2014-03-12 00:00:00+00:00,667.75,685.0,663.5,688.0,24.6,688.0,22.0,118.0
2014-03-13 00:00:00+00:00,696.25,700.75,684.0,686.0,9.0,679.0,66.0,100.0
2014-03-14 00:00:00+00:00,694.75,696.25,694.75,689.0,13.4,690.25,23.0,86.0
2014-03-17 00:00:00+00:00,687.0,694.25,671.75,675.4,12.6,674.5,48582.0,171560.0
2014-03-18 00:00:00+00:00,674.5,693.5,672.5,692.4,18.0,692.5,50401.0,170399.0
2014-03-19 00:00:00+00:00,692.0,718.5,686.25,715.0,23.2,715.75,89415.0,169901.0
2014-03-20 00:00:00+00:00,714.0,723.5,693.75,706.4,12.0,703.75,94417.0,172466.0
2014-03-21 00:00:00+00:00,705.0,707.25,691.0,691.0,10.4,693.25,49314.0,173811.0
2014-03-24 00:00:00+00:00,691.75,718.25,687.0,713.2,21.2,714.5,64928.0,171444.0
2014-03-25 00:00:00+00:00,714.75,716.25,706.5,709.0,6.2,708.25,43594.0,171559.0
2014-03-26 00:00:00+00:00,708.75,711.75,694.75,697.0,11.4,696.75,55723.0,171136.0
2014-03-27 00:00:00+00:00,696.75,713.5,692.0,710.4,13.6,710.5,54677.0,167399.0
2014-03-28 00:00:00+00:00,708.25,708.75,693.5,696.0,15.0,695.5,48850.0,167693.0
2014-03-31 00:00:00+00:00,698.5,702.0,676.0,696.0,1.5,697.5,75489.0,163417.0
2014-04-01 00:00:00+00:00,695.0,698.0,683.0,686.0,12.0,685.5,67616.0,165316.0
2014-04-02 00:00:00+00:00,687.0,688.0,665.0,669.0,16.0,669.5,67007.0,161105.0
2014-04-03 00:00:00+00:00,669.5,677.0,666.0,675.0,6.5,676.0,44258.0,157806.0
2014-04-04 00:00:00+00:00,673.0,676.5,658.5,670.0,6.5,669.5,51631.0,157182.0
2014-04-07 00:00:00+00:00,670.5,679.0,665.0,676.0,6.0,676.5,63634.0,154989.0
2014-04-08 00:00:00+00:00,676.5,685.5,668.5,681.0,4.5,681.0,66694.0,145459.0
2014-04-09 00:00:00+00:00,681.5,688.0,663.0,668.0,12.0,669.0,94788.0,134546.0
2014-04-10 00:00:00+00:00,668.0,671.0,656.5,662.0,6.5,662.5,77328.0,121940.0
2014-04-11 00:00:00+00:00,662.5,666.5,656.5,659.0,2.0,660.5,52825.0,109989.0
2014-04-14 00:00:00+00:00,666.5,689.0,664.0,678.5,18.0,678.5,75201.0,101821.0
2014-04-15 00:00:00+00:00,678.0,702.5,673.5,702.0,23.0,701.5,66140.0,90702.0
2014-04-16 00:00:00+00:00,701.0,711.0,684.0,690.0,13.5,688.0,65067.0,79884.0
2014-04-17 00:00:00+00:00,687.5,701.0,686.0,690.0,3.5,691.5,30956.0,71434.0
2014-04-21 00:00:00+00:00,690.0,691.0,662.5,669.0,23.0,668.5,36860.0,69233.0
2014-04-22 00:00:00+00:00,668.5,677.5,662.0,672.0,4.5,673.0,42246.0,61200.0
2014-04-23 00:00:00+00:00,673.0,679.0,667.5,678.0,3.0,676.0,24684.0,51102.0
2014-04-24 00:00:00+00:00,677.5,695.5,671.5,689.0,12.0,689.0,44750.0,44799.0
2014-04-25 00:00:00+00:00,689.0,701.5,688.0,700.5,11.5,700.5,31709.0,38780.0
2014-04-28 00:00:00+00:00,700.0,708.5,689.0,699.0,,700.5,28057.0,22967.0
2014-04-29 00:00:00+00:00,701.0,708.5,696.0,706.0,7.5,708.0,18843.0,11926.0
2014-04-30 00:00:00+00:00,706.25,716.0,702.0,713.0,5.0,713.0,9791.0,6501.0
2014-05-01 00:00:00+00:00,713.25,715.75,695.25,698.75,14.25,698.75,2544.0,2896.0
2014-05-02 00:00:00+00:00,701.75,710.5,698.0,707.75,9.0,707.75,1890.0,2144.0
2014-05-05 00:00:00+00:00,717.0,732.0,715.5,721.25,13.5,721.25,1123.0,1422.0
2014-05-06 00:00:00+00:00,724.25,735.0,716.75,731.75,10.5,731.75,1185.0,863.0
2014-05-07 00:00:00+00:00,730.75,730.75,726.25,729.75,2.0,729.75,258.0,620.0
2014-05-08 00:00:00+00:00,722.0,729.0,721.0,726.75,3.0,726.75,347.0,512.0
2014-05-09 00:00:00+00:00,718.5,721.25,715.5,714.0,12.75,714.0,273.0,494.0
2014-05-12 00:00:00+00:00,695.5,704.75,695.5,705.5,8.5,705.5,318.0,453.0
2014-05-13 00:00:00+00:00,705.0,705.0,695.5,700.0,5.5,700.0,313.0,379.0
2014-05-14 00:00:00+00:00,709.75,710.0,687.75,690.5,19.0,690.25,65491.0,221844.0
2014-05-15 00:00:00+00:00,690.5,691.0,676.75,678.0,12.0,678.25,57143.0,217848.0
2014-05-16 00:00:00+00:00,678.75,682.75,670.5,675.0,4.0,674.25,48198.0,216085.0
2014-05-19 00:00:00+00:00,671.5,678.25,662.75,675.0,0.25,674.5,72449.0,215293.0
2014-05-20 00:00:00+00:00,674.0,686.0,666.0,669.75,4.0,670.5,65307.0,216151.0
2014-05-21 00:00:00+00:00,668.0,675.5,663.0,664.25,6.25,664.25,65987.0,211438.0
2014-05-22 00:00:00+00:00,665.5,669.75,654.0,658.5,5.0,659.25,67005.0,208300.0
2014-05-23 00:00:00+00:00,660.25,663.5,651.25,653.0,6.75,652.5,56974.0,208725.0
2014-05-27 00:00:00+00:00,645.0,648.5,640.25,641.0,11.5,641.0,52896.0,207227.0
2014-05-28 00:00:00+00:00,637.25,641.75,633.0,638.5,2.25,638.75,44978.0,203560.0
2014-05-29 00:00:00+00:00,638.5,645.0,629.75,632.0,6.25,632.5,49427.0,202767.0
2014-05-30 00:00:00+00:00,633.0,637.0,625.5,627.5,5.25,627.25,48605.0,200468.0
2014-06-02 00:00:00+00:00,624.75,626.75,616.25,622.5,6.5,620.75,62381.0,197258.0
2014-06-03 00:00:00+00:00,622.0,624.0,611.0,613.0,8.25,612.5,55552.0,198056.0
2014-06-04 00:00:00+00:00,612.5,619.5,610.75,614.5,2.0,614.5,46073.0,192073.0
2014-06-05 00:00:00+00:00,613.5,617.25,605.0,607.0,8.75,605.75,51881.0,187479.0
2014-06-06 00:00:00+00:00,605.5,619.5,603.0,618.75,12.5,618.25,65706.0,183050.0
2014-06-09 00:00:00+00:00,618.25,626.25,607.5,613.5,5.75,612.5,65774.0,175841.0
2014-06-10 00:00:00+00:00,614.75,616.0,599.25,601.0,11.25,601.25,69544.0,168194.0
2014-06-11 00:00:00+00:00,603.0,608.5,588.5,589.5,12.0,589.25,75859.0,160999.0
2014-06-12 00:00:00+00:00,588.0,593.5,584.0,584.0,4.0,585.25,63924.0,146503.0
2014-06-13 00:00:00+00:00,585.5,594.5,583.5,586.0,0.75,586.0,66231.0,129263.0
2014-06-16 00:00:00+00:00,586.0,594.75,580.25,581.5,5.0,581.0,43272.0,113862.0
2014-06-17 00:00:00+00:00,581.0,584.75,576.75,581.5,0.75,581.75,55006.0,107671.0
2014-06-18 00:00:00+00:00,582.0,598.0,581.5,586.25,5.25,587.0,54252.0,93721.0
2014-06-19 00:00:00+00:00,586.25,596.5,585.75,593.5,6.5,593.5,44931.0,82354.0
2014-06-20 00:00:00+00:00,593.25,594.5,582.75,585.0,8.25,585.25,36841.0,74867.0
2014-06-23 00:00:00+00:00,585.0,593.0,577.75,579.0,5.5,579.75,30465.0,46079.0
2014-06-24 00:00:00+00:00,579.75,580.0,570.0,571.5,8.75,571.0,19853.0,36269.0
2014-06-25 00:00:00+00:00,570.0,576.0,567.75,574.5,4.5,575.5,18535.0,28134.0
2014-06-26 00:00:00+00:00,575.5,584.25,572.75,580.0,6.75,582.25,24904.0,19927.0
2014-06-27 00:00:00+00:00,580.0,590.0,577.25,585.0,3.0,585.25,15814.0,11142.0
2014-06-30 00:00:00+00:00,583.5,584.25,555.75,564.75,20.5,564.75,5947.0,4431.0
2014-07-01 00:00:00+00:00,564.75,566.25,557.25,559.75,5.0,559.75,1068.0,2138.0
2014-07-02 00:00:00+00:00,560.75,562.75,555.5,561.75,2.0,561.75,1272.0,1528.0
2014-07-03 00:00:00+00:00,561.75,568.75,559.75,568.0,6.25,568.0,527.0,902.0
2014-07-07 00:00:00+00:00,567.25,567.25,547.5,555.5,23.0,545.0,213.0,623.0
2014-07-08 00:00:00+00:00,549.0,549.5,545.5,545.25,0.25,545.25,138.0,500.0
2014-07-09 00:00:00+00:00,545.75,545.75,537.0,539.5,5.75,539.5,219.0,377.0
2014-07-10 00:00:00+00:00,542.75,543.5,535.25,536.75,2.75,536.75,108.0,225.0
2014-07-11 00:00:00+00:00,536.75,536.75,518.25,514.75,22.0,514.75,106.0,139.0
2014-07-14 00:00:00+00:00,526.25,539.0,524.25,537.75,11.75,537.75,44688.0,202616.0
2014-07-15 00:00:00+00:00,538.0,539.5,530.5,537.75,,537.75,37916.0,202313.0
2014-07-16 00:00:00+00:00,537.0,544.75,535.75,537.5,0.25,538.0,32689.0,203081.0
2014-07-17 00:00:00+00:00,538.0,561.75,530.75,550.5,12.75,550.75,88485.0,204925.0
2014-07-18 00:00:00+00:00,552.5,555.75,531.0,532.5,18.5,532.25,52246.0,201877.0
2014-07-21 00:00:00+00:00,530.5,531.25,523.75,529.0,2.25,530.0,35988.0,204346.0
2014-07-22 00:00:00+00:00,529.5,536.75,524.0,525.5,5.5,524.5,35683.0,203104.0
2014-07-23 00:00:00+00:00,524.5,531.0,520.25,529.0,6.25,530.75,33147.0,206287.0
2014-07-24 00:00:00+00:00,530.5,542.25,526.0,529.0,2.0,528.75,56444.0,208091.0
2014-07-25 00:00:00+00:00,528.75,538.5,526.5,538.0,9.25,538.0,42145.0,204117.0
2014-07-28 00:00:00+00:00,538.0,543.25,532.0,535.5,3.25,534.75,33878.0,202306.0
2014-07-29 00:00:00+00:00,534.5,535.75,518.5,521.0,14.75,520.0,52051.0,204490.0
2014-07-30 00:00:00+00:00,521.25,529.0,519.75,527.25,7.25,527.25,51586.0,202838.0
2014-07-31 00:00:00+00:00,527.0,536.25,523.5,530.0,3.0,530.25,59635.0,200882.0
2014-08-01 00:00:00+00:00,531.0,544.0,530.5,534.0,4.0,534.25,60717.0,196620.0
2014-08-04 00:00:00+00:00,534.75,553.25,534.25,544.0,9.75,544.0,55289.0,190908.0
2014-08-05 00:00:00+00:00,543.75,554.25,538.0,552.5,8.5,552.5,51206.0,187694.0
2014-08-06 00:00:00+00:00,553.0,572.0,552.75,566.5,15.5,568.0,83100.0,183809.0
2014-08-07 00:00:00+00:00,568.0,568.25,558.5,561.5,6.5,561.5,81062.0,179729.0
2014-08-08 00:00:00+00:00,561.0,561.5,546.0,546.5,12.25,549.25,74769.0,163865.0
2014-08-11 00:00:00+00:00,548.5,556.5,543.0,546.5,2.75,546.5,97495.0,150187.0
2014-08-12 00:00:00+00:00,547.25,547.5,533.5,538.25,8.5,538.0,96517.0,130476.0
2014-08-13 00:00:00+00:00,537.75,544.25,527.25,528.0,10.0,528.0,64983.0,111043.0
2014-08-14 00:00:00+00:00,528.25,539.25,528.0,536.5,9.25,537.25,44339.0,101092.0
2014-08-15 00:00:00+00:00,535.25,556.25,533.5,551.0,14.0,551.25,57444.0,93550.0
2014-08-18 00:00:00+00:00,549.75,551.5,540.5,542.5,8.75,542.5,27677.0,85907.0
2014-08-19 00:00:00+00:00,541.0,556.0,535.5,546.0,3.5,546.0,40605.0,79892.0
2014-08-20 00:00:00+00:00,546.25,549.25,534.25,539.0,6.5,539.5,36758.0,67873.0
2014-08-21 00:00:00+00:00,539.5,549.75,536.75,546.25,6.75,546.25,29029.0,56938.0
2014-08-22 00:00:00+00:00,546.0,562.5,545.5,549.25,5.75,552.0,44409.0,51503.0
2014-08-25 00:00:00+00:00,551.0,554.25,540.5,543.0,9.5,542.5,14287.0,33157.0
2014-08-26 00:00:00+00:00,542.25,546.0,531.25,541.5,1.0,541.5,15901.0,27745.0
2014-08-27 00:00:00+00:00,540.0,548.0,535.0,547.5,5.75,547.25,14269.0,21351.0
2014-08-28 00:00:00+00:00,547.0,564.5,545.0,556.5,9.25,556.5,18355.0,16439.0
2014-08-29 00:00:00+00:00,555.0,562.25,546.0,551.0,6.25,550.25,3478.0,7594.0
2014-09-02 00:00:00+00:00,550.25,553.0,538.75,543.5,6.75,543.5,1409.0,5226.0
2014-09-03 00:00:00+00:00,540.5,540.5,522.0,523.0,20.0,523.0,1957.0,4379.0
2014-09-04 00:00:00+00:00,522.0,525.0,519.0,525.5,1.5,525.5,2109.0,2901.0
2014-09-05 00:00:00+00:00,525.5,536.25,525.5,531.5,6.25,531.5,1101.0,1898.0
2014-09-08 00:00:00+00:00,528.75,538.0,526.25,533.5,2.0,533.5,466.0,931.0
2014-09-09 00:00:00+00:00,528.5,528.5,523.5,527.5,6.0,527.5,69.0,648.0
2014-09-10 00:00:00+00:00,524.5,525.25,520.25,518.75,8.75,518.75,135.0,545.0
2014-09-11 00:00:00+00:00,518.0,519.0,499.5,503.0,15.75,503.0,181.0,432.0
2014-09-12 00:00:00+00:00,508.5,509.25,500.0,503.0,7.0,502.5,39690.0,250176.0
2014-09-15 00:00:00+00:00,501.5,504.0,496.0,500.0,1.75,500.75,39677.0,251420.0
2014-09-16 00:00:00+00:00,499.0,508.5,491.0,501.0,4.5,496.25,48656.0,251209.0
2014-09-17 00:00:00+00:00,496.0,501.5,494.25,499.5,3.0,499.25,33013.0,254696.0
2014-09-18 00:00:00+00:00,496.25,498.75,487.75,488.0,10.75,488.5,33303.0,254104.0
2014-09-19 00:00:00+00:00,487.75,488.25,473.75,475.0,14.0,474.5,45331.0,253584.0
2014-09-22 00:00:00+00:00,476.25,480.75,469.5,476.0,2.25,476.75,61824.0,252255.0
2014-09-23 00:00:00+00:00,475.5,479.75,471.0,475.5,0.75,476.0,48133.0,257952.0
2014-09-24 00:00:00+00:00,473.5,484.5,473.5,480.25,4.25,480.25,54684.0,259759.0
2014-09-25 00:00:00+00:00,480.25,483.5,466.25,474.0,6.25,474.0,51778.0,253379.0
2014-09-26 00:00:00+00:00,472.75,476.25,468.5,474.75,0.25,474.25,27023.0,257132.0
2014-09-29 00:00:00+00:00,470.75,482.5,470.5,481.0,7.0,481.25,41738.0,252971.0
2014-09-30 00:00:00+00:00,481.25,481.75,468.0,478.0,3.5,477.75,61430.0,253845.0
2014-10-01 00:00:00+00:00,476.75,484.0,469.5,479.0,1.25,479.0,45498.0,257526.0
2014-10-02 00:00:00+00:00,477.5,489.75,477.25,484.0,3.75,482.75,48689.0,257139.0
2014-10-03 00:00:00+00:00,483.25,489.0,478.0,485.75,3.0,485.75,44411.0,255982.0
2014-10-06 00:00:00+00:00,485.5,494.75,484.75,491.25,5.75,491.5,39766.0,252388.0
2014-10-07 00:00:00+00:00,491.5,509.5,489.25,506.5,14.75,506.25,71945.0,255327.0
2014-10-08 00:00:00+00:00,507.25,511.75,502.0,507.75,1.5,507.75,46601.0,247440.0
2014-10-09 00:00:00+00:00,508.0,508.25,492.0,494.0,14.5,493.25,56929.0,246581.0
2014-10-10 00:00:00+00:00,493.5,508.5,488.25,498.5,5.25,498.5,67978.0,244053.0
2014-10-13 00:00:00+00:00,498.5,506.5,495.5,505.25,6.75,505.25,39300.0,243557.0
2014-10-14 00:00:00+00:00,505.25,510.0,498.25,509.5,4.0,509.25,34246.0,241911.0
2014-10-15 00:00:00+00:00,510.0,516.25,501.5,507.0,3.25,506.0,55261.0,240798.0
2014-10-16 00:00:00+00:00,506.5,518.5,502.5,517.0,11.0,517.0,44445.0,236617.0
2014-10-17 00:00:00+00:00,517.75,522.25,512.75,515.5,1.0,516.0,48144.0,236371.0
2014-10-20 00:00:00+00:00,515.0,515.75,507.25,513.5,2.5,513.5,41340.0,232206.0
2014-10-21 00:00:00+00:00,515.0,523.75,512.25,520.0,5.75,519.25,55900.0,229331.0
2014-10-22 00:00:00+00:00,521.0,528.75,516.0,522.0,3.0,522.25,51178.0,229249.0
2014-10-23 00:00:00+00:00,520.25,530.75,519.25,527.5,4.5,526.75,41529.0,228834.0
2014-10-24 00:00:00+00:00,525.5,539.25,517.25,517.5,9.0,517.75,57182.0,230093.0
2014-10-27 00:00:00+00:00,516.0,526.5,510.5,523.0,5.0,522.75,50360.0,228762.0
2014-10-28 00:00:00+00:00,525.5,533.0,523.25,532.0,8.0,530.75,44792.0,226557.0
2014-10-29 00:00:00+00:00,531.0,540.5,527.5,540.0,7.5,538.25,45718.0,223857.0
2014-10-30 00:00:00+00:00,538.25,545.5,532.5,536.25,2.25,536.0,53278.0,219598.0
2014-10-31 00:00:00+00:00,536.0,539.0,523.0,532.0,3.5,532.5,60405.0,212887.0
2014-11-03 00:00:00+00:00,536.25,539.25,526.75,537.5,5.75,538.25,48197.0,208513.0
2014-11-04 00:00:00+00:00,538.25,538.75,529.0,531.0,7.75,530.5,40591.0,204246.0
2014-11-05 00:00:00+00:00,532.0,532.5,518.75,525.0,5.75,524.75,61436.0,201092.0
2014-11-06 00:00:00+00:00,525.0,528.0,520.0,520.5,4.5,520.25,45979.0,195904.0
2014-11-07 00:00:00+00:00,520.5,520.5,511.0,514.0,5.75,514.5,64523.0,192655.0
2014-11-10 00:00:00+00:00,514.0,524.5,511.25,518.0,2.75,517.25,87694.0,184901.0
2014-11-11 00:00:00+00:00,518.0,526.5,511.75,515.0,8.0,525.25,95078.0,163724.0
2014-11-12 00:00:00+00:00,524.25,545.75,522.75,542.0,17.5,542.75,137624.0,144000.0
2014-11-13 00:00:00+00:00,542.0,559.0,537.0,553.75,11.0,553.75,111872.0,121457.0
2014-11-14 00:00:00+00:00,553.75,564.75,549.0,560.75,6.75,560.5,62732.0,110326.0
2014-11-17 00:00:00+00:00,559.25,563.25,551.0,552.5,8.75,551.75,40185.0,105460.0
2014-11-18 00:00:00+00:00,552.0,553.0,544.25,549.75,2.75,549.0,28220.0,94822.0
2014-11-19 00:00:00+00:00,549.0,549.5,535.0,538.0,11.25,537.75,38460.0,89849.0
2014-11-20 00:00:00+00:00,538.5,548.0,532.0,547.5,9.5,547.25,37147.0,79062.0
2014-11-21 00:00:00+00:00,547.0,553.75,540.75,548.0,,547.25,35552.0,68237.0
2014-11-24 00:00:00+00:00,546.0,551.5,541.5,547.0,5.0,542.5,26094.0,37620.0
2014-11-25 00:00:00+00:00,541.5,553.0,539.5,549.5,9.5,551.0,18569.0,25552.0
2014-11-26 00:00:00+00:00,551.5,563.0,550.5,562.0,10.0,562.0,23401.0,16782.0
2014-11-28 00:00:00+00:00,558.0,579.5,556.0,577.5,15.5,577.5,3790.0,5385.0
2014-12-01 00:00:00+00:00,577.0,607.0,571.5,606.5,29.0,606.5,1924.0,3163.0
2014-12-02 00:00:00+00:00,604.0,612.0,600.0,605.5,1.0,605.5,1101.0,2104.0
2014-12-03 00:00:00+00:00,604.0,604.0,589.0,597.0,8.5,597.0,813.0,1549.0
2014-12-04 00:00:00+00:00,594.0,600.0,588.0,599.5,2.5,599.5,496.0,1138.0
2014-12-05 00:00:00+00:00,599.0,609.5,594.5,609.0,9.5,609.0,542.0,907.0
2014-12-08 00:00:00+00:00,603.0,617.0,600.0,610.0,1.0,610.0,115.0,462.0
2014-12-09 00:00:00+00:00,606.0,608.5,599.0,600.0,9.0,600.0,193.0,366.0
2014-12-10 00:00:00+00:00,600.0,600.0,590.0,593.5,7.5,593.5,86.0,187.0
2014-12-11 00:00:00+00:00,597.0,607.5,588.0,610.5,17.0,610.5,88.0,106.0
2014-12-12 00:00:00+00:00,598.0,613.0,593.0,605.0,9.0,606.0,71927.0,223368.0
2014-12-15 00:00:00+00:00,605.0,622.5,599.5,619.0,12.0,619.0,65697.0,221167.0
2014-12-16 00:00:00+00:00,616.0,639.0,615.0,620.0,4.5,623.5,93062.0,221348.0
2014-12-17 00:00:00+00:00,623.5,650.5,617.0,648.0,25.5,648.0,103313.0,218456.0
2014-12-18 00:00:00+00:00,646.0,677.0,645.5,653.0,6.5,655.5,101950.0,214422.0
2014-12-19 00:00:00+00:00,654.0,654.0,629.5,633.0,23.0,632.5,68655.0,210334.0
2014-12-22 00:00:00+00:00,629.0,644.0,621.0,627.0,6.0,625.5,53530.0,209723.0
2014-12-23 00:00:00+00:00,625.0,637.0,621.0,635.5,9.5,635.0,31264.0,206786.0
2014-12-24 00:00:00+00:00,636.0,639.5,606.5,611.0,24.0,611.0,38180.0,208531.0
2014-12-26 00:00:00+00:00,614.0,616.5,607.0,610.0,0.5,610.5,20207.0,203728.0
2014-12-29 00:00:00+00:00,611.5,620.5,608.0,614.0,4.5,615.0,29583.0,206437.0
2014-12-30 00:00:00+00:00,615.0,615.0,601.0,602.0,13.0,602.0,33989.0,206018.0
2014-12-31 00:00:00+00:00,601.0,604.0,586.0,589.0,12.5,589.5,37211.0,203622.0
2015-01-02 00:00:00+00:00,589.5,591.0,574.5,580.0,8.0,581.5,39047.0,200969.0
2015-01-05 00:00:00+00:00,579.5,597.0,579.0,589.0,7.5,589.0,45074.0,202492.0
2015-01-06 00:00:00+00:00,588.0,603.0,586.0,587.0,2.5,591.5,52464.0,201859.0
2015-01-07 00:00:00+00:00,594.5,594.0,578.0,580.0,12.5,579.0,46037.0,201155.0
2015-01-08 00:00:00+00:00,580.0,581.0,565.5,567.0,12.0,567.0,49232.0,201542.0
2015-01-09 00:00:00+00:00,568.0,574.0,561.5,565.0,3.5,563.5,54402.0,198404.0
2015-01-12 00:00:00+00:00,563.0,567.0,554.0,555.0,8.5,555.0,74094.0,195480.0
2015-01-13 00:00:00+00:00,555.0,566.5,547.5,548.5,7.0,548.0,61713.0,191709.0
2015-01-14 00:00:00+00:00,548.0,549.5,536.0,538.0,10.5,537.5,66844.0,191181.0
2015-01-15 00:00:00+00:00,540.0,545.0,528.0,534.0,5.0,532.5,59353.0,192188.0
2015-01-16 00:00:00+00:00,536.5,542.0,531.5,532.0,,532.5,53903.0,194847.0
2015-01-20 00:00:00+00:00,532.5,539.5,523.0,536.0,4.5,537.0,62863.0,195977.0
2015-01-21 00:00:00+00:00,537.5,544.0,535.0,536.0,0.5,536.5,50537.0,198981.0
2015-01-22 00:00:00+00:00,536.0,542.0,532.0,534.5,3.0,533.5,44438.0,200265.0
2015-01-23 00:00:00+00:00,532.5,536.0,526.5,530.5,3.5,530.0,57181.0,197411.0
2015-01-26 00:00:00+00:00,530.5,534.5,519.5,520.0,9.0,520.0,52486.0,194368.0
2015-01-27 00:00:00+00:00,519.0,524.5,517.0,518.5,1.0,519.0,40911.0,192108.0
2015-01-28 00:00:00+00:00,519.0,520.0,503.0,513.5,13.5,505.5,77786.0,189248.0
2015-01-29 00:00:00+00:00,506.0,512.5,500.5,508.0,2.0,507.5,76842.0,190920.0
2015-01-30 00:00:00+00:00,508.0,511.5,497.0,502.0,5.0,502.5,67101.0,192095.0
2015-02-02 00:00:00+00:00,503.0,505.0,492.5,492.5,10.0,492.5,57998.0,194786.0
2015-02-03 00:00:00+00:00,493.0,515.5,493.0,512.0,21.0,513.5,70941.0,198267.0
2015-02-04 00:00:00+00:00,514.0,521.5,507.0,511.0,2.5,511.0,64689.0,194353.0
2015-02-05 00:00:00+00:00,511.5,527.5,508.0,526.5,14.5,525.5,84084.0,192640.0
2015-02-06 00:00:00+00:00,526.0,534.0,516.0,527.5,1.5,527.0,85344.0,188238.0
2015-02-09 00:00:00+00:00,527.0,532.5,521.0,529.0,2.5,529.5,77083.0,175989.0
2015-02-10 00:00:00+00:00,527.0,530.5,518.0,521.0,8.0,521.5,86902.0,159910.0
2015-02-11 00:00:00+00:00,520.5,528.0,515.5,525.0,4.0,525.5,96524.0,140665.0
2015-02-12 00:00:00+00:00,523.5,527.5,518.5,521.5,4.0,521.5,92568.0,119566.0
2015-02-13 00:00:00+00:00,520.5,534.5,519.0,533.0,11.5,533.0,82786.0,105662.0
2015-02-17 00:00:00+00:00,534.0,548.0,531.5,536.0,1.5,534.5,62161.0,89238.0
2015-02-18 00:00:00+00:00,537.0,543.0,523.0,527.5,7.0,527.5,62884.0,78041.0
2015-02-19 00:00:00+00:00,528.0,537.5,523.5,528.0,,527.5,45436.0,63345.0
2015-02-20 00:00:00+00:00,526.0,531.0,509.0,510.0,17.0,510.5,58715.0,56491.0
2015-02-23 00:00:00+00:00,510.5,515.0,503.0,505.5,4.0,505.5,32118.0,33295.0
2015-02-24 00:00:00+00:00,505.5,513.5,504.0,505.5,,505.5,18575.0,24333.0
2015-02-25 00:00:00+00:00,506.0,506.0,496.0,499.0,8.0,497.5,12524.0,17987.0
2015-02-26 00:00:00+00:00,498.0,504.0,491.5,503.5,5.0,503.5,13499.0,12613.0
2015-02-27 00:00:00+00:00,507.0,523.0,502.0,517.0,14.5,517.0,2654.0,5394.0
2015-03-02 00:00:00+00:00,517.5,521.5,507.5,508.0,9.0,508.0,2490.0,3610.0
2015-03-03 00:00:00+00:00,508.0,509.0,500.0,506.5,0.5,508.5,1528.0,1765.0
2015-03-04 00:00:00+00:00,507.0,509.0,491.5,494.0,15.5,493.0,1558.0,1432.0
2015-03-05 00:00:00+00:00,491.5,492.5,481.0,481.5,12.5,481.5,609.0,605.0
2015-03-06 00:00:00+00:00,482.5,489.0,482.5,485.5,4.0,485.5,305.0,361.0
