Date,Open,High,Low,Close,Volume,Change,Wave,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-01-02,2702.0,2704.0,2629.0,2636.0,19530.0,0.0,0.0,106342.0,780.0,300.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15884.4,,19530.0,,,,,,,,,,0,2667.75,2666.5,2656.3333333333335,2651.25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699.0,63.0,0.023899848254931716,1.0,2666.5,2678.0,11.5,0.004312769548096756,1.0
2014-01-03,2646.0,2723.0,2633.0,2699.0,18498.0,63.0,0.0,102328.0,226.0,0.0,0.0,0,0,,,,,,,,,,,,,,2629.0,2629.0,,,,,,,,,,,,0.5888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7252.0,,38028.0,,,90.0,,,,,,,0,2675.25,2678.0,2685.0,2688.5,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667.0,-32.0,-0.011856243052982586,-1.0,2678.0,2686.5,8.5,0.0031740104555638537,1.0
2014-01-06,2708.0,2717.0,2656.0,2667.0,13653.0,-32.0,0.0,101216.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,2630.88,2630.88,,,,,,,,,,,,-0.6721311475409836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15980.967213114754,,24375.0,,,61.0,,,,,,,0,2687.0,2686.5,2680.0,2676.75,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.0,8.0,0.0029996250468691415,1.0,2686.5,2680.0,-6.5,-0.002419504932067746,-1.0
2014-01-07,2669.0,2697.0,2663.0,2675.0,11525.0,8.0,0.0,98760.0,400.0,0.0,0.0,0,0,,,,,,,,,,,,,,2632.7224,2632.7224,,,,,,,,,,,,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19370.673095467697,,35900.0,,,34.0,,,,,,,0,2676.0,2680.0,2678.3333333333335,2677.5,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,25.0,0.009345794392523364,1.0,2680.0,2692.0,12.0,0.004477611940298508,1.0
2014-01-08,2685.0,2715.0,2669.0,2700.0,10942.0,25.0,0.0,96882.0,547.0,0.0,0.0,0,0,,,,,,,,,,,,,,2634.527952,2634.527952,,,,,,,,,,,,0.32608695652173914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15564.760051989437,,46842.0,,,46.0,,,,,,,0,2692.25,2692.0,2694.6666666666665,2696.0,,,,,,,23.60169485439631,,557.0400000000373,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2684.0,-16.0,-0.005925925925925926,-1.0,2692.0,2699.5,7.5,0.002786032689450223,1.0
2014-01-09,2701.0,2720.0,2679.0,2684.0,11412.0,-16.0,0.0,96023.0,124.0,0.0,0.0,0,0,,,,,,,,,,,,,,2636.29739296,2636.29739296,,,,,,,,,,,,-0.4146341463414634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24193.345417843095,,35430.0,,,41.0,,,,,,,0,2696.0,2699.5,2694.3333333333335,2691.75,-0.1917304361444907,,,,,,13.00769003321444,,169.20000000018626,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0,28.0,0.010432190760059613,1.0,2699.5,2696.5,-3.0,-0.0011113169105389886,-1.0
2014-01-10,2688.0,2717.0,2676.0,2712.0,11857.0,28.0,0.0,94022.0,443.0,0.0,0.0,0,0,,,,,,,,,,,,,,2638.0314451008,2638.0314451008,,,,,,,,,,,,0.5853658536585366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15228.29663735529,,47287.0,,,41.0,,,,,,,0,2698.25,2696.5,2701.6666666666665,2704.25,-0.07907570563107372,,,,,,16.402438843051275,,269.04000000003725,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0,0.0,0.0,0.0,2696.5,2700.5,4.0,0.0014834044131281292,1.0
2014-01-13,2702.0,2719.0,2682.0,2712.0,10771.0,0.0,0.0,95109.0,649.0,285.0,0.0,0,0,,,,,,,,,,,,,,2639.730816198784,2639.730816198784,,,,,,,,,,,,0.2702702702702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8532.810150868803,,47287.0,,,37.0,,,,,,,0,2703.75,2700.5,2704.3333333333335,2706.25,0.03744554779693108,,,,,,14.907716122874875,,222.24000000022352,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2752.0,40.0,0.014749262536873156,1.0,2700.5,2725.5,25.0,0.00925754489909276,1.0
2014-01-14,2710.0,2755.0,2696.0,2752.0,13954.0,40.0,0.0,95468.0,233.0,0.0,0.0,0,0,,,,,,,,,,,,,,2641.396199874808,2641.396199874808,,,,,,,,,,,,0.711864406779661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4002.1390016735695,,61241.0,,,59.0,,,,,,,0,2728.25,2725.5,2734.3333333333335,2738.75,0.3081652073131202,,,,,,22.48555091608003,,505.59999999962747,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2748.0,-4.0,-0.0014534883720930232,-1.0,2725.5,2747.0,21.5,0.007888460832874701,1.0
2014-01-15,2762.0,2772.0,2722.0,2748.0,11369.0,-4.0,0.0,96538.0,402.0,0.0,0.0,0,0,,,,,,,,,,,,,,2645.940351879816,2645.940351879816,,,,,,,,,,,,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4456.89900167357,8754.914320007234,49872.0,,,50.0,,,,,,,0,2751.0,2747.0,2747.3333333333335,2747.5,0.4264027370275217,,,,,,25.374002443461347,,643.8400000007823,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.0,5.0,0.001819505094614265,1.0,2747.0,2748.0,1.0,0.00036403349108117945,1.0
