,importance
PC3,0.1984819
PC9,0.18047906
Open,0.13487785
Close,0.13054833
High,0.10222518
Low,0.09992163
PC2,0.0796126
PC1,0.020910392
PC5,0.015903547
PC10,0.014359382
PC6,0.012211112
PC4,0.005473207
PC7,0.0049958085
PC8,0.0
PC11,0.0
