Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2015-01-27,1.1704719809577153,1.2128458553563513,1.112807440288253,1.1724022415508382,0.5419921875,0.7894801380960119,8.117261205353055,-16.55471717754991,-7.112854047908282,6.409280182577084,3.9401690310552184,-0.7073517282051691,-3.3193986541953993
2015-01-28,1.265998537520758,1.2597650474688846,1.2311288790991621,1.2600313410760413,-1.1790008544921875,-1.7135020136899732,7.869616178999866,-14.549190393927017,-7.259245156075917,3.71121330768741,2.5321998329365334,-0.7902566652978544,-1.6815592385402598
2015-01-29,1.0705774108738975,1.2146196866978194,1.122518753820816,1.0694109122186688,1.3470001220703125,1.9602695852997962,7.305700979164271,-14.447042667681231,-6.464955143918471,2.0356427867698295,0.45305477983233333,-0.4503498442901039,1.4570494917004293
2015-01-30,1.2900830389495388,1.217682682564848,1.1220346700333332,1.2871934014863027,-1.5359954833984375,-2.232708752260774,7.163947301952366,-11.44593109367828,-7.66880271316831,1.3273669058033082,-0.8816827367056155,0.27548622493645636,2.6821337882280623
2015-02-02,1.0317857018650018,1.1406132781226466,1.1066576003350277,1.0388542110159895,0.8310089111328125,1.2098210012892732,6.716882166070049,-12.796119809330424,-6.450890996230833,-0.2375537492002778,-1.313416368272955,-1.3686773180986087,4.6061962224914454
2015-02-03,1.1693398984020769,1.3192609744185673,1.0967832789964758,1.173211429181589,1.4429931640625,2.099880185075352,6.486744982605923,-11.312048155183813,-8.115875226512564,-0.20722857542548484,1.1189081780453516,-4.95007119434542,2.082542619756762
2015-02-04,1.4108286459077974,1.4229329285075005,1.3377952597818503,1.4065140385256039,-2.037994384765625,-2.962807166187974,6.5879853282847325,-8.8604450644064,-9.309725746356174,0.047284392516944995,0.7623143089800138,-4.114112789443621,1.116493482118582
2015-02-05,1.0757494743143636,1.2858853905373535,1.1437221176756107,1.0770118484697146,2.08099365234375,3.0277769261046874,6.208361758237882,-9.789040865299915,-8.502345363731784,0.5265425564207478,-0.5338473323286574,-2.9914821086965198,1.3178307272325946
2015-02-06,1.4084041640947416,1.3948788386506907,1.368872944975197,1.4134661444507735,-0.2220001220703125,-0.3216569021459706,6.370083485857449,-6.282906368742296,-10.3892017963337,0.7630085222780237,-0.29311235365447547,-2.260366075258146,1.2491074192756622
2015-02-09,1.3709023879324669,1.3661801665311006,1.3047762998080876,1.3775732455489667,-0.302001953125,-0.4380101646834432,6.316297594453693,-3.372622111206285,-11.047975583619001,-0.3020927184635969,-1.1085729573485652,-1.372324930345869,2.1382169679449614
