Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2015-12-02,2.1367914682570976,2.2819105936858035,2.203375807665871,2.3804322083571225,0.5277522047360537,2.1774753846859376,-1.5477504903516655,3.9432494923479036,0.14594504420672552,-0.10605110478764836,-0.38537428918505906,-1.35,-0.5705369577283038,2.8,5.0,5.0,12.754584252888359,-0.02488720739125952,3.4108736007587974,0.48636571482977914,2.5956242610597964,-0.3338840618753312,-2.4979028873599147,0.643189239124639
2015-02-03,0.932650142512325,0.8369782042755123,0.8143426021541498,0.7409549539798627,-1.0568375952649416,-0.695120192808403,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0818875908914574,-8.85,-3.7224020229556967,3.4000000000000004,5.0,5.0,9.28914698289699,-11.281758368927283,0.26093730562241746,0.011030543283614759,3.8248195731419457,-2.0345375777443873,-0.4856529635831774,-0.27661023382867334
2015-03-03,0.6862212200343247,0.5961561393737966,0.774574780319459,0.24827672982914165,-1.0569735357101868,-3.7592221421357,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0825400050721383,7.800000000000011,3.2747384218491207,5.0,5.0,5.0,8.503525115765783,-12.565656525402963,0.49628168444312665,1.0704708552805768,4.027897881796214,-2.452285868182727,-0.3661014616439262,-0.897343711237903
2015-04-03,0.4145893395756205,0.4073297475758597,0.48483779266670796,0.6825016053518119,-1.0560219525934702,3.326513615683674,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.082947763935064,-2.5,-1.0538229343965042,5.0,5.0,5.0,8.169715988799165,-11.273652797292689,2.7622141047957776,3.7726993865370213,3.3662873601421164,-1.5782712044991039,-0.7651063898899275,-1.0104820384583675
2015-05-03,0.649816947395529,0.5852096818782632,0.7206041649723769,0.5433269657612126,-1.0572454166006773,-1.0568544507150979,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.082947763935064,4.949999999999989,2.077029697062702,5.0,5.0,5.0,7.3704086679133525,-11.425207920725187,2.1875311468197074,-1.8331737005559563,3.8448473064578623,-1.7794497062708874,0.35677768602564,0.14725280358706952
2015-06-03,0.5462047868081884,0.475745106922938,0.6325468451955613,0.8188927521505985,-1.0575172974911677,2.1136399274082858,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0839467731492316,-2.85,-1.2009099707737825,3.4000000000000004,5.0,5.0,7.397702438491917,-9.204513797393538,7.396077732728455,15.678637809315745,-0.36423765660678764,-2.0127545904509643,0.7777176978728804,-0.03589592810926378
2015-09-03,0.8178366672668926,0.7275136293201871,0.6240251690881271,0.6602336630173157,-1.0570415059328095,-1.2058038510296192,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0839467731492316,-1.95,-0.8226861629464952,5.0,5.0,5.0,6.780000825303235,-9.143499235366452,4.309219726354888,-0.33751426619305863,3.9759916577520937,-1.5859661310713498,0.2579198557024566,-0.4252434367842022
2015-10-03,0.6274143180793468,0.5386872375222502,0.7149230475674213,0.5516774441366473,-1.0575852677137905,-0.8227911073637071,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0844156958415962,-3.3,-1.390021874687426,5.0,6.8,5.0,6.0858237629756795,-9.783416009788997,4.5809571709499135,-0.125772488021794,1.808105391807762,-1.3431749181612238,1.3515355807249612,-0.4094528261511789
2015-11-03,0.3641834236142111,0.2814454863772367,0.44791052953449423,0.3679669198770573,-1.0575852677137905,-1.3973102228625751,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0844156958415962,0.4499999999999886,0.18591065792626577,5.0,5.0,5.0,5.875556704261141,-9.532606626949821,5.049702488269035,0.07989249104268542,3.127425379076101,-1.5206075263260381,2.3098206760293576,0.14504753693617495
2015-12-03,0.4677955842015517,0.3827002182109122,0.5530112015261782,0.3930183550033645,-1.0575852677137905,0.1985762090787252,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0848846185339607,-2.4,-1.011798066860139,5.0,5.0,5.0,5.466734812984354,-8.544812583049026,5.56479568171898,-0.24992591625097627,2.944687236095923,-1.4719903290642853,1.5941266328790342,-0.03633685644183253
2015-02-04,0.6862212200343247,0.9957018379607325,0.7688936629145035,1.0638401178300534,0.8336861767604383,2.581766614111067,-1.5477504903516655,1.1101180736337384,-0.29351195427651433,-0.10605110478764836,0.5329394460097304,5.299999999999983,2.2241167334399776,5.0,5.0,5.0,4.917221861459533,1.020303368883361,2.5897627653109776,1.1030883256284794,3.7794075087457664,-2.5724439156832903,-1.9082949398511921,-0.30812371214082146
2015-06-04,1.064265589744893,1.3186223340789422,1.1182823833192908,1.3588903537621229,0.5210231526964149,0.007069837245769134,-1.5477504903516655,0.37683700055477803,-0.32351504252637403,-0.10605110478764836,0.5209309474965709,-4.25,-1.789258116282896,5.0,5.0,7.333333333333333,5.397745600549156,3.3070732617780765,2.988439412000027,1.2388024674577442,5.915278556618965,-3.9753837128844465,-0.6186132529495388,-1.5934459425383471
2015-07-04,1.3218958268809835,1.2310506741146823,1.1750935573688497,1.1222934664581041,0.02021855241299645,-1.8016014522877046,-1.5477504903516655,2.976651714198365,-0.2864524041000767,-0.10605110478764836,0.37438241216110296,-6.25,-2.6297554670102006,5.0,5.0,5.0,5.291156784018067,2.4946369990270982,1.500325272545765,-0.39724837813092784,5.343616983434493,-4.259298035229997,0.15916373975909814,-1.366955651983105
2015-08-04,1.111871177041779,1.1571620860198382,0.8285453956665396,0.7743568674816061,0.6787820394035015,-2.6527408826563983,-1.5477504903516655,0.7157017388715703,-0.3076310546293895,-0.10605110478764836,0.29376848496070784,1.75,0.7322339358990188,5.0,5.0,5.0,5.454558876615769,1.1530289429208909,0.4313151347633857,0.26899574717990704,6.032852049636309,-3.9160342407318853,1.33559358961562,0.43908906445548346
2015-09-04,0.7842327232926202,0.8014022174150314,0.7433286345922009,0.8717791151950256,0.7833882120197041,0.751816838818376,-1.5477504903516655,0.21573737086318828,-0.34116391796746803,-0.10605110478764836,0.2561323419126731,-2.35,-0.9907856330919563,5.0,5.0,5.0,5.227784280086361,0.47253707668377665,0.2934427008124551,1.1324274117294915,4.208009549651,-3.519211423677061,2.213073140630884,0.9282852987437206
2015-10-04,0.8682425832283021,0.8315049755277448,0.7546908694021137,0.7409549539798627,0.3776739531853224,-0.9930189934374458,-1.5477504903516655,-0.54531950043846,3.6368926064551124,8.866756351838715,0.11659725901952582,-1.35,-0.5705369577283038,5.0,5.0,5.0,5.24082281221163,0.19155541150843652,-0.6700098108545808,0.24163695021084275,4.68179172110262,-3.876435576400691,1.786163653691056,1.3372548455509494
2015-04-05,0.5938103741050744,0.505847865035653,0.6240251690881271,0.5600279225120837,-1.0549344290315086,-0.6738417070491858,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0813371164265078,0.7,0.2909728267671836,5.0,5.0,5.0,4.895305688066373,-2.0857358339552743,-2.4039814789687286,0.032864316287621716,1.4108807347087917,-2.94690048609613,-1.361848588196605,1.1371727930168114
2015-05-05,0.5490051154727101,0.5222675512789524,0.6240251690881271,0.5989968215974524,-1.0571774463780548,0.3049686378748119,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0817040994031408,-4.5,-1.894320285123809,5.0,6.8,5.0,4.7841247864891185,-2.499953679167648,-1.7958697738927183,1.412480285498026,0.6181834650966478,-2.7521437764113807,-0.7235839500829848,0.907457949516399
2015-06-05,0.5882097167760293,0.500374636287887,0.4166643838072361,0.34848247033437374,-1.0570415059328095,-1.9079938810837913,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0817652632325796,2.799999999999983,1.1734950450308466,5.0,5.0,5.0,4.844388332202365,-4.514782485791339,-1.921622607070823,-0.18983329106399036,2.1782756621154036,-1.6232989713901558,-1.4621644053221914,1.5381756720115627
2015-07-05,0.4005876962530069,0.3635439175937306,0.48483779266670796,0.5043580666758439,-1.0569735357101868,1.19866503976194,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0818060391188722,2.050000000000012,0.8583085385081194,5.0,5.0,5.0,4.461095845628427,-4.135891530960655,-0.2580951634718384,2.5708470593151516,0.1264823950367207,-0.7885180137018505,-1.3036284904504636,1.382819175389597
2015-08-05,0.6834208913698013,0.5934195249999129,0.6524307561129067,0.618481271140136,-1.0573813570459225,0.8794877533736799,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0830089277645027,0.4499999999999886,0.18591065792626577,5.0,5.0,5.0,4.450842418295895,-3.8324156267678955,-0.26377895319700834,-0.29685787727887625,0.9500775981864796,-0.47747171210568046,-1.2000822707617695,1.3500133413961681
2015-11-05,0.649816947395529,0.5687899956349654,0.7376475171872453,0.6435327062664432,-1.0572454166006773,0.1985762090787252,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0836613419451837,1.1500000000000057,0.4800847306808297,5.0,5.0,5.0,4.1828443761736365,-3.1330624452912654,0.6204211629161345,-0.8637984311274409,0.3822944679670974,-0.23654444158902901,-0.8538339630715538,1.142458046497439
2015-12-05,0.6190133320857784,0.5304773944006006,0.7064013714599872,0.7075530404781192,-1.0575172974911677,0.49647500970776787,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0839467731492316,-0.1,-0.04522611352373829,5.0,5.0,5.0,4.130138900042687,-2.8474747545900363,1.2231688907360228,0.05577077532291001,-0.02671833595536799,-0.43301149059652694,-0.7074142127345211,0.9035198036225169
2015-02-06,0.4173896682401423,0.5879462962521469,0.47631611655927375,0.6073472999728871,0.39391883639212705,1.2412220112803747,-1.5477504903516655,0.8379152510513971,-0.23350577777679482,-0.10605110478764836,0.6557768034660735,1.6000000000000227,0.6691966345944804,5.0,5.0,5.0,3.705000771545908,-3.527189849330335,0.5174080536538892,1.2482576358829829,2.241940782418379,-1.5026358044948152,0.024211623616525485,0.15823134872443964
2015-03-06,0.6050116887631647,0.6508884268514592,0.5728951124435236,0.6964190693108718,0.5009039668001212,0.687981381540724,-1.5477504903516655,0.1296323963728558,0.02416780366317714,-0.10605110478764836,0.5858461584743296,1.3999999999999773,0.5851468995217308,5.0,5.0,5.0,3.71647122539954,-2.3535183257202164,1.41369381018386,0.7124170090524509,2.4757653807137006,-1.3896804775211775,0.3811387870884417,0.5322920717549277
2015-04-06,0.6946222060278933,0.7521431586851347,0.7206041649723769,0.7743568674816061,0.10946345471648836,0.6028674385038546,-1.5477504903516655,-0.5786504583056855,-0.34292880551157745,-0.10605110478764836,0.5000740816579254,-0.6,-0.2553504512055645,5.0,6.8,5.0,3.452703093676367,-0.6391306519504019,2.7334921110909405,0.24993990341036512,2.1730335062016266,-0.6252934921372056,1.066443084403438,0.481273868254518
2015-05-06,0.7338268073312108,0.7193037861985374,0.7035608127575101,0.7409549539798627,0.26205660450425633,-0.24827199186483892,-1.5477504903516655,-0.16756864460990464,0.043581566648380504,-0.10605110478764836,0.4037002744054551,1.450000000000017,0.6061593332899302,5.0,5.0,5.0,3.0567924355035907,0.6917395192271981,3.5905526030176906,-0.41622753990394284,1.0379803432059862,0.5184585855602729,0.6453717934071903,1.192488739769027
2015-08-06,0.7338268073312108,0.7740360736762,0.777415339021936,0.8216762449424111,0.5367242741222387,0.6241459242630719,-1.5477504903516655,0.5157159916682175,-0.34292880551157745,-0.10605110478764836,0.3164398777393723,0.8,0.3329976943035489,5.0,5.0,5.0,2.9503968920194006,2.0355886696012506,4.133785315935961,-0.3192646816840367,0.14718974337744073,0.89109373695011,0.3663770933920381,1.7543300041286045
2015-09-06,0.8150363386023692,0.7904557599194979,0.7404880758897239,0.8662121296114019,0.5834877872865969,0.34752560939324656,-1.5477504903516655,1.1740024095459205,-0.33057459270281164,-0.10605110478764836,0.21649818043630278,-0.9,-0.38142505381466024,5.0,5.0,5.0,2.8365299906802743,3.5477917157096246,4.3016102060337005,-0.8485271342373532,0.031154796024919575,0.8553254794080729,-0.1420724542999125,2.544465750903538
2015-10-06,0.8766435692218705,0.8533978905188102,0.8541104239888422,0.8161092593587859,0.5698937427620742,-0.37594290642014294,-1.5477504903516655,-0.4731024250594715,-0.21056223970337265,-0.10605110478764836,0.1107051434502506,-4.45,-1.8733078513556265,5.0,5.0,5.0,2.7739057400756932,3.9118252473338337,3.436611536906297,-1.30068444594022,-0.2861426323775978,0.3127033121349975,-0.29011987661247624,2.359448642839098
2015-11-06,0.756229436647393,0.6809911849641727,0.6069818168732587,0.5683784008875199,0.7890977107200037,-1.886715395324574,-1.5477504903516655,0.7879188142505589,0.5271607537343552,-0.10605110478764836,-0.014171008320720609,0.05,0.01781118778080958,5.0,5.0,5.0,2.92056239086706,3.042485094208206,1.7788699377746158,-1.2850152399411499,1.0480833488439374,-0.980780943000714,-0.8279013830187465,2.1109644480319636
2015-12-06,0.5658070874598471,0.6618348843469911,0.5728951124435236,0.5711618936793325,0.18137595025121375,0.028348323004986475,-1.5477504903516655,2.790553866106356,2.2179230209911576,-0.10605110478764836,-0.17056692019584227,-4.25,-1.789258116282896,5.0,5.0,5.0,2.9878372333572174,2.7731629306471604,1.2592319536343093,-0.06796608366216372,0.933002105161769,-1.5035607035732979,-0.6771307291548352,1.4621546542242727
2015-02-07,0.2941752070011429,0.21303012703015847,0.26327421387342714,0.21209132353558552,-1.057109476155432,0.21985469483794254,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0836205660588911,-2.3,-0.9697731993237736,5.0,5.0,5.0,2.5656425082065915,-1.6692297967065588,-0.7554163682057129,-0.32296266111476685,0.6454302846745853,-1.414998848618059,-1.4936962000634446,0.7852551632672216
2015-06-07,0.22416699038807472,0.14461476768308024,0.18373857020404405,0.08405065511223439,-1.0565657143744511,0.007069837245769134,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0837428937177689,-0.4,-0.171300716132834,5.0,5.0,5.0,2.4840958460450637,-2.397992465910062,-1.9596742512639644,-0.659288049569467,0.8314523890492189,-2.404968762847826,-1.507550693074273,0.2472967759772261
2015-07-07,0.06174792784575623,-0.014108866002141592,0.09568125042722761,0.06178271277773898,-1.0574493272685452,-0.16315804882796958,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0839263852060854,0.25,0.10186092285354006,5.0,5.0,5.0,2.22814162970848,-3.4303912913277292,-1.8955383952900628,0.6235365047192405,0.02626680359407985,-2.5213594483675243,-1.1393114368091555,-0.23384665261133303
2015-08-07,0.06174792784575623,-0.008635637254375644,0.1411301896668747,0.07570017673679891,-1.0573813570459225,0.11346226604185583,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.084109876694402,-0.4,-0.171300716132834,5.0,5.0,5.0,1.8831843946921183,-3.379900397628644,-1.02111088683703,1.8020908651354808,-1.7556603852999466,-1.8479800546560499,-0.9039460746103589,0.05940611009360006
2015-09-07,0.08415055716193837,0.007784048988923755,0.16385465928669868,0.05343223440230271,-1.0565657143744511,-0.16315804882796958,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0841506525806945,0.2000000000000028,0.0808484890853586,5.0,5.0,5.0,1.8824239949841457,-4.928265548232126,-0.7704018259469555,0.019869229714972243,-1.3968273887515055,-1.0270806661434897,-0.8001465121988811,0.8915831262705673
2015-10-07,0.07014891383932473,-0.005899022880491892,0.14965186577430892,0.06456620556955081,-1.0569735357101868,0.09218378028263849,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0843545320121573,3.649999999999992,1.5307064190899549,5.0,7.6,5.0,1.6745401052309206,-5.048740519506784,-0.342093907916813,-0.17690103647332808,-1.910704991693287,-0.8386087284607204,-0.3099012860868806,1.238694970290642
2015-03-08,0.17936173175571046,0.10630216644871626,0.07011622210492584,0.1202360614057905,0.13760312688225046,-0.5461707924938817,-1.5477504903516655,-0.2092323419439365,-0.3288097051587022,-0.10605110478764836,0.801999131711201,0.9500000000000028,0.39603499560809796,5.0,5.0,5.0,0.8067718705441748,-1.6526588150498405,2.072524512721035,-0.5913711797799075,-0.2396775795110392,-0.2987979332619529,-0.05451077405977043,0.9651810530053373
2015-04-08,0.11215384380716564,0.16103445392637886,0.1411301896668747,0.17312242445021836,0.21338992510646485,0.41136106667089856,-1.5477504903516655,0.06019290081613607,-0.012894834763120196,-0.10605110478764836,0.7947206360079786,1.0,0.41704742937627937,5.0,5.0,5.0,0.6836161520771322,-0.7804999236374505,2.6515458813797244,-0.33570359092572244,-0.8503471598965732,0.033910883725953314,0.10772947724829866,1.2957439172122687
2015-05-08,0.14575778778143805,0.1747175257957945,0.1553329831792645,0.22879228028645807,0.4160091587444765,0.4326395524301159,-1.5477504903516655,0.07408079992748001,-0.33586925533513984,-0.10605110478764836,0.7380013781750249,-1.65,-0.6966115603373995,5.0,5.0,5.0,0.6221434025363213,-0.1545641774716517,2.7708944900932737,-0.37048503433023566,-1.219659818900474,-0.052093869494763315,0.2806652484803434,1.5306754694123947
2015-06-08,0.2017643610718926,0.2841821007511189,0.19510080501395605,0.13693701815666226,0.5530371275516659,-0.695120192808403,-1.5477504903516655,0.18518399281823159,-0.33586925533513984,-0.10605110478764836,0.6480089971273405,3.549999999999997,1.4886815515535918,5.0,5.0,5.0,0.5694658030835751,0.6631675997264086,2.4591760250797505,-0.9851947501011246,-0.6621381166713878,-0.15189419256589823,-0.07152276855387033,1.4139616187841642
2015-07-08,0.13175614445882441,0.30607501574218426,0.17805745279908847,0.334565006375313,0.7270408974655572,1.5178423261502,-1.5477504903516655,-0.6147589959951797,-0.33057459270281164,-0.10605110478764836,0.5924926279400172,5.700000000000003,2.392216203585447,5.0,5.0,5.0,0.6763668212584589,1.950063087403588,2.820543476468378,0.10699436621311026,-0.4605835398944551,-0.42652826059353005,-0.2031562185176054,0.8592548341878645
2015-10-08,0.2941752070011429,0.582473067504381,0.36837488586511113,0.6518831846418794,1.6867124706742411,2.432817213796546,-1.5477504903516655,0.0018637245484914935,-0.32175015498226467,-0.10605110478764836,0.4778308356853328,3.6999999999999886,1.551718852858136,5.0,5.0,5.0,1.2187043534276836,4.7362204385372415,3.693237532412701,0.48233373967812915,1.339796865291843,-1.0543997387715018,-0.4380125584101513,-0.04463619447155526
2015-11-08,0.6638185907181426,0.7822459167978497,0.7319663997822897,0.8578616512359657,1.351143481586397,1.5816777834278524,-1.5477504903516655,0.13796513583966216,3.3192128485154213,-0.10605110478764836,0.32184268267313676,-5.35,-2.2515316591829135,3.4000000000000004,5.0,5.0,1.754620334665312,6.704574519617566,4.198200273213758,0.43644946726584705,2.319879918840822,-1.9995763575528593,-0.08990708423538633,-0.35096439114489003
2015-12-08,0.8598415972347335,0.809612060536681,0.6183440516831715,0.5600279225120837,1.191345488200632,-2.269728138990486,-1.5477504903516655,0.09907901832789912,3.019181966016824,-0.10605110478764836,0.10923721154371838,5.200000000000017,2.182091865903627,5.0,5.0,5.0,1.9517683724754293,5.389393583698762,2.310495720831498,-1.071494733800188,3.1019425381333874,-2.302914459368761,-0.230752714142873,0.7045497495423685
2015-02-09,-0.26028986857435743,-0.3288195189987015,-0.29063473310977417,-0.39471010507942667,-1.0573133868233,-0.9930189934374458,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0839263852060854,1.5,0.6271717670581056,5.0,5.0,5.0,1.5544693584919935,-7.4464754642448625,-1.8884537828966406,-0.4464196521611905,1.251584156121743,-0.49241457842741104,2.4977146823143213,1.8523919786624512
2015-03-09,-0.363902029161698,-0.3726053489808314,-0.3304025549444657,-0.3112053213250671,-1.0570415059328095,0.6454244100222893,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0844564717278888,-0.35,-0.1502882823646514,5.0,5.0,5.0,1.2448586212136818,-6.640693198749809,-0.2985004990664679,1.276294505371638,0.4679679786909988,0.1268103956900096,2.198549743716264,2.881610577768942
2015-04-09,-0.3022947985421983,-0.3698687346069484,-0.2735913808949066,-0.3306897708677515,-1.0573813570459225,-0.1418795630687522,-1.5477504903516655,-0.8702963396439084,-0.34292880551157745,-0.10605110478764836,-1.0846399632162051,1.8500000000000083,0.7742588034353874,5.0,5.0,5.0,0.7234675902300916,-5.980233725497201,0.3390572426347783,-0.3855163434737904,0.03066242555641386,0.5980400120169456,1.115893493799929,2.687196484091783
