Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
2015-01-27,0.21979574290644985,0.23053269978182925,0.2524050276788228,0.2245314849462569,0.0489997863769531,0.337884742515421,1.3914052859320656,-7.6062309555720935,-1.2376677043496818,0.3891859950212526,1.18031250352066,-0.7341693689581046,-0.612200189799077,0.018532477438928413,-0.3592283010226507
2015-01-28,0.09911458809673264,0.10994413336957093,0.10364273855767686,0.26742935317817185,-0.2199993133544922,-1.5063023089604295,1.2228093953936143,-7.459689389072487,-1.5331681212006816,0.5855019984628469,1.0877211142375367,0.33849533538536486,-0.41066344752186623,-0.40228420741306803,-0.8319933268666994
2015-01-29,0.08861970438843514,0.16936506948370353,0.14260332535884165,0.07482644093706162,0.1459999084472656,1.0028920577526765,1.0035796137098707,-8.771929848953297,-0.7914748089409984,0.9059739574591038,0.9986108573638117,-0.44434935128031555,0.054477305729782946,0.22105522742557573,-0.7326739387908464
2015-01-30,0.2215437782094243,0.1711117636676935,0.2240695948383852,0.20264505602777388,-0.0050010681152343,-0.032330907732281186,0.9137687899497011,-8.650764427705477,-1.1677402991690466,0.6104270544729719,0.9716757497148332,-0.4528827969641295,0.699975998839129,0.1622523149735546,-0.6252589577053785
2015-02-02,0.19181049833273472,0.11868260436829181,0.10187103509164505,0.19826676834758356,-0.0949993133544921,-0.6493351976778117,0.8104106615144875,-7.9767402703095405,-1.8419905281609636,0.7907016598435939,0.7972115092177643,-0.008182027055394253,0.5754424880331872,-0.4093267393140228,-0.708769929517948
2015-02-03,0.1340936418549505,0.16149994557697453,0.09921432436517408,0.11509767052636669,0.0979995727539062,0.6738143855948038,0.7037399419206292,-8.025945433152426,-2.111338236845603,0.8666934965171873,0.43912356485242005,-0.005366477907460698,0.9270371293280757,-0.26468704428909806,-0.8918594212932852
2015-02-04,0.22416749913649558,0.19383212160295257,0.25683344187132556,0.20089340699019964,-0.0249996185302734,-0.16943570756440793,0.6721392725724661,-6.8717797761882515,-3.170616458399513,0.3977634534498873,0.2402452933705957,-0.5184313309376383,1.6785836935539007,-0.2575631629420924,-0.19878779385740533
2015-02-05,0.19880764346247218,0.18684034478822167,0.20635931595868742,0.1790069780717197,0.0669994354248046,0.4612856005045268,0.5485643004321774,-6.306528979693418,-3.585025972516985,0.11046498198522234,0.5195246542066321,-0.3200186110809494,1.3456415416316008,-0.34610145651552937,-0.0947693678334306
2015-02-06,0.2372844357992501,0.16237329266897263,0.17182545440486874,0.2376630083318499,-0.1329994201660156,-0.9098539317794292,0.5271254320519023,-5.033471604348976,-4.607555304073655,0.006789176051907098,0.28613650147552283,-0.22781573678426137,1.450406205918835,-0.26935973066582136,-0.36237738849630113
2015-02-09,0.13321962420346795,0.08023366531250462,0.12312303195825926,0.12122593741663758,-0.0399990081787109,-0.27226757650859895,0.43634123979867395,-5.022056161309693,-4.386929864200228,0.34711518167392585,0.680648223472508,-0.04147276386292492,0.5087298604487492,-0.266319100676386,-0.6369463466793083
