Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
2015-01-27,0.24892312333573946,0.19657979980443,0.20577657980291525,0.2766574934979967,-2.69000244140625,-0.1429177938524867,1.0644954423858524,0.542801635603352,9.11464108839556,-1.207311629535407,2.4371562635737765,0.04087750802074877,0.9251300319059023,2.2925095779832643,-1.105831044277897,0.774872978429958,0.8332739552250248,2.332101692054315,-0.24908797313839548
2015-01-28,0.018723181303637346,-0.034122040850322784,0.08202723531623268,0.17609232526389987,-4.33001708984375,-0.23077799711277625,3.4489967709235163,0.8309700070710462,9.006357350393863,-1.4400111709903143,2.506489003174183,0.102298566572775,0.4270756096054585,2.5616417496738606,-0.822054231577855,0.937908193739143,0.8418411309559451,2.3695997401861346,-0.20847850441997384
2015-01-29,0.1246080379117747,0.0719936736078299,0.15804944936721163,0.014215558762152126,2.7900390625,0.15066346218491908,-2.767525344989946,1.103807279255436,8.733242474460745,-1.8881967854286803,2.560725412468485,0.26935755023754876,0.3937572081409627,2.5315563141071484,-0.7209202161480391,0.958757512480884,0.5887413806665672,2.3779626841208192,0.23564046993749801
2015-01-30,0.045730112285603634,-0.007056227397135106,0.11489425741591937,0.11852057476553361,1.25,0.0681592326105378,2.2312779433564,1.3788239731967087,8.622708970528668,-2.0809297526371986,2.404019370909708,0.09414250351637285,0.0754252273722812,2.5957208958646776,-1.0838690553114876,1.5128155804669712,1.2012392150796292,2.0260359596931625,0.596834016464296
2015-02-02,0.07487991058729773,0.05781571843040443,0.13861565819787666,0.16525155848423445,-2.05999755859375,-0.10916665808573164,1.9775631331679793,1.6938829964625646,8.634514676469607,-2.1463686452554844,2.3825709464609615,-0.20707638574793236,0.059466562395240896,2.7640121743925663,-1.0562480606648863,2.047546536429322,2.0538852675584236,1.5631735078824258,2.084524940918276
2015-02-03,0.012721059653508431,-0.040137248761736515,0.10031847795169148,0.08823898858726804,-1.34002685546875,-0.0705957999667002,2.9763501939186208,1.7650588803976959,8.129330336788055,-2.6390179018331055,2.6201026759560095,1.08167469965699,-0.31202880009306383,3.0259758896638274,0.6116760199912599,1.325504275021197,0.1429021915545202,2.4974233370378163,2.0869753876846078
2015-02-04,-0.23719640145242607,-0.21155231919980905,-0.0540093028691121,0.03814237005484241,-3.55999755859375,-0.18952588232558557,3.8095765850910253,1.6910070571775777,7.411611362476516,-3.0726815854965723,2.8749316966604206,1.8205980900349554,-0.5005537610257368,3.0368284807172117,0.7921114130240877,0.6454284518014589,-1.0488062975035,2.749784105949078,0.5770046515471444
2015-02-05,0.04144437764614803,-0.011351306106331135,-0.015141720530442162,-0.09494738030456501,-0.47998046875,-0.0245206930020281,-0.0647590198911363,1.6604508455832847,6.535939297021883,-3.6266381124215363,2.9390658955485325,2.1365531105473297,-0.3447703432408146,2.7686570180815466,0.29338830183173026,0.7552621408835433,-1.1290247993773506,2.597821032617324,0.07995530742789195
2015-02-06,-0.2620604651146646,-0.26697142085967357,-0.0705858505293033,-0.11289134788092553,-0.80999755859375,-0.04220063788585338,2.5574528375152292,1.4719942276318223,5.773132926185433,-3.977695773693387,2.8425019343085354,2.392295914084106,-0.4771477999091846,2.492111850879697,-0.18323618441758366,1.1411891742507403,-0.7385619126144852,2.1012108036256554,-0.14461094269502855
2015-02-09,0.06887778893716881,0.016141917499236852,0.1480473527363018,-0.1431729340591911,6.52001953125,0.3504890201172902,-93.36502953341368,1.7404987847724191,4.970012211981877,-3.937055785189259,3.2138486045741246,1.779323854834337,-0.5946159237384354,2.219745770866477,-0.7976489016191489,1.4557099556440667,-0.07539124051856014,1.532235593452123,0.2802610046271566
2015-02-10,0.03415496573801413,0.08745910353874455,0.12689712224279254,0.10057660718917309,1.72998046875,0.09387313802322543,1.1506102638896782,1.709446028601243,4.94488948422425,-4.1949934920198615,2.912710141044187,1.9171223666996704,-0.11741232201318227,2.2424737445718965,-1.0080392611880222,1.4223508968924434,0.03897282676399129,1.7731069810449516,-0.10732533222685352
2015-02-11,0.05173223393573255,0.024734697065803023,0.13861565819787666,0.16525155848423445,-1.46002197265625,-0.07702427631987212,4.300931794943061,1.7901146069022298,4.490302767657281,-4.012691138285682,2.670097054115249,2.1028557753996395,-0.04576056245266373,2.023931567518876,-1.427343411495812,1.5861130779557682,0.22918214819644203,1.6192522783774312,-0.2365448265661807
2015-02-12,0.07959474197942167,0.026882236420401037,0.08145683322374793,0.1106689480577187,-2.5999755859375,-0.13809480167500524,0.8530079613256282,1.7265783711551408,3.6225841414259854,-4.061763404155347,2.4614586544528083,2.475535416867948,-0.38119144759077644,1.8849587936060277,-1.7121245040729822,1.8733209581769477,0.43237803507934236,1.2761507638951834,-0.47364462186637313
2015-02-13,-0.11973901474031305,-0.17288612222434835,0.012579472294535068,0.013469414637346697,-2.4100341796875,-0.1279191056368206,5.736112856943572,1.545551424091721,3.0838851826395053,-4.280853632477281,2.3064709949612556,2.5676893796300444,-0.588003661988102,1.7046502938122703,-1.459377301036773,1.9752777899077605,0.73678053869885,0.8834418644327782,-0.05639163977411722
2015-02-16,-0.12745490695750145,-0.18061883718980568,0.005434619172768976,-0.07662919977264458,-0.25,-0.01219999162931612,0.3948084024368759,1.4590932443444296,2.6960814119282617,-4.281145300112808,2.202703934721275,2.4890680734726462,-0.6304293887904605,1.466554570201719,-1.4218016117732493,2.1033508924768305,1.0993827040724946,0.5199843115769381,0.4480335068993038
2015-02-17,0.035013159243350786,-0.017796546318299293,-0.007140392095495613,-0.08597539651638475,-0.44000244140625,-0.022378957492705822,-0.06187090230206971,1.413559958630955,2.526649197255244,-4.073847972056142,2.1454183828359867,2.488121451361459,-0.14880426183828088,1.4090417357388436,-1.3715259911865652,1.666699504488933,1.3343507582158565,0.29613033570841907,0.9773509161676436
2015-02-18,-0.11673795391524859,-0.10758676624442849,0.026298776445582508,-0.10242479405682002,2.6199951171875,0.141553729163588,0.05390787941458497,1.2902270046024364,2.07080375992969,-3.9015209203295194,1.9951239566744374,2.6913861034648736,-0.1187384001563692,1.3330583854430929,-1.2097004664108468,1.4369440174984158,1.234880618238035,0.29888463922077807,1.2170431364924401
2015-02-19,-0.11202312252312466,-0.14668037337226952,0.029442093175421985,-0.0044768347253282105,-0.90997314453125,-0.047556611571761616,3.983075944313925,1.2668714373100776,1.968313733424603,-3.4718229280003214,1.7977595876659278,2.757837693652152,0.039732936255782225,1.2081985036203708,-1.214120065427806,1.0341203706013498,0.9863324683945095,0.28033832641009987,0.9035044942920515
2015-02-20,-0.031860523082562445,-0.016079039264255704,0.08288545497831981,-0.03849598688656409,3.03997802734375,0.16405339639968966,-0.04740003469812726,1.2466985583366859,1.7837564991908468,-3.161388177984697,1.5644273366917731,2.556445933406403,0.3497314096831266,1.1820541927071935,-1.3085884563819754,0.7998388200028302,0.7815588101799062,0.2791501614905781,0.6436881003777513
2015-02-23,-0.058867454064528736,0.026454826268020724,0.06488028556355672,0.07515294407424318,0.99005126953125,0.05423304706213538,1.568744239045066,1.1205547277043122,1.503147775693524,-2.0682090838713734,0.7280628525701508,1.583754352553428,0.7809529428599825,2.5037374742844425,-1.5352955273630817,1.847886378898075,-0.20745713689866332,0.3381803393860404,-0.051644593018891835
2015-02-24,0.024296206201097938,-0.0006109871851669503,0.12032441556241787,0.11216579987995833,-0.6300048828125,-0.03255792335609552,2.848945859315455,1.1275548595976184,1.5596297905166692,-1.5738087378648256,0.30628143608876063,0.7387439775891543,1.1285534726280613,2.8593373988316877,-1.3819487903830479,2.091355594342324,-0.6159527070074176,0.10193698099854206,0.0619717416759082
2015-02-25,0.0020041066112555816,-0.042714820416888954,0.10546256287749427,0.08861320154282795,-0.98004150390625,-0.051310370907184474,7.040139646261291,1.0920307770096072,1.5352806809735144,-1.4100395602498033,0.09317173049026135,0.4075449469432788,1.0966295113600606,2.9512622233934698,-1.0514997506233774,2.1943635476698233,-0.6533626506660282,-0.09644611023977054,0.2986219184683024
2015-02-26,-0.02757478844310684,-0.04572242437259582,0.08574269848746358,0.05197455869267271,-0.07000732421875,-0.0025572770995582576,1.9697842816955218,1.0438723950294972,1.2933482455279874,-1.3238753415557498,-0.031131837281713322,0.47124433718871894,0.9601617840647539,2.853264982790294,-0.8315680310327718,2.2403810935053157,-0.5317389566721452,-0.2064620353886455,0.6083028024836419
2015-02-27,0.30507985261939985,0.25285896606540337,0.2829413423877704,0.049357349790067735,6.09002685546875,0.3274531015475567,-7.231635455276546,1.2280540539186118,1.6348853432264783,-0.7419098417711133,0.09581312036763913,-0.02685955683452318,2.0468386512601593,2.7882848340371638,-1.6502885656876434,1.144324253602131,-0.3295319357956302,-0.6428237467064053,0.48357750783918757
2015-03-02,0.399818659432616,0.3478043293018374,0.2849421105837337,0.27703170645355657,0.07000732421875,0.004943701920877326,-0.16684477756498373,1.4407145414999656,2.107312762594649,-0.16092461643339373,0.137073710143019,-0.19587429956676639,2.3387652797689187,2.6508212647242186,-1.7028932306522304,0.7740920479415713,-0.024136938647918424,-0.6807387076993512,0.38946936952190314
2015-03-03,0.3680968970585258,0.3671374277895678,0.34953186190032426,0.27964891535616154,3.45001220703125,0.1860200821273646,-1.011575056628965,1.6728667625769302,2.5330250807011194,0.0452459311359138,0.24773156224076293,-0.34034816933321754,2.1478175600473732,2.321200628038438,-1.374872634615246,0.6597894917002695,0.08162558880324355,-0.47377025215729984,0.47208431209839113
2015-03-04,0.3680968970585258,0.43802195938034694,0.34953186190032426,0.40862688677703873,1.64996337890625,0.0895863971793758,1.3111030025833945,1.9709577039564898,3.1036044855006013,0.22601815071114387,0.4243423655263234,-0.3907388614219238,1.9709005026628552,1.97017493041233,-1.039771702811785,0.41362114298750163,0.17019304225866683,-0.3600440051034327,0.2633188469027813
2015-03-05,0.606870924813153,0.6201773487395836,0.5087193987751416,0.4703104162139352,4.239990234375,0.2283414297566138,-0.9460200596467203,2.329076972582238,3.5171644580500514,0.2796362843623078,0.5112499897472156,-0.5326050117203356,2.005499818850281,1.7247820512342573,-0.8334081914262466,0.3142093153115998,0.10962145288637198,-0.12159384770234333,0.18969852346764324
2015-03-06,0.7397600959596428,0.8590419366603482,0.5973148797454785,0.6288215479019582,5.55999755859375,0.2990579394667099,0.4613018701529574,2.862299663523199,4.065556025669318,0.5415851270801636,0.6124407560817738,-0.707978979152798,1.967748195319849,1.671042367513244,-0.753256831803562,0.4634083028277244,0.37438197125653094,0.008966990332510423,-0.021406160808430105
2015-03-09,1.1465752148125827,1.0961890175270692,0.8425267273021846,0.836680872211287,4.61004638671875,0.24816637997496643,-5.203586234240337,3.5004924748502675,4.767105020287618,0.8576423758043219,0.8048417395160117,-0.9799035419315663,2.0126059677164507,1.5465059584848357,-0.6345505413884507,0.6255268369386257,0.6132203514969544,0.20412421742079495,0.016978082869008995
2015-03-10,1.178296977186673,1.350091625226368,0.8896817112964968,1.0090264743234545,6.82000732421875,0.36656021100021996,0.5563818381805222,4.101687258059124,5.537869265675251,1.037403567509511,1.0179355447240688,-1.0969500363358191,1.8724538411024396,1.5338926648894509,-0.3467546069971806,0.7807363768040911,0.7575332771755938,0.6041041118334807,-0.10657774657513477
2015-03-11,1.4933769664950751,1.6899141621468061,1.0997414396857639,1.263990995307044,7.90997314453125,0.424952749512399,0.4810633364186049,4.907611709574708,6.414487778120122,1.3749467529441128,1.2250668077892195,-1.1937143266699137,1.8806622194530667,1.577419458751281,-0.13927423319949556,0.9285010342019472,0.8240264847070021,1.0257839359133458,-0.35053636930780946
2015-03-12,1.869754996788316,1.8209455285553744,1.212058321438058,1.5597036562930047,-1.79998779296875,-0.09523720271212417,0.23749810587887865,5.819162650654366,7.354152021457988,1.7553572987659796,1.3615721559273803,-1.2883699678089284,1.648019636542704,1.5404456017679742,0.02990171293551379,1.2040128577310099,0.7951933256627591,1.341893750817385,-0.486881915175257
2015-03-13,1.7201467509494444,1.7693914733041516,1.250925903776728,1.4924114960953383,3.64996337890625,0.19673202949918106,0.30237105621190197,6.5265290406047844,7.810678439680027,1.6608014683293926,1.4950238713906474,-1.4101543392293943,1.2288188780238596,1.6070034138870533,0.16543028012594777,1.6402446820328502,0.7635795202028813,1.522422727497533,-0.2799137240859739
2015-03-16,2.007790712523212,1.9592821997770196,1.38382086958114,1.6288645994821562,2.36004638671875,0.12762754361518558,-1.2760318929437828,7.3394345201483935,8.342611425797037,1.4882784453404803,1.7501543185246196,-1.5153668890332828,1.0663158399040795,1.7536472215745325,0.4318735293326494,1.7496235005235652,0.7310418576111326,1.6240241744414181,0.004114293195116501
2015-03-17,1.843177162559018,1.7943097474027412,1.21948924778052,1.7170944309006624,-5.75,-0.30685048050878055,1.3485304694933518,7.863812037012641,8.874465577300848,1.352221190408631,1.9429012320387598,-1.485057852406554,0.5652819926326472,2.0365889562089445,0.6174897734745435,1.9356371790730154,0.6913108155809775,1.8064987141036781,0.23322273901431942
2015-03-18,1.7394377897142224,1.6903441944473605,1.2540692205065676,1.5021319057946385,1.2099609375,0.06601422727601045,-3.687965795382639,8.156306471949208,8.741490463204665,0.5634155096324401,2.227729281069171,-1.214417903727155,0.35530886677473295,2.082062555533756,0.9324507694010532,1.8333049639021375,0.2512389562753554,1.620465080717193,0.761845996324668
2015-03-19,1.024402996708346,1.4905732136544372,0.7870825973033234,1.5473660376910996,-4.30999755859375,-0.22970549444551255,2.2578367850096583,8.207584199499804,8.398998133306495,-0.19801299278444096,2.639208985168734,-0.4362254354261076,-0.6262682121661398,2.7586108588682503,1.919298667637065,2.1376943413554272,-0.11661008040432144,2.1723732395720248,0.8045167512395431
2015-03-20,1.5941152785148063,1.5447048405608124,1.0474406264167422,1.3862376971004717,-2.91998291015625,-0.15523849522519867,0.5661565980875016,8.466777178297011,7.907964888632112,-1.004543304667499,3.02287059907053,0.0803824238426554,-0.49395501316290663,2.7075035280446897,1.9420280074169942,1.5916525819816483,-1.2101182301666062,2.6695455419383185,0.6673288766480535
2015-03-23,1.2494590105956556,1.199297128029515,0.7859383044205406,1.2770747580337545,-9.1500244140625,-0.48899936338253147,1.6222290918353135,8.281341766856114,7.092933112993478,-1.8547410163416143,3.46052738941973,0.4899622423654378,-0.9284732272608678,3.0313039289553423,1.9065579760728921,1.4561100833380078,-1.4354859107857265,2.664132534854282,0.2295200526817315
2015-03-24,0.928805996389793,0.9282115833452579,0.6521868633029482,0.9350030444983387,0.0,0.0011932124106595339,1.4841081322934064,7.835099361034452,5.702857303203411,-3.03934984029069,3.8606934330469156,1.1270218487481345,-1.0857466827063886,3.1300292803805037,1.8805912620007523,1.1956538773590941,-1.8155077839265559,2.5193267318394033,0.12038965780598941
2015-03-25,0.928805996389793,0.9282115833452579,0.6521868633029482,0.9350030444983387,-4.67999267578125,-0.24952717483866013,1.452423218274713,7.5864433754455565,4.378466690028944,-3.9637385538621848,3.922564013084968,1.7933042907525267,-0.9393505553233843,2.6744736023530633,1.1958860503161672,1.024543585768985,-2.242678795945616,2.393236484911864,-0.29424517876808404
