Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2015-01-27,-2.445491859084052,-2.455753806657621,-2.425982041956132,-2.43597601978538,-0.5999755859375,-0.10772859865348763,1.3556977786737374,-12.156330936467532,-2.1865839082297818,-0.6496165780701288,-0.03389652128010782,-1.0873626107358663,-1.188702581862434,0.978210231188614,0.0896510615986291,0.49456398285650244
2015-01-28,-2.4657590616547393,-2.460104748855067,-2.446268681631781,-2.440333682606088,1.89996337890625,0.1697487458491669,1.359654295626827,-12.157092974537468,-2.251132945825614,-0.48565921290881076,0.053755580480987795,-1.081219248656483,-1.3507098171573086,0.9376693566210725,0.15439960314016943,0.48404836341937324
2015-01-29,-2.38469157671874,-2.4136930758136135,-2.39989985123878,-2.4265341214722325,3.60003662109375,0.3584460761984659,-0.599829178632211,-12.23173041995614,-1.7563592060770135,0.04155667570171781,0.08260313216505268,-1.4850434882369379,-0.8172580613148462,0.476084512998464,0.20645430786440352,-0.19226336929278837
2015-01-30,-2.4295682596102974,-2.420219489109782,-2.4100431710766044,-2.400386814640721,-5.60003662109375,-0.66270361120267,1.3519654947989608,-12.201023651510923,-1.3836537968650537,0.4100044909305433,-0.0517411884093279,-1.4674477745483623,-0.8528824279190557,0.5183349369966924,0.44967780078049835,0.023308267127549187
2015-02-02,-2.4100251381498494,-2.428921816123409,-2.412216613268728,-2.4410602552778204,-2.39996337890625,-0.3075158094430036,-0.3386595210847023,-12.23849429463077,-1.6662640049889428,0.30332819790874493,-0.08784815491552561,-1.3955057111860127,-1.2228920072470892,0.6366037797172327,1.247207797744313,-0.33164754613595543
2015-02-03,-2.442596859989847,-2.471707999079483,-2.42960459301165,-2.4584913498630727,6.5999755859375,0.6914202445045763,-0.666227843862721,-12.26095254214306,-2.0757620165008235,0.06479579228462287,-0.23874470848254375,-1.2803545114848256,-1.634036125228502,0.7538201289003847,0.9778758562968755,-0.2830184404183629
2015-02-04,-2.5170773715556978,-2.4303722777288033,-2.497636207963697,-2.410555285625601,-2.79998779296875,-0.351915978291618,1.3602436978254737,-12.160190309381647,-1.408991917295791,0.6382366292679831,0.6219449413534627,-1.1482301378485227,-1.6183741525785442,0.5289365201077366,0.6148236023616933,0.2645687365839675
2015-02-05,-2.341986253593398,-2.370906892857539,-2.402073293430903,-2.4308917842929394,0.20001220703125,-0.018935035470883245,-0.6818767543734799,-12.205662238827433,-1.159077081890564,0.7379848859973237,0.5173118106747143,-1.391304468584205,-1.0637427109032798,-0.15771345014139612,1.0071459799175368,-0.828660805338308
2015-02-06,-2.4462159401942913,-2.4492269507427165,-2.426706817490799,-2.4294390822518968,-0.10003662109375,-0.05223854936465628,1.3215969281043467,-12.200735880508134,-1.0680635928306907,0.7148189655751755,0.06790300763388649,-1.032612357827037,-1.6532313684855269,0.13752752175427319,0.9577656639999732,-0.39719932874521363
2015-02-09,-2.3369194529507267,-2.365830498548029,-2.401348960102175,-2.4301656549236292,1.20001220703125,0.09205861213602834,-0.6910668994745456,-12.21836448270224,-0.8361725385591967,0.5016474107819666,0.5728531566164393,-0.8698032381573155,-0.9927034422393839,-0.28130647569162615,0.7802101734166698,-0.9757722749655424
2015-02-10,-2.4302918989382865,-2.441250075841154,-2.410767504405333,-2.421449885979792,-0.29998779296875,-0.07443185927433904,1.3258612451073215,-12.218883048573533,-0.9458645591836605,0.1269530286884845,0.047938241525079896,-0.3868039774540216,-1.017178165952893,0.1392377938948105,0.7929559026968602,-0.1392063161590833
