Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2015-02-01,-1.120683981579495,-1.1703790417255373,-1.146199125973382,-1.195599872941481,0.24429322262695077,-0.038329269129928734,-0.1026571957683373,0.21645912855842406,-0.2926920168197877,-0.17782831463398802,1.0359561844524388,1.1300000000000026,1.0689668575179818,5.0,5,5,-0.4560988038915484,-5.486599948307122,-0.09080107650589961,2.427301119147836,-0.39594979425343657,1.4604389261148,2.092219978820956,-0.8631064140708966,-0.7417364198254662,0.13350300431172296
2015-05-01,-1.1970261242048703,-1.0822911592277096,-1.1299622855984288,-1.0652127887320488,0.16979740940169744,1.0945045473210087,-0.06861171464410463,-0.18326701133749862,-0.31312281568594713,-0.17782831463398802,1.0583855186239384,-0.51,-0.5029938804347788,5.0,5,5,1.0568250123753027,-5.406657186977875,0.565548218323039,2.1953203287289824,-0.11191488376769865,1.439817491430775,1.0283451127663217,-1.6987647957915673,-0.5245762925967158,-0.45794294441556244
2015-06-01,-1.0882964059202458,-1.0697071760137344,-1.0731333442860933,-1.1240600568265708,0.036288879524135335,-0.549608248236104,-0.06946285167221057,-0.2767702019564279,-0.31312281568594713,-0.17782831463398802,1.0328564783324645,0.2299999999999968,0.20630547693414567,5.0,5,5,0.00764922534614796,-5.446447229182852,-0.0071989267560014095,2.592367195474924,-0.4742853609751002,1.0799641120749917,1.2282561612328184,-1.4382002257818216,-0.8898545973173116,0.01627456622859341
2015-07-01,-1.1403478668011826,-1.1532190646155702,-1.1032874764110057,-1.0975210927839436,-0.25992487662568436,0.19224752536893466,-0.08648559223432677,1.111752178734672,-0.31312281568594713,-0.17782831463398802,1.0138403037088017,0.1300000000000025,0.11045421242483663,5.0,5,5,0.8102608463372651,-5.704627049227169,-0.5508309219329047,2.9592892183069375,-1.2808415460173148,0.5411196169002805,1.2826197279387472,-1.7688601413454574,-1.2177698246848425,0.04767187991021853
2015-08-01,-1.1021767954884953,-1.1394910829275975,-1.0615356011611268,-1.0825208087598492,-0.3346861143636167,0.09199674515203753,-0.0737185368127397,-0.2346937661779097,-0.31312281568594713,-0.17782831463398802,1.043792520149003,0.1999999999999957,0.17755009758135026,5.0,5,5,0.6028600014851826,-5.708563691388348,-0.45747662419279145,2.8666736585792476,-1.5152043206551808,0.5302308489531077,1.2880680134341966,-1.6680205266107202,-0.8209824645103042,0.060802434994137226
2015-09-01,-1.0940799015736828,-1.114323116499647,-1.0487780837236638,-1.0594434487227822,-0.17189241325379948,0.1621722913038655,-0.06520716653168146,-0.2627447233635885,-0.31312281568594713,-0.17782831463398802,1.0424864641995757,-1.03,-1.0014204558832145,5.0,5,5,0.7914219177068265,-5.777524405613124,-0.35609421402942987,2.5367115273593828,-1.9423463795110858,0.44617059715639273,0.6150585784442676,-2.1082237968717976,-0.6224576961695938,0.2184681266695521
2015-12-01,-1.0709459189599326,-1.1269070997136224,-1.1415600287233953,-1.1782918529136803,0.3273710950954934,-1.0709123053639693,-0.09584809954349065,0.3497011751903983,-0.31312281568594713,-0.17782831463398802,1.0172534632566388,0.4200000000000017,0.388422879501848,5.0,5,5,-0.4915878374443118,-5.994490078597543,-1.5385306901443132,1.7690801914698058,-1.8763276279854058,1.350758781949386,0.5724180686831142,0.10954724572243764,-0.8192663644401941,0.9823217553562775
2015-02-02,-1.2560177798699323,-1.2035549974714723,-1.214625810410683,-1.159829964884026,0.7620479720262174,0.4929998660196261,-0.10606174388076048,-0.2487192447707491,-0.31312281568594713,-0.17782831463398802,1.0228956249581649,1.5600000000000025,1.4811272949080343,5.0,5,5,0.8949735924176965,-6.884700737744354,1.248513289291953,-1.8978574704033477,-2.372908515629891,1.5296800987961947,-0.6306254323261459,-0.8216827473423618,0.13655529437022115,0.36209470514555553
2015-03-02,-1.1634818494149328,-1.0399632156897929,-1.0974886048485228,-0.9798265565948985,1.981850557461571,1.5255829022536664,-0.04988670002577686,0.015427268727726108,-0.31312281568594713,-0.17782831463398802,0.9800918179755983,-0.22,-0.22502521335776662,5.0,5,5,1.162055374600544,-6.1615498326751545,4.258672062812104,-3.11386950486366,-1.3998998333571497,2.0755971462215506,-0.926086081416963,-0.44406224440406356,0.9546737426440118,-0.007428300009728656
2015-04-02,-0.9807233867663085,-1.018227244683835,-0.9664341075364022,-1.0052116526356736,0.9179406358063794,-0.2588809856071024,-0.031161685407449086,1.202917789588128,-0.26126001856415776,-0.17782831463398802,0.7818325248525217,0.5600000000000023,0.5226146498148889,5.0,5,5,-0.16798259286108008,-5.915628961964732,4.477174350800372,-2.7958539494152728,-1.57469982633926,1.9412305552872657,0.003955186945381378,-0.18236097682438646,1.0605969796357761,0.1710021326960636
2015-05-02,-1.036244945039308,-0.9930592782558844,-1.020943500223745,-0.940595044531884,1.367304335772011,0.5230751000846953,-0.030736116893395962,-0.2604071435981153,1.2584770970955494,9.491220635336004,0.6402212317759421,-0.2,-0.2058549604559037,3.4000000000000004,5,5,0.7834163702619766,-5.6847056232101645,5.5302420098373295,-2.8870799637477855,-1.0494008756902615,2.076998358067565,0.2599983099604242,-0.26200602682375806,1.1470567058276422,-0.2706665683434078
2015-06-02,-0.9448657137149958,-0.9861952874118984,-0.979191624973866,-0.9636724045689511,0.8046928437299847,-0.238830829563723,-0.029459411351237495,0.26554830363336196,1.2608344969647216,-0.17782831463398802,0.5782619375351071,0.7099999999999937,0.6663915465788526,5.0,5,5,0.001461276203714098,-5.483170019940437,5.973843835130001,-2.5278314194401266,-1.4531131969077613,1.5560565240924167,0.5984270454165569,-0.24089539480358224,0.6832323360018224,-0.3375573242843685
2015-09-02,-0.9633728998059954,-0.8912434140700839,-0.9397592983489799,-0.8817477764373618,0.8309698704852108,0.6734512704100409,-0.0026485949659043016,-0.07573834212572994,-0.27383281786640973,-0.17782831463398802,0.34522672799861087,0.2100000000000008,0.18713522403228663,5.0,5,5,0.6274068185923031,-5.253202506013348,6.051566351524351,-1.9502172313571198,-1.4206069823433478,1.1790816414049783,0.4309161750381827,-0.713844384540244,-0.007322290302033291,0.3282476042551942
2015-10-02,-0.8569565797827463,-0.8191715102082257,-0.8376991588492754,-0.8575165483984408,0.807435563694335,0.1721973693255552,0.030545749130222424,-0.23936892570885618,0.47582034053036415,-0.17782831463398802,0.16260527811001152,-0.49,-0.4838236275329158,5.0,7,5,0.19614721007048677,-4.912570988514321,6.425369805324006,-1.5058745467880899,-1.3072006516894377,1.247797101970453,0.49159181351783937,-1.07842023966273,-0.1949541356148734,0.21722607271282204
2015-11-02,-0.8638967745668708,-0.9186993774460303,-0.8864096799741343,-0.9140560804892558,0.351790150261966,-0.5295580921927246,-0.0026485949659043016,1.022924147646689,-0.31312281568594713,-0.17782831463398802,-0.013137610444936948,0.4599999999999937,0.4267633853055661,5.0,5,5,-0.3288445547209066,-4.903764057225817,5.681470665169131,-0.48452423125500116,-1.4733353523309738,0.8848861606997702,1.2128655622277587,-0.6798217145456535,-0.6246207571851566,0.4871697064839764
2015-12-02,-0.897441049356808,-0.9198433759200279,-0.9072856175990739,-0.860978152404001,0.09459379747596663,0.42282431986779806,-0.0047764375361687116,6.958039172183225,-0.03652123103640374,-0.17782831463398802,-0.21064809815700844,0.2200000000000059,0.19672035048322298,5.0,5,5,0.4947214248265089,-4.780727748299417,5.822156049267117,-0.15844756225182924,-1.4079062591485068,0.8686209284986973,1.1124871315438185,-0.7183658152243834,-0.5380250006652505,0.22027363519531998
2015-02-03,-0.5897590805939341,-0.6441397436865686,-0.5222405458501904,-0.6128965320055246,-1.0560214649877147,-0.13858004934682588,0.11565945194080365,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.066602339253063,-0.9,-0.8768138120211054,3.4000000000000004,5,5,-1.543900762416211,-2.323443093152747,4.445595401787843,3.093649475529683,-1.160200007967147,1.2154460560360139,0.6029235595734999,0.7922033231606502,-0.9600914077424699,-1.222067132906575
2015-03-03,-0.700802197139934,-0.7322276261843955,-0.6544548174748065,-0.7167446521723286,-1.0526594211604468,-0.9405862910820029,0.07097475796524863,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0666197533323887,-0.12,-0.12917394884845207,5.0,5,5,0.05601224679685113,-2.771265398017685,2.7508997736109158,3.9246579190664495,-0.42951399575642946,1.3639522268141537,0.5429563000948509,0.8519141038380278,-0.5389713353965546,-0.2944919148984962
2015-04-03,-0.7968082249869961,-0.8134515178382364,-0.736798793662068,-0.7305910681945689,-1.0538095940487227,-0.15863020539020528,0.04118496198154508,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0669854489982284,-0.4,-0.3975574894745328,3.4000000000000004,5,5,1.5119640901842561,-3.0313701642666837,1.7640866152673407,4.376386477282259,-0.5860846886573954,1.3172074641551115,0.6666587321165857,0.8860181647832499,-0.5537368695455255,0.24473390218238167
2015-05-03,-0.7158392858388709,-0.7745555697223131,-0.671851432162256,-0.7767457882687039,-1.0544289179116404,-0.4393323899975173,0.0667190728247195,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0673163165054167,-0.26,-0.26336571916149243,5.0,5,5,-1.6816815121734183,-2.9018158545682766,1.0425193674862583,4.807460285623745,-0.8302094440576869,1.2534493027947822,1.1652284606783978,1.205087597793825,-0.3860941836118557,-0.11004743210208061
2015-06-03,-0.8627400754361835,-0.8878114186480904,-0.840018707474269,-0.8067463563168915,-1.0560214649877147,-0.2989812976938613,0.013097440054053116,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0675601136159765,-0.7,-0.6851112830024763,5.0,5,5,1.0459236177358562,-3.3967778427447066,-0.23514487366056772,5.1414568277095505,-0.4200864018999606,1.4047981706289328,0.7107932650929626,0.5341931325442425,-0.30339520033714656,-0.741850904287654
