Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2015-01-27,1.6009363593737458,1.6298434437885019,1.6005481710951444,1.5953451370915595,0.001718521118164,0.39056821210386294,10.488581724274512,-8.209145813253581,1.6561129839687203,4.081014372533723,1.0684175944298353,-0.5162195273958589,-0.4799891089680912
2015-01-28,1.6381558146075508,1.672135572422202,1.6529374096929852,1.6434110565650284,-0.0129944682121276,-2.908672578667243,10.254279140428677,-8.35187177014155,1.1923779767982727,2.3389432137714112,0.5949743916187386,-1.490753572368838,-1.032380782227734
2015-01-29,1.280845042450359,1.2642925665596836,1.2040586322450744,1.279964220746131,-0.0041606426239013,-0.9277754907294964,9.344151820683214,-10.950686222099199,0.5710606352849719,3.8639941228019388,-0.46623211609983023,-0.2544037319919432,-0.8637145593502604
2015-01-30,1.1629653700208704,1.1189505329999703,1.0616240342802736,1.1635937489465322,-0.0022735595703125,-0.5046159786679407,8.74422319626849,-12.924685777772185,0.9707375961915325,3.515134536393617,-0.6530462089347054,-0.49493725206917416,-0.47577729779070826
2015-02-02,1.1096982450065833,1.1936108369486773,1.165683456580227,1.1000037644710883,0.0041880011558532,0.9443244263875922,8.36098469959281,-13.210038557973942,0.46261341394184563,3.5397589754293106,-1.1057407045665348,-0.7125882708494381,-0.08032417136470349
2015-02-03,1.2194973887830984,1.1846211574698542,0.9528532174895138,1.2171394366396633,0.0026756525039672,0.605195358177285,7.967719910155202,-12.94742184059553,-0.7338510698664924,3.6327490710816734,-1.537164792786614,-0.9317752277310244,-0.050123308590872606
2015-02-04,1.2673485919928338,1.5380148171745136,1.3470154208882117,1.291975699304897,0.0031284689903259,0.7067349290279532,7.89031677869308,-11.30131822181312,-2.1372573948028064,2.2659942131790642,-1.8504863952930173,-1.6597173391947908,-1.0135157304029674
2015-02-05,1.3803792802450945,1.4454550921368121,1.42378245562616,1.3794769449834476,0.0046882629394531,1.056503130895902,7.604611700496259,-10.014767003552725,-3.2535381503515874,1.72865247522398,-1.4019705176222537,-1.3914108698443841,-0.9413996373761582
2015-02-06,1.5115352979356176,1.524077316700584,1.42378245562616,1.5106046143128447,-0.0056619644165039,-1.2644318959666179,7.50115084290748,-8.364384114060751,-4.583277806457523,2.183079464699686,-1.3598099730240465,-1.3959366199655572,-0.44456120684774963
2015-02-09,1.3591858177648444,1.5209847204071099,1.414720028262824,1.352243147101976,0.0051685571670532,1.1642043105608468,7.23119318990366,-7.48907700702878,-5.337024113749969,1.3971676459597677,-1.214477940849525,-1.5355494130155292,-0.4562718742086552
2015-02-10,1.490070038886974,1.5271732437385857,1.5361952604386726,1.4968043340200667,0.0017023086547851,0.386932729245976,6.978779796042282,-5.905222203654483,-6.62502762288226,0.9559031267122317,-1.7388438728799305,-2.1094845568614966,0.2294600626429134
2015-02-11,1.5407375881336207,1.5349155593919848,1.4676915178087144,1.5444168014230313,-0.0043228864669799,-0.9641570507999795,6.874189757533187,-4.855312386198483,-7.012493405927562,0.6802607586974215,-1.0331491216300295,-1.1959765417688635,1.41961734821015
