Date,Open,High,Low,Close,Volume,Change,Last,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
2015-02-01,1.5486841545628345,1.4514639554046143,1.4230624460576755,1.4236474041355847,-0.16971391203751393,0.3743870128121836,1.3016412755501177,0.775818691640089,7.5,0.89100565627436,9.94562452349916,-6.117707647037426,5.24080970059605,4.905498305422969,-0.3487124214930065,2.257327997944119,-1.4681595676589676,-0.48171509592854567,-1.039526792598255
2015-05-01,1.3880548326764157,1.5458580996790745,1.496770015952341,1.5442671410756563,-0.027455640646793917,0.2933205208115236,1.4339055205350146,0.7904457952189317,2.5,0.2901735048017428,9.63189944873586,-6.538816249523486,4.605648516629095,4.710078652550079,-0.2182125104529601,3.4783954943978195,-0.41209050692469446,0.4390420079835734,-0.4373308203535338
2015-06-01,1.5245897562798716,1.6402522439535347,1.6114262357884874,1.5844737200556804,0.1469741960177856,-0.5173443991950769,1.4045134660939265,0.784366375281041,-12.5,-1.5123229496161088,9.448625818757124,-6.077354659400833,3.7941448248620744,3.496519453924186,-0.5789207871455359,4.140470408280635,-1.1149748556228332,0.862036475472205,0.5330039051946941
2015-07-01,1.6289988155060438,1.4986610275418444,1.4803905559757486,1.3834408251555608,-0.004725473839217452,1.103985440818124,1.3016412755501177,0.7776050614796588,-12.0,-1.4522397344688471,8.826579091695553,-7.176885552780583,3.7143501588066634,3.2325054045749915,-0.5108364328465578,3.522414003526615,-1.8838034845201597,1.5455395891214463,-0.011933937501102214
2015-08-01,1.3960862987707368,1.294140381613847,1.2756473062683444,1.1904492460514458,0.07068769641021849,1.022918948817464,1.1105929216830444,0.7813218632426345,-3.5,-0.43082507696539785,8.043725233103292,-8.97807721015144,2.5165832002602135,3.8057139287074646,0.44069850034192926,2.8095339229008336,-2.363686741759834,1.447044584804642,-0.07976632415765957
2015-09-01,1.2033311125070343,1.18401387996031,1.210129466361975,1.1341600354794124,0.19271777158692704,-0.3552114151937568,1.081200867241956,0.7511840753040868,-8.5,-1.031657228438015,7.655290775740828,-8.60780963121538,1.2584207158042922,3.823307477576971,0.9701242468441195,3.1261830064695264,-2.0798036567538536,0.6708480513026577,0.22678949896022202
2015-12-01,1.123016451563825,1.0738873783067728,1.0872835165375323,0.997457666947331,0.6575178180820421,0.4554535048128437,0.9342405950365149,0.7231015730949366,-7.0,-0.8514075829962299,7.071225874733655,-9.387164394219642,0.6813799001939954,4.07420677475711,1.376398975084526,2.8364488472995846,-1.9815287606269922,1.0611557093804334,-0.1492423595807146
2015-02-02,0.15924052024531296,0.09848122080401624,0.07994672797710314,-0.007706807553267445,0.27759594379881175,0.6986529808148239,0.01573889375250809,0.7164363006827785,21.0,2.5132524652504262,0.7294324350628144,-9.440432180170406,-3.1800896164631176,1.6350100669149001,-2.9049424065544565,-1.9230486990846944,-1.520277973053373,-1.2498310613896229,-0.8298215630563534
2015-03-02,-0.0013888016411057124,0.2636709732843218,0.08813645796539932,0.3300284558789336,0.5830959946715659,2.482115804829345,0.3023114245531182,0.7498683082717156,-2.5,-0.3106586466708744,0.9048858753466952,-7.474859446453949,-4.853431513124568,1.4622624675089355,-3.3985270139535046,-0.22932338574823552,0.2321257677397204,-1.6891710197029657,0.693813365152386
2015-04-02,0.3359327743203735,0.3580651175587821,0.31744889763769213,0.28982187689890965,0.4355269366435616,-0.5173443991950769,0.28761539733257413,0.7122777085293716,14.5,1.732170668336024,0.7548852857292867,-7.095800371532294,-4.732449435175422,1.0829925697794325,-3.33219822483366,-0.6203319916251355,0.1099115775403877,0.10113018141237133,-0.5308886678979702
2015-05-02,0.2957754438487688,0.4524592618332424,0.3338283576142845,0.5230200349830485,0.8933167447774615,1.4282514088207643,0.5154038192510079,0.6958258185552695,1.5,0.17000707450721936,1.133610914795956,-5.288359889485319,-6.217862102339687,1.7513426967748689,-2.814564116179275,0.5421363844382939,1.5407086573964965,-0.08090152662769307,-0.6063222287815049
2015-06-02,0.5286879605840759,0.5547195847972411,0.46486403742702326,0.5471439823710629,0.9230571499462532,-0.6794773831963971,0.530099846471552,0.6535483990187855,2.5,0.2901735048017428,1.370479577565437,-4.055712146166054,-6.671208186475196,1.8018401436142966,-2.716686451566596,0.7988204475170829,1.6111739972426216,0.006893420297638221,-0.7368186183365634
2015-09-02,0.5447508927727178,0.5311210487286261,0.546761337309985,0.5873505613510868,0.7280686681213423,-0.5173443991950769,0.5521438873023681,0.5359073013580874,-8.0,-0.9715740132907533,1.3438922811044707,-2.9503889308408877,-6.647467968859157,0.38451898294161474,-3.2693479397672243,1.3373873901433415,0.5768316467846551,0.12668850405135462,-1.007430930320155
2015-10-02,0.5447508927727178,0.4996563339704726,0.49762295738020795,0.4586895086150102,0.9598313969724257,0.3743870128121836,0.43457566953801524,0.3814823516245285,4.0,0.47042315024352793,1.2167654099201513,-2.6469398204166414,-6.40000069395962,0.22690982542379382,-3.0324808282218614,1.4630293423731209,0.6749966427373586,2.7386339001111426,-0.5339622760733506
2015-11-02,0.44034183354654566,0.4603254405227808,0.4566743074387271,0.5230200349830485,1.1869442370788648,-0.27414492319309675,0.49335977842019163,0.19665069806259414,-4.0,-0.49090829211265957,1.396185081107648,-1.030248138646995,-6.3700420921253444,-0.65186139649345,-3.6704529194746223,1.2947728427369927,-0.6257425075966644,1.7078733848460028,0.3483895864783985
2015-12-02,0.4885306301124712,0.4524592618332424,0.5058126873685042,0.4586895086150102,1.0935688062473252,-0.27414492319309675,0.4419236831482873,-0.005987029061503192,11.5,1.3716713774524538,1.3476628398398998,-0.8126801901729983,-5.614690224916651,-0.9734626348727443,-3.637251231917066,0.4743615683302357,-1.2699281056935503,2.5556827302210134,-0.014632052541718333
2015-02-03,0.39215303698062004,0.3580651175587821,0.32563862762598833,0.24157398212288095,-1.0325869213672885,0.5365199968135037,0.2435273156709418,-1.1196445619494044,0.5,0.0498406442126959,0.9437610178312851,-3.3882237501080974,0.7831118247538813,1.7875478632729618,-3.6920002596243866,0.5217224197348979,0.3910841624709844,0.27662204236310767,-2.141983975615643
2015-03-03,0.2395551811885223,0.16141065032032312,0.20279267780154572,0.24961529791888573,-1.0552934846786992,-0.8416103671977171,0.22148327484012562,-1.1373641982612657,-15.5,-1.8728222404996793,0.6757453718413043,-3.4259431362942263,0.5014425479783876,1.4401054968550548,-3.616464739326475,1.3603193717207114,0.7039823996743262,-0.32430789792862713,-1.2005855013055136
2015-04-03,0.22349224899988043,0.16141065032032312,0.0635672680005108,0.00033450824273734164,-1.0545853797937281,1.5903843928220844,0.037782934583324254,-1.1405623765224309,-11.5,-1.3921565193215855,0.3544684532158462,-4.710545832559039,-0.38876525577974846,2.3347749748678432,-2.531180809965771,0.16410405261113434,-0.3778464490104695,1.0696178568284311,-1.534073345121044
2015-05-03,-0.025483199924068514,-0.09817324643444277,-0.10841706175370883,-0.18461575506537276,-1.0769850976549846,1.103985440818124,-0.1459174056734771,-1.1485049994112706,4.0,0.47042315024352793,-0.1854129735956649,-5.684124730661146,-0.6785079481219561,3.1257616163660242,-1.4584267759979432,-0.006465022348860238,-0.38691706851210594,1.409996647782853,-2.072685760675905
2015-06-03,-0.17004958962184533,-0.15323649726121127,-0.08384787178882032,-0.12028522869733446,-1.0841605604893596,-0.27414492319309675,-0.08713329679130068,-1.1508484093083404,9.0,1.0712553017161452,-0.41721615525810923,-4.77659335828615,-1.354516083801954,2.1110955647970497,-1.5487245067780246,0.9195312620855994,-0.7294422304335528,-0.1931669058388724,-0.21631432682617557
2015-09-03,-0.025483199924068514,0.011953255219094279,0.0635672680005108,0.0244584556307517,-1.0900850380269522,0.3743870128121836,0.04513094819359631,-1.1525099253419189,1.5,0.17000707450721936,-0.20673350308596236,-3.9274602401155296,-1.7999756464755332,1.8875465834757674,-1.6797379555938827,0.442875192007663,-1.361057934932781,0.14278701259356813,-0.4393941856820447
2015-10-03,-0.04154613211271038,-0.09817324643444277,0.022618618059029934,0.04858240301876606,-1.0894005366381467,-0.5173443991950769,0.06717498902441248,-1.153066965399419,7.0,0.8309224411270982,-0.589403172496658,-3.7462971866269945,-1.7563780403423885,0.5457948561396798,-2.386705812002881,1.257042485905788,-1.4724257525045326,-1.2558932583006934,0.9581289126437247
2015-11-03,0.15120905415099203,0.07488268473540116,0.21917213777813807,0.1611608241628331,-1.0907223324234265,0.05012104480954343,0.17004717956822124,-1.1536240054569193,10.25,1.2214633395842995,-0.2706424867624053,-2.512300234444742,-2.647946109446823,0.6646200161582844,-2.031883816678369,1.2092297380896895,-1.2043276215791272,-0.9794699502170251,0.3790073144284017
2015-12-03,0.15924052024531296,0.2833364200081677,0.2519310577313228,0.3260077979809312,-1.0906751254310951,0.7391862268151539,0.3206814585787984,-1.15382569237429,-11.25,-1.3621149117479545,0.09987195969276655,-1.2524795783176017,-3.9540616096869505,0.9360354539401837,-1.7558913803006155,1.7504476266252103,-0.3582169919058153,-1.367560232970665,-0.5279926946660333
2015-02-04,0.5608138249613597,0.7159762479327775,0.5713305272748735,0.6959083245971514,1.0867709993516015,0.3338537668118536,0.6403200506256328,0.6090236109744557,-8.5,-1.031657228438015,2.9938200052058015,2.9057985113864877,-1.1906022985942792,2.9343829937150496,-3.0676177331262693,0.8980008707088444,0.7780925238997477,-1.0016312500901223,-1.2536465249459945
2015-06-04,0.7134116807534574,0.7081100692432392,0.6122791772163544,0.5592059560650701,0.16595140693501456,0.4554535048128437,0.544795873692096,0.5367044448886481,-1.75,-0.22053382394998183,2.6915168872339907,1.5501605602859474,-0.3111224403101924,2.5541099380166172,-3.0986428444302856,1.118051537857914,0.9885749321259343,1.462681756948364,-1.9349722993986003
2015-07-04,0.5286879605840759,0.5547195847972411,0.4935280923860599,0.5310613507790533,0.8292568561837309,-0.638944137196067,0.5080558056407357,0.5282624067758427,0.25,0.01979903663906504,2.5666235913530477,1.2058445946805032,-0.35862693736144036,2.40874550615324,-2.9760260638520997,1.5527158156918432,1.18653973450552,1.7018708868453956,-0.3023888727577586
2015-08-04,0.5608138249613597,0.5035894233152418,0.501717822374356,0.5350820086770557,1.0646309199481676,-0.8821436131980471,0.5190778260561438,0.46553777547353076,-7.5,-0.9114907981434917,2.5249211693284024,1.4358536324656204,0.010770345439260058,1.3927045317924318,-3.464464511810181,1.6311714207417418,0.2420582394261085,1.3764548696025818,0.580069715454272
2015-09-04,0.5206564944897549,0.4406599937989349,0.4280102524796905,0.41446227173698386,1.093191150308674,0.2933205208115236,0.405183615096927,0.3194396141857082,7.75,0.9210472638479908,2.4138325040954487,0.7559585730406629,0.34827840524364556,1.739620683254754,-3.0183441743980572,1.5441700734209713,0.3810276343982684,1.5780466172934584,0.3732342471241447
2015-10-04,0.40018450307494097,0.4524592618332424,0.4566743074387271,0.539102666575058,1.2089426955053042,0.3338537668118536,0.5080558056407357,0.2296217069832551,-24.25,-2.9242785055767597,2.674517462363195,2.250813488237629,-0.13033631739288212,0.9238301533015174,-3.3184921545476964,2.171596949046281,-0.12538472783352148,0.5531033138595562,1.5464037123132297
2015-04-05,-0.3427261106497454,-0.42461966205028473,-0.3868678813557787,-0.38162799206749004,-1.0807144500491663,-0.801077121197387,-0.32594373912514246,-1.148466582855581,-5.25,-0.6411163299808139,-2.300989258665635,-5.232173457812576,-0.8759018810009095,0.586815587140314,-1.748096790216693,0.8085921831776903,-1.9586070203188801,-0.19141001734996668,-0.49474402109491084
2015-05-05,-0.390914907215671,-0.45608437680843816,-0.4523857212621481,-0.4660618079255403,-1.0847506478935025,-0.07147869319144665,-0.403097882032999,-1.1501184947502368,11.75,1.4017129850260845,-2.611678603742219,-5.741228557986107,-0.884635217944173,0.9029754845534481,-1.5780495870138431,0.6945688772241909,-1.7008331882572962,0.3471551158893247,-1.412681274711113
2015-06-05,-0.41902503854579426,-0.322359339086286,-0.38277301636163064,-0.2770908867194278,-1.0867097380752562,0.982385702817134,-0.23041956219160575,-1.1514822824772202,-10.0,-1.2119068738798002,-2.378527977240658,-4.473455188640837,-1.9528149113435205,0.7852773800647549,-1.7607949990657736,1.468396146539634,-1.1318936814721727,-1.0552335164295945,-0.25347030321489
2015-07-05,-0.32666317846110354,-0.3262924284310552,-0.2885911214962246,-0.43791720263952355,-1.087205411494736,0.6986529808148239,-0.37737983439704686,-1.1526827998425224,10.75,1.2815465547315612,-2.7436992604050774,-4.920767237809944,-1.439271399270378,0.4758471141470507,-1.6711806298718686,0.6991938878194167,-1.8375279144708458,0.6606471080946469,-1.442030192858565
2015-08-05,-0.4029621063571524,-0.4442851087741306,-0.3213500414494093,-0.26502891302542064,-1.0880079303643702,0.8202527188158139,-0.21939754177619766,-1.15235625911916,-0.25,-0.04028417850819668,-2.690162480300493,-3.424870277919853,-2.600169021985444,-0.06787185025382682,-1.7789713960600162,2.2196974240298957,-0.9397868535527225,-1.8556689321133575,0.7853286498012442
2015-11-05,-0.3146159793196221,-0.37348950056828534,-0.23126301157815143,-0.269049570923423,-1.0906515219349293,-0.8821436131980471,-0.22307154858133368,-1.1523466549802377,3.0,0.35025671994900454,-2.5387269866562283,-2.3023299290522115,-3.044046287633349,-0.4035571300375694,-1.5536079276104966,1.7496887726386299,-1.567352414467531,-0.8922865137740805,0.1942984754215565
2015-12-05,-0.26642718275369653,-0.14143722922690374,-0.1821246316483744,-0.2208016761473943,-1.0867805485637532,-0.43627790719441684,-0.17898346691970135,-1.1534223185395485,1.75,0.20004868208085022,-2.154442936501413,-1.1935202800355262,-3.9447150649383023,-0.22731170046124616,-1.595178186287604,1.725962641122469,-1.4062655748475943,-0.9783311579666796,-0.5294194079083747
2015-02-06,0.03475279578333849,0.22827316918139917,0.08813645796539932,0.313945824286924,1.1786122029323698,2.1173165908263747,0.3096594381633903,1.0562883605914617,-1.75,-0.22053382394998183,1.052893295486035,0.41330566153162945,1.3620222374328061,3.864526388857002,-2.8827913324693655,0.03634503399207095,0.9754694455390283,-1.765210584512481,0.17609553254538232
2015-03-06,0.33191704127321303,0.4327938151093965,0.3379232226084326,0.28580121900090727,1.656819035249607,-0.638944137196067,0.2582233428914859,0.9562516495755559,13.0,1.5519210228942388,1.2635417926821073,1.0274776687168092,0.5086894626847861,4.123914905873068,-1.9156010628868747,1.0196365895990251,2.127192850585607,0.11166251357668565,-1.0248621333333512
2015-04-06,0.271681045565806,0.4013291003512431,0.26831051770791514,0.49487542969703174,1.2802960644142385,1.185051932818784,0.45661971036883137,0.8878221597533277,-6.75,-0.821365975422599,1.5915242253563557,1.8631121089684362,-0.5158169180020283,4.77836334849641,-1.2723501297836937,2.1997838565631582,3.234539230203393,-0.05796189244693627,-0.7597847685196448
2015-05-06,0.512625028395434,0.5547195847972411,0.46486403742702326,0.3863176664509671,2.3263558074860704,0.17172078281053352,0.3904875878763829,0.8381687615244267,11.0,1.3115881623051922,1.5805844964691103,1.3158178954186752,0.5381494232589675,3.58444991607912,-1.9582110208066634,1.9843756847768805,2.3199584535130082,1.7896054279039932,-0.9339934255644834
2015-08-06,0.3841215708862991,0.5350541380733952,0.46486403742702326,0.5632266139630724,1.3480380984098195,0.8607859648161439,0.537447860081824,0.6557093302763295,4.25,0.5004647578171588,1.8763031440655775,2.6914277491499727,-0.15078375522440357,2.6671191205997706,-2.216125346182541,3.105667568552594,1.9768821057811297,1.4934375349077769,0.22489763807032764
2015-09-06,0.5527823588670387,0.6058497462792405,0.595899717239762,0.6315777982291131,1.586338995698804,-0.23361167719276674,0.6035799825742725,0.5878176722337567,-18.75,-2.2633631389568807,2.502002216342022,4.407173807484536,-0.7663560834459934,2.300193669230222,-1.9647990200934862,2.9127754309826828,0.8672302293865114,1.856853411320136,0.4582203649215823
2015-10-06,0.6451442189517295,0.6097828356240096,0.40753592750895007,0.3300284558789336,2.5480634469705623,2.1173165908263747,0.31700745177366235,0.5193401617169164,-9.25,-1.1217820511589076,2.3707899109719186,3.0466633585949134,-2.0167523115832084,2.7356591316215857,-0.5965844657253088,0.4273746494063393,-1.9806976404202499,3.1359684418018983,0.9203418840339518
2015-11-06,0.3359327743203735,0.2636709732843218,0.2437413277430266,0.18126411365284503,1.1805476896179579,0.5770532428138337,0.1626991659579492,0.34230706895998547,-0.5,-0.07032578608182755,2.098824356434846,2.0654153584877695,-1.1292466022836622,2.885702338681786,-0.342108195662218,-0.5529096490154298,-2.993207226228175,1.5142872013686495,0.007664125171415429
2015-12-06,0.17530345243395482,0.1889422757337074,0.2109824077898419,0.17322279785684025,0.32574707597685537,-0.8416103671977171,0.17004717956822124,0.26534910377465004,-14.5,-1.7526558102051557,2.144031577052202,2.4170176534648493,-1.0386196075219918,2.76886677159167,-0.2919232911360954,-0.18300993332964816,-2.6800260959157263,-0.6641253668698855,0.5608962381183675
2015-02-07,1.5125425571383904,1.537991920989536,1.3657343361396024,1.4919985884016254,-1.0510684588650376,-0.638944137196067,1.3861434320682464,-1.1187129604739299,2.75,0.32021511237537365,7.8369686339418445,10.774199096990303,-4.298867288158065,4.7943999883266795,-0.5705731108195676,0.42840844846505144,-0.8380336234999635,-0.20934224618236622,0.19833001247664703
