Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
2015-01-27,-3.339906414138361,-3.439748983779874,-3.4793458323201483,-2.976496035454062,-0.0211999416351318,-0.25407542391350735,-0.1406220129725766,-16.330709909487393,2.1967118526225278,-0.5177683180564128,1.477612215629188,0.26286228831233116,0.6352918929013219,-0.943205147042103,-0.9973586719404982,-0.2570110296938416,0.2798632459761795,-0.6623355162756106
2015-01-28,-3.5230108708593377,-3.4824215496949686,-3.6307720213306123,-3.1461868452555732,0.0255999565124511,0.2997649414757673,-0.43917017523442964,-16.464095382329106,1.5368384080682755,-1.482372165990533,1.7775681691894705,0.37795698253716564,0.7740331825876453,-1.2638751185588508,-0.9532223779746187,-0.008491891607772417,0.9006596973291279,-0.6159977354261414
2015-01-29,-3.297032334062492,-3.3825520738813006,-3.318234848930619,-2.9412769720942977,-0.0139000415802001,-0.1676867890284682,-0.3134169676789766,-16.326456666998514,1.6321891881431285,-1.0981880194895275,1.7842625488013177,0.48873982432819435,0.6161847076447494,-0.7089490563596464,-0.849708608994413,-0.12786807522292515,0.658603959972071,-0.2823878240431651
2015-01-30,-3.424760166420832,-3.407972922725111,-3.343767107020547,-3.0525371516086635,0.013200044631958,0.15302163650039527,-0.4435988633775278,-16.315118657455223,1.1640171134859116,-1.6111364133373756,1.6572126696954101,0.878346796183403,0.6167814299511423,-0.8175682461414321,-0.8353180830692236,0.03294121899043509,0.7133493425128116,-0.06379114813617547
2015-02-02,-3.2943533695397957,-3.4388420239990873,-3.2839014762261765,-2.9468799615293704,-0.0081000328063964,-0.09904819993550569,-0.4723383025940899,-16.243141432554705,1.0143138098446516,-1.3219987602621996,1.7967076228561454,1.4125983821587038,0.5018370973027441,-0.4370225537849679,-1.0147456267532726,0.3567903479918588,-0.9776824850175181,1.0967686811598742
2015-02-03,-3.3738470632343285,-3.4815124253323666,-3.384265248058609,-3.011715098813823,-0.0132999420166015,-0.16058507781265954,-0.47631631932066926,-16.256456261740624,0.5057231066756819,-1.5462085044247442,1.772997672566634,1.6093343767431767,0.665360850163924,-0.54952551439872,-0.8227821098134619,-0.12677404248808324,-1.341095608853795,1.3402084854550025
2015-02-04,-3.4837101631754277,-3.59409016098612,-3.5770690598680424,-3.118171898080209,0.0022997856140136,0.024025555818799633,-0.6875946610534474,-16.375162932078233,-0.09715016065140199,-2.3160044240886344,1.7573633628684213,1.53156613889881,0.8931648316649983,-1.0321420050026835,-0.3471307273236245,-0.3867099007101793,-0.7581270649405564,1.1820968819072988
2015-02-05,-3.4685265248234214,-3.615881006124973,-3.5797096041525807,-3.0997637114008114,-0.0255999565124511,-0.306146175001213,-0.6767282440557156,-16.372053329046157,-0.29344244426127264,-2.239987814188014,1.5694707683458962,1.6464850980825494,0.6553243267303727,-1.1523061914062835,0.006520516569854223,-0.7387873054325893,-0.24462906606913545,1.2733583627157814
2015-02-06,-3.6998629906656517,-3.783839567533915,-3.711768303406737,-3.304673584562087,0.0013999938964843,0.013377221242532853,-1.0034252400569157,-16.532789970496047,-1.3107417096744134,-3.2080421711023233,1.6401288034383361,1.5853053473559449,0.7680936982781439,-1.6182615528786501,0.16217073779893357,-0.4784291193776514,0.7440862088767888,0.9168836131073734
2015-02-09,-3.68557163064037,-3.8237869249430188,-3.755786470490245,-3.2934676056919416,-0.0202000141143798,-0.24224206005212293,-0.976092699216131,-16.6151759317755,-1.8474393245927907,-2.6058579658076324,1.6292841070164057,2.386117067938123,0.600898940661831,-1.319445302896525,0.3724930117659153,-0.48790509651655434,0.5200298368841181,0.6797884443470739
