Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2015-01-27,1.393472842329751,1.3562033377772904,1.2457854202386571,1.3964926655825207,-0.7449951171875,-1.3013151955082995,6.853329648717211,-2.412336213285856,-2.6186799574662665,0.3323011782611384,2.301350739939209,0.2766393757075909,-0.651952091754805
2015-01-28,1.2653338444399103,1.2805932125558073,1.2878758632952974,1.2581052302690579,-0.1829986572265625,-0.3133724935437228,6.75802696639937,-2.28979553532868,-2.470703052404356,0.04123183250957792,1.7819284856934854,1.1764141385192268,-0.6577917079777313
2015-01-29,1.2300488643044736,1.2642858116749822,1.2882481313330016,1.2241121016496421,0.6559982299804688,1.161513757065038,6.641082135072463,-1.8801288850471605,-2.524960282702483,-0.23971389774567284,1.4012810721349078,1.685800169535714,-0.6111984443075154
2015-01-30,1.3451883563822917,1.286153903353817,1.2577051017969785,1.3459678165701443,-1.0640029907226562,-1.8621043160486712,6.675079349734618,-0.24705434331675497,-3.3975418307747516,-0.5415276837948425,1.310644035869187,1.7597174001780749,-0.8862232908920156
2015-02-02,1.147780057222723,1.209432488285586,1.2137533185518292,1.1483227023204867,0.3909988403320312,0.6956670272716897,6.4788365049891725,-2.1666602472603884,-2.1386925276962234,-0.16950412128016978,0.524792534349392,2.1171818841526306,-0.5090962805942686
2015-02-03,1.2252202740257407,1.1836734682883887,1.1630978688872997,1.2209531471056325,0.0710067749023437,0.13314777981983839,6.398075786074305,-1.6715415691378732,-2.134213483779387,-0.7142838263250844,0.2814229197095202,1.7896671698846927,-0.4219357787545257
2015-02-04,1.2389636207697863,1.2324118698111657,1.230887594378724,1.2341430932434119,-0.358001708984375,-0.6210131997105859,6.381440946224446,-1.9406193875731428,-1.734689353813677,-0.7442166644829737,0.005798342573610293,1.6409096416884534,0.6298033480457413
2015-02-05,1.1717374025933458,1.1506868227230604,1.1886110173032303,1.167642069006882,0.2470016479492187,0.4425320247347043,6.299614532563545,-2.16918679029694,-1.2901414870663668,-0.8126118929666856,-0.26075588285694096,1.5892857703963528,0.5178716648685535
2015-02-06,1.2099920790973901,1.4453412254079734,1.2159883476484128,1.2135241476800074,1.43499755859375,2.530929325256142,6.467957349187256,-1.6860449469377126,-0.28590204892437443,0.26880851770628283,-1.3794026623099491,-1.8796438240502318,-0.07147030452836814
2015-02-09,1.476855285549733,1.4269936320985923,1.4517633147175697,1.4800837897949364,-0.4069976806640625,-0.7071440138619327,6.739950595866873,0.8534602557712928,-1.933000414311312,0.5131923615121925,-1.1844074100466553,-2.4055908530581163,-1.346500069177474
2015-02-10,1.4131569986508876,1.5298444971129346,1.442824619201611,1.4044814617981316,0.7949981689453125,1.405864006679393,6.772003138755696,0.1602714980500744,-1.521062646002857,0.5798436982952082,-1.2951837429347453,-2.285276645166498,-1.5714968067554091
2015-02-11,1.5494669120740208,1.6806929037522256,1.6082025636450636,1.5521572722042172,0.8119964599609375,1.4357455784528594,6.97168851150211,1.5178724075339778,-3.973600093624013,1.1167539936175919,0.5799498265343431,-0.6554510653043564,-1.8998283357633272
2015-02-12,1.7063904287733545,1.674577981885609,1.5353829570335544,1.7029906199472544,-1.253997802734375,-2.196099280983425,7.240099503306546,2.8505764543379857,-4.454342745722263,1.1333183402842848,0.30455357059401356,-0.20522870625062833,-2.088898535311152
2015-02-13,1.462740726759611,1.4549766456440438,1.4502742425667654,1.470052798201164,-0.3460006713867187,-0.5999163808597497,7.15572150976494,1.5442401773178958,-2.975797264161031,0.8750389639451118,-0.14562983920997583,-0.10160955233440516,-0.4261049453115616
2015-02-16,1.4152000817441777,1.377143940729073,1.4400311880484749,1.4057810406751434,-0.0780029296875,-0.12879879931282354,7.137020447351709,2.276783244917737,-2.486819943886344,0.3052188858306717,-0.42806388656934424,0.17188326989442276,-0.6201405353605896
2015-02-17,1.3931002134438042,1.439965749584421,1.4141443507244722,1.391291515660347,0.71600341796875,1.266997851319218,7.195635757864547,1.9106927931017652,-1.7895695161162422,0.5928413881680176,-0.8010621019935343,0.25342538555723104,-0.6774726866348979
2015-02-18,1.5188249161942813,1.493707783127072,1.539108479151318,1.5242935641334145,-0.5189971923828125,-0.9040297740210377,7.377941867035373,2.6692208542673574,-1.7248188528379709,0.5768943180095487,-0.9995667745621273,-0.2056926125263479,-0.8396179317591241
2015-02-19,1.4335849959040472,1.4496025836752553,1.458468402007323,1.4278866364479128,0.2989959716796875,0.5339336906396295,7.349137548295535,2.5748933675916073,-0.9223747110394087,-0.10273336387886084,-1.3311938015733227,-0.027950027805899252,-0.023153122990903482
2015-02-20,1.485397413129099,1.434776902590092,1.4258764773935673,1.4834269812571728,0.0879974365234375,0.16301593975678172,7.393433495145378,2.425288243354885,-0.37310106266670373,-0.10697546786920609,-1.7056373756049306,-0.45699401589320193,0.13968822141389994
2015-02-23,1.4985825249641598,1.4838857340617806,1.5208573992113206,1.4997730475248432,-0.1729965209960937,-0.2957895758619389,7.459452648202321,1.5063980854423655,0.4605688707936994,-0.22495661768797187,-1.7414098361514063,-1.3421643550166371,0.7944845282379076
2015-02-24,1.466270074877077,1.5752476152407202,1.530728185691912,1.4676378773653618,-0.0110015869140625,-0.011016050966961165,7.524978643104048,1.5560166438031051,0.5172424473183935,-0.12025691471678632,-1.4993468155998277,-1.8357764216271146,0.6626369780706504
2015-02-25,1.456056076250497,1.4282915507745586,1.4841691053124775,1.4655942647801399,-0.0699996948242187,-0.11472978280009175,7.462741706004683,0.7690431568368904,1.2048688800064515,-0.682190770835367,-1.5692705317225435,-1.669507613879045,0.025635216149198697
2015-02-26,1.452899357018978,1.4916704184080418,1.4945982938496163,1.4525913899747058,0.5550003051757812,0.983967865172243,7.537502055599324,0.043981531608596636,1.69780278900515,-0.587416715823192,-1.6070538936665546,-1.5473974505609307,-0.05489681852009724
2015-02-27,1.5598665167236387,1.5211351517491523,1.5785902042033026,1.5556861177917436,0.4489974975585937,0.7976238085202944,7.6727828325699,1.2770884554754907,0.796095239057257,-0.6720119163424605,-1.086519482337727,-1.817744723039279,-0.39479104500638007
2015-03-02,1.6417641117593156,1.6308432123827064,1.6799025244027268,1.639090170671806,0.3780059814453125,0.6728266696728509,7.729532842535726,1.7976624552088705,-1.6175093035302819,-0.8689867291895523,1.1720640511763685,0.020688632020887332,-0.8713025657595932
2015-03-03,1.7073184588885426,1.6428878411414827,1.632412773929038,1.709307111828213,-0.5670013427734375,-0.9884170494243816,7.8720812205028965,2.431993219361608,-1.7892194238152686,-0.6086952130796779,0.7944300962787713,-0.12294435678769139,-1.0524860378448737
2015-03-04,1.597194579952363,1.5709848431186741,1.6439587665792847,1.6039831173006658,0.0139999389648437,0.03293453731923676,7.890083261921795,1.7790034935034686,-0.8462203665626009,-0.7237178713133154,0.21303410934106465,-0.019105709299051088,-0.8728059794341835
2015-03-05,1.60332241239236,1.6760597016812682,1.6704054268302155,1.6065836922617527,0.3939971923828125,0.700937879025268,8.017818017522712,2.5182380642142475,-0.7383143835102223,-0.940659936959369,-0.0014558795226536358,-0.6089732118596456,-0.7164540841947522
2015-03-06,1.6828057122886733,1.8409915156531271,1.722179101478218,1.6797710994227606,0.694000244140625,1.228318114786598,8.247289215109083,2.769280584660923,-0.8300183873672767,-0.2658114527965218,-0.048707114615853135,-1.1599950339487726,-0.6506703545563998
2015-03-09,1.80240116575928,1.8376562322581333,1.8540344512136682,1.8086859227253738,0.6689987182617188,1.1843675265004001,8.460375842114662,3.553228786734424,-1.0758643229105136,-0.2171816990813457,-0.2885291439284895,-1.1010470401437122,-1.2937761913004024
2015-03-10,1.9355543599508942,1.976088166334967,1.9199614156462026,1.932956558481678,-0.3699951171875,-0.6420966067248988,8.795333160967601,4.521548541791156,-1.7104755483984075,0.5707575493217392,-0.3189673715633795,-0.8005012477792337,-1.9180525006848634
2015-03-11,1.867398694819395,1.90455559826107,1.9322533652422258,1.8642276847416968,0.3730010986328125,0.6640285049136975,8.838945900538002,4.3273193290319725,-1.1842108457119533,0.06955703656930876,-0.5232382413144621,-0.5179478019186798,-1.7384903611137899
2015-03-12,1.9388966852054514,1.9125240837270214,1.8758234983822026,1.9335149380646008,-0.0930023193359375,-0.1551664699172377,8.979396330260462,4.691137006792214,-1.230509749945673,0.010428085760824244,-0.3958848844964525,-0.6609924906383662,-1.1409981891792071
2015-03-13,1.912340855512292,1.8943631192468644,1.9585124706039276,1.9162391839634354,0.0250015258789062,0.052274405585546656,9.103502630596285,4.447703507425581,-0.5808486262728514,-0.8358315219585177,-0.3370376199783321,-0.7247721190080705,-0.6661498101560986
2015-03-16,1.9175406578370984,1.8674928094029222,1.9423102857416628,1.9208833715097442,0.0239944458007812,0.050504043164497484,9.196075152718045,4.281413365182717,-0.15051705010212496,-1.1225899109567223,-0.31534115714581856,-0.612399578543406,-0.31597813982055
2015-03-17,1.92552596734735,1.8854685589086222,1.9544146804484648,1.925340487723705,-0.0869979858398437,-0.1446113545735581,9.3186444279578,4.153346652713167,0.21587394963202508,-1.155252343190425,-0.416414658164931,-0.18074122799279813,-0.870992549408609
2015-03-18,1.9099265603729283,1.8652688158546706,1.886438820938195,1.909180075581322,-1.2159957885742188,-2.1292949232618654,9.414130705496229,4.151432882361508,0.3722210044722001,-1.0843463714337906,-0.3545811136899711,0.11801045571247827,-0.47069139014837913
2015-03-19,1.6852200074280395,1.7863234072381933,1.6849309846524467,1.683301362217345,0.697998046875,1.2353459171247023,9.365423432577682,1.765874394313094,1.3725587175451575,0.9734959440060572,-0.5815881230630687,1.1292764682005865,2.2119031595590806
2015-03-20,1.8079721801301627,1.8246841147723074,1.7892242908942335,1.8129588020211103,-0.7350006103515625,-1.2837456896630388,9.449322265157964,1.9359900407063457,1.4139627293807966,0.7820821816880715,-0.4048969458573358,0.7748845246552685,2.254135056701943
2015-03-23,1.672962925708167,1.6338080658287888,1.6664937706935983,1.6764279079605215,-0.2770004272460937,-0.47861973134483526,9.30582353904085,0.2846066213302276,2.4416583158199288,1.1641735296462477,-0.8850911064974871,1.2048269094659834,0.7376991631753761
2015-03-24,1.622449750644385,1.6026749838628005,1.6014974763553156,1.6249733711146477,0.0410003662109375,0.080399026774487,9.16050747054704,-1.085802326085822,3.183933432446386,0.9188362205121312,-0.742831952098114,1.0678574484437124,0.7080788602864969
2015-03-25,1.627835158992232,1.5713552730675857,1.601125208317611,1.6325894418726208,-0.2730026245117187,-0.471591929006731,9.06973006401769,-1.288782833726068,3.4266988800865796,0.14320439523031925,-0.6832653053215637,0.8373978734581105,1.0839668955631938
2015-03-26,1.5788082489526227,1.5150202298825357,1.4301604015678835,1.5818775215278964,-0.3349990844726562,-0.5805765125934399,8.915572987112231,-2.604350673611883,3.6167961707154213,0.8394281302408119,-0.7275613157392035,0.29202042261714845,0.8788570567479029
2015-03-27,1.5245815365882074,1.5102018128371184,1.5433924033256343,1.5196493765871006,0.0670013427734375,0.12610656564521108,8.75424835421151,-3.064372843696788,3.8043797364582526,-0.1986275342629626,-0.3179107659261028,-0.6039878131920215,0.8972675014525245
