Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,INR=X_High_Model,INR=X_Low_Model,BRL=X_High_Model,BRL=X_Low_Model,CNY=X_High_Model,CNY=X_Low_Model
2014-02-03 00:00:00+00:00,433.5,438.75,433.25,435.75,,435.75,168997.0,548816.0,62.87397953033447,62.04251003265381,2.420444073677063,2.389547061920166,6.063171029090881,6.046981911659241
2014-02-04 00:00:00+00:00,435.5,442.0,434.5,441.75,,441.75,181700.0,529255.0,63.03531959533692,62.07273960113525,2.441940042972565,2.415224039554596,6.094760074615478,6.0465079069137575
2014-02-05 00:00:00+00:00,441.0,444.0,439.0,443.25,,443.25,170599.0,521154.0,62.30820941925049,61.70452053070069,2.4201640129089355,2.3855860161781317,6.063171029090881,6.046981911659241
2014-02-06 00:00:00+00:00,442.5,447.25,441.25,443.0,,443.0,192671.0,498478.0,62.54917980194092,62.04860008239746,2.406842963695526,2.3755199837684637,6.059317989349365,6.046733918190003
2014-02-07 00:00:00+00:00,442.5,445.0,440.5,444.25,,444.25,172337.0,481809.0,62.36855049133301,61.89803062438965,2.4006299638748168,2.3434770607948305,6.063171029090881,6.046981911659241
2014-02-10 00:00:00+00:00,442.75,449.0,440.0,443.0,,443.0,253980.0,462818.0,62.36162986755371,61.71756019592285,2.4119219636917117,2.340673053264618,6.070519099235535,6.051756849288941
2014-02-11 00:00:00+00:00,442.75,444.0,437.25,441.5,,441.5,222465.0,438035.0,62.553755378723146,61.9895694732666,2.419081993103027,2.380156021118164,6.0631730318069454,6.046086926460266
2014-02-12 00:00:00+00:00,440.75,445.75,439.25,440.0,,440.0,210407.0,403064.0,62.17101963043213,61.60765048980713,2.4131859803199767,2.38513697385788,6.063171029090881,6.046702904701233
2014-02-13 00:00:00+00:00,439.75,442.0,439.0,440.5,,440.5,175116.0,370988.0,62.30495018005371,61.58817989349365,2.426747074127197,2.3981820511817933,6.070370116233826,6.0518638610839846
2014-02-14 00:00:00+00:00,440.25,446.0,438.0,445.25,,445.25,178106.0,354555.0,62.41568054199219,61.44772068023681,2.389643979072571,2.3582530212402344,6.070857095718384,6.052441864013672
2014-02-18 00:00:00+00:00,445.0,450.0,444.5,449.4,4.2,449.5,140856.0,332167.0,62.00962009429932,61.72420040130615,2.4036260080337524,2.3600270128250123,6.0666110849380495,6.051724104881287
2014-02-19 00:00:00+00:00,448.5,455.25,448.25,454.6,4.2,453.75,243252.0,307257.0,62.33475555419922,61.6945804977417,2.393498978614807,2.345736026763916,6.075523090362549,6.059262976646424
2014-02-20 00:00:00+00:00,453.25,456.5,451.0,456.2,2.0,455.75,191899.0,268137.0,62.57040966033936,62.092560577392575,2.3990509414672854,2.360921015739441,6.090965003967285,6.0647061252594
2014-02-21 00:00:00+00:00,455.5,456.5,450.25,452.2,2.6,453.0,145346.0,244376.0,62.29295036315918,61.77380966186524,2.373690013885498,2.350381984710693,6.10397207736969,6.07210910320282
2014-02-24 00:00:00+00:00,451.5,452.75,445.5,451.4,1.4,451.5,142118.0,200173.0,62.32329010009766,61.83097023010254,2.3480249357223517,2.308106050491333,6.090495982170105,6.081056036949158
2014-02-25 00:00:00+00:00,451.0,456.25,448.25,455.4,4.2,455.75,125456.0,163274.0,62.41486042022705,61.85504001617432,2.3432599329948425,2.30164300441742,6.1081060123443605,6.086315932273865
2014-02-26 00:00:00+00:00,454.75,459.0,452.0,452.0,0.2,455.5,113557.0,129328.0,62.20858554840088,61.73871021270752,2.3440409326553344,2.301320049762726,6.119531110922496,6.109470911026001
2014-02-27 00:00:00+00:00,455.0,458.0,447.0,447.4,7.4,448.0,141868.0,92724.0,62.290380516052245,61.71929996490479,2.3646669721603395,2.341833951473236,6.118557444492976,6.110469846725464
2014-02-28 00:00:00+00:00,448.0,458.75,447.75,458.0,9.4,457.5,37182.0,38695.0,62.34262535095215,61.80338047027588,2.330878050327301,2.295961923599243,6.1153359436988834,6.110145869255066
2014-03-03 00:00:00+00:00,459.0,476.25,457.25,465.0,6.4,464.0,21627.0,25472.0,62.061704788208,61.70698051452637,2.3441199898719787,2.3173419880867003,6.116165971755981,6.107401056289673
2014-03-04 00:00:00+00:00,462.75,477.5,458.0,476.6,12.6,476.75,11017.0,17412.0,62.25232086181641,61.66519054412842,2.3562459564208984,2.321255030632019,6.116165971755981,6.107401056289673
2014-03-05 00:00:00+00:00,475.0,481.0,472.25,475.25,,475.25,6802.0,11533.0,61.82527015686035,61.24986665089926,2.3420289850234983,2.311496036052704,6.118278975486756,6.1110039758682255
2014-03-06 00:00:00+00:00,474.25,487.25,473.75,486.0,10.4,485.75,4551.0,9080.0,62.20722980499268,60.94495964050293,2.3334169793128967,2.3056039595603943,6.117492961883545,6.107406969070435
2014-03-07 00:00:00+00:00,485.25,495.0,478.0,481.0,4.6,481.0,7141.0,7124.0,61.485810928344726,60.78849956512451,2.337598030567169,2.311889951229096,6.117369966506958,6.1031999588012695
2014-03-10 00:00:00+00:00,479.0,481.25,470.25,473.0,9.0,472.0,1694.0,3772.0,61.711839866638186,60.682999267578126,2.3402740001678466,2.311673004627228,6.117890024185181,6.100521984100342
2014-03-11 00:00:00+00:00,471.75,480.0,468.25,478.0,6.0,478.0,1424.0,2879.0,61.47938098907471,60.82629989624024,2.361075985431671,2.3345630049705504,6.117344994544983,6.105513048171997
2014-03-12 00:00:00+00:00,477.75,484.5,472.0,484.2,6.2,484.25,1137.0,1938.0,61.58281036376953,60.689199409484864,2.362754991054535,2.33601900100708,6.118268976211548,6.107401056289673
2014-03-13 00:00:00+00:00,483.75,486.25,477.5,483.2,,484.25,1168.0,1150.0,61.485810928344726,60.78849956512451,2.366185042858124,2.3491729283332825,6.118203973770141,6.107401056289673
2014-03-14 00:00:00+00:00,484.5,484.75,480.5,485.2,1.0,472.25,316.0,515.0,61.751710205078126,60.71249973297119,2.3666550135612487,2.337583999633789,6.116165971755981,6.107401056289673
2014-03-17 00:00:00+00:00,484.5,487.5,476.5,477.6,7.0,479.0,85476.0,560779.0,61.384280090332034,60.677749214172366,2.35426296710968,2.323366997241974,6.150603876113892,6.124214019775391
2014-03-18 00:00:00+00:00,478.25,487.0,477.0,486.4,7.2,486.25,92111.0,558200.0,61.25457958221436,60.64504917144775,2.357214016914368,2.32198498249054,6.150603876113892,6.124214019775391
2014-03-19 00:00:00+00:00,485.75,491.75,482.25,487.2,1.4,487.75,115612.0,558109.0,61.50459976196289,60.82704971313476,2.330589003562927,2.30589097738266,6.150603876113892,6.124214019775391
2014-03-20 00:00:00+00:00,487.0,487.5,478.0,478.6,9.2,478.5,104809.0,554226.0,61.35088039398193,60.33599964141845,2.3573759484291075,2.3239589881896974,6.150603876113892,6.124214019775391
2014-03-21 00:00:00+00:00,478.5,481.0,476.0,477.4,0.4,479.0,87347.0,548999.0,61.4061393737793,60.81069965362549,2.3393320536613462,2.3130230069160462,6.150603876113892,6.124214019775391
2014-03-24 00:00:00+00:00,479.0,491.0,478.5,490.4,11.0,490.0,112136.0,538907.0,61.36525928497314,60.77774959564209,2.3362540125846865,2.3137639927864075,6.150603876113892,6.124214019775391
2014-03-25 00:00:00+00:00,489.5,490.0,485.0,486.4,3.4,486.5,86447.0,538718.0,61.521270751953125,60.90224975585937,2.3421229887008668,2.3181029987335204,6.150603876113892,6.124214019775391
2014-03-26 00:00:00+00:00,486.0,487.75,482.5,485.2,2.0,484.5,79353.0,536016.0,61.521270751953125,60.91464977264404,2.330593993663788,2.295502986907959,6.150603876113892,6.124214019775391
2014-03-27 00:00:00+00:00,484.0,492.75,482.0,491.4,7.4,492.0,134141.0,527276.0,61.521270751953125,60.90224975585937,2.305716953277588,2.270676996707916,6.150603876113892,6.124214019775391
2014-03-28 00:00:00+00:00,491.0,496.25,489.0,490.0,,492.0,120358.0,530465.0,61.521270751953125,60.91464977264404,2.2892639899253844,2.2529960560798643,6.150603876113892,6.124214019775391
2014-03-31 00:00:00+00:00,490.5,503.5,475.0,502.0,10.0,502.0,285117.0,526501.0,61.521270751953125,60.91464977264404,2.289519989490509,2.252898051738739,6.150603876113892,6.124214019775391
2014-04-01 00:00:00+00:00,501.0,512.0,501.5,507.0,5.0,507.0,173297.0,508663.0,60.38242092132568,59.79929924011231,2.295776977539062,2.2539909887313843,6.216666903495788,6.200667991638183
2014-04-02 00:00:00+00:00,506.5,507.0,490.0,496.0,11.5,495.5,159371.0,504958.0,60.38242092132568,59.79929924011231,2.299846954345703,2.2561089777946477,6.2089809322357175,6.189760103225708
2014-04-03 00:00:00+00:00,497.0,501.0,494.0,499.0,4.5,500.0,109032.0,492668.0,60.51479019165039,59.836099243164064,2.29827299118042,2.2578750157356264,6.2004169797897335,6.1823540830612185
2014-04-04 00:00:00+00:00,498.0,502.0,492.5,502.0,1.5,501.5,104110.0,482614.0,60.575510063171386,60.09434925079346,2.297685966491699,2.2539379954338075,6.20825487613678,6.193325028419495
2014-04-07 00:00:00+00:00,500.5,502.0,494.0,499.5,2.0,499.5,158916.0,469406.0,60.38960083007812,59.834099197387694,2.231162274678548,2.1933302807807924,6.212594890594483,6.193930106163025
2014-04-08 00:00:00+00:00,498.0,507.5,496.5,506.0,7.5,507.0,139937.0,440151.0,60.49871044158935,59.997549324035646,2.2190260608990986,2.190255281448364,6.218652906417847,6.199048080444336
2014-04-09 00:00:00+00:00,506.5,519.0,500.0,502.5,4.5,502.5,267514.0,417226.0,60.45093048095704,59.949099197387696,2.2123898180325825,2.1850237220525743,6.210736947059631,6.175585141181946
2014-04-10 00:00:00+00:00,502.0,503.0,494.0,500.0,1.0,501.5,154597.0,382915.0,60.52231044769288,59.92414932250976,2.189242022037506,2.1726879596710207,6.206299991607666,6.176499166488648
2014-04-11 00:00:00+00:00,499.0,505.5,497.0,498.0,2.5,498.0,148430.0,353193.0,60.55129043579102,60.07619930267334,2.213372976779938,2.185965309143066,6.213358883857727,6.195955920219421
2014-04-14 00:00:00+00:00,498.5,507.0,497.0,503.5,4.0,503.0,114167.0,307968.0,60.66101001739502,60.12819946289063,2.2206425674756365,2.191636945724487,6.213474884033203,6.195284104347229
2014-04-15 00:00:00+00:00,502.5,506.5,497.0,503.5,0.5,503.5,135447.0,291045.0,60.63959007263183,60.10259937286377,2.218475730419159,2.1871381151676177,6.216148953437806,6.19589301109314
2014-04-16 00:00:00+00:00,502.0,505.0,495.5,497.5,6.5,497.0,104181.0,262613.0,60.50713985443115,60.01652992248536,2.238085985183716,2.1965489554405213,6.216745944023132,6.194523015022278
2014-04-17 00:00:00+00:00,497.0,501.5,493.0,494.0,2.5,494.5,102905.0,243028.0,60.59159957885742,60.00943004608154,2.2389369773864747,2.200058963298797,6.217263970375061,6.19421802520752
2014-04-21 00:00:00+00:00,494.0,494.0,485.0,488.0,6.5,488.0,116521.0,225747.0,60.59334980010986,59.97854988098145,2.2373529744148253,2.1974569582939147,6.215801949501038,6.195394978523255
2014-04-22 00:00:00+00:00,489.0,500.0,487.5,496.0,7.5,496.5,162856.0,204789.0,60.81849960327148,60.21373062133789,2.2367369723320008,2.195150945186615,6.215801949501038,6.195394978523255
2014-04-23 00:00:00+00:00,495.5,504.5,494.0,503.0,7.5,503.0,108790.0,168840.0,61.54874084472656,60.863649978637696,2.262491037845612,2.2211140298843386,6.217908062934876,6.19060402393341
2014-04-24 00:00:00+00:00,502.5,507.0,499.0,501.5,2.5,501.5,113060.0,153168.0,61.292230949401855,60.79145999908447,2.2305330204963685,2.196628954410553,6.217908062934876,6.19060402393341
2014-04-25 00:00:00+00:00,501.5,510.5,500.5,504.5,5.5,507.0,90958.0,132628.0,61.30864028930664,60.82234962463379,2.2152300572395323,2.183468990325928,6.217908062934876,6.19060402393341
2014-04-28 00:00:00+00:00,506.5,512.0,505.5,507.5,0.5,507.5,100293.0,100271.0,61.19228038787842,60.65190040588379,2.262239029407501,2.222618041038513,6.217908062934876,6.19060402393341
2014-04-29 00:00:00+00:00,509.0,516.0,508.5,515.0,8.0,515.5,87423.0,58793.0,61.04191020965576,60.50210060119629,2.2337720227241515,2.198835959434509,6.217908062934876,6.19060402393341
2014-04-30 00:00:00+00:00,515.0,515.5,509.0,514.0,1.75,514.0,31256.0,35010.0,60.54040916442871,59.94768001556397,2.236041967868805,2.195153946876526,6.217908062934876,6.19060402393341
2014-05-01 00:00:00+00:00,513.25,515.75,501.0,503.5,10.75,503.25,18728.0,25254.0,60.23694126129151,59.85651920318603,2.23821900844574,2.2105799889564515,6.2520649623870845,6.239974088668824
2014-05-02 00:00:00+00:00,503.0,505.25,492.0,494.25,9.25,494.0,15519.0,17373.0,60.35119068145752,59.98057956695557,2.240781011581421,2.212892997264862,6.2520649623870845,6.239974088668824
2014-05-05 00:00:00+00:00,494.0,504.5,493.25,503.0,9.25,503.25,3765.0,9813.0,60.261520843505856,59.87341037750244,2.2403339672088625,2.214050981998444,6.250424976348877,6.238879113197327
2014-05-06 00:00:00+00:00,503.0,514.0,497.75,513.0,9.75,513.0,4147.0,8897.0,60.21034122467041,59.83801864624024,2.245855977535248,2.2059049725532534,6.2394184677600855,6.224569379488628
2014-05-07 00:00:00+00:00,512.0,514.0,507.0,510.75,2.75,510.25,2674.0,7751.0,60.18294090270996,59.736549072265625,2.2447700023651125,2.216087975502014,6.221944036483765,6.202624015808105
2014-05-08 00:00:00+00:00,510.75,514.0,505.0,513.75,3.0,513.25,1744.0,5689.0,60.17352069854736,59.72317916870117,2.225024049282074,2.1966249799728392,6.231016275087993,6.20678742535909
2014-05-09 00:00:00+00:00,512.0,519.5,503.0,508.25,8.25,505.0,2136.0,4570.0,60.1594006729126,59.72561916351319,2.22215904712677,2.195760977268219,6.22144506931305,6.194397974014282
2014-05-12 00:00:00+00:00,503.0,503.0,495.75,498.0,7.5,497.5,2531.0,3488.0,60.14668022155762,59.64814945220947,2.2157290148735047,2.1895450258255007,6.227486099799474,6.2005632177988685
2014-05-13 00:00:00+00:00,498.0,503.75,497.0,503.25,5.75,503.25,2036.0,1938.0,60.2010599899292,59.65768936157227,2.219242029190064,2.193385977745056,6.232282268206279,6.209852920850118
2014-05-14 00:00:00+00:00,502.0,504.5,495.25,495.25,7.25,495.5,105242.0,593499.0,60.2010599899292,59.65768936157227,2.2166550397872924,2.189591991901397,6.221639068126678,6.194432973861694
2014-05-15 00:00:00+00:00,495.5,497.25,481.75,484.25,11.25,484.25,137785.0,592952.0,60.2010599899292,59.65768936157227,2.216552038192749,2.19322496175766,6.221639068126678,6.194432973861694
2014-05-16 00:00:00+00:00,484.5,487.0,480.25,484.0,0.75,483.5,92257.0,586279.0,60.0181502532959,59.35960060119629,2.24106897354126,2.211117961406708,6.234103965759277,6.21638699054718
2014-05-19 00:00:00+00:00,481.75,482.5,476.25,477.0,6.25,477.25,118774.0,576556.0,60.0181502532959,59.35960060119629,2.21773099899292,2.195331943035126,6.230252997875214,6.211663432121277
2014-05-20 00:00:00+00:00,477.75,481.25,473.0,473.75,3.75,473.5,112622.0,563930.0,60.0181502532959,59.35960060119629,2.210194013118744,2.180431025028229,6.233374962806701,6.213332858085632
2014-05-21 00:00:00+00:00,473.5,476.0,472.5,473.5,1.0,474.5,95615.0,560287.0,60.0181502532959,59.35960060119629,2.219214026927948,2.196791937351227,6.234894943237305,6.220193934440613
2014-05-22 00:00:00+00:00,474.5,482.5,472.5,477.0,2.25,476.75,110537.0,555632.0,60.0181502532959,59.35960060119629,2.209446008205414,2.1821930241584777,6.230302014350891,6.211754975318908
2014-05-23 00:00:00+00:00,477.5,480.5,475.5,475.5,1.25,478.0,85250.0,550233.0,60.0181502532959,59.35960060119629,2.21815899848938,2.196426932811737,6.230392007827759,6.211929974555969
2014-05-27 00:00:00+00:00,474.5,475.0,469.25,469.75,8.25,469.75,100572.0,544338.0,60.0181502532959,59.35960060119629,2.242198987007141,2.221542949676514,6.236454892158508,6.220053906440735
2014-05-28 00:00:00+00:00,469.75,473.0,466.5,472.25,2.75,472.5,101518.0,538168.0,60.0181502532959,59.35960060119629,2.2536460328102117,2.2140719795227053,6.245670065879822,6.23051317691803
2014-05-29 00:00:00+00:00,472.5,472.75,467.25,469.75,3.0,469.5,130878.0,530113.0,60.0181502532959,59.35960060119629,2.243112986087799,2.224987950325012,6.250219955444336,6.235599122047424
2014-05-30 00:00:00+00:00,469.75,473.5,465.0,465.0,3.75,465.75,128196.0,519827.0,60.0181502532959,59.35960060119629,2.24254899263382,2.22192994594574,6.235294923782349,6.2190949010849
2014-06-02 00:00:00+00:00,465.0,470.5,460.25,465.0,0.25,465.5,160404.0,507311.0,59.60984001159668,59.150080833435055,2.252670993804932,2.2206369543075564,6.246193056106567,6.2290741109848025
2014-06-03 00:00:00+00:00,463.25,465.0,456.0,457.25,7.25,458.25,117492.0,492381.0,59.42484027862549,58.89601985931397,2.280964994430542,2.2480510020256044,6.245842065811157,6.229334135055542
2014-06-04 00:00:00+00:00,458.5,460.5,454.25,457.0,2.0,456.25,92948.0,488865.0,59.716469841003416,59.25832096099853,2.286125991344452,2.252578990459442,6.251023898124695,6.23855899810791
2014-06-05 00:00:00+00:00,457.0,458.0,448.5,449.5,7.25,449.0,113407.0,473753.0,59.65026985168457,59.16768093109131,2.2848079919815065,2.2514949941635134,6.242727007865906,6.230448966026306
2014-06-06 00:00:00+00:00,449.0,459.75,447.0,458.5,10.0,459.0,163794.0,459758.0,59.2657405090332,58.68159942626953,2.2832399368286134,2.2484309387207038,6.2542560052871705,6.244531106948853
2014-06-09 00:00:00+00:00,457.0,457.5,445.5,451.0,8.0,451.0,157823.0,449067.0,59.27562030792237,58.71379951477051,2.2463410091400147,2.2154779744148256,6.244219007492066,6.231013998985291
2014-06-10 00:00:00+00:00,450.5,455.0,444.75,445.25,5.5,445.5,141802.0,424058.0,59.521810150146486,59.03440040588379,2.2409790086746217,2.22305299282074,6.242626325289408,6.224579019546509
2014-06-11 00:00:00+00:00,445.5,449.75,439.25,440.5,4.5,441.0,184454.0,403399.0,59.52201015472412,59.03444030761719,2.2334089851379395,2.211552016735077,6.232678046226502,6.213900942802429
2014-06-12 00:00:00+00:00,440.5,445.0,439.5,444.5,3.0,444.0,157210.0,372849.0,59.63893985748291,59.15228115081787,2.242729017734528,2.2195219659805296,6.219366102218628,6.201203985214233
2014-06-13 00:00:00+00:00,444.0,449.75,443.75,446.75,3.0,447.0,127620.0,353091.0,59.889440040588376,59.30374080657959,2.243448023796081,2.215055010318756,6.214187979698181,6.201343908309936
2014-06-16 00:00:00+00:00,444.25,449.5,440.25,441.0,6.0,441.0,127895.0,329725.0,60.26857013702393,59.690248794555664,2.23594598531723,2.211725015640259,6.208233885765075,6.1930260181427
2014-06-17 00:00:00+00:00,440.75,441.5,435.5,439.0,2.25,438.75,109491.0,301442.0,60.29239025115967,59.91457946777344,2.24528804063797,2.2201069951057435,6.230774102210998,6.2034029769897465
2014-06-18 00:00:00+00:00,438.5,443.75,438.5,441.0,2.75,441.5,95002.0,279280.0,60.558250198364256,60.09343017578125,2.280490956306457,2.25382892370224,6.224154105186463,6.198292984962463
2014-06-19 00:00:00+00:00,441.0,450.75,441.0,449.5,9.0,450.5,116708.0,258381.0,60.24834983825684,59.76603996276855,2.2290149879455567,2.202750020027161,6.233445973396301,6.2166529607772825
2014-06-20 00:00:00+00:00,449.75,453.75,446.25,451.5,2.75,453.25,111978.0,231544.0,60.41114044189453,60.10143096923828,2.229122977256775,2.208902044296265,6.220805110931397,6.21179895401001
2014-06-23 00:00:00+00:00,453.0,457.75,444.0,444.25,8.75,444.5,112975.0,193279.0,60.38926059722901,59.8883192062378,2.2432969927787783,2.2201989769935606,6.2287931060791015,6.208483076095581
2014-06-24 00:00:00+00:00,444.75,445.0,439.5,442.5,1.5,443.0,108207.0,165944.0,60.32235092163086,59.96412975311279,2.218318002223969,2.194369945526123,6.2367480182647705,6.213595986366272
2014-06-25 00:00:00+00:00,443.0,443.0,440.0,441.75,2.0,441.0,135008.0,141905.0,60.44386024475098,59.9485498046875,2.2322450065612798,2.201082003116608,6.229644236167272,6.217391943931579
2014-06-26 00:00:00+00:00,441.5,446.0,440.75,443.0,1.75,442.75,121271.0,101760.0,60.26277053833008,59.83576065063477,2.209951038360596,2.1921469879150397,6.231309481859207,6.214050016403198
2014-06-27 00:00:00+00:00,442.25,444.5,440.0,443.0,0.25,443.0,111159.0,66673.0,60.24371089935303,59.8692594909668,2.214522044658661,2.188388946056366,6.23673196363449,6.211065506935119
2014-06-30 00:00:00+00:00,443.0,443.75,422.5,424.0,18.75,424.25,32690.0,24876.0,60.27066082000732,59.88186985015869,2.214410035610199,2.187180950641632,6.2193969631195065,6.204143843650818
2014-07-01 00:00:00+00:00,423.75,423.75,416.0,423.5,1.5,422.75,9687.0,16307.0,60.22116096496582,59.8357702255249,2.218274986743927,2.196984989643097,6.197996025085449,6.181174020767212
2014-07-02 00:00:00+00:00,423.0,423.25,416.25,419.0,4.25,418.5,6305.0,13373.0,60.12964023590088,59.71478973388672,2.2145850396156312,2.1894929885864256,6.197318110466004,6.177983922958374
2014-07-03 00:00:00+00:00,418.75,420.25,416.25,417.25,1.5,417.0,3045.0,10512.0,59.872909965515134,59.305530853271485,2.230383973121643,2.212137062549591,6.209226932525635,6.194622044563293
2014-07-07 00:00:00+00:00,412.25,413.25,405.5,410.0,7.75,409.25,2809.0,9355.0,60.12386066436768,59.4892301940918,2.2168529558181764,2.1946349787712096,6.198335986137391,6.181413044929505
2014-07-08 00:00:00+00:00,410.5,411.0,407.25,408.5,1.0,408.25,3813.0,8074.0,60.1884907913208,59.67700958251953,2.239951014518738,2.218000988960266,6.197360000610352,6.179876022338867
2014-07-09 00:00:00+00:00,408.75,408.75,400.75,404.75,4.25,404.0,2946.0,5778.0,60.1412105178833,59.57812976837158,2.220667986869812,2.1957999897003173,6.19713607788086,6.175504050254822
2014-07-10 00:00:00+00:00,404.0,406.0,399.25,400.75,3.5,400.5,2867.0,3708.0,60.114860954284666,59.60728977203369,2.221335003376007,2.1999789810180665,6.200783090591431,6.177803997993469
2014-07-11 00:00:00+00:00,400.5,403.5,394.0,399.75,0.75,399.75,2153.0,1689.0,60.32935009002686,60.02419940948487,2.2379859709739685,2.2123380088806157,6.179145984649658,6.165071058273315
2014-07-14 00:00:00+00:00,377.25,382.75,374.0,381.5,3.25,381.5,63257.0,509240.0,60.21507118225097,59.83322883605957,2.225409994125366,2.2065750336647034,6.195853033065796,6.176683068275452
2014-07-15 00:00:00+00:00,381.0,381.25,371.0,374.25,7.5,374.0,104194.0,509271.0,60.25517017364502,59.84869010925293,2.219443025588989,2.200226981639862,6.200499954223633,6.1879959440231325
2014-07-16 00:00:00+00:00,374.0,386.25,373.75,377.5,4.25,378.25,86879.0,507995.0,60.35232006072998,59.99821010589599,2.2218560218811034,2.198873009681701,6.208270998001098,6.150072002410889
2014-07-17 00:00:00+00:00,378.0,387.75,374.5,379.25,1.25,379.5,99065.0,501855.0,60.26088024139404,59.86383026123047,2.228462996482849,2.211756021976471,6.205576024055481,6.19093092918396
2014-07-18 00:00:00+00:00,379.0,381.25,370.0,370.25,8.25,371.25,62889.0,502429.0,60.8483797454834,60.42168006896973,2.266448950767517,2.23226499080658,6.208732061386108,5.7510119867324825
2014-07-21 00:00:00+00:00,369.0,369.0,363.0,364.75,7.25,364.0,80084.0,504014.0,60.44298976898193,59.9963000869751,2.238799982070923,2.217351973056793,6.204525942802429,6.189948992729187
2014-07-22 00:00:00+00:00,363.5,367.0,359.75,360.0,3.75,360.25,56264.0,502013.0,60.434129829406736,60.02020008087158,2.2245880270004275,2.202040021419525,6.204209928512573,6.190562000274658
