Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,ARS=X_High_Model,ARS=X_Low_Model,BRL=X_High_Model,BRL=X_Low_Model,CNY=X_High_Model,CNY=X_Low_Model
2014-01-17 00:00:00+00:00,1312.75,1318.5,1305.5,1316.5,,1316.5,77616.0,277785.0,6.647814054489135,6.534575891494751,2.362500970363617,2.326766011714936,6.072449111938477,6.042795085906983
2014-01-21 00:00:00+00:00,1313.0,1314.0,1280.0,1280.5,,1280.5,120849.0,279012.0,6.647814054489135,6.534575891494751,2.354082980155945,2.309995021820068,6.072315111160278,6.042143125534057
2014-01-22 00:00:00+00:00,1279.75,1286.0,1272.0,1279.5,,1279.5,103035.0,270448.0,6.647814054489135,6.534575891494751,2.369368011951446,2.341205997467041,6.070831098556519,6.041751070022583
2014-01-23 00:00:00+00:00,1279.75,1296.75,1275.25,1277.0,,1277.0,108118.0,259918.0,6.647814054489135,6.534575891494751,2.398127946853638,2.348201012611389,6.09884400844574,6.041041021347046
2014-01-24 00:00:00+00:00,1275.75,1287.0,1263.5,1284.75,,1284.75,111120.0,253070.0,6.647814054489135,6.534575891494751,2.394523997306824,2.3447670269012453,6.073218097686768,6.041687111854554
2014-01-27 00:00:00+00:00,1286.0,1293.0,1279.0,1287.75,,1287.75,92423.0,248212.0,6.647814054489135,6.534575891494751,2.409306960105896,2.369448974132538,6.068031101226807,6.041739068031311
2014-01-28 00:00:00+00:00,1287.25,1290.0,1277.5,1285.5,,1285.5,59749.0,245749.0,6.647814054489135,6.534575891494751,2.4186669850349425,2.381650006771088,6.068031101226807,6.041739068031311
2014-01-29 00:00:00+00:00,1284.75,1286.0,1266.0,1269.25,,1269.25,101371.0,244501.0,6.647814054489135,6.534575891494751,2.426192038059235,2.3920740485191345,6.085989027023316,6.040680975914001
2014-01-30 00:00:00+00:00,1269.0,1286.5,1260.0,1275.0,,1275.0,128424.0,247297.0,6.647814054489135,6.534575891494751,2.428888056278229,2.392494051456451,6.060766048431397,6.04165789604187
2014-01-31 00:00:00+00:00,1275.5,1284.5,1271.5,1282.75,,1282.75,71818.0,246345.0,6.647814054489135,6.534575891494751,2.4131029725074766,2.373698003292084,6.067802128791809,6.051524839401245
2014-02-03 00:00:00+00:00,1281.75,1299.75,1278.5,1292.75,,1292.75,92087.0,245042.0,8.031700887680053,7.91751699924469,2.420444073677063,2.389547061920166,6.063171029090881,6.046981911659241
2014-02-04 00:00:00+00:00,1292.75,1316.0,1291.0,1313.25,,1313.25,116123.0,243893.0,8.018325824737548,7.93003201007843,2.441940042972565,2.415224039554596,6.094760074615478,6.0465079069137575
2014-02-05 00:00:00+00:00,1312.0,1321.25,1305.0,1316.25,,1316.25,112544.0,241998.0,8.021887826919556,7.92303201675415,2.4201640129089355,2.3855860161781317,6.063171029090881,6.046981911659241
2014-02-06 00:00:00+00:00,1315.25,1334.5,1314.75,1325.75,,1325.75,111832.0,240386.0,7.807357063293457,7.214101881980896,2.406842963695526,2.3755199837684637,6.059317989349365,6.046733918190003
2014-02-07 00:00:00+00:00,1324.0,1332.5,1320.0,1331.5,,1331.5,87712.0,239515.0,7.807357063293457,7.214101881980896,2.4006299638748168,2.3434770607948305,6.063171029090881,6.046981911659241
2014-02-10 00:00:00+00:00,1327.0,1340.0,1318.5,1325.5,,1325.5,139432.0,231811.0,7.807357063293457,7.214101881980896,2.4119219636917117,2.340673053264618,6.070519099235535,6.051756849288941
2014-02-11 00:00:00+00:00,1323.25,1337.5,1312.5,1334.75,,1334.75,138547.0,220829.0,7.807357063293457,7.214101881980896,2.419081993103027,2.380156021118164,6.0631730318069454,6.046086926460266
2014-02-12 00:00:00+00:00,1335.0,1340.0,1322.0,1323.0,,1323.0,121274.0,206242.0,7.807357063293457,7.214101881980896,2.4131859803199767,2.38513697385788,6.063171029090881,6.046702904701233
2014-02-13 00:00:00+00:00,1323.0,1347.5,1322.5,1344.25,,1344.25,146979.0,187228.0,7.807357063293457,7.214101881980896,2.426747074127197,2.3981820511817933,6.070370116233826,6.0518638610839846
2014-02-14 00:00:00+00:00,1342.25,1356.0,1336.75,1337.5,,1337.5,105170.0,177645.0,7.807357063293457,7.214101881980896,2.389643979072571,2.3582530212402344,6.070857095718384,6.052441864013672
2014-02-18 00:00:00+00:00,1337.25,1362.5,1335.5,1362.4,23.4,1361.0,111712.0,156401.0,7.822594876289368,7.759248061180115,2.4036260080337524,2.3600270128250123,6.0666110849380495,6.051724104881287
2014-02-19 00:00:00+00:00,1360.5,1371.75,1351.0,1354.0,6.6,1354.25,92529.0,137385.0,7.822594876289368,7.759248061180115,2.393498978614807,2.345736026763916,6.075523090362549,6.059262976646424
2014-02-20 00:00:00+00:00,1354.0,1361.0,1343.75,1358.4,4.0,1358.25,90402.0,125845.0,7.822594876289368,7.759248061180115,2.3990509414672854,2.360921015739441,6.090965003967285,6.0647061252594
2014-02-21 00:00:00+00:00,1358.5,1372.25,1351.5,1372.0,12.4,1370.75,88316.0,108351.0,7.847291917800903,7.78224600315094,2.373690013885498,2.350381984710693,6.10397207736969,6.07210910320282
2014-02-24 00:00:00+00:00,1370.25,1389.75,1369.25,1385.4,15.6,1386.5,76175.0,82764.0,7.854423913955689,7.790499014854431,2.3480249357223517,2.308106050491333,6.090495982170105,6.081056036949158
2014-02-25 00:00:00+00:00,1384.25,1400.0,1377.0,1398.0,12.4,1399.0,75662.0,68066.0,7.921834893226624,7.828579983711243,2.3432599329948425,2.30164300441742,6.1081060123443605,6.086315932273865
2014-02-26 00:00:00+00:00,1397.0,1408.0,1392.25,1406.0,8.2,1407.25,76909.0,51567.0,7.941848917007446,7.838334980010987,2.3440409326553344,2.301320049762726,6.119531110922496,6.109470911026001
2014-02-27 00:00:00+00:00,1405.25,1452.25,1391.0,1391.0,13.6,1393.5,66088.0,30656.0,8.00407401561737,7.848985929489135,2.3646669721603395,2.341833951473236,6.118557444492976,6.110469846725464
2014-02-28 00:00:00+00:00,1395.25,1415.0,1384.0,1413.0,20.6,1414.25,13205.0,13530.0,7.935684924125671,7.856040868759155,2.330878050327301,2.295961923599243,6.1153359436988834,6.110145869255066
2014-03-03 00:00:00+00:00,1418.5,1438.75,1401.0,1407.0,7.0,1407.25,5732.0,9660.0,7.884585881233216,7.792741074562072,2.3441199898719787,2.3173419880867003,6.116165971755981,6.107401056289673
2014-03-04 00:00:00+00:00,1404.0,1422.25,1402.25,1417.0,10.6,1418.0,4991.0,7707.0,7.901060934066773,7.849303078651428,2.3562459564208984,2.321255030632019,6.116165971755981,6.107401056289673
2014-03-05 00:00:00+00:00,1421.5,1424.0,1407.0,1414.0,2.0,1420.0,2758.0,5713.0,7.886817960739136,7.853970065116882,2.3420289850234983,2.311496036052704,6.118278975486756,6.1110039758682255
2014-03-06 00:00:00+00:00,1421.75,1438.25,1418.75,1435.0,17.4,1437.5,1227.0,4328.0,7.941875047683716,7.86195604801178,2.3334169793128967,2.3056039595603943,6.117492961883545,6.107406969070435
2014-03-07 00:00:00+00:00,1436.5,1460.0,1435.25,1447.0,20.0,1457.5,1446.0,3807.0,7.902895946502685,7.854370055198669,2.337598030567169,2.311889951229096,6.117369966506958,6.1031999588012695
2014-03-10 00:00:00+00:00,1451.25,1451.25,1417.75,1421.0,38.2,1419.25,2471.0,3126.0,7.87261583328247,7.799958090782166,2.3402740001678466,2.311673004627228,6.117890024185181,6.100521984100342
2014-03-11 00:00:00+00:00,1415.25,1430.25,1411.75,1413.6,7.6,1411.5,1022.0,1505.0,7.873329854011535,7.78335410118103,2.361075985431671,2.3345630049705504,6.117344994544983,6.105513048171997
2014-03-12 00:00:00+00:00,1402.0,1402.5,1363.5,1382.0,29.6,1381.75,908.0,1008.0,7.872138838768006,7.797783098220825,2.362754991054535,2.33601900100708,6.118268976211548,6.107401056289673
2014-03-13 00:00:00+00:00,1382.25,1404.25,1377.0,1390.75,9.0,1390.75,673.0,702.0,7.896445884704589,7.814466986656189,2.366185042858124,2.3491729283332825,6.118203973770141,6.107401056289673
2014-03-14 00:00:00+00:00,1389.0,1390.75,1384.75,1390.0,7.6,1376.0,196.0,342.0,7.895153918266296,7.8126709842681885,2.3666550135612487,2.337583999633789,6.116165971755981,6.107401056289673
2014-03-17 00:00:00+00:00,1388.0,1395.75,1375.5,1392.0,3.2,1391.75,73874.0,311451.0,7.953584055900574,7.816829991340637,2.35426296710968,2.323366997241974,6.150603876113892,6.124214019775391
2014-03-18 00:00:00+00:00,1390.0,1419.5,1384.5,1417.0,26.4,1418.25,87182.0,304749.0,7.969857120513916,7.906007952690125,2.357214016914368,2.32198498249054,6.150603876113892,6.124214019775391
2014-03-19 00:00:00+00:00,1416.5,1442.0,1416.5,1431.4,13.0,1431.25,84419.0,299920.0,7.995369119644165,7.881231894493103,2.330589003562927,2.30589097738266,6.150603876113892,6.124214019775391
2014-03-20 00:00:00+00:00,1430.5,1456.5,1422.25,1434.0,2.4,1433.75,116086.0,291529.0,8.029257082939148,7.885696883201599,2.3573759484291075,2.3239589881896974,6.150603876113892,6.124214019775391
2014-03-21 00:00:00+00:00,1433.5,1435.75,1405.25,1409.0,25.0,1408.75,77724.0,284981.0,8.02874409198761,7.878122878074646,2.3393320536613462,2.3130230069160462,6.150603876113892,6.124214019775391
2014-03-24 00:00:00+00:00,1404.5,1432.75,1393.25,1425.4,16.6,1425.5,79733.0,276030.0,8.01532413005829,7.888272924423218,2.3362540125846865,2.3137639927864075,6.150603876113892,6.124214019775391
2014-03-25 00:00:00+00:00,1425.75,1436.0,1416.0,1427.4,2.4,1428.0,60342.0,270792.0,8.030012044906616,7.881096882820129,2.3421229887008668,2.3181029987335204,6.150603876113892,6.124214019775391
2014-03-26 00:00:00+00:00,1426.0,1441.75,1420.75,1439.0,12.0,1440.0,64521.0,268180.0,8.025544805526733,7.953875055313111,2.330593993663788,2.295502986907959,6.150603876113892,6.124214019775391
2014-03-27 00:00:00+00:00,1439.5,1450.5,1430.5,1437.0,3.4,1436.5,67476.0,267249.0,8.03805404663086,7.956096081733704,2.305716953277588,2.270676996707916,6.150603876113892,6.124214019775391
2014-03-28 00:00:00+00:00,1436.0,1443.5,1428.25,1435.0,,1436.5,60957.0,263002.0,8.026469964981079,7.9573920583724975,2.2892639899253844,2.2529960560798643,6.150603876113892,6.124214019775391
2014-03-31 00:00:00+00:00,1433.0,1466.0,1423.0,1460.0,27.0,1464.0,116150.0,261349.0,8.021825089454651,7.891783900260926,2.289519989490509,2.252898051738739,6.150603876113892,6.124214019775391
2014-04-01 00:00:00+00:00,1463.0,1491.0,1460.0,1483.0,20.0,1484.0,100324.0,264172.0,8.02862802028656,7.9766138076782225,2.295776977539062,2.2539909887313843,6.216666903495788,6.200667991638183
2014-04-02 00:00:00+00:00,1483.5,1496.0,1456.0,1460.0,22.5,1462.5,116351.0,257915.0,8.011531100273132,7.968175821304321,2.299846954345703,2.2561089777946477,6.2089809322357175,6.189760103225708
2014-04-03 00:00:00+00:00,1462.5,1480.5,1458.5,1473.0,13.0,1475.5,87032.0,249948.0,8.0206370306015,7.930379872322082,2.29827299118042,2.2578750157356264,6.2004169797897335,6.1823540830612185
2014-04-04 00:00:00+00:00,1474.5,1487.0,1463.0,1470.0,1.0,1473.5,72737.0,245204.0,8.028595023155212,7.97675181388855,2.297685966491699,2.2539379954338075,6.20825487613678,6.193325028419495
2014-04-07 00:00:00+00:00,1472.5,1479.0,1459.0,1462.0,9.0,1464.5,81659.0,237406.0,8.00816704273224,7.925561885833741,2.231162274678548,2.1933302807807924,6.212594890594483,6.193930106163025
2014-04-08 00:00:00+00:00,1464.5,1483.0,1462.0,1481.0,18.5,1482.0,98424.0,222319.0,8.010491099357605,7.961993823051452,2.2190260608990986,2.190255281448364,6.218652906417847,6.199048080444336
2014-04-09 00:00:00+00:00,1482.0,1512.0,1481.0,1494.0,12.5,1495.5,132409.0,208841.0,8.01127809047699,7.950203847885132,2.2123898180325825,2.1850237220525743,6.210736947059631,6.175585141181946
2014-04-10 00:00:00+00:00,1494.5,1495.0,1476.5,1480.0,13.0,1482.5,80105.0,198856.0,8.020876059532165,7.974710812568665,2.189242022037506,2.1726879596710207,6.206299991607666,6.176499166488648
2014-04-11 00:00:00+00:00,1481.5,1482.5,1460.5,1464.0,19.5,1463.0,93649.0,185425.0,8.019287056922913,7.96789580821991,2.213372976779938,2.185965309143066,6.213358883857727,6.195955920219421
2014-04-14 00:00:00+00:00,1462.5,1478.0,1461.5,1476.0,13.5,1476.5,93267.0,170116.0,8.016292066574097,7.926894865036011,2.2206425674756365,2.191636945724487,6.213474884033203,6.195284104347229
2014-04-15 00:00:00+00:00,1476.5,1509.5,1473.0,1500.0,25.0,1501.5,95632.0,151772.0,8.025162024497986,7.976006808280945,2.218475730419159,2.1871381151676177,6.216148953437806,6.19589301109314
2014-04-16 00:00:00+00:00,1500.5,1522.5,1499.0,1518.0,17.0,1518.5,69415.0,141369.0,8.002410054206848,7.937651891708374,2.238085985183716,2.1965489554405213,6.216745944023132,6.194523015022278
2014-04-17 00:00:00+00:00,1518.0,1531.5,1504.0,1516.0,4.5,1514.0,62310.0,130281.0,8.002008080482483,7.938137054443359,2.2389369773864747,2.200058963298797,6.217263970375061,6.19421802520752
2014-04-21 00:00:00+00:00,1515.0,1525.0,1486.0,1498.0,15.5,1498.5,47085.0,121027.0,8.002362003326416,7.944395961761475,2.2373529744148253,2.1974569582939147,6.215801949501038,6.195394978523255
2014-04-22 00:00:00+00:00,1502.0,1508.5,1477.5,1480.0,19.0,1479.5,85866.0,114938.0,8.029127154350281,7.951076035499573,2.2367369723320008,2.195150945186615,6.215801949501038,6.195394978523255
2014-04-23 00:00:00+00:00,1480.0,1487.5,1466.5,1469.0,11.5,1468.0,61765.0,98097.0,8.005521111488342,7.939968023300171,2.262491037845612,2.2211140298843386,6.217908062934876,6.19060402393341
2014-04-24 00:00:00+00:00,1468.0,1474.0,1464.0,1473.0,3.0,1472.0,66613.0,88907.0,8.006083068847657,7.942104959487915,2.2305330204963685,2.196628954410553,6.217908062934876,6.19060402393341
2014-04-25 00:00:00+00:00,1472.0,1500.0,1472.0,1499.5,26.0,1498.0,76394.0,77804.0,8.005622100830077,7.944599914550781,2.2152300572395323,2.183468990325928,6.217908062934876,6.19060402393341
2014-04-28 00:00:00+00:00,1502.5,1520.0,1499.5,1506.0,10.5,1508.5,59869.0,46511.0,8.001933054924011,7.938141012191773,2.262239029407501,2.222618041038513,6.217908062934876,6.19060402393341
2014-04-29 00:00:00+00:00,1508.5,1527.0,1503.5,1522.0,15.5,1524.0,42216.0,32285.0,8.004085078239441,7.934753031730652,2.2337720227241515,2.198835959434509,6.217908062934876,6.19060402393341
2014-04-30 00:00:00+00:00,1525.0,1532.0,1516.0,1530.0,6.75,1530.75,15607.0,16868.0,8.001417059898376,7.9391679859161375,2.236041967868805,2.195153946876526,6.217908062934876,6.19060402393341
2014-05-01 00:00:00+00:00,1528.0,1529.75,1472.5,1473.0,57.25,1473.5,7848.0,12398.0,7.992859096527099,7.909105019569397,2.23821900844574,2.2105799889564515,6.2520649623870845,6.239974088668824
2014-05-02 00:00:00+00:00,1475.75,1483.75,1465.0,1480.75,7.25,1480.75,2971.0,8666.0,8.005962162017822,7.938625092506409,2.240781011581421,2.212892997264862,6.2520649623870845,6.239974088668824
2014-05-05 00:00:00+00:00,1481.75,1490.0,1471.25,1472.0,8.75,1472.0,3140.0,6729.0,8.002498121261597,7.940834965705871,2.2403339672088625,2.214050981998444,6.250424976348877,6.238879113197327
2014-05-06 00:00:00+00:00,1470.0,1471.75,1451.5,1464.0,8.0,1464.0,3034.0,5232.0,8.005561079978943,7.941278004646302,2.245855977535248,2.2059049725532534,6.2394184677600855,6.224569379488628
2014-05-07 00:00:00+00:00,1459.25,1459.25,1443.75,1451.0,13.0,1451.0,2873.0,3382.0,8.00663815021515,7.939928045272827,2.2447700023651125,2.216087975502014,6.221944036483765,6.202624015808105
2014-05-08 00:00:00+00:00,1451.0,1475.75,1451.0,1474.0,23.25,1474.25,1208.0,2116.0,8.003102078437806,7.943006958961487,2.225024049282074,2.1966249799728392,6.231016275087993,6.20678742535909
2014-05-09 00:00:00+00:00,1470.0,1504.5,1463.75,1501.0,26.75,1501.0,1026.0,1674.0,8.000151958465576,7.92952100276947,2.22215904712677,2.195760977268219,6.22144506931305,6.194397974014282
2014-05-12 00:00:00+00:00,1497.25,1504.5,1481.0,1485.5,17.25,1483.75,567.0,1029.0,8.003244047164918,7.941855006217956,2.2157290148735047,2.1895450258255007,6.227486099799474,6.2005632177988685
2014-05-13 00:00:00+00:00,1484.0,1504.25,1480.0,1503.0,18.5,1502.25,499.0,596.0,8.02347809791565,7.952464036941528,2.219242029190064,2.193385977745056,6.232282268206279,6.209852920850118
2014-05-14 00:00:00+00:00,1483.0,1489.5,1467.0,1486.5,3.0,1486.75,90464.0,282359.0,8.023160877227783,7.938969984054565,2.2166550397872924,2.189591991901397,6.221639068126678,6.194432973861694
2014-05-15 00:00:00+00:00,1486.0,1493.5,1462.5,1467.5,16.5,1470.25,99120.0,280719.0,8.045155930519105,7.942187991142273,2.216552038192749,2.19322496175766,6.221639068126678,6.194432973861694
2014-05-16 00:00:00+00:00,1469.25,1478.5,1461.5,1464.0,5.25,1465.0,62812.0,279684.0,8.029812850952148,7.923474984169006,2.24106897354126,2.211117961406708,6.234103965759277,6.21638699054718
2014-05-19 00:00:00+00:00,1463.75,1492.75,1456.25,1482.5,20.25,1485.25,93986.0,273827.0,8.034441018104554,7.929350953102112,2.21773099899292,2.195331943035126,6.230252997875214,6.211663432121277
2014-05-20 00:00:00+00:00,1484.0,1501.0,1468.0,1468.0,15.5,1469.75,85731.0,275048.0,8.029812850952148,7.923474984169006,2.210194013118744,2.180431025028229,6.233374962806701,6.213332858085632
2014-05-21 00:00:00+00:00,1469.0,1507.75,1467.5,1504.0,35.5,1505.25,91644.0,276292.0,8.029812850952148,7.923474984169006,2.219214026927948,2.196791937351227,6.234894943237305,6.220193934440613
2014-05-22 00:00:00+00:00,1505.0,1536.75,1503.0,1517.0,13.5,1518.75,126984.0,275557.0,8.029812850952148,7.923474984169006,2.209446008205414,2.1821930241584777,6.230302014350891,6.211754975318908
2014-05-23 00:00:00+00:00,1519.0,1529.0,1512.25,1513.0,3.25,1515.5,61494.0,275186.0,8.029812850952148,7.923474984169006,2.21815899848938,2.196426932811737,6.230392007827759,6.211929974555969
2014-05-27 00:00:00+00:00,1510.5,1515.5,1486.5,1488.0,26.75,1488.75,79500.0,273195.0,8.029812850952148,7.923474984169006,2.242198987007141,2.221542949676514,6.236454892158508,6.220053906440735
2014-05-28 00:00:00+00:00,1488.25,1502.0,1482.75,1497.5,9.0,1497.75,58990.0,264070.0,8.030338892936706,7.922599987983704,2.2536460328102117,2.2140719795227053,6.245670065879822,6.23051317691803
2014-05-29 00:00:00+00:00,1498.0,1508.75,1493.25,1498.5,1.25,1499.0,60178.0,259984.0,8.029812850952148,7.923474984169006,2.243112986087799,2.224987950325012,6.250219955444336,6.235599122047424
2014-05-30 00:00:00+00:00,1501.5,1506.5,1490.0,1490.0,5.75,1493.25,53007.0,258119.0,8.029812850952148,7.923474984169006,2.24254899263382,2.22192994594574,6.235294923782349,6.2190949010849
2014-06-02 00:00:00+00:00,1488.0,1511.75,1478.25,1498.0,7.25,1500.5,80229.0,255978.0,8.07428988456726,8.005693783760071,2.252670993804932,2.2206369543075564,6.246193056106567,6.2290741109848025
2014-06-03 00:00:00+00:00,1497.5,1502.0,1475.0,1481.5,19.25,1481.25,94164.0,257610.0,8.07428988456726,8.005693783760071,2.280964994430542,2.2480510020256044,6.245842065811157,6.229334135055542
2014-06-04 00:00:00+00:00,1481.25,1495.75,1475.75,1481.0,1.25,1482.5,76857.0,243507.0,8.048537893295288,7.701779713630676,2.286125991344452,2.252578990459442,6.251023898124695,6.23855899810791
2014-06-05 00:00:00+00:00,1482.5,1487.25,1460.0,1462.0,22.0,1460.5,100481.0,236419.0,7.99648190498352,7.280473794937134,2.2848079919815065,2.2514949941635134,6.242727007865906,6.230448966026306
2014-06-06 00:00:00+00:00,1461.0,1466.5,1456.0,1458.0,3.5,1457.0,79275.0,221722.0,7.99648190498352,7.280473794937134,2.2832399368286134,2.2484309387207038,6.2542560052871705,6.244531106948853
2014-06-09 00:00:00+00:00,1458.25,1469.75,1452.0,1457.0,,1457.0,90488.0,205723.0,7.99500093460083,7.278183813095093,2.2463410091400147,2.2154779744148256,6.244219007492066,6.231013998985291
2014-06-10 00:00:00+00:00,1457.0,1475.25,1454.25,1461.5,5.5,1462.5,96201.0,192812.0,7.99648190498352,7.280473794937134,2.2409790086746217,2.22305299282074,6.242626325289408,6.224579019546509
2014-06-11 00:00:00+00:00,1461.75,1466.5,1444.5,1445.0,17.0,1445.5,116407.0,183566.0,7.99648190498352,7.280473794937134,2.2334089851379395,2.211552016735077,6.232678046226502,6.213900942802429
2014-06-12 00:00:00+00:00,1444.0,1452.75,1410.0,1415.5,30.25,1415.25,139508.0,164485.0,7.99648190498352,7.280473794937134,2.242729017734528,2.2195219659805296,6.219366102218628,6.201203985214233
2014-06-13 00:00:00+00:00,1415.0,1429.0,1411.0,1424.5,10.5,1425.75,62523.0,142484.0,7.99500093460083,7.278183813095093,2.243448023796081,2.215055010318756,6.214187979698181,6.201343908309936
2014-06-16 00:00:00+00:00,1427.75,1435.5,1417.5,1421.5,4.0,1421.75,76750.0,137048.0,8.127734060287475,7.918541917800903,2.23594598531723,2.211725015640259,6.208233885765075,6.1930260181427
2014-06-17 00:00:00+00:00,1421.5,1425.25,1395.75,1398.0,23.5,1398.25,91060.0,127352.0,8.136601057052612,8.065011901855469,2.24528804063797,2.2201069951057435,6.230774102210998,6.2034029769897465
2014-06-18 00:00:00+00:00,1398.5,1419.0,1393.5,1409.0,10.75,1409.0,66545.0,112195.0,8.13550211906433,8.066546840667725,2.280490956306457,2.25382892370224,6.224154105186463,6.198292984962463
2014-06-19 00:00:00+00:00,1409.5,1423.0,1406.0,1420.0,11.75,1420.75,51027.0,105739.0,8.135342102050782,8.066245851516724,2.2290149879455567,2.202750020027161,6.233445973396301,6.2166529607772825
2014-06-20 00:00:00+00:00,1421.5,1423.0,1402.25,1418.0,5.0,1415.75,62478.0,94684.0,8.13820200920105,8.06268180847168,2.229122977256775,2.208902044296265,6.220805110931397,6.21179895401001
2014-06-23 00:00:00+00:00,1423.0,1434.5,1404.5,1428.0,9.0,1424.75,62150.0,83706.0,8.095487909317017,8.044213814735413,2.2432969927787783,2.2201989769935606,6.2287931060791015,6.208483076095581
2014-06-24 00:00:00+00:00,1423.0,1423.0,1407.0,1413.0,11.25,1413.5,60339.0,67222.0,8.09121099472046,8.04040382385254,2.218318002223969,2.194369945526123,6.2367480182647705,6.213595986366272
2014-06-25 00:00:00+00:00,1413.75,1422.0,1411.25,1414.0,2.25,1415.75,49108.0,63713.0,8.135535078048706,8.065200834274291,2.2322450065612798,2.201082003116608,6.229644236167272,6.217391943931579
2014-06-26 00:00:00+00:00,1416.5,1438.75,1415.0,1435.5,21.25,1437.0,52470.0,48371.0,8.138570013046264,8.062882843017578,2.209951038360596,2.1921469879150397,6.231309481859207,6.214050016403198
2014-06-27 00:00:00+00:00,1433.5,1440.75,1425.75,1432.0,5.0,1432.0,47028.0,36035.0,8.13820200920105,8.06268180847168,2.214522044658661,2.188388946056366,6.23673196363449,6.211065506935119
2014-06-30 00:00:00+00:00,1434.5,1448.0,1372.75,1401.5,31.5,1400.5,17782.0,20983.0,8.137814092636109,8.065235872268676,2.214410035610199,2.187180950641632,6.2193969631195065,6.204143843650818
2014-07-01 00:00:00+00:00,1400.5,1409.25,1380.0,1400.0,0.5,1400.0,5882.0,11886.0,8.13431188583374,8.063229932785035,2.218274986743927,2.196984989643097,6.197996025085449,6.181174020767212
2014-07-02 00:00:00+00:00,1399.75,1410.0,1392.75,1393.5,7.5,1392.5,5661.0,8945.0,8.126325101852418,8.061883878707885,2.2145850396156312,2.1894929885864256,6.197318110466004,6.177983922958374
2014-07-03 00:00:00+00:00,1395.5,1399.75,1387.0,1387.75,4.75,1387.75,2803.0,6389.0,8.128576774597168,8.054690113067627,2.230383973121643,2.212137062549591,6.209226932525635,6.194622044563293
2014-07-07 00:00:00+00:00,1386.0,1386.0,1358.0,1363.5,24.75,1363.0,1945.0,4281.0,8.121669788360595,7.498559966087341,2.2168529558181764,2.1946349787712096,6.198335986137391,6.181413044929505
2014-07-08 00:00:00+00:00,1362.25,1363.25,1325.5,1332.0,33.25,1329.75,2964.0,3177.0,8.120931777954102,7.498635964393616,2.239951014518738,2.218000988960266,6.197360000610352,6.179876022338867
2014-07-09 00:00:00+00:00,1325.75,1337.5,1314.0,1337.0,4.75,1334.5,1064.0,1988.0,8.136704740524292,8.063561897277832,2.220667986869812,2.1957999897003173,6.19713607788086,6.175504050254822
2014-07-10 00:00:00+00:00,1330.0,1347.75,1326.0,1329.75,4.75,1329.75,958.0,1422.0,8.111557970046997,7.494626932144165,2.221335003376007,2.1999789810180665,6.200783090591431,6.177803997993469
2014-07-11 00:00:00+00:00,1329.75,1340.25,1249.25,1297.0,34.0,1295.75,1014.0,749.0,8.121669788360595,7.498559966087341,2.2379859709739685,2.2123380088806157,6.179145984649658,6.165071058273315
