Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,INR=X_High_Model,INR=X_Low_Model,RUB=X_High_Model,RUB=X_Low_Model,CNY=X_High_Model,CNY=X_Low_Model,CNY=X_GBT_2_Predicted_Close_Price_Change,CNY=X_GBT_3_Predicted_Close_Price_Change,CNY=X_GBT_4_Predicted_Close_Price_Change,INR=X_GBT_1_Predicted_Close_Price_Change,INR=X_GBT_2_Predicted_Close_Price_Change,INR=X_GBT_3_Predicted_Close_Price_Change,Wheat_GBT_1_Predicted_Close_Price_Change,Wheat_GBT_4_Predicted_Close_Price_Change,Wheat_GBT_5_Predicted_Close_Price_Change
2015-04-21 00:00:00+00:00,498.5,506.5,494.25,500.75,2.0,500.75,44249.0,62486.0,63.23536060333252,62.81483978271484,54.246541786193845,52.25391857147217,6.199946510791778,6.187334966659546,-0.0014525175,-0.005115718,-0.0011615864,0.04483949,-0.04377185,-0.035588983,2.5486114,4.34661,0.6614517
2015-04-22 00:00:00+00:00,500.25,504.75,496.25,500.0,2.0,498.75,25133.0,50992.0,63.04814022064209,62.5015295791626,54.327790603637695,52.63039222717285,6.201694340705871,6.187483954429626,-0.0038653247,-0.0054279338,-0.003501283,0.4186219,0.25531173,0.13386177,4.4378676,6.7943673,9.722456
2015-04-23 00:00:00+00:00,499.5,503.5,497.5,497.75,1.0,497.75,31254.0,43773.0,63.26782047271728,62.65626979827881,53.43990077972412,51.494224586486816,6.185274415016174,6.185473395109177,0.0041824747,0.002170011,0.0020756654,0.17747523,0.11988308,0.113753855,-0.67409676,-2.1784496,6.8529396
2015-04-24 00:00:00+00:00,498.25,499.5,485.0,486.0,11.75,486.0,29463.0,38783.0,63.46659957885742,62.98573112487793,53.05738231658936,50.94999858856201,6.191383900642395,6.186837038993835,-0.0011962228,0.0011812613,-0.00019050005,-0.24641481,-0.2472671,-0.15712598,7.963997,13.112502,11.980159
2015-04-27 00:00:00+00:00,486.5,488.0,469.5,470.25,15.75,470.25,19318.0,25732.0,63.7404806137085,63.27572067260742,52.53015342712402,50.627740669250485,6.195924873352051,6.181481966972351,0.013701886,0.012049286,0.017415725,-0.009069145,0.01740894,0.027727708,-4.2126203,-5.6852894,-3.442671
2015-04-28 00:00:00+00:00,472.0,474.0,460.0,471.5,1.25,471.5,17459.0,15799.0,63.25046001434326,62.84566997528077,53.19944187164307,51.38010360717774,6.208751882314682,6.198767075538635,-0.006169755,-0.0065251207,-0.011004072,0.2167458,0.18140115,0.13926739,-7.387061,-11.197125,-7.584068
2015-04-29 00:00:00+00:00,472.0,478.25,469.0,475.0,5.75,477.25,13222.0,8211.0,63.34928066253662,62.81162044525146,53.25311176300049,51.22346260070801,6.203293081204097,6.193165178140005,-0.00027639134,-0.0020995368,-0.00015442245,0.07746441,-0.09602201,-0.09768771,-1.3345809,-2.825374,-2.743466
2015-04-30 00:00:00+00:00,477.0,481.75,465.0,467.0,10.25,467.0,2722.0,2705.0,63.489520416259765,63.24535015106201,52.72457584381104,50.67717670440674,6.199293448925018,6.186669433116913,0.0040853224,0.0022295204,0.004506255,-0.12055376,-0.100101866,-0.090508886,-2.5447636,-7.1392107,-6.8636956
2015-05-01 00:00:00+00:00,469.5,472.5,465.25,465.5,3.0,470.0,688.0,1038.0,63.61030044555664,63.25171997070313,52.63151298522949,50.6776245880127,6.193168873786926,6.187799062728882,0.0042232787,0.0036724554,0.0034452085,-0.057564538,-0.07021324,-0.07971758,1.8341187,-4.2056437,4.4313164
2015-05-04 00:00:00+00:00,471.75,471.75,464.0,469.25,0.75,469.25,451.0,609.0,63.61244037628174,63.26199981689453,52.563031692504886,50.76620868682861,6.194745917320251,6.188965494632721,0.007165396,0.0056381556,0.0038445587,-0.12550923,-0.11384473,-0.07692607,2.3086624,5.8281775,11.17225
2015-05-05 00:00:00+00:00,468.75,469.75,460.0,464.0,5.25,464.0,280.0,437.0,63.66284091949463,63.23832981109619,53.23544509887695,51.83623687744141,6.2049640417099,6.196172919273376,0.005136148,0.000328601,0.0034989552,0.20327632,-0.07338796,-0.009494146,5.1488986,3.2207787,3.001404
2015-05-06 00:00:00+00:00,467.0,478.25,464.25,475.75,11.75,475.75,197.0,295.0,63.591099433898925,63.20140018463135,51.75892204284668,50.02855918884277,6.199534056981405,6.1904017293453215,-0.001789876,-0.0024091844,-0.0015739967,0.467419,0.35839206,0.33387724,-2.9949703,-5.943006,-7.779959
2015-05-07 00:00:00+00:00,472.75,478.0,470.0,465.75,10.0,465.75,176.0,170.0,63.80007064819336,63.12942070007324,52.57206329345704,50.440901222229,6.1916875076293945,6.185047874450683,0.006711757,0.0052626585,0.0048919097,-0.05869296,-0.19496867,-0.19515762,2.800147,0.9900812,-0.35297257
2015-05-08 00:00:00+00:00,468.0,470.5,468.0,476.5,10.75,476.5,142.0,204.0,63.80090072631836,63.12922065734863,50.61420650482178,49.85000770568848,6.203943553765615,6.190842165788015,0.0016418621,0.0017782596,0.0007003053,0.19103849,0.22144715,0.10228679,-2.531875,0.13469173,3.7464213
2015-05-11 00:00:00+00:00,473.5,475.0,473.5,476.25,0.25,476.25,30.0,205.0,63.80099063873291,63.12599067687988,52.63392826080322,50.68234222412109,6.2030060625076295,6.190077924728394,0.016395835,0.0055671637,0.009635103,0.16214429,0.0910284,0.091325305,1.6168419,4.4775143,10.104009
2015-05-12 00:00:00+00:00,476.5,489.75,476.5,479.25,3.0,479.25,194.0,93.0,63.79891067504883,63.12599067687988,52.44624576568604,50.922259140014646,6.203443977038066,6.196904907226562,0.005200494,0.0014169567,0.0024440452,-0.2747331,-0.23738821,-0.14442177,5.6955204,5.3317056,5.5357466
2015-05-13 00:00:00+00:00,481.25,481.75,472.75,481.0,1.75,481.0,37.0,53.0,63.79891067504883,63.12599067687988,50.25315273284912,49.46676406860352,6.204000973701477,6.196363921165466,0.00032177987,-0.001003761,-0.0015774742,-0.47604764,-0.42669863,-0.262993,-0.7035851,-1.9801044,-1.3080935
2015-05-14 00:00:00+00:00,481.5,515.25,480.75,515.0,32.75,514.25,146753.0,280193.0,63.79849063873291,63.12072067260742,49.5416450881958,47.9823685836792,6.198988427321117,6.190186638434727,0.004084175,0.0019073834,0.0011959024,0.11844982,0.07858516,0.08272008,-1.6329665,-3.4056633,1.8915114
2015-05-15 00:00:00+00:00,515.0,519.75,506.0,509.75,3.25,511.0,96486.0,273605.0,63.485859870910645,63.19625984191895,50.273473014831545,49.496324157714845,6.195402913093567,6.188925497531891,0.006868705,0.006112618,0.004922498,0.15307185,0.18928193,0.09955304,0.4945538,5.743601,5.615622
2015-05-18 00:00:00+00:00,511.0,530.25,508.0,522.0,10.75,521.75,89444.0,269573.0,63.48133964538575,63.13395961761475,49.993244400024416,48.19963432312012,6.198483607053756,6.191353499968848,0.0035126205,-0.01048843,0.002967903,-0.017117085,0.034550957,0.026168717,-0.95480496,-2.9282582,7.175224
2015-05-19 00:00:00+00:00,519.75,524.75,503.75,510.5,11.5,510.25,84236.0,263676.0,64.020802192688,63.324550552368166,49.230162086486814,47.07018424987793,6.200978039105732,6.191519683678946,0.004563694,0.0047898693,0.0026304724,-0.07017855,-0.08061098,-0.059988316,-8.919994,-8.94846,-9.438599
2015-05-20 00:00:00+00:00,511.0,515.75,503.0,512.5,2.75,513.0,82315.0,261907.0,64.03068214416504,63.33659049987793,50.45825710296631,48.86326904296875,6.2033991534709925,6.191567313114804,-0.0012170026,-0.0008922745,-0.0013859639,-0.08574166,-0.05741935,-0.01136874,-4.794742,-8.557274,-9.755818
2015-05-21 00:00:00+00:00,514.5,528.0,511.0,521.0,9.0,522.0,91590.0,261576.0,63.69941139221192,63.18256031036377,50.63084003448486,49.09075298309326,6.200659534931183,6.192130088806152,-0.0011903528,-0.0014672123,-0.0034747722,-0.08574166,-0.037169795,0.001797551,-12.795564,-15.968558,-15.71727
2015-05-22 00:00:00+00:00,521.5,529.0,511.0,514.75,6.75,515.25,75779.0,258307.0,63.69884124755859,63.29576068878174,50.6268871307373,49.57428718566894,6.1892096185684204,6.185276896953583,-0.0018000731,0.0020484223,0.0015968429,0.05814981,0.034896392,0.046149477,-1.5236309,-0.2324566,1.1923038
2015-05-26 00:00:00+00:00,515.25,519.75,492.0,492.75,21.75,493.5,102541.0,253143.0,63.79738132476807,63.09598075866699,50.91156135559082,49.80916957855224,6.20520490805308,6.188180257081987,0.002514299,0.0014116967,0.00347759,-0.029222336,0.061202545,0.049108434,1.3239452,0.5831156,3.6252527
2015-05-27 00:00:00+00:00,496.0,496.25,482.0,488.5,5.75,487.75,103405.0,248426.0,64.19618995666504,63.51064075469971,52.30468357086182,50.07088932037354,6.199951955636343,6.1909049232800815,0.0020169034,0.0031796535,0.0005455012,0.0050594555,-0.06647982,0.004756039,-3.049346,-4.504934,-5.045373
2015-05-28 00:00:00+00:00,489.0,494.75,483.0,486.5,1.0,488.75,80003.0,239974.0,64.1703907775879,63.44392082214355,52.37319835662842,50.16834968566894,6.1941169738769535,6.189717907905578,0.00376783,0.0031165106,0.0023082343,-0.040671784,-0.06302201,0.007120299,-3.3398488,-8.663664,-9.177951
2015-05-29 00:00:00+00:00,488.0,489.25,474.5,478.0,11.75,477.0,81352.0,234095.0,64.05497200012206,63.32128063201904,55.148633575439455,52.60553539276123,6.194262995719909,6.189608898162842,-0.00010318595,0.003954369,-0.00045387156,-0.06117293,-0.025796916,-0.0026964603,-7.8657646,-14.092099,-13.027586
2015-06-01 00:00:00+00:00,478.0,495.5,474.0,493.25,16.75,493.75,90119.0,233593.0,63.8085315322876,63.39437934875488,53.06522872924805,51.57711681365967,6.1908419537544255,6.1850079464912415,0.0046178526,0.0037675768,0.0016810886,0.10589304,0.14845571,0.060629964,0.8416193,-0.087593794,-1.0561045
2015-06-02 00:00:00+00:00,495.25,513.25,493.0,512.5,18.75,512.5,96171.0,230172.0,63.76091079711914,63.233601036071775,54.096090660095214,52.50265277862549,6.194294009208679,6.185920929908752,0.0019214916,0.0035842676,0.0011619909,0.22978745,0.17906705,0.13681509,-1.314479,-1.2511069,-3.384019
2015-06-03 00:00:00+00:00,513.75,526.25,508.25,509.0,1.75,510.75,116431.0,219756.0,63.75645122528076,63.187790603637694,54.178740425109865,52.31539337158203,6.190918011665344,6.18609099149704,0.00016544729,0.0006388356,9.680575e-05,-0.0115537755,-0.04035945,-0.030357018,-4.3989487,-2.0342407,-1.8891032
2015-06-04 00:00:00+00:00,510.0,524.25,504.0,522.5,13.0,523.75,100479.0,212631.0,64.19125946044922,63.60294040679932,54.86526863098145,53.186796798706055,6.192015638351441,6.18451101064682,0.0046690055,0.0050945766,0.0034137666,0.013280531,-0.005744797,-0.01720987,-2.3457422,0.11012338,-0.35492095
2015-06-05 00:00:00+00:00,525.0,534.0,516.0,518.0,6.75,517.0,144797.0,207461.0,64.10018997192383,63.694119682312014,57.1089542388916,54.77418399810791,6.192635998725891,6.189757990837097,0.01538583,0.009693134,0.012178109,0.14678037,0.16609927,0.110983394,-6.302417,-8.914411,-8.108901
2015-06-08 00:00:00+00:00,517.0,532.75,516.0,528.0,11.0,528.0,103349.0,188463.0,63.99094139099121,63.42274005889893,57.434837379455566,55.57828075408936,6.196510047912597,6.190098469257355,0.005020336,0.0017493565,0.002344005,0.05966454,0.021871323,0.002180054,-9.837568,-12.569181,-10.9203005
2015-06-09 00:00:00+00:00,527.5,537.25,524.0,532.5,4.25,532.25,113445.0,181394.0,64.09488014221192,63.66778007507324,57.33241523742676,54.904426651000975,6.197331305662791,6.191296427249909,0.0022134525,0.00029883886,0.0014538234,0.03271781,-0.03709869,-0.023805745,-1.9301697,-0.71885836,-0.8694243
2015-06-10 00:00:00+00:00,533.25,537.5,512.5,513.0,18.75,513.5,154190.0,174264.0,64.20146980285645,63.78197925567627,57.02213981628418,54.49034645080567,6.198959346930186,6.190063621203105,0.0022134525,-0.00053344737,0.001559099,0.055879526,0.045218777,0.05033339,-2.8942122,-3.673957,-2.9722657
2015-06-11 00:00:00+00:00,514.0,515.5,502.5,502.5,9.25,504.25,96253.0,155831.0,64.02204055786133,63.549799880981446,54.6993452835083,52.64271514892578,6.199298661470413,6.184807114601134,0.0027116153,0.0017097932,0.0013386287,0.019957121,0.027102834,-0.0067427605,2.030472,3.5609791,3.6062362
2015-06-12 00:00:00+00:00,504.0,510.75,500.5,503.0,0.5,503.75,60038.0,147818.0,64.05934013366699,63.55230079650879,55.31862575531006,53.62133159637451,6.199600625832876,6.189197869459787,0.0023924299,0.001236788,0.0017804895,-0.04027732,-0.094984345,-0.043289043,1.8532636,-5.264519,0.047726773
2015-06-15 00:00:00+00:00,503.75,503.75,486.0,488.5,14.5,489.25,85716.0,143004.0,64.2053490447998,63.60208038330078,55.58694793701172,54.37807537078857,6.199901013374329,6.193343551158905,0.002312727,-9.337266e-05,-0.0004795798,0.2020504,0.086526155,0.14655718,-1.6191626,-0.90644884,1.5062708
2015-06-16 00:00:00+00:00,489.0,495.0,487.0,489.0,0.5,488.75,66947.0,132377.0,64.09075157165528,63.60834003448486,55.57559783935547,53.25964614868164,6.2010790713628126,6.196676049232483,-0.0030523562,-0.0017188881,-0.0038407303,-0.037959967,-0.05335287,-0.058654,5.617771,4.104284,3.5865717
2015-06-17 00:00:00+00:00,490.75,499.75,489.75,492.0,2.5,491.25,69998.0,121823.0,64.22465034484863,63.75250988006592,54.599216041564944,52.78959854125976,6.200283045768738,6.1943709204196935,-0.0005734086,-0.0027695606,-0.00044541142,-0.081529714,-0.095394164,-0.07072037,3.255207,-2.1968844,-3.0432544
2015-06-18 00:00:00+00:00,491.5,498.0,487.25,488.0,3.25,488.0,58936.0,111651.0,64.11413951873779,63.77893939971924,54.60252815246582,52.7942594909668,6.209447064399719,6.19703100681305,-0.0020328274,-0.0042494186,-0.0046329508,0.014811148,-0.046347186,-0.106985785,1.5723884,-0.16136189,-0.5325428
2015-06-19 00:00:00+00:00,487.5,492.25,483.5,488.5,0.5,488.5,57761.0,105753.0,63.758100814819336,63.23839992523193,53.876815223693846,51.31549621582031,6.199707970619202,6.191488267183304,0.012655326,0.007270776,0.010132807,-0.012771284,0.07751508,-0.0023325973,1.7853838,2.112354,2.2792017
2015-06-22 00:00:00+00:00,487.75,504.0,487.25,500.0,12.75,501.25,45970.0,91831.0,63.64419013977051,63.32780010223389,54.91167430877685,53.08574062347412,6.209984064102173,6.197152938842773,-0.00086259114,0.00078848074,-0.00036413688,0.060759675,0.046986394,0.048486087,3.6829789,4.6006675,3.1827888
2015-06-23 00:00:00+00:00,501.75,522.75,501.75,521.0,20.25,521.5,60424.0,85903.0,63.647930488586425,63.37033039093018,54.93309238433838,53.19420864105225,6.209336061477661,6.1968941102027895,-0.001142718,0.0012605601,-0.0011743094,0.018878287,0.033482138,0.01817776,0.87492675,4.114748,5.839418
2015-06-24 00:00:00+00:00,522.25,530.0,514.25,519.5,3.5,518.0,46429.0,71014.0,63.74207088470459,63.406051025390624,54.66142810821533,52.97673973083496,6.199468699137369,6.1914541727701815,0.0019744379,0.002942816,0.00068679446,0.017200213,0.008072464,0.019183673,2.4626992,12.744362,10.078596
2015-06-25 00:00:00+00:00,517.25,533.0,513.0,532.0,14.0,532.0,37240.0,60923.0,63.70058090209961,63.334300422668456,55.29960445404053,53.55348308563232,6.200137684186299,6.189844366947809,0.0048760357,0.0031677405,0.0033716143,0.11650961,0.02175957,0.059250645,0.382388,0.2948826,-0.8175221
2015-06-26 00:00:00+00:00,532.0,566.25,530.25,560.0,30.25,562.25,75970.0,48802.0,63.6268807220459,63.37120037078857,55.16985626220704,53.38965892791748,6.207468028068543,6.197027997970581,0.0038803013,0.00085608824,0.0018131391,0.23312575,0.25348136,0.18988957,-5.9183626,-8.69214,-8.539762
2015-06-29 00:00:00+00:00,557.0,587.0,556.5,576.0,18.25,580.5,34226.0,25446.0,63.583989486694335,63.1161595916748,56.17863243103027,54.7106965637207,6.202779072125752,6.19728997707367,0.0053173336,0.0017924015,0.0017646408,-0.07390163,-0.06377451,0.0168916,1.539579,4.8461585,4.4509225
2015-06-30 00:00:00+00:00,581.0,613.5,575.75,614.75,34.25,614.75,6342.0,7906.0,63.84178043365478,63.408419609069824,56.76411117553711,54.991164436340334,6.2033931016922,6.196487998962402,-0.015263398,-0.016745921,-0.012294252,-0.24947539,-0.18169148,-0.09218944,2.2513018,5.256698,4.935913
2015-07-01 00:00:00+00:00,611.5,615.75,576.5,587.5,27.25,587.5,1980.0,4691.0,63.70297065734863,63.29938957214355,55.921473350524906,54.49577835083008,6.194123029708862,6.1887769651412965,0.009149174,0.008534084,0.015664428,-0.0027899996,0.012753251,0.03179464,4.443146,7.4071054,6.22978
2015-07-02 00:00:00+00:00,587.25,596.5,571.0,585.75,1.75,585.75,1707.0,3707.0,63.71942035675049,63.3220397567749,56.3203861618042,54.80311511993408,6.194444055557251,6.189593029022217,0.010049962,0.011569831,0.005016242,0.13824956,0.2020729,0.09482485,3.7013786,3.0465608,4.803456
2015-07-06 00:00:00+00:00,580.0,591.25,567.25,588.5,2.75,588.5,1141.0,2543.0,63.735029220581055,63.26599960327148,56.70600368499756,55.13399646759033,6.1991471004486085,6.194037990570068,0.0038238529,0.002694419,0.0026505296,0.053782173,0.052347243,0.061651457,9.014785,7.473436,1.5707489
