Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume,INR=X_High_Model,INR=X_Low_Model,CNY=X_High_Model,CNY=X_Low_Model,PKR=X_High_Model,PKR=X_Low_Model,CNY=X_GBT_2_Predicted_Close_Price_Change,CNY=X_GBT_3_Predicted_Close_Price_Change,CNY=X_GBT_4_Predicted_Close_Price_Change,Cotton_GBT_2_Predicted_Close_Price_Change,Cotton_GBT_3_Predicted_Close_Price_Change,Cotton_GBT_5_Predicted_Close_Price_Change,INR=X_GBT_1_Predicted_Close_Price_Change,INR=X_GBT_2_Predicted_Close_Price_Change,INR=X_GBT_3_Predicted_Close_Price_Change,PKR=X_GBT_1_Predicted_Close_Price_Change,PKR=X_GBT_2_Predicted_Close_Price_Change,PKR=X_GBT_4_Predicted_Close_Price_Change
2015-03-06 00:00:00+00:00,62.5,62.84,62.11,62.95,-0.26,62.48,3.0,27.0,,,,62.63818893432617,62.04302879333496,6.249293808937073,6.247531895637512,100.5895802307129,100.21862953186036,-0.00023055996,-0.0008263323,-0.0020396276,-0.82377386,-0.98329985,-0.1269442,-0.02421062,0.012601363,0.041555524,-0.23939404,-0.26305673,-0.25320777
2015-03-09 00:00:00+00:00,62.75,63.14,62.05,62.25,-0.72,62.4,12350.0,118536.0,38.0,,,62.65063926696777,62.08425888061524,6.249293808937073,6.247531895637512,101.26430053710938,100.8611004638672,0.0024056572,0.00078035926,0.001522153,-0.7261773,-0.45771235,-0.83666855,-0.03553494,-0.01645424,-0.022988562,-0.124792576,-0.16512085,-0.25320777
2015-03-10 00:00:00+00:00,62.2,62.36,60.81,60.87,-1.38,61.45,24345.0,115521.0,338.0,20.0,,63.0870694732666,62.13349922180176,6.249293808937073,6.247531895637512,100.79749946594238,100.31016967773438,-0.001420446,1.7381058e-06,-0.0005264747,-1.6916546,-0.76597804,-1.1420412,0.004268017,-0.019273853,-0.0058045657,-0.3089827,-0.2843,-0.3592794
2015-03-11 00:00:00+00:00,61.05,61.12,60.28,60.33,-0.54,60.57,19022.0,112492.0,100.0,,,63.12036956787109,62.25660942077637,6.2492498111724855,6.245250010490418,100.65197982788088,100.27671943664552,0.0036880425,-0.009487596,0.0034389496,-1.3182421,-1.050651,-0.6177659,-0.16249996,-0.11702658,-0.11426689,-0.3089827,-0.2843,-0.3592794
2015-03-12 00:00:00+00:00,60.34,61.58,60.26,61.22,0.89,60.76,17802.0,108756.0,446.0,40.0,,63.21738945007324,62.10483901977539,6.2492498111724855,6.245250010490418,100.59518013000488,100.25812965393068,0.0032604395,0.0022502816,0.0031787285,-1.3515084,-0.78550196,-1.5872278,0.35328054,0.36578587,0.2638883,-0.3619156,-0.31119126,-0.3290951
2015-03-13 00:00:00+00:00,61.15,61.58,60.42,60.5,-0.72,60.7,12764.0,109371.0,214.0,,,62.74006969451904,62.1767590713501,6.2492498111724855,6.245250010490418,100.5510799407959,100.20776969909669,0.0030365924,-0.00078359264,0.0011688027,-1.0746322,-1.0769643,-1.3083344,-0.25690982,-0.16175032,-0.204244,-0.25896835,-0.2843,-0.28806743
2015-03-16 00:00:00+00:00,60.7,61.22,60.31,60.49,-0.01,60.61,9747.0,108425.0,48.0,,,63.16790985107422,62.91338012695312,6.249557809829712,6.249022912979126,101.25350143432615,100.32596961975098,0.0045778374,0.0019202549,0.0037392233,-0.789756,-0.98588336,-0.63133776,-0.08831766,-0.03361815,-0.07697826,-0.18937972,-0.26305673,-0.25320777
2015-03-17 00:00:00+00:00,60.41,60.87,60.19,60.21,-0.28,60.37,10222.0,108552.0,48.0,20.0,,62.93791877746582,62.59795021057129,6.252077818007695,6.234520878791809,101.2995613861084,100.32663970947266,-0.01644881,-0.01155488,-0.013264086,-0.68274426,-0.8047648,-0.54730886,-0.042307116,-0.054638144,-0.044233814,-0.3468506,-0.29526582,-0.40030712
2015-03-18 00:00:00+00:00,60.2,62.65,59.83,62.48,2.27,61.06,24803.0,107796.0,120.0,,,62.9368692779541,62.15717926025391,6.235620970726013,6.22713987827301,101.41810096740724,100.34898094177248,-0.016215427,-0.021163326,-0.01939105,-1.0624479,-0.5946785,-0.9854117,-0.27221528,-0.17449233,-0.17068133,-1.0813507,-0.31119126,-0.32134572
2015-03-19 00:00:00+00:00,62.53,63.41,61.72,62.95,0.47,62.77,25893.0,106694.0,18.0,,,62.67907974243164,61.94003913879394,6.213954901695251,6.201843900680542,100.68509071350098,99.96085090637207,-0.028098628,-0.023411475,-0.026616745,-0.81581336,-0.34486735,-0.3135311,-0.026513882,-0.11586199,-0.052976284,-0.3468506,-0.29526582,-0.3290951
2015-03-20 00:00:00+00:00,62.64,63.26,62.3,62.82,-0.13,62.89,12979.0,102395.0,,,,62.62963943481445,62.02141948699951,6.188685960769654,6.171725940704346,101.30800025939942,100.46320098876951,0.00090745,0.009313556,0.0072753006,-3.430175,-2.5798311,-3.1356223,-0.06779595,-0.10486255,-0.032635394,-0.3468506,-0.29526582,-0.40030712
2015-03-23 00:00:00+00:00,62.59,64.55,62.36,64.05,1.23,63.91,17273.0,101502.0,,,,62.5048592376709,62.041489372253416,6.197364180882772,6.189635930856068,101.5231420135498,100.27133972167968,0.0020414277,0.006661587,0.0029790585,-1.0151995,-1.2857001,-1.492121,0.030665807,-0.016863951,0.006922406,-0.3619156,-0.31119126,-0.3290951
2015-03-24 00:00:00+00:00,64.0,64.4,63.61,63.91,-0.14,64.11,14731.0,101366.0,64.0,20.0,,62.4070496749878,61.99820972442627,6.210047585964203,6.200958914756775,101.2585105895996,100.11852989196775,-0.0006724443,-0.005796963,-0.0024684551,-0.64761955,-0.52235115,-0.344724,0.08472486,0.07935225,0.010075272,-0.16517265,-0.07729411,-0.19487256
2015-03-25 00:00:00+00:00,63.95,64.09,62.76,63.16,-0.75,63.37,13074.0,99435.0,240.0,,,62.40946937561035,61.92213005065918,6.198141158421834,6.190656910737355,102.4659009552002,101.46480003356932,0.0022806937,0.001060734,0.0010039293,-0.6348166,-0.41575262,-0.26837453,0.21315865,0.13245045,0.0374239,-0.23939404,-0.26305673,-0.25320777
2015-03-26 00:00:00+00:00,63.0,63.48,62.66,63.08,-0.08,62.94,10396.0,97167.0,143.0,,,62.67614044189453,62.22168003082275,6.205974206924439,6.199310960769654,101.29970054626465,100.4798210144043,-2.048651e-05,0.0011271026,-0.001254494,-0.2912836,-0.2727573,-0.22001182,-0.21736617,-0.13763241,-0.16872326,-0.23224911,-0.19732997,-0.40030712
2015-03-27 00:00:00+00:00,62.83,63.94,62.8,63.55,0.47,63.47,7969.0,95507.0,34.0,57.0,,62.94015880584717,62.61897071838379,6.207038013935089,6.197930974960327,101.00260025024414,100.36251022338868,0.001350335,0.0034063999,-0.0015093815,-0.7321523,-0.41850588,-0.15359177,-0.11081378,-0.048233654,0.0014654996,0.5154783,0.56505305,0.56221247
2015-03-30 00:00:00+00:00,63.55,64.18,62.37,62.52,-1.03,63.25,15974.0,94876.0,13.0,22.0,,62.77294971466065,62.05685928344727,6.210302633047104,6.201379923820496,100.68439811706544,100.30048851013184,-0.00038789673,-0.007165695,-0.0022656275,0.16956094,-0.16836525,-0.016221449,-0.15657192,-0.10945666,-0.0071853157,-0.23939404,-0.26305673,-0.25320777
2015-03-31 00:00:00+00:00,62.59,63.94,62.17,63.1,0.58,62.95,19847.0,92049.0,211.0,20.0,500.0,62.70991977691651,62.04884925842285,6.202190495513735,6.188705694811684,101.41220092773438,100.5205411529541,0.00010748668,-0.004294918,-0.0014565006,0.13459761,-0.08299112,-0.03665587,-0.086986415,-0.044941507,-0.023546502,0.65664756,0.52947307,0.58602476
2015-04-01 00:00:00+00:00,62.95,63.26,62.44,62.58,-0.52,62.7,10144.0,88935.0,540.0,,,62.4353498840332,61.926209983825686,6.19475537220637,6.185502104759216,101.17942008972167,100.27070991516112,0.004874793,0.002785826,0.0012843031,-0.24548145,-0.2683209,-0.12716429,0.02749515,-0.008588659,0.027858036,-0.3089827,-0.2843,-0.3592794
2015-04-02 00:00:00+00:00,62.58,63.89,62.58,63.69,1.11,63.47,13402.0,86045.0,147.0,,500.0,62.32249984741211,62.06320053100586,6.193326391379039,6.183144092559815,101.27200004577637,100.18423957824707,0.005344883,0.0046047955,0.0010065426,-0.22264844,0.073204994,0.16509382,-0.30271953,-0.17375432,-0.1620308,0.3441914,0.4821007,0.49369806
2015-04-06 00:00:00+00:00,63.84,65.46,63.75,65.34,,65.1,19028.0,85378.0,19.0,,,62.23058929443359,61.290539894104,6.191286418437958,6.183302092552185,101.48187149047853,100.04061180114746,0.002040153,0.0042390283,0.001785374,-1.3600212,-0.819693,-1.5234882,0.2447611,0.12346661,0.0861495,-0.3089827,-0.2843,-0.3500905
2015-04-07 00:00:00+00:00,65.34,66.66,65.17,66.42,1.08,65.98,23241.0,85022.0,16.0,20.0,,62.251269569396975,61.7603702545166,6.194462389151256,6.18310405254364,101.3214464569092,100.02845184326172,-0.000498934,-0.0031446123,-0.00275241,0.006781719,0.1010463,-0.09082495,0.07367407,-0.024073772,-0.023896717,-0.3089827,-0.2843,-0.3592794
2015-04-08 00:00:00+00:00,66.42,67.19,66.17,66.73,0.31,66.83,24798.0,84044.0,149.0,,,62.431279296875,61.93691028594971,6.194456479549408,6.186192092895507,101.18150009155272,99.03326065063476,0.0019393752,0.0027803418,0.004710114,-0.1895339,-0.19007875,-0.1760748,0.14954218,0.0796493,0.0224089,-0.3468506,-0.29526582,-0.40030712
2015-04-09 00:00:00+00:00,66.75,67.13,66.11,66.22,-0.51,66.69,25056.0,79236.0,4086.0,44.0,500.0,62.39010944366455,62.05538017272949,6.2021394089063016,6.187647858460744,101.10290084838869,100.36765975952147,0.0035602432,0.00067672424,0.0050592595,-0.5558546,-0.28059408,-0.45796385,0.019476773,0.021226684,0.004703648,0.80294603,0.6219175,0.448395
2015-04-10 00:00:00+00:00,66.44,66.61,64.81,65.06,-1.16,65.21,28515.0,70573.0,305.0,44.0,500.0,62.41205955505371,61.836739768981936,6.2049699926376345,6.185843636194864,101.11131973266602,100.50329956054688,0.0026767976,0.002955343,0.003379848,-0.9919831,-0.4436667,-0.68056804,0.08595265,0.13918802,0.063227944,-0.3468506,-0.29526582,-0.40030712
2015-04-13 00:00:00+00:00,65.11,65.7,64.58,65.13,0.07,65.15,16799.0,53970.0,45.0,26.0,,62.39513931274414,61.90151992797851,6.203661942481995,6.195369954109192,101.74846176147462,100.2605403137207,0.0065909284,0.0032694165,0.0042469264,-1.0214335,-0.318824,-0.79985017,0.014294112,-0.025842343,-0.01926777,-0.3468506,-0.31119126,-0.40030712
2015-04-14 00:00:00+00:00,65.13,65.41,64.43,64.69,-0.44,64.74,16678.0,42134.0,534.0,20.0,,62.49064037322998,61.97140903472901,6.208342217206955,6.198915934562683,101.69616157531738,100.19903007507324,-0.0010143843,-0.0028415576,-0.0007938884,0.8881867,0.036117096,0.21428598,-0.004254521,-0.41373557,-0.24653125,-0.3468506,-0.29526582,-0.40030712
2015-04-15 00:00:00+00:00,64.64,65.12,64.35,64.59,-0.1,64.57,15850.0,31514.0,184.0,,,62.402269744873045,61.82190971374512,6.208407917022705,6.1988779463768005,101.50830070495606,100.09397972106932,-0.0015686217,-0.0012886772,-0.0026029577,0.5756446,0.5078547,1.0730278,0.012231301,-0.07418655,-0.056077976,-0.41192997,-0.31119126,-0.40030712
2015-04-16 00:00:00+00:00,64.72,64.93,63.47,64.01,-0.58,63.9,13043.0,23536.0,225.0,100.0,,62.5150496673584,62.09293926239014,6.20120765431722,6.1891820430755615,100.85206047058104,99.4855909729004,-0.002644195,-0.0043826075,-0.002529281,-0.009102112,-0.17722727,-0.46452388,0.089390896,0.0064311493,-0.012930052,0.88720244,0.70095885,0.8569424
2015-04-17 00:00:00+00:00,64.36,64.4,63.16,63.29,-0.72,63.45,8209.0,12061.0,266.0,100.0,1000.0,62.388819999694825,62.12280979156494,6.187164597511291,6.184342450380325,101.22182083129884,100.22489822387696,-0.008350642,0.00054925156,-0.0049360334,0.35878873,-0.18263209,-0.19260576,0.44906566,0.53778917,0.28906143,0.5711488,0.5263067,0.49369806
2015-04-20 00:00:00+00:00,63.3,63.71,62.72,63.04,-0.25,62.98,3357.0,6702.0,22.0,,,62.83647953033447,62.315029335021975,6.185701403617859,6.185472400903702,101.4266207885742,100.3109292602539,0.0058521107,0.007905594,0.0057234713,-0.17215605,-0.030834405,-0.013736714,-0.12183216,-0.18314804,-0.13924189,-0.3468506,-0.31119126,-0.40030712
2015-04-21 00:00:00+00:00,63.1,63.11,62.51,62.63,-0.41,62.77,2404.0,4750.0,385.0,,,63.23536060333252,62.81483978271484,6.199946510791778,6.187334966659546,101.77569961547852,100.10666015625,-0.0014525175,-0.005115718,-0.0011615864,0.2172191,-0.0440454,0.0709596,0.04483949,-0.04377185,-0.035588983,-0.3240281,-0.27724203,-0.34999466
2015-04-22 00:00:00+00:00,62.81,63.24,62.2,62.49,-0.14,62.53,2122.0,3222.0,56.0,,,63.04814022064209,62.5015295791626,6.201694340705871,6.187483954429626,101.0100601196289,99.89094078063964,-0.0038653247,-0.0054279338,-0.003501283,0.03325823,-0.008921226,0.10188273,0.4186219,0.25531173,0.13386177,-0.3240281,-0.27724203,-0.34999466
2015-04-23 00:00:00+00:00,62.51,65.49,62.35,64.59,2.1,63.62,1676.0,1472.0,125.0,,,63.26782047271728,62.65626979827881,6.185274415016174,6.185473395109177,101.03432037353517,99.98118003845217,0.0041824747,0.002170011,0.0020756654,-0.3320772,-0.21509595,-0.37576753,0.17747523,0.11988308,0.113753855,-0.85600495,-0.29316744,-0.40030712
2015-04-24 00:00:00+00:00,64.9,66.89,64.9,66.5,1.91,66.2,191.0,543.0,,,,63.46659957885742,62.98573112487793,6.191383900642395,6.186837038993835,100.57406997680664,99.74568092346192,-0.0011962228,0.0011812613,-0.00019050005,0.38068616,-0.0440454,0.32986608,-0.24641481,-0.2472671,-0.15712598,1.1814834,0.95975226,1.101053
2015-04-27 00:00:00+00:00,67.09,67.6,66.71,66.39,-0.11,67.24,14.0,355.0,,,,63.7404806137085,63.27572067260742,6.195924873352051,6.181481966972351,101.3014608001709,100.31082885742188,0.013701886,0.012049286,0.017415725,-0.4216333,0.05204379,-0.319045,-0.009069145,0.01740894,0.027727708,-0.3468506,-0.29526582,-0.3911182
2015-04-28 00:00:00+00:00,66.0,67.12,65.11,66.62,0.23,66.83,36.0,344.0,,,,63.25046001434326,62.84566997528077,6.208751882314682,6.198767075538635,101.81650108337402,100.2883112335205,-0.006169755,-0.0065251207,-0.011004072,0.038696606,-0.019009203,-0.15237446,0.2167458,0.18140115,0.13926739,-0.3468506,-0.29526582,-0.40030712
2015-04-29 00:00:00+00:00,67.32,67.32,67.32,67.32,0.7,,1.0,288.0,,,,63.34928066253662,62.81162044525146,6.203293081204097,6.193165178140005,101.58756065368652,100.16949043273924,-0.00027639134,-0.0020995368,-0.00015442245,0.21667777,0.015756365,-0.050420087,0.07746441,-0.09602201,-0.09768771,-0.3468506,-0.29526582,-0.40030712
2015-04-30 00:00:00+00:00,68.1,68.1,68.1,68.12,0.8,68.1,8.0,287.0,,,,63.489520416259765,63.24535015106201,6.199293448925018,6.186669433116913,101.25823989868164,99.21373115539552,0.0040853224,0.0022295204,0.004506255,0.11854311,0.009293133,0.122717425,-0.12055376,-0.100101866,-0.090508886,-0.3468506,-0.29526582,-0.40030712
2015-05-01 00:00:00+00:00,66.99,67.03,64.64,66.85,-1.27,65.99,9.0,281.0,,,,63.61030044555664,63.25171997070313,6.193168873786926,6.187799062728882,101.69780227661133,100.029369430542,0.0042232787,0.0036724554,0.0034452085,-0.31673995,-0.18381315,-0.016662132,-0.057564538,-0.07021324,-0.07971758,-0.3468506,-0.29526582,-0.40030712
2015-05-04 00:00:00+00:00,66.91,66.91,66.91,66.91,0.06,,1.0,279.0,,,,63.61244037628174,63.26199981689453,6.194745917320251,6.188965494632721,101.70470161437989,100.0976692199707,0.007165396,0.0056381556,0.0038445587,-0.111658715,-0.028329266,0.0065622716,-0.12550923,-0.11384473,-0.07692607,3.7673435,-0.20161322,3.1871166
2015-05-05 00:00:00+00:00,67.36,67.36,67.36,66.99,0.08,67.36,1.0,277.0,,,,63.66284091949463,63.23832981109619,6.2049640417099,6.196172919273376,100.32624053955078,99.66525856018066,0.005136148,0.000328601,0.0034989552,-0.349927,-0.057191327,0.2664876,0.20327632,-0.07338796,-0.009494146,-1.3718216,-1.4483349,-0.53673077
2015-05-06 00:00:00+00:00,66.33,66.68,65.57,65.86,-0.89,65.96,12665.0,124861.0,210.0,20.0,,63.591099433898925,63.20140018463135,6.199534056981405,6.1904017293453215,101.6422412109375,100.04735961914062,-0.001789876,-0.0024091844,-0.0015739967,-0.21134244,-0.2838799,0.033025153,0.467419,0.35839206,0.33387724,-0.3468506,-0.31293496,-0.3911182
2015-05-07 00:00:00+00:00,65.96,66.01,64.96,65.53,-0.33,65.21,15339.0,123989.0,150.0,,,63.80007064819336,63.12942070007324,6.1916875076293945,6.185047874450683,101.64232124328612,99.72239082336426,0.006711757,0.0052626585,0.0048919097,-0.68830305,-0.24146622,-0.041371897,-0.05869296,-0.19496867,-0.19515762,-0.16266042,-0.1937558,-0.28504655
2015-05-08 00:00:00+00:00,65.53,66.22,65.28,66.16,0.63,65.78,9969.0,120563.0,59.0,,,63.80090072631836,63.12922065734863,6.203943553765615,6.190842165788015,101.23820022583008,100.43194984436036,0.0016418621,0.0017782596,0.0007003053,-0.67206395,-0.3838481,-0.2599688,0.19103849,0.22144715,0.10228679,-0.27726188,-0.29169166,-0.28504655
2015-05-11 00:00:00+00:00,66.16,66.31,64.65,65.39,-0.77,,15325.0,119991.0,163.0,60.0,,63.80099063873291,63.12599067687988,6.2030060625076295,6.190077924728394,101.50440216064452,100.32880111694335,0.016395835,0.0055671637,0.009635103,-1.0025753,-0.66855407,-0.8101824,0.16214429,0.0910284,0.091325305,-0.3468506,-0.32886043,-0.3911182
2015-05-12 00:00:00+00:00,65.39,65.57,64.57,65.02,-0.37,,12718.0,118785.0,,20.0,,63.79891067504883,63.12599067687988,6.203443977038066,6.196904907226562,101.3923999786377,100.20835998535156,0.005200494,0.0014169567,0.0024440452,-1.374527,-0.32859364,-0.7751413,-0.2747331,-0.23738821,-0.14442177,-0.3468506,-0.31293496,-0.3911182
2015-05-13 00:00:00+00:00,65.19,65.8,64.85,65.77,0.75,65.31,12191.0,117042.0,162.0,,,63.79891067504883,63.12599067687988,6.204000973701477,6.196363921165466,100.87010116577147,100.25435890197754,0.00032177987,-0.001003761,-0.0015774742,-0.88340753,-0.38381624,-0.9757751,-0.47604764,-0.42669863,-0.262993,-0.41192997,-0.32886043,-0.3911182
