,Date,Open,High,Low,Close,Volume,Change,Wave,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION,Top_1_CNN1D_Diff_Predict,Top_1_CNN1D_Price_Predict,Top_5_CNN1D_Diff_Predict,Top_5_CNN1D_Price_Predict,Top_1_LSTM_Diff_Predict,Top_1_LSTM_Price_Predict,Top_5_LSTM_Diff_Predict,Top_5_LSTM_Price_Predict,Top_1_CNN1D_LSTM_Diff_Predict,Top_1_CNN1D_LSTM_Price_Predict,Top_5_CNN1D_LSTM_Diff_Predict,Top_5_CNN1D_LSTM_Price_Predict,Top_1_RF_Diff_Predict,Top_1_RF_Price_Predict,Top_5_RF_Diff_Predict,Top_5_RF_Price_Predict,Top_1_GT_Diff_Predict,Top_1_GT_Price_Predict,Top_5_GT_Diff_Predict,Top_5_GT_Price_Predict,Top_1_Combined_Diff_Predict,Top_1_Combined_Price_Predict,Top_5_Combined_Diff_Predict,Top_5_Combined_Price_Predict
117,2014-06-23,88.1,88.58,84.16,87.52,9958.0,-0.64,87.46,13007.0,1182.0,572.0,0.0,0,0,90.08512178327244,86.6825,83.27987821672758,86.99492097656791,88.04850767164133,87.83715356182796,87.65896679591411,87.60966666666666,87.69370353304873,87.09594347329988,87.60966666666666,87.85,87.75,91.43,-91.43,87.60966666666666,88.85901871200531,86.78578668460689,86.77854166666677,87.17834408602181,20.365264421853414,24.390488825609523,-0.0187179487178639,35.714285714285715,78.57142857142857,42.85714285714286,-0.1312217194570131,-12.612024913408284,-3.284517184615432,17.243417546920952,-0.196791749404241,-0.6454202732866804,0.4486285238824393,-0.0187179487178639,-1.179230769230696,1.160512820512832,-0.1959836499411693,-0.623242834295196,0.4272591843540266,50.439387597373255,31.997324245518104,9.09953321539097,2.739999999999995,22.585397607864817,6.422930059358465,-0.0214863870492036,3.2318943146968597,0.0323189431469685,1.0323189431469686,103.23189431469686,48.35774140769229,53.57789855072455,68.94553715205883,46.87499999999995,53.57789855072455,53.64865586714996,59.311900660108655,-0.0647055563242515,57.11902050140687,-53.12500000000005,-235659.9702381824,2918.2398176001443,-172811.0,2.031366569776076,2.321031272596065,4.420000000000002,29.979488592632634,65.63038042304854,2.858904164883291,6.967267028074862,0.9109025766114752,0.9358728442035084,0,87.09,86.37,86.75333333333333,86.945,0.625319999053732,0.9181710405916084,88.8571428571429,15.595527795422411,85.22857142857141,0.2791208791208837,1.3445594073901332,89.13626373626379,1.8078400000013064,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.81,-5.709999999999994,-0.0652422303473491,-1.0,86.37,83.315,-3.055000000000007,-0.0353710779205743,-1.0,298.5482482910156,384.91824829101563,360.08111572265625,446.45111572265625,24391.68359375,24478.05359375,15173.107421875,15259.477421875,-0.06840457022190094,86.3015954297781,-0.09560506045818329,86.27439493954182,-0.17430739104747772,86.19569260895253,-0.1337042897939682,86.23629571020604,-0.7015171647071838,85.66848283529282,-0.8060315847396851,85.56396841526032,-4938.2353515625,-4851.8653515625,-3106.844970703125,-3020.474970703125
118,2014-06-24,84.36,85.3,81.33,81.81,361.0,-5.71,83.97,3382.0,0.0,0.0,0.0,0,0,90.46946149034272,86.45750000000001,82.44553850965731,86.28389231319392,87.64602330572899,87.51256273637375,87.27540343907101,87.29333333333331,87.3995183563963,87.10353284537729,87.29333333333331,86.48,86.38,91.2846,-91.2846,87.29333333333331,88.04859421273159,85.79961234244367,86.68354166666677,86.80417204301105,21.112405702691134,24.37374148023316,-0.0181410256409293,100.0,71.42857142857143,-28.571428571428573,-0.6423173803526443,-157.05774959162082,-33.24643888690233,30.82524235358149,-0.6524018008011865,-0.6468165787895817,-0.0055852220116048,-0.0181410256409293,-0.9031410256409488,0.8850000000000193,-0.6224884453551027,-0.6230919565071773,0.0006035111520745,45.1235526810187,34.60297179040578,11.279566557148756,-2.739999999999995,18.296562225949103,5.9641493408328605,-0.0208980397194565,-3.2406859846244807,-0.0324068598462447,0.9675931401537552,96.75931401537552,33.37678055654884,35.732709140479194,53.1095745444109,4.752475247524788,35.732709140479194,7.12815642549256,40.59472929142699,-0.0673082535710856,46.60695795442052,-95.2475247524752,-235933.6755278549,3252.657327109686,-173172.0,2.3284118147920703,2.8461212746511064,6.189999999999998,28.988813238375094,78.87477219676671,4.867541669053768,4.00302684277799,0.9812077998665112,0.8302577843910662,1,83.2,83.315,82.81333333333333,82.5625,0.6835292652849144,0.9073516395344136,87.55685714285714,7.973315484060548,85.73599999999999,0.1400659340659342,3.0602026076716204,87.69692307692307,9.364840000000186,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,-0.0100000000000051,-0.0001222344456668,-1.0,83.315,82.5,-0.8149999999999977,-0.0097821520734561,-1.0,302.6194152832031,385.9344152832031,298.85394287109375,382.16894287109375,23659.892578125,23743.207578125,15006.552734375,15089.867734375,-0.154757559299469,83.16024244070053,-0.1536245048046112,83.16137549519539,-0.4008161723613739,82.91418382763862,-0.31809201836586,82.99690798163414,-1.6524391174316406,81.66256088256836,-1.6048448085784912,81.7101551914215,-4792.94384765625,-4709.62884765625,-3061.4970703125,-2978.1820703125
119,2014-06-25,82.89,83.75,81.25,81.8,113.0,-0.01,82.25,3024.0,0.0,0.0,0.0,0,0,90.75896367698157,86.299,81.83903632301845,85.64177922770972,87.26886051181098,87.14384121510672,86.93026520609246,86.98899999999999,87.11954243857649,87.10393308520726,86.98899999999999,86.475,86.34,90.886416,-90.886416,86.98899999999999,86.67624689982904,84.9408864016717,86.58545833333343,86.44976344086052,21.830743743175805,24.508681347128014,0.0162179487180367,100.0,64.28571428571429,-35.714285714285715,-0.4360000000000014,-143.52288717821315,-33.28541899135441,31.16913826947641,-1.0027241852198614,-0.7179981000756376,-0.2847260851442238,0.0162179487180367,-0.6508262108261297,0.6670441595441664,-0.95157484573906,-0.6887885343535538,-0.2627863113855062,49.25808451073585,32.20716921228403,10.55388323163813,-4.5,16.90067679051123,5.538138673630513,0.0187437397392007,-5.2143684820394,-0.0521436848203939,0.947856315179606,94.7856315179606,33.3572905043228,19.010075246227903,36.10689431247723,5.402750491159104,19.010075246227903,7.067633807970991,22.61481536687113,-0.0710623036877633,43.271387360791536,-94.59724950884087,-235996.9555278549,3073.633823989978,-173285.0,2.340668113735493,2.861452461779332,2.5,28.06299697057476,96.74236434681954,5.814557911929926,-3.681219183400587,0.9930841120266088,0.6191986008699396,1,82.4225,82.5,82.26666666666667,82.15,-0.1399703542136554,0.9136420123129688,86.2297142857143,-0.9783405251259172,86.45171428571429,-0.0170769230769228,3.054085787924109,86.21263736263737,9.327440000000024,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.37,-1.4299999999999926,-0.0174816625916869,-1.0,82.5,80.71000000000001,-1.789999999999992,-0.0216969696969696,-1.0,302.9012756347656,385.4012756347656,296.3835754394531,378.8835754394531,22884.740234375,22967.240234375,14942.369140625,15024.869140625,-0.15454646944999695,82.34545353055,-0.08783691376447678,82.41216308623552,-0.22763283550739288,82.27236716449261,-0.1633351445198059,82.3366648554802,-0.9866193532943726,81.51338064670563,-1.1646931171417236,81.33530688285828,-4637.8017578125,-4555.3017578125,-3048.03369140625,-2965.53369140625
120,2014-06-26,81.15,81.15,80.27,80.37,50.0,-1.43,80.79,2861.0,0.0,0.0,0.0,0,0,91.20342257958896,86.074,80.94457742041104,84.88529200418938,86.82377273685543,86.73404096880131,86.46144357280774,86.64466666666665,86.78206531664766,87.09588639099327,86.64466666666665,85.76,85.85,90.30823104,-90.30823104,86.64466666666665,85.00612053656488,83.93830890859331,86.47845833333344,86.02273118279601,22.80037092201651,24.98308606556549,-0.0001923076922167,100.0,57.142857142857146,-42.85714285714286,-0.8863636363636279,-162.02381314899915,-38.78985338818637,35.40552424694568,-1.3798403076536516,-0.8503665415912404,-0.5294737660624113,-0.0001923076922167,-0.4359686609685774,0.4357763532763606,-1.306863811026389,-0.8124035896881209,-0.4944602213382681,52.184468807739606,33.73175948846227,10.780034429378269,-5.140000000000001,16.09155411127537,5.142557339799763,-0.0002231136852417,-6.010992866331422,-0.0601099286633142,0.9398900713366858,93.98900713366858,30.605073305906817,3.683761028784696,19.47551513849728,0.8960573476703265,3.683761028784696,0.0,4.731930077821144,-0.0761272830991588,38.13773945848472,-99.10394265232968,-236035.5918914913,2708.6822911940108,-173335.0,2.282763248468673,2.840317591724117,1.5300000000000011,27.019305693896293,133.8388341586198,3.0431524795480347,-12.412455126726558,0.7212909388285731,0.0202647798439194,1,80.73500000000001,80.71000000000001,80.59666666666668,80.54,-0.1408177037761814,0.9195025267651764,84.57428571428568,-12.15494169722248,87.37428571428573,-0.2153846153846199,3.239934567240635,84.35890109890106,10.497176000000763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.89,0.519999999999996,0.0064700758989672,1.0,80.71000000000001,81.055,0.3449999999999988,0.004274563251146,1.0,303.12738037109375,383.8373803710938,294.52801513671875,375.2380151367188,22204.609375,22285.319375,14837.787109375,14918.497109375,-0.18295535445213318,80.52704464554787,-0.15665271878242493,80.55334728121758,-0.2995634377002716,80.41043656229974,-0.22516699135303497,80.48483300864697,-1.338757038116455,79.37124296188355,-1.1944026947021484,79.51559730529786,-4501.9111328125,-4421.2011328125,-3026.77880859375,-2946.06880859375
121,2014-06-27,81.27,81.41,80.7,80.89,13.0,0.52,80.93,2347.0,0.0,0.0,0.0,0,0,91.41527658132546,85.811,80.20672341867456,84.26940550783416,86.44094868931637,86.30085354300873,86.11501503847236,86.32899999999998,83.83603265832383,86.28092295782591,85.7846153846154,85.76,85.85,89.5051725568,-89.5051725568,86.32899999999998,83.44237324557628,83.16549193402912,86.37150000000008,85.65146236559171,23.533598442879534,25.507344662035933,-0.1279487179486125,92.85714285714286,50.0,-42.85714285714286,-0.5352112676056321,-126.0108963220388,-34.44583863776389,33.06555621409888,-1.6180954997866337,-1.003912333230319,-0.6141831665563147,-0.1279487179486125,-0.2841239316238433,0.1561752136752308,-1.5325075421094994,-0.9564243801723966,-0.5760831619371027,57.76193836833661,32.58962757349579,10.010031970136962,-4.730000000000004,16.39318736481922,5.035231815528342,-0.1490034832175761,-5.5244101845363325,-0.0552441018453632,0.9447558981546368,94.47558981546366,32.77708068111805,3.951454464794963,8.881763579935866,5.555555555555591,3.951454464794963,6.646461050981167,4.5713649529840135,-0.0820351541945263,37.262319095579166,-94.4444444444444,-236041.6341450124,2311.2175570031104,-173322.0,2.1939944450066244,2.712318512803343,1.039999999999992,25.77770408876338,218.8142329601697,-1.1326794704282597,-11.329262416626555,-0.6267973889450703,-0.9941777616360566,1,81.0675,81.055,81.0,80.9725,0.3699577736449034,0.923911826239216,83.09628571428573,-21.80249503666049,88.29657142857147,-0.4000219780219802,2.5804294216274584,82.69626373626375,6.65861600000062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,0,-1,0,-1,-1,-1,0,-1,0,1,-1,-1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.21,-1.6800000000000068,-0.0207689454815181,-1.0,81.055,79.94,-1.115000000000009,-0.0137560915427797,-1.0,303.23876953125,384.29376953125,291.8509216308594,372.9059216308594,21623.8125,21704.8675,14728.634765625,14809.689765625,-0.19326838850975037,80.86173161149026,-0.1045260801911354,80.95047391980887,-0.17571240663528442,80.87928759336472,-0.1142488569021225,80.94075114309788,-0.7464303374290466,80.30856966257096,-0.778229832649231,80.27677016735078,-4385.63330078125,-4304.57830078125,-3004.296630859375,-2923.241630859375
122,2014-06-30,80.78,80.78,79.1,79.21,28.0,-1.68,79.52,2300.0,0.0,0.0,0.0,0,0,91.7494214610052,85.458,79.1665785389948,83.50657703180286,85.9744358706508,85.88415842490842,85.63292756822833,85.97533333333331,83.5975857945336,86.21176722781527,85.75392857142856,85.18,85.265,88.76635875225601,-88.76635875225601,85.97533333333331,81.98786307779613,82.19668517038502,86.26158333333342,85.19217204301107,24.70574061823232,25.51772862678933,-0.3233333333332098,100.0,42.85714285714286,-57.142857142857146,-0.93452380952381,-129.11109311678402,-40.883563917147264,39.94358889781855,-1.9203399323718744,-1.18719785305863,-0.7331420793132442,-0.3233333333332098,-0.200021367521275,-0.1233119658119347,-1.818679215824858,-1.128875347302889,-0.689803868521969,63.7379654732076,35.943627941958844,10.89502968655576,-8.440000000000012,15.425110311857852,4.67557240013346,-0.3779908035225741,-9.629207073588152,-0.0962920707358814,0.9037079292641184,90.37079292641184,29.558218041426365,2.447915304049037,3.361043599209578,0.8921330089213245,2.447915304049037,0.0,2.2154870169936838,-0.0890496023314146,36.73126868076558,-99.10786699107868,-236065.96747834576,1930.7652363186644,-173350.0,2.165137698934723,2.733414592772028,1.7900000000000065,24.470237877386147,262.0731429721714,-2.8962483048208054,-10.507814187795557,-0.9904449281768274,-0.7978665910534454,1,79.9675,79.94,79.69666666666666,79.57499999999999,0.6420810873852499,0.9343673866692292,81.26457142857144,-31.928802337745637,89.36542857142855,-0.6231428571428546,0.9736446990562628,80.64142857142859,0.9479840000003604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,0,-1,0,1,-1,-1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.08,-2.1299999999999955,-0.0268905441232167,-1.0,79.94,77.725,-2.2150000000000034,-0.0277082812109082,-1.0,303.39654541015625,383.33654541015625,290.7223205566406,370.6623205566406,21141.630859375,21221.570859375,14590.091796875,14670.031796875,-0.21075716614723206,79.72924283385277,-0.14669325947761536,79.79330674052238,-0.32794517278671265,79.61205482721329,-0.23857536911964417,79.70142463088035,-1.3302202224731445,78.60977977752685,-1.3099029064178467,78.63009709358215,-4289.37939453125,-4209.43939453125,-2976.502197265625,-2896.562197265625
123,2014-07-01,78.02,78.25,77.2,77.08,44.0,-2.13,77.49,2124.0,0.0,0.0,0.0,0,0,92.23559711904532,84.988,77.74040288095469,82.55514617179294,85.40060129835074,85.50999191750277,84.95375614781469,85.57299999999996,83.27170650480691,86.13826570974007,85.57299999999996,84.11500000000001,84.315,87.7997228770304,-87.7997228770304,85.57299999999996,80.50749690623826,80.97652822583478,86.14154166666677,84.61827956989279,26.292404198786237,25.686221164204404,-0.6799999999998647,100.0,35.714285714285715,-64.28571428571429,-0.8952380952380955,-136.5519658446439,-47.87311030263604,46.919030745987065,-2.3051714401537997,-1.4107925704776638,-0.8943788696761354,-0.6799999999998647,-0.2013746438745458,-0.4786253561253188,-2.182971553105532,-1.3396945884634175,-0.8432769646421139,54.134395015640834,39.84839007278042,12.016813280373196,-12.980000000000004,14.396985588151557,4.34160294298107,-0.7982626049185478,-14.412613813013554,-0.1441261381301355,0.8558738618698645,85.58738618698645,26.06344484868197,1.8681332460179008,2.755834338287313,-0.8432888264230817,1.8681332460179008,0.0,2.2154870169936838,-0.0975087346574254,31.19243633775665,-100.84328882642308,-236120.0246212029,1582.4015381914796,-173394.0,2.1540564347250992,2.7945724373703933,2.009999999999991,23.258275176426487,281.87859788872606,-7.013112892399618,-8.676012928875181,-0.9785859417906864,-0.5464148421030938,1,77.63749999999999,77.725,77.50999999999999,77.4025,0.4883861478418247,0.9500574151442662,79.28771428571424,-39.55520937888248,90.02514285714287,-0.8259560439560479,1.6269603560015973,78.46175824175819,2.647000000000844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.69,-0.3900000000000005,-0.005059678256357,-1.0,77.725,76.75,-0.9749999999999944,-0.0125442264393695,-1.0,303.5855712890625,381.3105712890625,289.19561767578125,366.9206176757813,20723.013671875,20800.738671875,14443.3251953125,14521.0501953125,-0.23421348631381989,77.49078651368617,-0.1636478453874588,77.56135215461254,-0.2978411614894867,77.42715883851051,-0.2297954261302948,77.4952045738697,-1.1133100986480713,76.61168990135192,-1.067061185836792,76.6579388141632,-4205.64892578125,-4127.92392578125,-2946.796875,-2869.071875
124,2014-07-02,76.75,76.75,76.75,76.69,1.0,-0.39,76.75,1890.0,0.0,0.0,0.0,0,0,92.45670338406778,84.45450000000001,76.45229661593224,81.65103177225546,84.83862702103778,85.10132188101753,84.28471586214329,85.16266666666664,82.94262117956657,86.05837459648572,76.88499999999999,83.92,84.09,86.52775613178676,-86.52775613178676,85.16266666666664,79.10317918669045,79.85419357943941,86.00062500000008,84.04518279569923,27.874825369901817,25.984361836244915,-1.2233333333332157,100.0,28.571428571428573,-71.42857142857143,0.0,-121.78382286842138,-49.06069194474374,48.44630059440434,-2.611518958328773,-1.6509378480478856,-0.9605811102808874,-1.2233333333332157,-0.2914886039885023,-0.9318447293447132,-2.4740879733200245,-1.5665732654347388,-0.9075147078852857,42.29951538182899,40.97254944993954,11.608469474632257,-14.460000000000008,14.229296989989855,4.031488447053851,-1.442354929355911,-15.863960504662655,-0.1586396050466265,0.8413603949533734,84.13603949533734,25.469654027628124,-0.1199583878503163,1.3986967207388863,-0.4087193460490616,-0.1199583878503163,0.0,-3.907985046680551e-14,-0.1071513564788961,22.69547420472713,-100.40871934604904,-236120.0246212029,1296.034430940228,-173395.0,2.023766689387592,2.6388925406018933,0.3299999999999983,22.189920631944418,297.6825195051009,-8.43117552141262,-0.1449451634279418,-0.885535404223583,-0.29766615029733,1,76.735,76.75,76.73,76.72,0.4868897565693283,0.95987513850033,77.36114285714281,-45.71929136468843,90.69171428571433,-1.0254285714285776,1.6970609888871988,76.33571428571423,2.880016000002797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.22,-0.4699999999999988,-0.0061285695657843,-1.0,76.75,76.22,-0.5300000000000011,-0.0069055374592834,-1.0,303.6986389160156,380.4486389160156,287.4178161621094,364.1678161621094,20258.12890625,20334.87890625,14282.150390625,14358.900390625,-0.2298397719860077,76.52016022801399,-0.13191062211990356,76.6180893778801,-0.14407111704349518,76.6059288829565,-0.08555527031421661,76.66444472968578,-0.38168662786483765,76.36831337213516,-0.37894362211227417,76.37105637788773,-4112.5166015625,-4035.7666015625,-2914.03271484375,-2837.28271484375
125,2014-07-03,76.22,76.22,76.22,76.22,5.0,-0.47,0.0,1889.0,0.0,0.0,0.0,0,0,92.68480275755616,83.96150000000002,75.23819724244386,80.78047575029913,84.2825865680676,84.60795271033314,83.5739181053447,84.72699999999996,82.60649012058823,85.97207748458828,78.01799999999999,83.685,83.825,85.15887027333662,-85.15887027333662,84.72699999999996,77.86535223206943,78.80533836022612,85.83225000000009,83.4682365591401,29.4738716325048,26.173162219071983,-2.0401282051280702,100.0,21.42857142857143,-78.57142857142857,0.0,-109.35458396151904,-50.52360215373388,50.26147304634355,-2.8592667978296333,-1.892603638004235,-0.9666631598253984,-2.0401282051280702,-0.4906196581195495,-1.5495085470085206,-2.710394769013817,-1.7953375661505544,-0.9150572028632626,55.63396089475978,42.2326203937364,11.309293083587097,-12.14,13.979553675276003,3.7435249865500047,-2.41496846412057,-13.73924852874604,-0.1373924852874604,0.8626075147125396,86.26075147125395,24.738198923133066,-0.4173360574907578,0.4436129335589545,0.0,-0.4173360574907578,0.0,-3.907985046680551e-14,-0.1177723884757564,23.04845081820208,-100.0,-236120.0246212029,1061.062938797404,-173400.0,1.9127833544313355,2.509555699857433,0.4699999999999988,21.25403800225938,311.25198242582417,-6.739100189027723,3.596727607259935,-0.7518169937575003,-0.0653686034141443,1,76.22,76.22,76.22,76.22,0.6405622446145499,0.9656975481260804,75.58142857142857,-50.09876193396669,91.12857142857143,-1.195934065934067,1.7632628845415974,74.3854945054945,3.109096000001955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.83,-1.3900000000000006,-0.0182366832852269,-1.0,76.22,75.64,-0.5799999999999983,-0.0076095512988716,-1.0,303.74993896484375,379.9699389648438,286.5378112792969,362.7578112792969,19768.625,19844.845,14107.162109375,14183.382109375,-0.2281799018383026,75.9918200981617,-0.12843534350395203,76.09156465649605,-0.08625500649213791,76.13374499350786,-0.05607368424534798,76.16392631575465,-0.28403323888778687,75.93596676111221,-0.3642512857913971,75.8557487142086,-4014.594482421875,-3938.374482421875,-2878.849609375,-2802.629609375
