Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change,Ensemble_Predicted_Close_Price_Change
30/9/2015,121.1,122.6,118.85,121.35,15757,0.5,0.0,521,28,0,105977,122.10424054775218,116.65249999999996,111.20075945224774,116.62591166544478,119.39542184956312,116.8865118577075,124.357852,118.20333333333345,118.37787903551668,117.69485490046095,118.20333333333345,118.025,118.275,114.70083406426112,114.70083406426112,118.20333333333345,119.95057420359616,117.0789091005026,116.69041666666656,117.40860215053604,0.056410256,108.62235733038554,-0.455679176,-1.5856236,1.129944424332678,0.056410256,-2.459116809,2.5155270655270905,-0.45376245,-1.524579451,1.0708170012665494,10.366987370232366,7.549999999999997,12.174435349481405,0.048120564,6.634446397188043,0.066344464,1.0663444639718804,106.63444639718804,-0.176930553,-49990.18018,4880.511131094609,484140,3.0000967823103832,2.472267640964469,3.75,23.428555044724465,94.28893649269946,2.238412872866332,2.391346269830641,0.9971995929241902,0.6522447833411048,120.975,120.725,120.93333333333332,121.0375,1.1464883340393912,120.87142857142852,30.89426221079504,113.0928571428572,0.5983516483516392,1.571177902100028,121.46978021978016,2.468600000047445,20.40119193680369,24.833368118033803,0.0,78.57142857142857,78.57142857142857,8.482428541,8.018340287227398,79.30577412327334,24.68250699,28.985815727360475,54.24121427034024,71.74900760438089,74.95313318324143,80.29556650246305,71.74900760438089,85.98021942,79.67538600458202,55.74247337806517,-19.7044335,0.066666667,1,0.9444705319758356,1,-0.6,5.0,5.0,5.0,0.030724153,0.023303911,0.012642913,0.027777188,0.025885131,0.027769279,0.20204218,-0.0077715307,0.1503893,-0.1358488,-0.1145834,-0.75138676,2.4622889,6.3605204,-0.03986971,-0.03156553,-0.24671878,0.29084164,-0.10554507,-0.16472012,-0.028343145,-0.18329416,0.12141219,0.3343539,0.055061236,0.7507035,0.248428,0.24902983,0.4421035,-0.0838172,0.12006767023333333
1/10/2015,121.3,122.45,119.1,120.75,12246,-0.6,0.0,539,0,0,105246,122.60751271559724,116.95499999999996,111.30248728440267,116.97373581681605,119.482814,117.0084255599473,124.25515510591156,117.85666666666675,119.56393951775834,118.1621260547853,117.85666666666675,118.025,118.35,115.04680070169069,115.04680070169069,117.85666666666675,120.61501373979684,117.6411375582046,116.53708333333324,117.57290322580488,0.3516025641023361,88.98956617243292,-0.248010459,-1.318100972,1.0700905127713105,0.3516025641023361,-1.798041311,2.149643874643903,-0.25416485,-1.270496531,1.0163316809814105,9.626488272358625,7.25,11.304832824518448,0.2995696246775704,6.387665198,0.063876652,1.0638766519823788,106.38766519823788,-0.17471254,-50172.9563,4994.595730255052,471894,3.0250898692882133,2.5052504093484167,3.3500000000000085,24.380508382286948,102.47007051056664,3.3481677378828127,5.103715336266864,0.976408935,0.5377400958365549,120.9,120.775,120.76666666666668,120.7625,1.400176314416366,121.32142857142858,30.38154972487865,113.70000000000002,0.5862637362637363,1.141227409438294,121.90769230769232,1.3024000000532396,19.516702533262528,24.533042179199583,0.0,71.42857142857143,71.42857142857143,6.066929855718901,8.018340287227398,72.03825005472845,22.73011166211284,26.693027109444955,53.033464927859455,76.67457394742296,74.87905792827117,74.00000000000006,76.67457394742296,77.85016496081056,82.19346198235861,57.20641393578244,-26.0,-0.164179104,1,0.9135965685253916,-1,3.549999999999997,5.0,5.0,5.0,0.034230173,0.028191328,0.0127258,0.03296217,0.025885131,0.16824819,0.5455761,0.13952272,0.51813364,0.30724397,-0.1869454,0.38354778,2.50464,5.561517,-0.10554621,-0.01475774,-0.24338955,0.29739118,-0.09515867,-0.14892614,-0.033374783,-0.1833017,0.08651676,0.3459065,0.04682532,0.75064075,0.24871556,0.25424817,0.4475542,-0.08382198,0.40107748666666665
2/10/2015,121.25,125.25,119.35,124.3,18917,3.55,0.0,676,42,0,105405,123.8384720420774,117.36,110.88152795792256,117.7371334942728,119.79360018260417,117.2080763833992,124.25558625662195,117.7450000000001,119.80074254187042,118.20309146696243,117.7450000000001,118.825,119.3,115.37892867362304,115.37892867362304,117.7450000000001,121.44402410791209,118.78488780110256,116.50479166666656,117.98860215053604,1.0112179487177002,120.11154855643028,0.2007101643349358,-1.014338745,1.2150489091595502,1.0112179487177002,-1.171901709,2.183119658119662,0.1718781178638266,-0.982021601,1.1538997188070776,8.938881967190152,10.950000000000005,13.29734476562427,0.8599917135503139,9.660344067048964,0.096603441,1.0966034406704896,109.66034406704895,-0.171036982,-37347.87155,8667.921328085642,490811,3.230440592910484,2.5989063498877587,5.900000000000006,24.665623068430776,109.99977898320068,5.562990473084211,2.2205791162562667,0.9396939401116502,0.4226217577934255,122.5375,122.3,122.96666666666664,123.3,0.2073108131636684,122.99428571428568,37.35835283,113.07000000000002,0.7634065934065879,1.680952111171783,123.75769230769224,2.825600000052873,19.52270450620561,24.54150282272063,28.571428571428573,100.0,71.42857142857143,17.73794769114353,19.60073015446569,75.55998159306367,19.764844785762143,29.40188228460804,58.86897384557176,82.10412440838404,76.84256865339593,92.01680672268904,82.10412440838404,100.0,87.94346146106136,59.80060707265278,-7.983193277,0.516949153,1,0.8757772401136937,-1,3.25,5.0,5.0,5.0,0.037521593,0.03759322,0.016914502,0.028696973,0.031771377,0.45994714,0.97094756,1.0579259,1.8249032,1.324988,-0.4636008,-1.0888846,3.2078528,3.2786553,-0.12065702,-0.07591604,-0.2515157,0.2640233,-0.15132485,-0.21176185,-0.041371115,-0.18326986,0.03423473,0.34842682,0.034871046,0.75088656,0.24726866,0.2323321,0.41962573,-0.08379526,1.2845922200000002
5/10/2015,125.0,129.65,124.3,127.55,21256,3.25,0.0,943,58,0,104742,125.74967167790928,117.945,110.14032832209072,118.83834984470364,120.29401307404903,117.45831811594203,124.30585790558268,117.93333333333344,120.18820541477687,118.2527193156578,117.93333333333344,120.45,121.5,115.97119295320569,115.97119295320569,117.93333333333344,122.7357101033544,120.38054904498284,116.57604166666655,118.62118279569734,1.9320512820510345,171.61037689672045,0.8092438704721019,-0.649622222,1.458866092237373,1.9320512820510345,-0.530733618,2.462784900284902,0.748670772,-0.635883126,1.384553898559644,8.300390398105142,10.299999999999995,16.747534425222543,1.6396296417184084,8.784648188,0.087846482,1.0878464818763327,108.78464818763328,-0.165459815,-32778.82482,10836.440183863257,512067,3.381837693416879,2.6513819626945345,5.3500000000000085,24.71343050698229,122.3414465027201,4.818239360388625,-4.142462545,0.8448750734035678,0.2191404667295018,126.625,126.975,127.16666666666669,127.2625,0.8025001428572666,125.07999999999996,43.587407581538976,112.70571428571432,0.9518681318681264,2.637877935017862,126.03186813186808,6.958400000054098,20.537077582735687,25.04274962193968,21.42857142857143,100.0,78.57142857142857,26.71520704248752,33.72392757762667,78.68176768236505,17.53144539107239,35.372852495940485,63.35760352124377,84.37779037995564,81.05216291192085,87.11656441717787,84.37779037995564,100.0,92.61672165360352,59.55484241068394,-12.88343558,0.4766355140186903,1,0.8922815436320295,0,0.5499999999999972,3.4000000000000004,6.8,8.666666666666666,0.035365444,0.025306456,0.016243916,0.028993715,0.026320811,0.4352681,0.67986214,0.51168275,0.48151267,1.3987683,0.7705156,-3.4161737,2.3947442,5.415701,0.060908124,-0.1266262,-0.24841776,0.23525824,-0.19996059,-0.27635077,-0.047961045,-0.18322532,-0.013552635,0.3405257,0.020921357,0.75235486,0.24720259,0.21428959,0.3984121,-0.083800234,0.5576858533333333
6/10/2015,127.05,129.05,126.15,128.1,14125,0.55,0.0,330,31,0,101799,127.43406349626156,118.465,109.49593650373843,119.90699662028484,120.79762513378782,117.73704166666668,124.43313589440704,118.28666666666678,121.5960909311045,118.55019193216629,118.28666666666678,120.725,121.5,117.06549751694922,117.06549751694922,118.28666666666678,124.28111444962042,121.87827996117284,116.72020833333322,119.27709677419196,2.8669871794869266,154.06392694063922,1.3206677841639305,-0.255564221,1.5762320047433611,2.8669871794869266,0.1318019943017453,2.7351851851851814,1.2350014505845053,-0.261706211,1.496707661510276,7.70750537,12.649999999999991,15.551281966278076,2.427000070544225,10.957124296232124,0.1095712429623212,1.1095712429623212,110.95712429623212,-0.158218137,-27908.13517,12288.195498430425,526192,3.347420715315674,2.613130925304976,2.9000000000000057,24.75460929846915,133.02889109775555,2.7023829149813885,-2.564195151,0.7310097145424576,0.034395555,127.5875,127.6,127.76666666666668,127.85,0.5705775538637835,126.72000000000004,46.31620570135688,113.10857142857138,1.0470329670329726,3.041282624165889,127.767033,9.249400000053356,21.47899543951361,25.74768354831828,14.285714285714286,92.85714285714286,78.57142857142857,28.144329003211755,33.723927577626675,80.35774750299777,16.446576174742567,33.18393321914412,64.07216450160588,89.87472289529303,85.45221256121086,90.49079755,89.87472289529303,100.0,100.0,58.57874279676831,-9.509202454,0.3620689655172397,1,0.9163872350173972,1,-2.05,3.4000000000000004,5.0,5.0,0.0015448441,0.015390217,0.0045575346,0.008729484,0.025989503,-0.54766345,-0.5869291,-0.29333675,-1.1570597,-1.0233251,-0.040409766,-2.0915852,1.3146776,3.638149,0.015850391,-0.11479531,-0.26367012,0.2313524,-0.1819162,-0.25192633,-0.05608338,-0.1831562,-0.08008471,0.32031763,0.0038114318,0.75070524,0.24653815,0.21685399,0.37651938,-0.08379334,-0.6791085166666666
7/10/2015,127.7,130.25,124.5,126.05,22610,-2.05,0.0,1042,87,0,99488,128.4263991512087,118.8775,109.32860084879133,120.62032019133858,121.13648802838216,118.11853333333332,124.47574634644876,118.58666666666676,123.82304546555224,119.86840531551276,118.58666666666676,120.725,121.8,118.07225771559328,118.07225771559328,118.58666666666676,125.52845787186146,122.81472588498616,116.92374999999988,119.77795698924572,3.388782051281794,123.0516431924882,1.542772926980447,0.1041032089325448,1.4386697180479024,3.388782051281794,0.774109687,2.6146723646723538,1.4497351801009728,0.080582067,1.369153112821395,8.806969271835563,9.849999999999994,14.440476111543928,2.863588843568149,8.4767642,0.084767642,1.0847676419965575,108.47676419965576,-0.150089006,-38328.39604,8449.449168761654,503582,3.5190335213645545,2.791775899535545,5.75,24.46750741,145.79820406005632,2.9430295322431195,-1.122011583,0.5621093024705135,-0.187350525,127.125,127.375,126.93333333333334,126.7125,0.6554872176631329,127.38142857142849,45.30997468884054,114.24000000000004,1.010879121,2.651603288589236,128.39230769230758,7.031000000057247,21.675695732953347,26.080248674841123,7.142857142857143,100.0,92.85714285714286,18.84181050936024,24.23279955,71.44395115262768,17.876193275323228,29.310962033576534,59.42090525468012,84.25176365242429,86.16809230922428,75.14792899408283,84.25176365242429,82.11862495602242,94.03954165200749,57.163355064293086,-24.85207101,-0.286956522,1,0.928991248,0,2.3999999999999915,5.0,5.0,5.0,0.02419351,0.028805777,0.016520526,0.018486783,0.02328651,0.39575985,0.84513783,0.3932925,1.1675031,1.1537472,0.16774969,1.1228057,2.75487,4.1261873,0.17346618,-0.11529162,-0.26304036,0.2459713,-0.18394636,-0.256265,-0.059429124,-0.18309945,-0.14315319,0.29618794,-0.012146978,0.751044,0.24630578,0.21635503,0.39879188,-0.083798565,0.80197781
8/10/2015,126.05,128.8,125.2,128.45,15254,2.4,0.0,356,0,0,97417,129.66470894261278,119.6475,109.6302910573872,121.56685904928948,121.6083275,118.56565,124.58935546687268,118.91166666666678,126.13652273277611,121.43543466982862,118.91166666666678,121.95,122.4,119.29003194403396,119.29003194403396,118.91166666666678,126.63333726705936,124.06376379177983,117.20312499999989,120.4143010752672,4.033653846153598,112.00738104652672,1.890658461358285,0.4614142594176929,1.4292442019405922,4.033653846153598,1.4065883190880726,2.627065527065525,1.7822600541571632,0.4209176646550949,1.3613423895020682,8.177900038133023,10.149999999999991,13.409013532147933,3.3959362098273624,8.579881656804723,0.085798817,1.0857988165680472,108.57988165680472,-0.140765258,-26040.45159,10020.721705423814,518836,3.5248168412670866,2.744115874867332,3.6000000000000085,24.179440365101804,152.2337814440867,1.6968862851751891,1.2409718293211216,0.4658650126407168,-0.296271228,127.125,127.0,127.48333333333332,127.725,0.4982393037970582,128.2799999999999,44.51426584738971,115.49857142857152,0.9831868131867986,1.5327752607799934,129.26318681318668,2.349400000059177,21.85834600543309,25.140647074296588,0.0,92.85714285714286,92.85714285714286,25.647021365250204,24.23279954766977,73.44482280606485,16.57208709884396,27.17266524757663,62.82351068262511,84.72458612907623,86.28369089226447,88.53503184713368,84.72458612907623,93.86326243469232,91.99396246,60.247725673032384,-11.46496815,0.6666666666666627,1,0.9367200598621273,1,3.1500000000000057,5.0,5.0,5.0,0.033620354,0.03453417,0.01819557,0.023052584,0.026320811,0.38163856,0.7393827,0.98970544,1.9345068,0.51103294,-0.26657605,-0.97283643,2.7282324,4.9947386,-0.1511793,-0.119570516,-0.26429734,0.23471223,-0.18118982,-0.25603712,-0.06602276,-0.18302454,-0.17815481,0.2727753,-0.0277556,0.75106597,0.24641858,0.21548858,0.38581514,-0.08379315,1.2211983133333335
9/10/2015,129.0,134.25,128.95,131.6,23691,3.15,0.0,584,129,0,94785,131.4068705164196,120.56,109.7131294835804,122.81719384985097,122.25295154200768,119.05244166666668,124.80667675686044,119.26333333333342,128.86826136638803,123.29364134396847,119.26333333333342,123.525,124.4,120.38602874963055,120.38602874963055,119.26333333333342,127.92386696765936,125.71964061864186,117.5802083333332,121.23290322580483,4.666987179486924,149.6644103618654,2.392954438875293,0.847722295,1.545232144,4.666987179486924,2.0166310541308072,2.6503561253561165,2.2599073107745653,0.788715594,1.4711917168955764,7.593764321123522,8.899999999999991,17.901226851280214,3.9077553956060087,7.253463733,0.072534637,1.0725346373268132,107.25346373268133,-0.129847699,-26040.45159,9752.540315,542527,3.687329924033724,2.801922434676082,5.800000000000011,24.765056484055226,154.30294361498127,3.491038477403156,7.182312983534666,0.4336127904864456,-0.330562881,130.95,131.6,131.6,131.6,0.6011794685000377,130.11428571428556,47.924977949155895,115.7142857142858,1.107692307692289,1.8201648277185687,131.22197802197786,3.3130000000637665,23.18484721996044,25.031530512739227,21.42857142857143,100.0,78.57142857142857,33.52559649030859,40.42936300881597,74.76483760472745,14.710149305808311,34.67709934149185,66.76279824515429,83.41039473,84.12891483733017,86.54822335025378,83.41039473,100.0,91.99396246,59.03518073345796,-13.45177665,0.4905660377358469,1,0.9509107875219146,0,2.9000000000000057,5.0,5.0,5.0,0.03199351,0.02291355,0.023250975,0.013481975,0.030943457,0.497084,0.7658768,1.3705627,1.8959755,1.1095071,-0.22037461,0.3105971,3.2355464,4.292215,0.019637581,-0.16721733,-0.27239373,0.2184845,-0.2245502,-0.3071852,-0.07201507,-0.1829521,-0.24854861,0.24597527,-0.04397841,0.75123656,0.2446328,0.19844332,0.3669038,-0.0837855,1.3441383333333334
12/10/2015,131.7,137.6,131.7,134.5,20422,2.9,0.0,324,34,0,92362,133.72003561248297,121.435,109.14996438751704,124.3100791691775,123.04308370058784,119.58631025641026,125.22324910901622,119.73166666666675,129.14984829806863,123.4400465,119.73166666666675,125.35,126.075,122.04970529967488,122.04970529967488,119.73166666666675,129.57910182671236,127.6826855548737,118.06124999999987,122.215914,5.3131410256407605,157.11146472683143,2.990560068680651,1.2762898499835007,1.714270219,5.3131410256407605,2.624537037036788,2.6886039886039725,2.827533509043789,1.1964791769119492,1.631054332,7.051352583900413,15.349999999999994,19.97256779047448,4.422727005928052,12.882920688208133,0.1288292068820813,1.128829206882081,112.88292068820812,-0.117083092,-27078.85837,8425.833015439945,562949,3.852520643745601,2.8643276161677327,6.0,26.013902427697708,155.12432204905414,6.738913679709818,5.341495703090206,0.4206507354076444,-0.344058309,133.875,134.64999999999998,134.6,134.575,0.4369194194868103,132.02714285714293,50.02091259521816,116.52285714285703,1.1926373626373772,2.9694107159606182,133.21978021978032,8.817400000061753,24.944071868432225,25.236920850516743,14.285714285714286,100.0,85.71428571428572,39.84522491717121,47.81399229856544,80.46392055102741,13.07372726282092,37.03061234337405,69.92261246,87.21141044540536,85.11546376832386,86.55097613882866,87.21141044540536,100.0,97.95442081156412,59.04245264926404,-13.44902386,0.4745762711864421,1,0.9648537227755032,1,-0.15,5.0,6.8,5.0,0.0022389495,-0.026895134,0.010714011,-0.019241648,0.007459899,0.20263009,0.27088225,-0.0933904,0.7973145,0.13343655,-0.63848907,-0.9585507,3.101332,6.518138,-0.044272922,-0.21293269,-0.27505195,0.17071952,-0.27251476,-0.35717374,-0.07739645,-0.18287489,-0.3307725,0.215881,-0.061958883,0.7520593,0.24396501,0.18466395,0.2721416,-0.08376403,0.38719571666666663
13/10/2015,134.7,137.1,133.1,134.35,21055,-0.15,0.0,366,119,0,90057,135.55640264779188,122.37749999999998,109.19859735220808,125.64023134074556,123.77256217151763,120.05703269230771,125.6054757949448,120.19166666666676,129.4098558831652,123.5892917519546,120.19166666666676,126.4,126.075,124.2267465577204,124.2267465577204,120.19166666666676,131.28264297765577,129.35717077634874,118.63437499999988,123.15903225806288,5.572435897435625,134.7539320142057,3.412723339112972,1.703576547809395,1.7091467913035772,5.572435897435625,3.237428774928522,2.3350071225071027,3.2307698554562165,1.6033373126208026,1.627432542835414,6.547684542193241,13.5,18.545955805440588,4.611255218362043,11.170872983036828,0.1117087298303682,1.1117087298303685,111.17087298303684,-0.102949735,-34974.48337,4604.859982241243,541894,3.863054883478058,2.875366493098665,4.0,27.79276066827625,153.16654796793676,7.065144167527493,-1.913374443,0.4513985983476428,-0.311780226,134.8125,135.1,134.85,134.725,0.4825102434549395,133.46428571428558,50.52754015165575,117.67857142857152,1.214285714285696,3.311706508744332,134.67857142857127,10.96740000005957,26.57763761344174,25.220450784617164,7.142857142857143,92.85714285714286,85.71428571428572,39.10856184436395,47.81399229856544,81.21876493906898,12.106785099380264,34.29180192664914,69.55428092218197,86.33313880294071,85.65164799294536,85.90021691973969,86.33313880294071,98.18214589519822,99.39404863173276,54.27689468777734,-14.09978308,-0.0875,1,0.9724415403289068,1,0.3000000000000113,5.0,5.0,5.0,-0.03841239,-0.00858376,0.0048273406,-0.0041000373,0.0009793562,-0.0047206203,-0.6553263,-0.2942173,-0.28342617,-0.35952497,0.08322669,-0.61619353,2.5869215,3.562007,0.29553136,-0.19807042,-0.276802,0.18355572,-0.25552386,-0.3406766,-0.083828114,-0.18278001,-0.39903328,0.18416487,-0.08105733,0.75138044,0.24405144,0.1887114,0.30023432,-0.08377582,-0.41098992333333334
14/10/2015,134.7,137.5,133.8,134.65,19042,0.3,0.0,633,1,0,86297,137.0120712181762,123.42,109.82792878182376,126.8780014249555,124.47433235400038,120.4436717948718,126.18635845347568,120.77833333333342,129.67186308900693,123.7413560353809,120.77833333333342,126.9,127.775,126.09900203963954,126.09900203963954,120.77833333333342,132.79853121794065,130.85655757923234,119.30562499999988,124.0918279569876,6.212179487179199,124.24552429667534,3.728518228037288,2.108564883854973,1.6199533441823144,6.212179487179199,3.888603988603729,2.323575499,3.5339682719491066,1.989463504486464,1.544504767462643,6.079992789179438,13.300000000000011,17.62124467648055,5.113066784851028,10.960032962505162,0.1096003296250516,1.1096003296250516,110.96003296250515,-0.087765049,-45267.45635,-651.9258393,560936,3.851408106086767,2.860310513246763,3.6999999999999886,30.02094029363575,151.3644516661734,4.792074614033489,-3.892794254,0.4792364975508202,-0.28174621,135.16250000000002,135.65,135.3166666666667,135.15,0.4663773902922368,134.76000000000005,50.978634761828594,118.71857142857138,1.2339560439560513,2.409854767421338,135.9939560439561,5.807400000063353,28.157429413454512,25.76005016711759,0.0,85.71428571428572,85.71428571428572,39.79167474114571,48.69472281362054,81.61114066419827,11.276010935864168,32.68052357383623,69.89583737057285,85.81282347075266,86.45245757303287,84.98727735368962,85.81282347075266,99.86125884,99.34780158,50.24629505703747,-15.01272265,-0.013513514,1,0.9769529325756148,0,-0.95,5.0,5.0,5.0,-0.03507354,-0.007707778,0.0026582961,-0.005379317,-0.022429232,-0.23994961,-0.9631401,-0.6343076,-1.1588368,-1.5863329,-0.083488084,-0.27572158,2.7246892,4.0353794,0.24689315,-0.19144526,-0.27476877,0.18855475,-0.24951114,-0.3376804,-0.088068776,-0.1826782,-0.46879184,0.15028042,-0.100961536,0.75134516,0.24446817,0.19056918,0.29078206,-0.08378016,-0.9187615
15/10/2015,134.0,135.95,132.25,133.7,19710,-0.95,0.0,383,36,0,84345,137.92512504573352,124.42999999999998,110.93487495426643,127.87493444797396,125.06953671825842,120.76676923076924,126.74910544432892,121.41166666666676,131.68593154450346,125.72749991266151,121.41166666666676,126.9,127.775,127.7091418,127.7091418,121.41166666666676,133.87361256980603,131.97262024081522,120.0445833333332,124.9254838709661,6.671474358974095,91.16575591985396,3.857662164054503,2.4583843398948795,1.399277824159623,6.671474358974095,4.517521367521106,2.1539529914529885,3.661350884,2.323840980360613,1.3375099034965974,7.195707589952347,12.949999999999989,16.362584342446226,5.463598756876856,10.724637681159413,0.1072463768115941,1.107246376811594,110.7246376811594,-0.072079678,-49529.07797,-4099.133661,541226,3.840593241366282,2.872545431089217,3.6999999999999886,32.53386251344848,146.1051852448234,3.8396151701980377,2.948876096629366,0.5576699909203883,-0.192610772,133.975,134.1,133.96666666666667,133.89999999999998,0.6624750061562195,135.97285714285724,52.42438502386395,119.07714285714276,1.2996703296703425,1.1275637454496226,137.27252747252757,1.271400000052381,28.92557488302393,25.65254612,14.285714285714286,78.57142857142857,64.28571428571429,34.64058316194705,38.911465987426354,73.48228428438745,13.382805240400256,30.43165341937285,67.32029158097352,83.68005534305148,85.27533920558159,80.15267175572515,83.68005534305148,86.51548696417568,94.8529639,47.66835396502619,-19.84732824,-0.081081081,1,0.9781947198382496,1,-7.85,5.0,6.8,5.0,-0.20300665,-0.08857709,-0.029616734,-0.0425213,-0.07785781,-0.86533403,-3.3205404,-4.5744495,-5.1427183,-4.261211,-0.7204969,-0.019332109,2.4475594,7.8074946,-0.0996101,-0.19035865,-0.27161983,0.18484583,-0.2507917,-0.33914664,-0.09172564,-0.18257944,-0.48529038,0.11914563,-0.116550244,0.75197095,0.24501671,0.19191729,0.29636577,-0.08378116,-4.345902733333333
16/10/2015,132.25,132.4,125.05,125.85,28127,-7.85,0.0,540,3,0,81494,137.5612344,125.05499999999998,112.54876555473297,127.79139743919836,125.1198891880482,120.98866666666666,126.72617562539962,121.73333333333342,128.76796577225173,126.48761637755908,121.73333333333342,127.7,127.775,137.6,-137.6,121.73333333333342,133.59229690043412,131.4994649590048,120.78166666666654,125.21182795698762,6.554166666666404,-4.37586548,3.288670522312387,2.624441576378381,0.6642289459340058,6.554166666666404,5.031089744,1.523076923076924,3.131565265026566,2.485385837293804,0.6461794277327626,13.881728476384325,1.5499999999999972,15.193828317985782,5.345976074,1.246983105390176,0.012469831,1.0124698310539018,101.24698310539016,-0.057857651,-71533.19361,-12138.01605,513099,4.184122295554404,3.324689944818756,8.649999999999991,34.50834067075566,146.15892039015924,5.953719916904835,9.45236855,0.5568912670971826,-0.193530982,128.8875,128.725,127.76666666666664,127.2875,1.399346214038275,134.34571428571425,44.29574895238349,121.66142857142856,0.975714286,3.395497018119387,135.32142857142856,11.529400000057649,27.18179987203388,24.26775942940249,7.142857142857143,71.42857142857143,64.28571428571429,1.3931965820152703,4.512724729163288,69.28440329721352,23.697969705162965,25.937899865828324,50.696598291007646,68.44783715012723,79.31357198797708,40.20356234096689,68.44783715012723,0.0,62.12558193394502,42.70781256866528,-59.79643766,-0.870748299,1,0.9755102411102892,-1,-1.95,5.0,5.0,5.0,0.026041634,0.062234193,0.010386003,0.06660703,0.05657004,1.0183556,0.24828477,1.1090236,0.32830268,1.538897,0.19628735,6.0141644,1.950734,6.275582,-0.016778886,-0.12167349,-0.25740567,0.22371344,-0.19671097,-0.26469645,-0.0864652,-0.1824981,-0.49311882,0.0935651,-0.131591,0.75100285,0.24601783,0.2158813,0.4093291,-0.083795175,0.56187035
