Date,Open,High,Low,Close,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change,Ensemble_Predicted_Close_Price_Change
2018-05-14,42000.0,42000.0,42000.0,42000.0,42042.72114081942,41863.2,41683.678859180574,42484.67697483541,40977.067271460604,41831.5909090909,41993.701087576905,41007.73333333333,41975.37631457615,41505.5998365565,42000.0,41900.0,41900.0,41936.702620578384,41936.702620578384,41007.73333333333,41997.31098754279,42649.68795022833,41458.29166666666,41685.56989247312,368.88461538461706,70.70707070707284,663.1564785507508,805.250552190843,-142.09407364009223,368.88461538461706,985.4344729344732,-616.549857549856,634.6164868467458,769.7879807351496,-135.1714938884038,5.383473157246804,200.0,861.3928669294812,0.8882126376053583,0.4784688995215225,0.0047846889952153,1.0047846889952152,100.47846889952152,0.2434463074702852,139.56194439849713,0.3322903438059455,0.0,22.06169867551469,160.82729257125746,137.06253225884925,265.1561374093061,0.3284167602658118,-0.4356599125301388,42000.0,42000.0,42000.0,42000.0,0.0,42022.857142857145,87.28644944278405,41748.57142857143,21.0989010989011,0.0,42043.956043956045,0.0,98.41665858053088,98.18457124684818,42.85714285714286,100.0,57.142857142857146,98.6856584921002,98.75781723421105,0.275529119778014,44.08656112432792,99.3428292460501,99.99999999999996,99.99999999999996,100.0,99.99999999999996,99.99999999998737,99.9999999999958,45.13322715110992,-0.0,0.0,0,0.9999986350319912,1.0,0.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,287.06342,-539.9939,2122.6233,-3351.308,2066.8452,-136.38165,177.4772,-52.6621,205.21846,-187.75084,-3.462157,-555.5715,-317.55533,-12.622317,-79.88913,-4.857196,98.31577,-534.6436,-49.54425,138.57457,2.2184579233333332
2018-05-15,42000.0,42000.0,42000.0,42000.0,42059.98080925155,41872.4,41684.81919074845,42515.14536798369,41043.06293136637,41858.90909090909,41996.46231269631,41155.76666666667,41976.60749884734,41517.37502811377,42000.0,41900.0,41900.0,41949.362096462704,41949.362096462704,41155.76666666667,42009.15492452064,42636.27528896522,41568.15833333333,41749.587096774194,217.66666666666424,63.4666666666668,625.945025803805,769.3894469134354,-143.4444211096304,217.66666666666424,829.1638176638169,-611.4971509971526,599.0327687737808,735.6369383428759,-136.604169569095,4.9989393603006045,200.0,799.8648050059469,0.5219949319328143,0.4784688995215225,0.0047846889952153,1.0047846889952152,100.47846889952152,0.2443661551036591,129.59323408431877,0.308555319248378,0.0,22.20824607530836,143.64588764824467,217.5085358173565,47.68773099605349,0.5927740645212335,-0.1503271810408753,42000.0,42000.0,42000.0,42000.0,0.0,42040.0,87.3417477652922,41760.0,21.53846153846154,0.0,42061.53846153846,0.0,98.44102705579374,98.21845383521467,35.714285714285715,100.0,64.28571428571429,98.68565849210022,98.75781723421105,0.275529119778014,44.08656112432792,99.3428292460501,99.99999999999996,99.99999999999996,100.0,99.99999999999996,99.99999999998737,99.9999999999916,73.66850466894832,-0.0,0.0,0,0.9999984612387264,1.0,0.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,306.4603,-570.645,2153.4548,-3390.1099,2515.4666,-131.31209,180.9208,-54.76027,208.78876,-187.67041,-3.3943994,-563.1339,-320.1708,2.4613614,-77.07315,-4.8576097,98.13969,-528.8619,-51.091873,147.95377,2.2184579233333332
2018-05-16,42000.0,42000.0,42000.0,42000.0,42075.16693932552,41881.6,41688.03306067448,42539.664969613,41104.80080676209,41867.27272727273,41998.01295311056,41302.7,41977.77712390497,41528.88508050855,42000.0,41900.0,41900.0,41959.48967717016,41959.48967717016,41302.7,42015.313681890286,42618.16296216906,41661.1875,41804.05376344086,66.87179487179674,58.33333333333572,589.657477061286,733.4430529430056,-143.78557588171952,66.87179487179674,674.658119658119,-607.7863247863222,564.3159517902095,701.3727410323426,-137.05678924213305,4.641872263136276,200.0,742.7316046483793,0.1597264072827447,0.4784688995215225,0.0047846889952153,1.0047846889952152,100.47846889952152,0.2447473208397665,120.33657450686744,0.2865156535877796,0.0,22.34292456238263,152.4856527074898,168.5438694028096,-130.34783600223705,0.4619707129150346,-0.3004669722083378,42000.0,42000.0,42000.0,42000.0,0.0,42051.42857142857,87.28644944278405,41777.142857142855,21.0989010989011,0.0,42072.52747252747,0.0,98.46365492568069,98.24991623869788,28.571428571428573,100.0,71.42857142857143,98.6856584921002,98.75781723421105,0.275529119778014,44.08656112432793,99.34282924605009,99.99999999999996,99.99999999999996,100.0,99.99999999999996,99.99999999997472,99.99999999998316,16.52483955312574,-0.0,0.0,0,0.9999982477028656,1.0,0.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,311.07138,-738.74994,2103.5012,-3350.9153,2371.9338,-127.52512,186.485,-49.753216,225.60329,-187.58992,-3.4321811,-570.56335,-323.01132,17.381407,-73.88538,-4.856122,99.35075,-518.3248,-47.19924,88.242905,2.2184579233333332
2018-05-17,42000.0,42000.0,42000.0,42000.0,42088.46800448843,41890.8,41693.131995511576,42558.87654619134,41162.5555934226,41875.63636363637,41998.8837949249,41448.16666666666,41978.88826770972,41540.135160188576,42000.0,41900.0,41900.0,41967.59174173613,41967.59174173613,41448.16666666666,42017.45992569189,42596.25360076371,41737.51666666666,41849.04086021506,76.46153846153902,51.85185185185346,554.5073180514883,697.6559059647021,-143.14858791321387,76.46153846153902,539.6994301994297,-463.23789173789066,530.6712999792362,667.2324528217213,-136.56115284248506,4.310309958626542,200.0,689.6793471734951,0.1826010919324867,0.4784688995215225,0.0047846889952153,1.0047846889952152,100.47846889952152,0.2446137691752392,111.74110489923405,0.266050249760081,0.0,22.46529108277325,161.2057221263806,118.76959595980968,-179.95791500542657,0.322171151813459,-0.441595459734335,42000.0,42000.0,42000.0,42000.0,0.0,42057.142857142855,87.10584404730926,41800.0,19.78021978021978,0.0,42076.92307692308,0.0,98.48466651914714,98.27913132764658,21.42857142857143,100.0,78.57142857142857,98.6856584921002,98.75781723421105,0.275529119778014,44.08656112432793,99.34282924605009,99.99999999999996,99.99999999999996,100.0,99.99999999999996,99.99999999997472,99.99999999997895,16.529349821937885,-0.0,0.0,0,0.9999980980250148,1.0,0.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,316.25296,-850.11255,2073.6934,-3308.1426,2385.8704,-130.4182,179.86398,-45.437943,226.97873,-187.6263,-3.7593315,-577.49384,-327.33395,23.038553,-70.52355,-4.8555107,99.58673,-486.26468,-44.678318,132.60316,2.2184579233333332
2018-05-18,42000.0,42000.0,42000.0,42000.0,42100.0,41900.0,41700.0,42573.36294548127,41216.584264814686,41882.67193675889,41999.37298219971,41593.63333333333,41979.94385432424,41551.130377541966,42000.0,41900.0,41900.0,41974.0733933889,41974.0733933889,41593.63333333333,42017.0620283311,42571.33741940501,41797.32916666666,41884.64301075269,86.0512820512813,46.666666666672015,520.6488479663021,662.2544943650221,-141.60564639871995,86.0512820512813,423.2905982905981,-337.2393162393168,498.248140368094,633.4355903309959,-135.18744996290184,4.002430675867503,200.0,640.4165366611026,0.2054680459229636,0.4784688995215225,0.0047846889952153,1.0047846889952152,100.47846889952152,0.2439917868098717,103.7595974064316,0.2470466604915038,0.0,22.57795586475747,166.51917810763294,51.18838170114891,-184.02280155663027,0.2331198780333428,-0.5227839321136112,42000.0,42000.0,42000.0,42000.0,0.0,42057.142857142855,86.7448094438072,41828.57142857143,17.582417582417584,0.0,42074.72527472527,0.0,98.50417728450884,98.30625962452751,14.285714285714286,100.0,85.71428571428572,98.6856584921002,98.75781723421105,0.275529119778014,44.08656112432793,99.3428292460501,99.99999999999996,99.99999999999996,100.0,99.99999999999996,99.99999999998737,99.99999999997895,22.5760540829034,-0.0,0.0,0,0.9999998958098796,1.0,0.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,325.77032,-930.4908,2054.0315,-3273.1077,2437.6106,-132.31311,174.685,-42.725597,229.0316,-187.64488,1.3087071,-586.149,-332.26202,27.737305,-67.032906,-4.8551216,99.6867,-478.97525,-42.893353,235.62502,2.2184579233333332
2018-05-21,42000.0,42050.0,42000.0,42000.0,42108.99748742132,41910.0,41711.00251257868,42583.653902839134,41267.1272154718,41889.89407114625,41999.648005141855,41739.13333333333,41981.19415781919,41564.53550174247,42000.0,41900.0,41925.0,41979.25871471112,41979.25871471112,41739.13333333333,42015.25492639805,42544.103965358816,41840.625,41910.86021505376,95.64102564103086,69.05829596412623,488.1882363842742,627.4412427688725,-139.25300638459828,95.64102564103086,325.22222222222223,-229.58119658119136,467.1501395446903,600.1785001737347,-133.0283606290444,3.7165427704483953,0.0,644.6724983281666,0.2283272731724761,0.0,0.0,1.0,100.0,0.2429093335386545,99.91962616311504,0.2379038718169406,50.0,22.687600762353416,174.766728744265,12.859632900179696,-97.36210341846508,0.0912108679425345,-0.639663454753606,42012.5,42025.0,42016.66666666666,42012.5,1.5300261058115437e-12,42051.42857142857,86.05630344335337,41862.857142857145,14.505494505494504,0.0,42065.93406593407,0.0,98.52913656134729,98.33487125470394,7.142857142857143,100.0,92.85714285714286,98.6856584921002,98.85360716024717,0.2656808786624045,46.08507593863921,99.3428292460501,93.3333333333333,97.77777777777776,80.0,93.3333333333333,99.99999999998737,99.99999999998316,13.539469126861675,-20.0,0.0,0,0.99601260759764,1.0,50.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,365.0489,-1064.3335,2032.5634,-3212.1914,2247.6086,-125.997765,178.30879,-38.128036,240.08488,-187.54799,4.0087333,-598.8138,-323.52808,31.80534,-63.377483,-4.854436,100.51164,-472.62866,-40.978497,215.11075,2.2184579233333332
2018-05-22,42060.0,42060.0,42060.0,42050.0,42123.683995387306,41922.5,41721.31600461269,42596.4739647815,41317.63513705427,41898.208695652174,42021.73599847173,41885.93333333333,42002.418803614455,41632.07277537593,42025.0,41925.0,42030.0,41993.4069717689,41993.4069717689,41885.93333333333,42018.67732114476,42524.21925134628,41867.60833333333,41930.91612903226,107.47435897435936,227.98982188293465,461.1813385763089,594.1892619303597,-133.00792335405083,107.47435897435936,245.59544159544183,-138.12108262108248,441.1938973274082,568.3815796044694,-127.1876822770612,3.4510754297020814,50.0,608.6244627332976,0.2565223005793869,0.1190476190476186,0.0011904761904761,1.0011904761904762,100.11904761904762,0.2414302742568486,97.06822429432113,0.2308400102124164,60.0,22.801047997281472,182.20422539856497,4.302501138012845,-41.611661779654895,-0.0384615017424424,-0.7337799693450597,42057.5,42060.0,42056.66666666666,42055.0,-0.0641317508455419,42052.85714285714,85.22765801634652,41897.142857142855,11.978021978021978,20.0,42064.83516483516,400.0,98.55365086108176,98.36917166479084,0.0,100.0,100.0,98.7859232448466,98.87233675762974,0.253950651336186,44.78620704723335,99.39296162242329,87.77777777777776,93.7037037037037,83.33333333333334,87.77777777777776,100.0,99.9999999999916,41.349126179480336,-16.666666666666668,0.0,0,0.9962397138603212,-1.0,10.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,228.1362,-1339.6755,2248.0962,-2196.136,1657.8767,-118.75728,206.83817,-54.706776,246.69226,-187.46371,3.6878612,-624.75214,-292.61923,35.054485,-61.132557,-4.8556986,99.183846,-518.2786,-46.068356,158.35887,2.2184579233333332
2018-05-23,42080.0,42080.0,42080.0,42060.0,42136.94229943088,41935.5,41734.05770056912,42606.667280321984,41365.52964434109,41907.608695652176,42035.36687721877,41894.066666666666,42031.20940180722,41731.85693198376,42055.0,41930.0,42040.0,42000.0,42000.0,41894.066666666666,42027.14794877794,42503.80530450698,41878.36666666667,41942.14623655914,103.08974358974228,243.62745098044016,435.5641811646419,562.4642457772162,-126.90006461257428,103.08974358974228,182.4672364672369,-79.37749287749466,416.57237053914287,538.019737791404,-121.4473672522612,3.2045700418662184,60.0,585.1512868237763,0.2460018955698824,0.1428571428571334,0.0014285714285714,1.0014285714285711,100.14285714285714,0.2395842135036074,92.27763684472676,0.2193952373864164,30.0,22.911591135101283,188.9037107066877,0.0,-14.937539998426272,-0.1547743702563958,-0.8080280409454158,42075.0,42080.0,42073.333333333336,42070.0,-0.1632352977800916,42049.71428571429,83.39592167282896,41937.42857142857,8.637362637362637,27.12931993250108,42058.35164835165,736.0,98.57915218895656,98.40239107036076,85.71428571428572,100.0,14.285714285714286,98.80554885349524,98.910669451329,0.2480534482243993,45.29431172771407,99.40277442674764,79.44444444444441,86.85185185185185,75.0,79.44444444444441,100.0,99.9999999999958,43.54010075547421,-25.0,0.0,0,0.99646905124842,-1.0,20.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,32.36319,-748.7969,2068.6548,-2463.097,872.25354,-113.86178,211.32289,-52.015903,256.24265,-187.34526,3.8579357,-624.97125,-258.58716,38.03205,-57.90739,-4.855114,99.805336,-526.1192,-45.193527,92.94314,2.2184579233333332
2018-05-24,42090.0,42090.0,42090.0,42080.0,42150.24610830599,41949.5,41748.75389169401,42615.8097457208,41411.62450599651,41918.49565217392,42051.51896325356,41902.86666666667,42055.60470090361,41812.79387421372,42070.0,42040.0,42045.0,42016.0,42016.0,41902.86666666667,42039.93385497219,42485.015655718336,41890.35833333333,41954.14193548387,99.60256410256989,196.00000000001145,412.125505914315,532.3964978046359,-120.27099189032094,99.60256410256989,135.74928774928898,-36.146723646719096,394.0272559333025,509.2212414197837,-115.1939854864812,2.975672181732917,80.0,553.3547663363637,0.2376229023333,0.1904761904761853,0.0019047619047619,1.001904761904762,100.1904761904762,0.237407448175575,87.82923421296057,0.2087196630536135,30.0,23.008805468229408,194.50722438208425,0.0,11.5084150897941,-0.2505020750773208,-0.8616931487255071,42087.5,42090.0,42086.66666666666,42085.0,-0.3514694956699025,42044.28571428572,78.05091756097595,41982.857142857145,4.725274725274725,32.49615361854384,42049.01098901099,1056.0,98.60423061048384,98.4339369697832,78.57142857142857,100.0,21.42857142857143,98.84573686291664,98.93025009033866,0.2420014416447992,45.002487846774656,99.42286843145833,82.40740740740738,83.20987654320987,88.88888888888889,82.40740740740738,100.0,100.0,53.96120782285028,-11.11111111111111,0.0,0,0.996661675856786,-1.0,0.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,57.172848,-454.4207,2029.669,-2649.174,1124.1729,-102.38675,217.82913,-40.418472,266.687,-187.88261,5.3274565,-622.3709,-221.24146,40.15472,-54.446064,-4.8542137,100.384,-482.78375,-43.89251,328.0395,2.2184579233333332
2018-05-25,42090.0,42090.0,42090.0,42080.0,42159.58926538697,41963.5,41767.41073461303,42621.580374667225,41454.74550560964,41930.15652173913,42061.825841357146,41911.66666666666,42067.802350451806,41876.54599327324,42080.0,42040.0,42045.0,42030.8,42030.8,41911.66666666666,42053.71886068347,42464.283943718656,41903.583333333336,41965.56989247312,96.11538461538294,140.52434456927514,389.0652844969373,503.7302551430962,-114.66497064615896,96.11538461538294,105.44159544159628,-9.326210826213355,371.86835294521006,481.750663724869,-109.88231077965897,2.7631241687519945,80.0,513.8294258837662,0.2292479675915438,0.1904761904761853,0.0019047619047619,1.001904761904762,100.1904761904762,0.2349205585380653,82.2700031977491,0.1955085627322935,10.0,23.09176432696408,199.2958816812516,4.344903754685718,25.016861821667007,-0.3304465531253451,-0.9010458483505503,42087.5,42090.0,42086.66666666666,42085.0,-0.3514694956699025,42059.42857142857,80.80239796210383,41979.142857142855,6.175824175824176,29.39387691339813,42065.6043956044,864.0,98.62751771618775,98.46322959067544,71.42857142857143,100.0,28.571428571428573,98.84573686291664,98.93025009033866,0.2399003335144402,44.61176664917111,99.42286843145833,84.25925925925922,82.03703703703702,88.88888888888889,84.25925925925922,100.0,100.0,43.47826086956522,-11.11111111111111,0.0,0,0.9967943244235744,-1.0,10.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,86.566574,-328.19724,2013.1396,-2737.0474,1370.229,-99.759476,215.97217,-31.612782,273.4816,-187.80957,5.903284,-617.06714,-181.51295,39.04834,-50.93848,-4.8533077,101.18399,-463.07092,-41.30046,164.66344,2.2184579233333332
2018-05-28,42110.0,42125.0,42110.0,42090.0,42166.31887850133,41978.0,41789.68112149867,42625.624888137856,41495.72966653805,41942.34782608696,42072.09390435668,41920.8,42078.9011752259,41927.13478876141,42085.0,42045.0,42062.5,42042.64,42042.64,41920.8,42067.09818302913,42443.92016962869,41917.25,41977.07526881721,93.07692307692196,140.23623255103416,367.3620878366346,476.4566216818039,-109.09453384516928,93.07692307692196,91.5982905982916,1.4786324786303595,351.01239650019124,455.6030102799335,-104.59061377974224,2.565758156698281,90.0,512.1273240349258,0.221945045672986,0.2142857142857224,0.0021428571428571,1.0021428571428572,100.21428571428572,0.232151936551328,79.6078601121956,0.189137230012344,45.0,23.16048349319956,203.3278956155138,8.5066569350651,61.72522205725832,-0.3959926199644471,-0.9293124801334228,42108.75,42117.5,42108.333333333336,42103.75,0.2138808130192723,42074.857142857145,82.46536932843416,41976.57142857143,7.56043956043956,14.696938456699067,42082.41758241758,216.0,98.65433751455132,98.49302791018036,64.28571428571429,100.0,35.714285714285715,98.86782609487211,99.00299489327776,0.2302140008610919,45.95089366025131,99.43391304743608,83.25925925925922,83.30864197530865,72.0,83.25925925925922,100.0,100.0,39.55490099819997,-28.0,-1.3333333333333333,1,0.9968384146930626,-1.0,35.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,-711.7164,-2045.5499,2326.8108,-578.0117,1692.0209,-104.59756,209.93672,-32.538364,267.3749,-187.71436,6.2608204,-612.0699,-136.77666,38.674355,-47.410313,-4.853878,100.814316,-436.40848,-40.545456,222.39821,2.2184579233333332
2018-05-29,42135.0,42135.0,42135.0,42125.0,42174.22985998439,41994.25,41814.270140015615,42631.30536293103,41536.32775256785,41955.434782608696,42091.79058286363,41931.1,42081.20611646461,41930.986571954,42107.5,42062.5,42067.5,42059.112,42059.112,41931.1,42082.551035117445,42428.658667362375,41930.67083333333,41990.2494623656,90.9935897435862,141.02564102563787,348.9637190818539,450.95804116181387,-101.99432207995994,90.9935897435862,94.27849002849042,-3.284900284904225,333.2905112846638,431.1405104808795,-97.84999919621572,2.382489716934118,125.0,485.54680088957394,0.2169126130214719,0.2976190476190465,0.0029761904761904,1.0029761904761905,100.29761904761904,0.229146295089988,77.13587010418163,0.183111857814081,45.0,23.21579378954169,205.97070366680632,39.38374731603295,92.3823099270808,-0.4379115204035161,-0.945351983319734,42132.5,42135.0,42131.66666666666,42130.0,0.4642879626878903,42096.71428571428,84.0218849528064,41972.57142857143,9.54945054945055,21.354156504062622,42106.26373626373,456.0,98.6807011411202,98.52142754233628,57.142857142857146,100.0,42.85714285714286,98.9439977448273,99.0234282865156,0.2206208819503046,44.96210946012194,99.47199887241364,84.4938271604938,84.00411522633745,92.59259259259258,84.4938271604938,100.0,100.0,45.08323654665118,-7.4074074074074066,0.0,1,0.996968111401736,-1.0,10.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,-767.9505,-2600.7322,2251.531,-729.36884,1377.1552,-125.94567,163.20018,-34.163284,233.72089,-187.44804,8.243161,-605.84467,-88.4576,38.87447,-44.63845,-4.8547745,99.72674,-417.071,-40.689644,108.83066,2.2184579233333332
2018-05-30,42143.0,42143.0,42143.0,42135.0,42177.39110553152,42011.0,41844.60889446848,42635.417806062505,41574.95176853122,41969.239130434784,42107.962235631305,41941.73333333333,42083.89581064138,41934.80930292118,42130.0,42067.5,42071.5,42074.2896,42074.2896,41941.73333333333,42099.14495231339,42413.56007110717,41943.8875,42003.40430107527,89.35897435896914,126.3701482592178,331.3699689852947,427.04042672651,-95.67045774121532,89.35897435896914,95.7115384615382,-6.352564102569076,316.35716078200494,408.1838405411046,-91.82667975909963,2.2123118800102524,135.0,458.86488654031865,0.2129505722473646,0.3214285714285614,0.0032142857142857,1.0032142857142856,100.32142857142856,0.2259266851866836,72.91187938245437,0.1730435015603521,18.0,23.258869865117585,206.9433932990053,67.32315935969307,51.58960005137025,-0.4531099876488224,-0.9507507516427766,42141.0,42143.0,42140.333333333336,42139.0,0.4605059911345567,42117.57142857143,84.93147354302812,41971.0,11.274725274725276,23.366642891095847,42128.84615384616,546.0,98.70639194987004,98.54840377852044,50.0,100.0,50.0,98.9654149626796,99.04037246361791,0.2167304950606383,44.95298105318046,99.4827074813398,86.33272899939563,84.6952718063829,94.4055944055944,86.33272899939563,100.0,100.0,51.0997540609164,-5.594405594405595,0.0,1,0.997064667404584,0.0,8.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,-785.9326,-2753.9177,2199.3198,-779.87976,1465.7534,-134.92146,141.1145,-32.247467,223.73465,-187.47705,11.412704,-600.26154,-48.739132,38.967175,-41.69367,-4.854787,99.42781,-398.3722,-39.8342,111.85147,2.2184579233333332
2018-05-31,42155.0,42155.0,42155.0,42143.0,42173.37434368816,42028.15,41882.92565631184,42637.93278363723,41611.6000415292,41983.660869565225,42121.1280441034,41952.63333333333,42086.85102010931,41938.61034585088,42139.0,42071.5,42077.5,42088.03168,42088.03168,41952.63333333333,42115.313752574526,42398.45730360564,41956.93333333333,42016.38924731183,88.08333333333576,119.45758435825176,314.4475725394368,404.5218558890954,-90.07428334965856,88.08333333333576,95.93732193732204,-7.853988603986281,300.08429589049047,386.56393161098174,-86.47963572049127,2.054289602866663,143.0,438.08882321601016,0.2098446315906558,0.340476190476191,0.0034047619047619,1.003404761904762,100.3404761904762,0.2225141679945252,69.13245942656478,0.1640425679865334,20.0,23.29035572651384,205.7433678379953,70.73862685880023,10.48123052263624,-0.4343409959136354,-0.9440508513658536,42152.0,42155.0,42151.0,42149.0,0.4549075029533005,42136.62857142857,85.4748040084035,41972.37142857142,12.635164835164836,25.032778513479165,42149.26373626373,626.6400001049042,98.73211649730568,98.57438753891827,42.85714285714286,100.0,57.142857142857146,98.98318204382568,99.0665356139688,0.2122519187809576,45.26391663294868,99.49159102191284,93.08541717143864,87.97065777710937,92.25806451612902,93.08541717143864,100.0,100.0,45.50160873320093,-7.741935483870967,0.0,1,0.9971059273544176,-1.0,0.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,-759.52203,-2620.479,2253.647,-722.5589,1650.8479,-125.88801,157.72601,-31.803848,233.58963,-187.44743,13.058824,-598.1081,-14.9218855,39.529213,-39.327866,-4.8545284,99.533035,-370.37814,-39.74199,80.475586,2.2184579233333332
2018-06-01,42155.0,42155.0,42155.0,42143.0,42155.48729509237,42045.3,41935.11270490764,42638.073642124014,41645.88390981764,41998.426086956526,42129.34666157038,41963.53333333333,42089.65846910384,41942.3865489322,42143.0,42071.5,42077.5,42101.425344,42101.425344,41963.53333333333,42129.10132189855,42382.10795808645,41969.80833333333,42028.670967741935,86.8076923076951,104.01907053425045,297.60583660562406,383.1386520324011,-85.53281542677706,86.8076923076951,94.95584045584027,-8.148148148145182,283.9138075407682,366.0339067969391,-82.12009925617087,1.90755463123333,143.0,406.7967644148666,0.2067406426272341,0.340476190476191,0.0034047619047619,1.003404761904762,100.3404761904762,0.2189238761311607,65.05156946752444,0.1543591331123186,12.0,23.30977233813584,202.06268205900824,67.09421429341252,-21.17764503186746,-0.3756207158821609,-0.9209317656143604,42152.0,42155.0,42151.0,42149.0,0.4549075029533005,42151.6,85.72161985610829,41977.82857142857,13.367032967032968,19.742340292601632,42164.96703296703,389.7600002288818,98.75600357706732,98.59851531643054,35.714285714285715,100.0,64.28571428571429,98.9831820438257,99.0665356139688,0.2094552112212912,44.667503000720856,99.49159102191284,92.97390781261748,90.79735132781724,92.25806451612902,92.97390781261748,100.0,100.0,44.44315044858524,-7.741935483870967,0.0,1,0.997095531917926,-1.0,12.0,0.09265343,0.66087073,0.21386783,0.7415187,0.43394247,3.1665795,3.0548518,3.4061687,-1.039071,3.5101938,-750.58105,-2629.4297,2254.9033,-719.18286,1782.0597,-125.67953,154.6666,-29.479328,234.00984,-187.47357,14.162098,-594.59314,15.90429,40.139553,-37.83924,-4.8541937,99.56698,-127.61535,-38.447838,75.43109,2.2184579233333332
