Ticker_Symbol,Best_Cov1D_Classification_Accuracy,Best_Cov1D_Classification_Path,Best_Cov1D_Regression_Path,Best_Cov1D_Regression_RMSE,Best_LSTM_Classification_Accuracy,Best_LSTM_Classification_Path,Best_LSTM_Regression_Path,Best_LSTM_Regression_RMSE,Best_TransformerClassification_Path,Best_Transformer_Classification_Accuracy,Best_Transformer_Regression_Path,Best_Transformer_Regression_RMSE,Best_XGBClassifier_Classification_Accuracy,Best_XGBClassifier_Classification_Path,Best_XGBRegressor_Regression_Path,Best_XGBRegressor_Regression_RMSE
CL=F,0.5492957746478874,../models/pytorch/conv1d-classification/CL=F.pth,../models/pytorch/conv1d-regression/CL=F.pth,1.7351794372546436,0.6857142857142857,../models/pytorch/lstm-classification/CL=F.pth,../models/pytorch/lstm-regression/CL=F.pth,1.131356216342103,,,,,0.676056338028169,../models/xgboost/xbclassifier/CL=F_best_model.pkl,../models/xgboost/xbclassifier/CL=F_best_model.pkl,1.477026258386799
NVDA,0.5492957746478874,../models/pytorch/conv1d-classification/NVDA.pth,../models/pytorch/conv1d-regression/NVDA.pth,1.5966128023133297,0.6857142857142857,../models/pytorch/lstm-classification/NVDA.pth,../models/pytorch/lstm-regression/NVDA.pth,1.0408448421175824,,,,,0.6901408450704225,../models/xgboost/xbclassifier/NVDA_best_model.pkl,../models/xgboost/xbclassifier/NVDA_best_model.pkl,1.4104717175771593
SGDUSD=X,0.6081081081081081,../models/pytorch/conv1d-classification/SGDUSD=X.pth,../models/pytorch/conv1d-regression/SGDUSD=X.pth,0.0018248550832419,0.6857142857142857,../models/pytorch/lstm-classification/SGDUSD=X.pth,../models/pytorch/lstm-regression/SGDUSD=X.pth,0.0015725821722058,,,,,0.7297297297297297,../models/xgboost/xbclassifier/SGDUSD=X_best_model.pkl,../models/xgboost/xbclassifier/SGDUSD=X_best_model.pkl,0.0018194272128071154
USDSGD=X,0.5405405405405406,../models/pytorch/conv1d-classification/USDSGD=X.pth,../models/pytorch/conv1d-regression/USDSGD=X.pth,0.0032912780826539,0.6470588235294118,../models/pytorch/lstm-classification/USDSGD=X.pth,../models/pytorch/lstm-regression/USDSGD=X.pth,0.0028111993613357,,,,,0.7162162162162162,../models/xgboost/xbclassifier/USDSGD=X_best_model.pkl,../models/xgboost/xbclassifier/USDSGD=X_best_model.pkl,0.0032813626290637897
