Ticker_Symbol,xgbrfregressor_1,xgbrfregressor_2,xgbrfregressor_3,xgbrfregressor_4,xgbrfregressor_5,xgbregressor_gbtree_1,xgbregressor_gbtree_2,xgbregressor_gbtree_3,xgbregressor_gbtree_4,xgbregressor_gbtree_5,grnn_regression_1,grnn_regression_2,grnn_regression_3,grnn_regression_4,grnn_regression_5,conv1d_regression_1,conv1d_regression_2,conv1d_regression_3,conv1d_regression_4,conv1d_regression_5,lstm_regression_1,lstm_regression_2,lstm_regression_3,lstm_regression_4,lstm_regression_5,conv1d_lstm_regression_1,conv1d_lstm_regression_2,conv1d_lstm_regression_3,conv1d_lstm_regression_4,conv1d_lstm_regression_5,transformer_regression_1,transformer_regression_2,transformer_regression_3,transformer_regression_4,transformer_regression_5,xgbrfclassifier_1,xgbrfclassifier_2,xgbrfclassifier_3,xgbrfclassifier_4,xgbrfclassifier_5,xgbclassifier_gbtree_1,xgbclassifier_gbtree_2,xgbclassifier_gbtree_3,xgbclassifier_gbtree_4,xgbclassifier_gbtree_5,grnn_classification_1,grnn_classification_2,grnn_classification_3,grnn_classification_4,grnn_classification_5,conv1d_classification_1,conv1d_classification_2,conv1d_classification_3,conv1d_classification_4,conv1d_classification_5,lstm_classification_1,lstm_classification_2,lstm_classification_3,lstm_classification_4,lstm_classification_5,conv1d_lstm_classification_1,conv1d_lstm_classification_2,conv1d_lstm_classification_3,conv1d_lstm_classification_4,conv1d_lstm_classification_5,transformer_classification_1,transformer_classification_2,transformer_classification_3,transformer_classification_4,transformer_classification_5
EURMMK=X,0.592052603,0.592903452,0.593746691,0.594254571,0.594489647,0.376874095,0.391503982,0.396679133,0.39819695,0.399413348,0.4407006166875362,0.5742918826066531,0.583913779258728,0.659906193614006,0.6767957964912057,0.591570487,0.599336093,0.614358962,0.622394651,0.622738096,0.4643227810209447,0.4901881068944931,0.4938943187395732,0.5164703726768494,0.5300014615058899,0.553691386,0.557218872,0.562780933,0.568895376,0.570281827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURSEK=X,0.949306524,0.95423637,0.955122064,0.95703573,0.958692974,0.781456408,0.792245982,0.799384775,0.804270654,0.80570969,0.7655926942825317,0.7766936506543841,0.7853979170322418,0.7883755692413875,0.7914836466312408,0.996419807,1.007069185,1.00713232,1.008398661,1.013387978,0.9111571953846858,0.9188804229100546,0.9269628061188592,0.9280281782150268,0.932691216468811,0.990738988,0.999554845,1.001122847,1.003246943,1.007800779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURSGD=X,0.920572251,0.923282389,0.924465936,0.930804772,0.935872682,0.721173821,0.727971417,0.73163654,0.732969235,0.735367831,0.627007914086183,0.6387152870496114,0.6436446625739336,0.643973289264573,0.6469754278659821,0.971272329,0.974322021,0.982562729,1.002221644,1.006299794,0.8687404513359069,0.8921214044094086,0.9385205705960592,0.9438566348769448,0.9530040621757508,0.968975087,0.977680186,0.985653539,0.990623921,0.998123445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBPJPY=X,1.014130739,1.016634721,1.018448518,1.020414965,1.020638747,0.839864624,0.840847599,0.854265791,0.854941909,0.855864584,0.7288115160031752,0.7343335251013438,0.7507800725953919,0.7529391244701718,0.7736494392156601,0.95918242,0.959516724,0.960433379,0.963354722,0.98410665,0.903969665368398,0.9496397823095322,0.95072203874588,0.9606844186782836,0.9623813033103944,0.859437369,0.963976772,0.965094806,0.966240922,0.994597796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBPSGD=X,0.988539918,0.991036713,0.996110355,1.001964963,1.005715314,0.832179405,0.835327013,0.843961919,0.845016934,0.852037691,0.7400986937185129,0.7772588299380409,0.777816565263839,0.7808115025361378,0.7878101309761405,0.935702852,0.939757101,0.948269926,0.956485767,0.958624808,0.8728256374597549,0.8762917518615723,0.8912584185600281,0.9258910516897836,0.9625401377677918,0.786572437,0.932624102,0.933315608,0.945599931,0.950922582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBPUSD=X,0.981772939,0.982507104,0.987397256,0.990591167,0.993874451,0.819652652,0.820409778,0.82173706,0.832154382,0.833406366,0.687996812842109,0.7060827729494675,0.7117283046245575,0.7409500859000466,0.7427985838481358,0.741265467,0.93794971,0.942996847,0.956954791,0.964851989,0.90446147781152,0.915059438773564,0.9316859766840936,0.9373171395725676,0.979610780874888,0.921301471,0.922642226,0.937737262,0.972479582,0.980496883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHS=X,0.006946422,0.00728919,0.008077056,0.009644249,0.010495936,0.006314142,0.00631418,0.006314302,0.006314333,0.006314413,0.3439570811131726,0.3537771602471669,0.4931192289699208,0.5910296022891999,0.7395947635173797,0.014783229,0.022706678,0.024323196,0.027056733,0.027384897,0.0063232914544641,0.0092447916977107,0.0095308448653668,0.0102335155631105,0.0102708697008589,0.009028178,0.012249028,0.013314224,0.014736202,0.021267246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKD=X,0.931358265,0.936732567,0.93832081,0.938491353,0.942820031,0.808714586,0.813800067,0.820228623,0.821970185,0.827369487,0.7119237173880849,0.7178803579881787,0.7341645032167434,0.7361515894532203,0.7488251596689224,0.938116345,0.938169107,0.940262751,0.958589318,0.961625248,0.8924220204353333,0.9311997890472412,0.9376832842826844,0.9377659360567728,0.9435498217741648,0.938139258,0.944918141,0.945992753,0.948849415,0.962358534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDR=X,0.906565506,0.907090087,0.909886707,0.910287977,0.910637722,0.829866303,0.836222798,0.839234307,0.844908182,0.844956335,0.7938646283000708,0.7940694401040673,0.8013000283390284,0.8072390798479319,0.8223598389713852,0.771940567,0.864383422,0.890746964,0.904868937,0.905835724,0.8962887724240621,0.9178018569946288,0.9328494053333998,0.9350166566231672,0.9482347880090986,0.831758479,0.863412797,0.886063586,0.90405636,0.904923618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDRMYR=X,1.323264375,1.32327623,1.323321973,1.323328873,1.323572792,1.322388245,1.323283849,1.323413744,1.32347386,1.323980818,0.8159234292805195,0.8243783776249204,0.8294171028667026,0.831219210896803,0.837014434652196,0.489587226,0.56346089,0.603512733,0.702652768,0.819617592,0.2306604372958342,0.2499298863112926,0.2562810209180627,0.3360404521226883,0.455874290317297,0.535106836,0.540726536,0.573585509,0.699860856,0.763704687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDRSGD=X,0.171635001,0.171706373,0.171780041,0.171781643,0.172595594,0.172400549,0.17263069,0.172774468,0.172828129,0.173010344,0.6649783700704575,0.6907099700636334,0.7008257389068604,0.7294294698671862,0.8389747351408005,0.107721285,0.117323296,0.121073812,0.146155088,0.161565222,0.099114626335601,0.101485117804259,0.1378953872869412,0.1515102836613854,0.1606884570792317,0.100320209,0.103171943,0.104752895,0.105796333,0.110592445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INR=X,0.976136774,0.980101701,0.981160757,0.986181665,0.990394038,0.833572007,0.835617462,0.841591728,0.861356498,0.862336841,0.8187065988779068,0.8248520754277706,0.8298183679580688,0.8338267753521601,0.8424138757917616,0.962065657,0.986094713,0.99021522,0.996646682,1.004938174,0.917638341585795,0.928093705858503,0.9312916155214664,0.9414292110337152,0.94479341506958,0.952265064,0.975968599,1.002160475,1.010102669,1.0157629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQD=X,0.950571831,0.960092284,0.967732657,0.97120706,0.975698368,0.758526078,0.766090631,0.766934821,0.769125831,0.772630225,0.4616315055351991,0.4881724290549755,0.4948331024497747,0.5045094639062881,0.5352997013500759,0.501241473,0.504957924,0.548717687,0.565249674,0.692027393,0.2803840450942516,0.2917977924409665,0.4780919601519902,0.5040466494858264,0.5103338211774826,0.496139948,0.503379326,0.562722129,0.627576185,0.632080056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRR=X,0.148147709,0.149739387,0.150824987,0.151676001,0.152058637,0.046207555,0.047273065,0.050094936,0.051826634,0.055612568,0.1567894383333623,0.1891422083844309,0.2114289470694282,0.21730437874794,0.2515679538249969,0.101249172,0.126088653,0.131286367,0.135086913,0.136530543,0.0256013778577509,0.0327289585024118,0.0648977996781468,0.0790249694670949,0.1058523831889033,0.073596755,0.078714249,0.084336071,0.091616049,0.094142145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPY=X,0.919866145,0.922568806,0.923439013,0.924974601,0.931786903,0.763460494,0.768240736,0.770041476,0.770446732,0.781527945,0.6952500101178885,0.7100576683878899,0.7150794293569482,0.7168249571695924,0.7221786260604859,0.955322424,0.957584989,0.977764964,0.981001168,0.98519187,0.7942812840143839,0.9272450378962924,0.927804974714915,0.9389022588729858,0.9452868103981018,0.948916784,0.954680083,0.959906643,0.970709924,0.977329201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KES=X,1.039778291,1.048672924,1.049032378,1.050464472,1.054865187,0.906458678,0.906756711,0.921766008,0.924102494,0.925541876,0.8419253130753835,0.8484440604224801,0.8492202894254164,0.8549784971401095,0.8609206102512501,0.931676132,0.957922633,0.958695922,0.992115562,0.998771317,0.8005093534787496,0.8052485121621026,0.8448779582977295,0.8547146049412814,0.876181940237681,0.958348274,0.980422199,0.987668455,0.992010991,1.006058737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHR=X,0.157075174,0.157134819,0.157338184,0.157594934,0.157647173,0.150146764,0.150473398,0.150682656,0.15080611,0.151151041,0.1951504647731781,0.204025337100029,0.2095968199428171,0.2173913946518531,0.2184801790863275,0.16404427,0.173050027,0.176581509,0.183392655,0.18986252,0.1512563976769646,0.1742150272641863,0.2768388818949461,0.3083777523910005,0.3322488081951936,0.128001112,0.137593292,0.140288885,0.149761361,0.152932122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRW=X,0.883096122,0.885094551,0.888388841,0.890962503,0.891242385,0.719733278,0.728572642,0.732747719,0.732797529,0.734698288,0.6470678887869182,0.6518550783395767,0.6563675933414035,0.6568899005651474,0.6637606051835147,0.794471542,0.917740067,0.938284165,0.939696819,0.939712957,0.8929519653320312,0.9696883141994476,0.9744938214619956,0.9760786294937134,0.9962750275929768,0.745996187,0.805600097,0.914789518,0.924298565,0.925636971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMK=X,0.519218684,0.526602646,0.531630112,0.532394234,0.533478147,0.332117579,0.335652314,0.340813746,0.347600454,0.354282732,0.3546380036407047,0.361155160835811,0.3751504177396947,0.3761603704520634,0.3770064607262611,0.337177346,0.341897272,0.342440993,0.360223734,0.362352107,0.2720246848960717,0.3769994326867163,0.4035506018183448,0.4103354662656784,0.4130490347743034,0.388860737,0.410714135,0.416375876,0.441782148,0.442648751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MXN=X,1.018682101,1.021907931,1.022593672,1.022791899,1.023830684,0.926630249,0.936889896,0.94033589,0.944275135,0.944657907,0.9068401919470892,0.9204194362346942,0.9209847913848028,0.9263281638805684,0.9351871822561536,0.935136418,0.955804288,1.037977681,1.040405283,1.042162836,0.901196312904358,0.907297602721623,0.9119587182998656,0.938325720173972,0.9390477687120438,0.942181289,0.990236878,1.00269559,1.004071331,1.027535277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR=X,0.987512339,0.98866348,0.988737836,0.989302278,0.989751875,0.931129203,0.946966529,0.948158737,0.949067596,0.957048195,0.8899907171726227,0.8916977047920227,0.8974596456341122,0.9096371020589556,0.9155763387680054,0.852277152,0.940479055,0.943098252,0.982967143,0.990874489,0.8018548091252645,0.8202221691608429,0.8939262287957328,0.937140608827273,0.9431860813727746,0.816646536,0.823957533,0.870822906,0.907365131,0.950233298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYRPKR=X,1.073079199,1.079682693,1.088009586,1.090170525,1.091327321,0.916185255,0.919870982,0.91990802,0.924093755,0.927383961,0.5028497830033303,0.565257105562422,0.6768285355397633,0.7448936187558703,0.7517277138928572,0.623760634,0.692434559,0.736908382,0.745050713,0.924260221,0.2738325029611587,0.2772999852895736,0.3372989416122436,0.383008973106094,0.4521600628892581,0.493704919,0.518451836,0.524044438,0.549721358,0.661461759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPR=X,0.949306866,0.9570107,0.958997132,0.961796713,0.972174661,0.747057412,0.752751184,0.752919019,0.755136357,0.758786537,0.8234600039089427,0.826115628083547,0.8431028766291482,0.84876606033908,0.8516706973314285,0.89135615,0.930733129,0.964733675,1.008846326,1.037393192,0.9237613407894968,0.936729242404302,0.9437837759032844,0.9655211766560872,0.9765548195157732,0.929471523,0.9577896,0.990733423,0.993139585,0.998567659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZDSGD=X,0.937683932,0.941916312,0.942607253,0.947391046,0.949066472,0.795451084,0.798010202,0.803460232,0.810730027,0.811332724,0.7653272681766086,0.7657180455597964,0.7787613140212165,0.7957978302782233,0.8001300584186207,0.929856312,0.945041075,0.946633711,0.96192553,0.973840117,0.9220525860786438,0.9451534003019332,0.9566189497709274,0.9592921950600364,0.9818593064943948,0.89946119,0.928233609,0.933301941,0.933815584,0.959592313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZDUSD=X,0.892004341,0.893272222,0.89698528,0.899876797,0.901988675,0.735929877,0.748101055,0.752326642,0.754815545,0.757308972,0.6942638571445758,0.7153593500455221,0.7166003547608852,0.7190058763538089,0.7277736137895023,0.897581756,0.938530742,0.939128297,0.960946131,0.961738881,0.9528035322825114,0.9604520797729492,0.9694976389408112,0.9937113672494888,1.0109802321954209,0.821935959,0.925057495,0.945076346,0.953605134,0.95426774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGK=X,0.913549287,0.915820609,0.925582832,0.928432723,0.944635485,0.674619972,0.678205567,0.68086717,0.685865835,0.710536946,0.3585020021668502,0.3737108492507384,0.3847566651909248,0.4324020679507936,0.4401282231722559,0.53193772,0.563076363,0.585155679,0.585844134,0.585985162,0.1894453846228619,0.2024386413395404,0.2155261359044483,0.2342190686613321,0.3469034029791752,0.505490429,0.517060247,0.541875469,0.544653095,0.614242533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHP=X,1.15865924,1.161724563,1.162627602,1.164460814,1.16545053,1.093324504,1.106375261,1.108001069,1.108831621,1.113892178,0.793965014629066,0.8062807044812611,0.8166967496275902,0.8332236923954703,0.8760608494281769,0.891083667,0.891376233,0.89152278,0.896493634,0.912745577,0.7060496021400798,0.7130317952897813,0.7215566128492356,0.7333955679621015,0.7598904901080661,0.891377219,0.891429204,0.891443745,0.937443884,0.945234279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKR=X,1.936496204,1.938089899,1.938258519,1.93875209,1.939481643,1.842742256,1.861520558,1.863338625,1.86465713,1.867306951,0.7467389426849507,0.7817635908722878,0.8012241770823797,0.8171553499996662,0.8393973366302603,0.967806905,1.022476371,1.031221617,1.121947357,1.209696669,0.4423456728458405,0.4431202784180641,0.4644777211360633,0.4701170921325683,0.4788273655705982,0.974091013,1.02166498,1.072322617,1.073257584,1.145035782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAR=X,1.416328007,1.41725738,1.42070495,1.424625092,1.425039895,1.291500779,1.293486857,1.298859373,1.306587564,1.309487274,0.2327587089755318,0.2334963943631876,0.2529079109430313,0.2565099895000458,0.2805953037280302,0.457761675,0.464510469,0.483467374,0.505520009,0.513039771,0.2463578879833221,0.2515773884952068,0.2574394444624583,0.259770181030035,0.3070280767149395,0.519088821,0.519413039,0.526107759,0.558297171,0.604875325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGD=X,0.866775295,0.866808896,0.866896285,0.868590041,0.87316342,0.727506503,0.729012745,0.730105121,0.733668975,0.734289592,0.6163571096128888,0.6374299878423865,0.6416394213835398,0.64192382139819,0.6518541833628779,0.888004447,0.915894113,0.926415563,0.928956224,0.935185469,0.6642834941546122,0.9593394547700882,0.9637050586087365,0.9666359269100688,0.9862541357676188,0.827235699,0.89580211,0.904410571,0.928701227,0.936109821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
